fishnetid,CO2,CO2psqkm
0,549984.7630636529,99234.03529904365
2,1713120.6882658317,309099.25195731
4,610322.9616567773,110120.8876833173
6,668814.8092936736,120674.60200945652
8,778553.8591157531,140474.87553534526
12,3452986.4210423604,623267.8056034469
14,4788151.53790819,864266.5617630992
16,4526348.357152284,817010.8028132505
18,5560218.318600051,1003625.455632104
20,984682.8627921747,710945.3078295938
22,324436.7464774666,234244.74144053253
24,1907222.0354339066,1377292.010611676
27,329943.7450555869,59555.20493802024
29,705808.5406715963,127399.20946106188
31,1903842.8926459649,343780.2163213776
33,4857834.972521273,877187.6945087148
35,6694216.863843546,1208786.3607044022
37,3112015.5731162387,2247768.2056176537
39,4270820.30127696,3084757.7268075827
41,2860127.808594314,2066237.4211924379
43,2620230.830839747,1892929.0427421795
45,2246299.216112069,1622472.587186983
47,4133653.1419857075,2985683.6790517005
49,1785025.9020198192,1289553.3218718267
51,3385908.7783436347,2446076.5010346416
53,5374059.586702456,970403.269291244
55,4526964.383858617,817441.8179008274
57,1249744.2757514569,225668.49351059043
59,689095.6009355831,124479.92577108204
61,1561520.2102532086,282076.854936335
63,5001077.574655536,903406.9647568954
65,5659015.389247666,1022258.4712985435
67,3617795.555868852,2614109.966713974
69,1905902.4980191493,1377147.66871602
71,3050402.752493249,2204560.8773274827
73,2086791.6000534573,1508148.1017063744
75,4321832.628880398,3122825.9240070716
77,2846913.4215162615,2057093.7839434405
79,4283756.907750486,3095919.999117584
81,3863417.037991901,2792135.578750791
83,2860066.7690661084,2066597.996217106
85,5400210.670086527,3902029.3759076307
87,2775241.8578931442,2005698.958942713
89,2664677.9158047996,1925793.136352344
91,4085983.695167838,738102.1535847683
93,4044477.324827938,730604.3406660339
95,1204979.6159157744,870681.9318582271
97,167849.50455286476,121282.9901479243
99,541695.9701851278,391489.8589374068
101,576262.5677526805,416471.5334384845
103,1379839.2943295604,249355.26440155655
105,2433240.574998229,439718.84945203905
107,3744815.045501739,676737.7546381044
109,5412217.487156592,978059.4943590079
111,6511508.618211652,1176715.9841147843
113,6089071.8091444345,1100376.04898548
115,5658974.738182559,1022651.8029166105
117,1483176.311733222,268029.63423799345
119,996366.5931407848,180127.2841617381
121,4015481.2047253023,725935.3424623568
123,1566306.3491031416,283163.35651106184
125,4070710.2995367334,735919.8872308646
127,2233354.2758159684,1615020.1770272623
129,2273814.1929229386,1644278.2231847774
131,2165935.6617198954,1566574.61252448
133,2917738.9607850425,2110337.7458169623
135,3083513.8218022627,2229801.6451210715
137,3403047.252221566,2460867.9577743993
139,3061827.79787818,2214554.098189802
141,2629990.1883332785,1902215.256458261
143,4307801.4919891665,778782.2161057623
145,588060.2796564237,106311.97575984635
147,379912.38767376496,68709.09503545432
150,1671929.4486441792,302376.9771837859
152,1987027.7757298753,359364.11843971926
155,3231395.3998881597,584414.356656098
157,1338158.9281226848,242012.87441008817
159,328838.7420552056,59472.16545782202
161,620662.5148402957,112294.07488318419
163,2158911.1954884497,390603.4755695167
165,818682.1227765769,148120.99877540162
167,178284.7578940724,32256.37359240193
