fishnetid,CO2,CO2psqkm
0,1875803.736241504,126990.23082466183
1,8279484.846214513,560513.6994966806
2,25851176.556922827,1750101.4709728993
3,4832089.460882519,327128.12334647484
4,6216965.791113351,420883.00902118784
5,3126159.4245958077,211638.1896752627
6,2357848.9320755117,159624.25831067955
7,574308.5481810373,38880.173703155895
9,13264541.448196063,898250.085582405
10,14257253.754363602,965474.7173159583
11,39280585.39980447,2660008.213242377
12,34955213.73726403,2367102.0859381706
13,24744781.832699277,1675670.6204844248
14,20482932.680818643,1387066.1195016312
15,1866153.047494425,126372.41484507879
16,3410097.2444064263,230925.44537594783
18,443281.41457579436,30026.64788935004
19,9877069.208981084,669045.1473151149
20,9413428.610508831,2550557.693779921
21,8977599.87422095,2432470.3971632053
22,14900831.73366311,4037932.47327745
23,13119277.333899716,3555154.297381194
24,27174678.32711054,1840736.9919072443
25,15408507.912625823,1043729.3926149271
26,38248109.2617864,2590820.349046415
27,22395872.652615234,1517034.0109078018
28,10153805.069417605,687790.4634200962
29,2740002.9154443042,185652.51937138665
30,3003275.6409388105,203490.91089079372
31,14555274.462116657,986211.8608716093
32,39286557.406374566,2661912.627469071
33,30939181.890997875,2096325.1655598811
34,2527677.5548508386,171266.1339050534
35,6249783.241674159,423462.3247303127
36,50843734.380254626,3444984.43003052
37,11213171.481574852,759763.2557120412
38,3838143.7098124893,260058.5004562245
39,1109916.508813164,75203.86018263733
40,20529430.147475433,1391391.682488177
41,43494383.472645774,2947852.08181838
42,14463574.821555039,980275.5147704488
43,19891496.260003597,1348155.416374895
44,3862834.419418446,261805.40051024847
45,35809963.558676295,2427036.945878521
46,8432220.969147146,571497.700476336
47,5158168.992125184,349597.3040144997
48,1469633.5519806466,99633.28400990755
49,32091453.064731978,2175628.64782134
50,10085005.137918988,2734837.340280318
51,19084416.996288523,5175285.04003321
52,21064924.125526067,5713165.272403813
53,9862994.20077783,2675011.579155017
54,38819413.34305106,2631748.3222215455
55,20398508.1784846,1382909.6076270065
56,49275314.67872327,3340602.434836268
57,4979702.37506752,337597.15158324345
58,4618133.4305787645,313084.71357665496
59,10409654.745485613,705918.8571831024
60,8450830.633380082,5157750.903272786
61,10265485.34957407,6265279.548398908
62,3388701.1960263923,2068208.1339661144
63,7348848.342306533,4485607.995582834
64,15919467.408847623,9716963.389141697
65,18305667.15511554,11173457.816887317
66,9685463.239932012,5912396.036344056
67,7707705.344261021,4705093.127485418
68,11026464.598601528,6730997.162725007
69,27020266.30464612,7329394.078414148
70,22977918.309240386,6232885.216274563
71,20702382.612140957,5616430.463777079
72,21578929.247160777,5854232.23355789
73,1304990.0349212482,796467.687423238
74,12839060.653254088,7835996.194259197
75,13365443.450292403,8157260.631406163
76,18183485.39419923,11098880.215310454
77,9198201.27923433,5614420.556971776
78,7952181.579343224,4853872.010020969
79,4980123.731114192,3040067.6848301683
80,5336671.060735101,3257718.5050555957
81,9047333.473528191,5522855.979444072
82,67623348.57962655,4585800.212917005
83,9975778.284930892,676496.0201455663
84,5124207.784703126,347492.3032308737
85,3646946.9248916116,247383.7474045634
86,17217181.146963045,4671579.673446223
87,11895098.952527331,3227526.1557586617
88,13099305.781264646,3554771.5464779963
89,10165388.631421546,6205949.19517779
90,19433446.495046157,11864079.771897245
91,24688696.588270616,15072399.322576668
92,15542963.75444635,9489846.637816438
93,14899514.143829267,9096984.747361256
94,23031614.647402205,14062085.859436473
95,16621195.107031299,10149128.685936557
96,11102841.91211928,6779546.874947383
97,9829000.121206118,6001721.683779947
98,57687340.030356094,3913111.610456164
99,114179008.62576227,7745117.110424612
100,50003337.8063222,3391881.8518676157
101,7847263.990811328,532304.3117710891
102,1723155.2563601958,116920.20983525385
103,30983623.820860043,2102313.059266829
104,48982992.27536743,13294453.183002084
105,12235113.889786007,3320727.0777178844
106,6886576.4796524625,1869348.7948380858
107,32296539.334645983,8766837.493353171
108,23282310.715133302,6319042.088212889
109,15375481.811615987,4173053.005041136
110,19189680.30334043,5209004.191617111
111,13681101.197667044,3713710.3046022416
112,89095218.71681798,6045323.907544189
113,5040882.647704406,342035.9568581969
114,16567912.00609594,1124492.6078978728
115,11923355.571210606,7283327.337980201
116,9006181.854192704,5501385.085577523
117,11714875.250480395,7155978.085466575
118,6402510.917822791,3911316.142986324
119,8376143.993186994,5117015.439262601
120,14974855.957342636,9148191.48246567
121,8628036.87863564,5271398.709330733
122,13538271.714225134,8271363.352384733
123,6938428.642875343,4239113.057500268
124,17372418.303132277,4716383.309223494
125,21542257.06685544,5848439.745133234
126,8771358.771649752,2381648.0711213145
127,8603595.330581104,2336096.009436501
128,17018028.851920538,1155042.810339618
129,3015406.941788452,204719.21012524472
130,11174858.622340789,3034692.5224566897
131,12038622.689391766,3269259.996105226
132,2384844.1056200634,647730.9441920123
133,3307313.6762159085,898276.4974803543
134,16178441.531865174,1098371.7406634698
135,10307088.74809753,699759.3054389498
