From,To,Demand,TT,Distance
27234846,27234851,,0.4572785714285715,70
367926,27234852,,1.7554058528428091,598
661214,367926,,0.7685901380670612,169
367927,367926,,1.12459,115
27234851,27234852,,0.36791232876712326,73
27235142,661214,,0.6195378640776699,103
241094539,661214,,1.210838578088578,286
367927,27235142,,0.08588695652173914,23
27235150,367927,,0.05825347222222222,24
27235142,27235143,,0.16224722222222224,30
431154736,1835516169,,0.0346176,0
94181731,2864793308,,0.12284066666666668,25
94181731,216025888,,1.3206060000000002,0
8118573667,94181731,,0.0143292,0
644090,1757697276,,0.9293868000000001,0
123246622,1757697276,,0.640474,0
19405763,1757697276,,0.3876144,0
367946,123249015,,0.1024716,0
6018439807,367946,,0.9407076,0
123455104,367946,,0.07062222222222223,15
123249015,654567033,,2.0363298245614034,437
123249015,332434731,,0.0300636,0
1854603337,367950,,0.9518113772455089,167
367950,25095582,,4.05626419549698,607
122627999,367950,,4.899920660621762,1544
1854603337,17348292,,1.285799498746867,266
17348293,1854603337,,2.5080234666666668,250
25095582,2401441954,,3.323847517730497,940
94248444,25095582,,2.9402254784689,418
7112415811,367979,,0.015561111111111112,6
420670204,367979,,0.328304347826087,46
367917324,367979,,7.920555908513341,1574
7112415811,7112415807,,0.22576587301587303,63
7112415807,7112415811,,0.5900105820105819,63
6554662989,420670204,,5.930547289972901,1476
332476877,420670204,,0.8524738805970148,134
367917324,621326844,,0.23387845528455284,41
621326844,367917324,,0.5272829113924051,79
355323671,367989,,0.025898432055749127,574
367989,2481752356,,1.927521071176885,473
390306,367989,,2.243053421633554,453
355323671,5333781034,,2.4612953271028037,428
2481752356,6554662994,,1.0589250000000001,132
247352896,2481752356,,3.3692957774465975,671
368001,268212125,,0.9126689361702128,235
247754377,368001,,1.4735022522522523,444
368093,368001,,2.352441510903427,642
268212125,268212010,,0.08051495726495725,39
268212125,382053,,0.2937142857142857,35
25675624,268212125,,0.42074712643678164,145
247754377,235830506,,0.9798709677419355,62
