fishnetid,CO2,CO2pcap,CO2psqkm
0,4487472.642869394,527.0175542802901,45092.46243886491
1,624906.7804412969,2141.935860528758,6279.388815799353
2,18120600.648520768,829.3854980209824,183002.81130073988
3,654971.5977733337,8112.60263676636,6623.045436307173
4,1462141.5906318014,2049.251703330357,14803.91338754694
5,6298209.097314717,489.57680508200843,63849.5388883203
6,17245441.490910392,0.0,174829.61745261878
7,14702538.763281237,687.8576807745244,149050.35796975257
8,418806.0869693989,154.33299255668476,4245.742737887014
9,1725322.147730487,0.0,17513.228955249662
10,9174660.216095123,4265.299960992619,93129.23106126067
11,11166859.170836572,7270.05593968525,113496.94231865274
12,12922861.737788884,97130.17448967077,131344.4784077053
13,23462083.087994266,5333.553500119242,238462.2793370495
14,28488355.131673552,17644.92443137574,289547.95163687685
15,3123415.703143328,2158.6069383248328,31786.430961638147
16,17233560.841212004,3833.904304156531,175382.80010282344
17,39368932.319255985,74291.32223491227,400650.43149399804
18,13938284.12632081,4452.442449476889,141847.37102369065
19,31133984.066517297,2424.197237987727,316844.8676540881
20,18517279.989930127,3515.7639849567026,188446.97534333545
21,5461347.779612083,6600.089636602222,55579.13856277625
22,4605723.769159679,312.2333784567794,46932.153927799845
23,6769922.236084286,150.04125181351367,68985.25582247305
24,9098418.784878224,2610.881775014098,92712.54906139873
25,8916398.761032475,586.7773152574218,90975.50464372738
26,4952913.369842255,121.21598041720128,50535.40171928241
27,22160316.057345826,2432.300664442697,226105.40313565827
28,748101.8010849098,116.44744981113985,7642.929560843115
29,1018531.819809375,54.392815662979345,10405.758872643628
30,783702.7567496947,96.10978643477466,8006.644226480936
31,1866717.3951702241,154.35201110308728,19071.187291081595
32,19430333.559401125,490.60299565668913,198508.6394964118
33,1710444.9090687546,67.95968437783944,17474.64040155603
34,83487.53852483528,86.77155372463837,854.056808657327
35,641526.2895547939,1020.9841849396627,6562.654801039057
36,8114611.67653944,1295.3184606751256,83010.46448862745
37,2686440.276851861,449.43611151985755,109926.46459602294
38,533516.9155566993,55.876547568596706,21830.98162824459
39,2659529.8212043727,500.05646917984234,108896.41349970647
40,6900701.675267331,200.6173294294045,282554.328617308
41,5743645.285165476,273.18357996336584,58756.066461929586
42,1935744.8381573716,935.4170334778033,316835.01086719416
43,1606093.5349218764,553.6849592489517,263050.7422240165
44,2246563.4856932648,732.8814023238006,368069.1190079823
45,3282999.4088463252,2477.3946424554015,537875.1625820039
46,3000487.028880844,2180.371410244226,491589.3204658273
47,6381887.129066928,260.66605926834654,1045586.1088117401
48,6056256.636254889,441.4606365426733,247815.99890618335
49,21600136.443339165,1011.407884837268,884433.5457456951
