from,to,volume,EstimatedTT,from,to,length,CO2,lengthm
8786281558,925917408,3.26,429.0,8786281558,925917408,10728.862,7044.765400242552,6.666603709802
954394619,925917408,26.15,4801.2,954394619,925917408,80015.466,422498.18676273944,49.719290123886005
1894383018,8786281558,0.0,90.6,1894383018,8786281558,2260.965,0.0,1.4048980830150002
8786281559,8786281558,0.0,265.79999999999995,8786281559,8786281558,6640.14,0.0,4.12599043194
1894383018,954394619,25.82,4408.8,1894383018,954394619,73477.122,383077.4192983745,45.656552774262
1328613249,954394619,51.29,223.8,1328613249,954394619,3732.253,38649.495294495726,2.319113778863
8786281559,1894383018,0.0,849.0,8786281559,1894383018,14149.504,0.0,8.792091449984001
8267339065,1328613249,85.51,2709.6,8267339065,1328613249,67735.484,1166571.4458898327,42.088865428564
760307160,8267339065,214.57,934.8,760307160,8267339065,23365.231,1009745.1776781249,14.518476951701
1296398101,8267339065,101.58,310.2,1296398101,8267339065,7750.651,158564.09923338811,4.816029762521
3450729711,8786281559,0.0,9.0,3450729711,8786281559,152.729,0.0,0.09490137145900002
3143306731,3450729711,0.0,12.6,3143306731,3450729711,206.242,0.0,0.128152797782
3450729711,3143306731,0.0,12.0,3450729711,3143306731,199.493,0.0,0.123959164903
410561136,210294447,54.63,315.0,410561136,210294447,7869.804,86586.392586837,4.890067981284
1296398101,410561136,47.44,72.0,1296398101,410561136,1197.665,11475.518395133326,0.744194298715
1355528868,410561136,0.0,36.0,1355528868,410561136,596.879,0.0,0.37088330110900003
1355528868,1296398101,0.0,65.4,1355528868,1296398101,1085.41,0.0,0.67444229711
1254651770,760307160,192.77,307.2,1254651770,760307160,4262.504,172847.8791011752,2.648596372984
410563652,760307160,35.51,172.79999999999998,410563652,760307160,4317.937,30880.815982463373,2.683040831627
1254651791,1254651770,139.0,264.6,1254651791,1254651770,6614.905,185190.49813726032,4.110310134755
2143889519,1254651770,329.84,190.8,2143889519,1254651770,2651.681,183893.16594433103,1.647677674651
9343973782,410563652,56.28,48.6,9343973782,410563652,809.898,9203.812228533172,0.503247130158
2011616838,410563652,54.62,1289.3999999999999,2011616838,410563652,21494.171,237048.23476982894,13.355854528440998
4271212360,9343973782,66.78,18.6,4271212360,9343973782,208.187,3199.5265953016496,0.12936136437700002
1254651723,9343973782,92.11,16.200000000000003,1254651723,9343973782,274.746,5098.430900801667,0.170719196766
1254651723,1254651791,139.0,6.0,1254651723,1254651791,100.7,2823.677201343497,0.0625720597
1254651791,1254651723,137.07,5.3999999999999995,1254651791,1254651723,91.411,2524.8676775604463,0.056800144481
760307624,2143889519,376.74,2998.2,760307624,2143889519,49967.303,3801077.285063702,31.048233032413002
4084595306,2015618586,72.55,1412.3999999999999,4084595306,2015618586,23541.673,344862.8159979727,14.628112893683
4084595306,4084595312,66.78,1.2,4084595306,4084595312,19.726,266.51239806589115,0.012257164346
4084595312,4084595306,65.24,3.5999999999999996,4084595312,4084595306,62.058,814.137928175571,0.038561041518
504633518,760307624,67.21,1410.6000000000001,504633518,760307624,23507.911,319028.193020562,14.607134165981
996053083,760307624,424.12,135.6,996053083,760307624,3396.715,290207.3325579269,2.110620196265
4271212354,4084595312,65.24,23.400000000000002,4271212354,4084595312,387.876,5113.436058860695,0.24101489799599998
4271212354,4271212360,66.78,3.0,4271212354,4271212360,51.935,697.1033115656734,0.032270902885
4271212360,4271212354,65.24,1.2,4271212360,4271212354,22.164,289.15488454126836,0.013772066844000001
504633518,1876496599,0.0,1.7999999999999998,504633518,1876496599,34.41,0.0,0.02138137611
1876496603,504633518,0.0,1.7999999999999998,1876496603,504633518,33.636,0.0,0.020900434956
1876496599,1876496603,0.0,5.3999999999999995,1876496599,1876496603,88.819,0.0,0.055189550849
1876496603,1876496599,0.0,1.2,1876496603,1876496599,22.293,0.0,0.013852223703
1472419004,996053083,77.64,744.6,1472419004,996053083,12411.503,194571.20267220036,7.712148030613
1037930678,996053083,480.38,78.60000000000001,1037930678,996053083,1966.826,190313.22877362338,1.222128638446
1876507981,925855205,0.0,651.0,1876507981,925855205,9043.256,0.0,5.619217023976
8431928364,925855205,165.31,148.8,8431928364,925855205,3714.872,123671.30398634831,2.3083137295119998
1876507996,925855205,169.03,132.6,1876507996,925855205,3314.106,112823.68328520076,2.059289359326
1876507981,1876508009,172.96,1.7999999999999998,1876507981,1876508009,41.488,1436.8981289369854,0.025779440048
1876507996,1876507981,176.28,0.6,1876507996,1876507981,20.992,893.5069931817684,0.013043820032000001
2144116999,8431928364,0.0,198.0,2144116999,8431928364,3299.258,0.0,2.050063242718
3648318291,8431928364,234.97,827.4,3648318291,8431928364,20687.655,979060.8361775324,12.854708875004999
1876508009,1876507996,169.03,1.2,1876508009,1876507996,31.098,1062.699613513643,0.019323395358
2144158739,1438462862,77.89,103.2,2144158739,1438462862,3492.998,62539.34626105773,2.170447660258
2144158739,1438462862,77.89,103.2,2144158739,1438462862,2575.799,40402.63883290834,1.600526800429
759756425,1438462862,44.5,3315.6,759756425,1438462862,55260.02,496531.5832472379,34.33697388742
4792060032,2144158739,63.68,431.40000000000003,4792060032,2144158739,10783.318,138302.5210158408,6.700441088978
457494065,759756425,18.79,3306.0,457494065,759756425,55100.428,209053.35511114064,34.237808046788004
1864654857,759756425,109.42,1631.4,1864654857,759756425,27186.18,600660.5358572666,16.892703852780002
1882885523,1876508009,112.32,18.0,1882885523,1876508009,442.513,9996.068510531386,0.27496474532299997
1882885523,1882885520,123.59,0.6,1882885523,1882885520,22.452,781.9003744243324,0.013951021692000002
4792060032,1882885523,119.65,1.2,4792060032,1882885523,29.413,707.6074651920686,0.018276385223
