from,to,volume,EstimatedTT,length,CO2,lengthm
442874,26384674,1730.96,37.8,612.679,215031.8854775892,0.380700962909
442928,1803689295,0.0,1.7999999999999998,30.892,0.0,0.019195392932
26384674,264670999,510.59,22.8,283.786,31722.957430544797,0.176336390606
26384674,534589,1220.38,36.0,557.893,139185.2369843025,0.346658531303
1803689298,1803689295,0.0,2.4,43.606,0.0,0.027095503826
1803689295,139470345,0.0,35.4,692.761,0.0,0.430461595331
442936,15866840,410.02,19.8,260.692,22889.520958198686,0.16198644873200002
15866840,1803689315,1745.32,37.2,604.714,213896.99935087413,0.37575174289400004
264670999,534589,255.22,19.8,272.256,14658.957888380653,0.16917198297599997
534589,534591,1475.6,22.8,304.907,95810.7286201143,0.189460367497
534591,534626,1290.47,39.6,541.967,147772.35701387713,0.336762576757
8083440,534911,1346.27,2.4,31.226,9042.127577260846,0.019402930846
534626,534624,0.0,4.2,58.368,0.0,0.036268182528
534626,534625,1290.47,4.8,66.223,18009.447161797976,0.041149051733
534608,30409417,1124.44,52.2,714.166,169690.1827092978,0.443762041586
30436919,30436908,825.28,78.0,1083.322,188012.7640492248,0.673144874462
30409417,30409422,479.92,1.2,15.849,1626.9703387659165,0.009848108979
30409417,30403571,2070.37,12.0,146.232,66890.28421943534,0.090864324072
534624,534608,805.55,73.8,1018.636,172899.15948908345,0.632950869956
534625,30436908,1290.47,1.2,17.695,4721.433256503986,0.010995159845
534625,534624,805.55,4.2,56.363,9656.887312141713,0.035022333673
30436908,30436907,1357.38,1.2,17.517,4929.1133890983065,0.010884555807
30436908,534628,758.37,22.8,304.045,49150.720427200606,0.188924745695
534628,534629,1040.79,13.2,178.166,39361.87981228939,0.110707185586
534629,3595409680,1306.84,38.4,522.992,144639.62478602852,0.32497206203199996
11769656,11769730,862.05,12.0,160.837,29502.361857077485,0.099939447527
3595409680,3855350,1085.91,0.6,8.705,1962.8085374928473,0.005409034555
3595409680,7128283652,220.93,2.4,36.005,1637.815195322719,0.022372462855
3160432771,30409397,353.42,9.0,125.872,9334.98545516073,0.078213210512
30409405,30409419,955.48,43.199999999999996,599.679,120514.75304081498,0.372623139909
534736,140605768,1846.9,7.800000000000001,46.052,30530.885456667325,0.028615377292
534306820,2021890013,1505.92,11.4,154.698,49361.2033688012,0.09612485095800001
140605768,534324288,1846.9,28.2,160.239,109442.13961378271,0.099567867669
534329195,2021890013,820.14,1.2,13.435,2535.429216530286,0.008348119385
534329195,534306820,1846.9,16.8,162.195,75065.0067366087,0.100783269345
3853550,3564765835,274.85,24.0,329.278,19106.475532046203,0.204603800138
534742,534770,1375.99,33.0,445.353,130085.29051200015,0.276729438963
534770,29138173,2344.19,5.3999999999999995,57.914,31966.169494557194,0.035986080094
534743,534744,584.67,4.2,50.828,6586.009171390147,0.031583045188
534744,534747,1981.67,3.0,37.105,16141.267893303197,0.023055970954999998
247994358,534742,641.68,3.5999999999999996,45.02,6312.154205867738,0.027974122420000004
534747,277692998,145.33,0.6,11.887,344.6808706423209,0.0073862370770000005
534747,2287846802,1836.33,19.8,258.843,102054.83092237127,0.160837533753
277692998,288154283,1824.56,4.8,61.39,24252.390302601092,0.03814596569
2287846802,29510418,0.0,2.4,35.734,0.0,0.022204071314000002
2287846802,2287846804,1836.33,7.800000000000001,46.887,30477.790115980835,0.029134222077
534749,25235133,2275.69,4.8,17.868,20592.05706824665,0.011102657028
534749,7095690293,312.05,44.4,610.927,40209.58728762278,0.37961232091700003
25235133,25235132,920.23,0.6,9.536,1785.2670006549592,0.005925393856
25235133,534751,1355.47,53.4,542.553,178616.26202773978,0.337126700163
7095690293,7095690318,978.2,0.6,10.963,2145.8584098353203,0.006812090273
534751,534754,769.6,49.8,428.259,89182.2121514074,0.266107723089
534754,3098430373,785.37,9.6,127.4,21365.030424271637,0.0791626654
29510455,25235132,1189.21,41.4,551.169,139800.50647325907,0.34248043269899997
3098430373,16574394,534.33,1.2,16.344,1848.1334111191775,0.010155687624000001
3098430373,2260849842,1137.35,48.0,169.399,101194.00657602011,0.105259626029
534758,25873172,1317.42,1.7999999999999998,17.576,5761.34658429145,0.010921216696
534758,2202559858,1408.54,38.4,514.418,154205.66327252393,0.319644427078
25873172,25873173,2018.16,1.2,12.711,6082.13136741881,0.007898246781
25873172,3100041009,848.56,17.4,149.898,34375.641996460115,0.093142270158
2202559858,25873172,1549.3,38.4,513.409,169399.55779602635,0.319017463739
534769,546378258,1330.28,34.199999999999996,466.515,131266.6676843016,0.289878892065
534769,534770,968.19,2.4,34.331,6928.80206742963,0.021332287801
546378258,247994363,880.66,3.0,28.145,6325.760404700725,0.017488486795
546378258,290077155,449.61,14.399999999999999,199.327,18866.415267489174,0.123856017317
29138173,1775338888,263.13,5.3999999999999995,72.629,4061.5785938726995,0.045129554359000006
29138173,534773,2081.05,43.199999999999996,524.564,241567.28087620082,0.32594885724399997
534773,2544089666,2685.18,1.7999999999999998,19.567,12280.159030556679,0.012158366357000001
534773,335716508,762.85,16.200000000000003,215.889,35114.15684129321,0.13414716381900002
2544089666,2544089665,1925.4,3.5999999999999996,31.119,16154.578334955777,0.019336444149
2544089666,16574602,759.79,1.7999999999999998,21.847,3673.9171808645883,0.013575092237000002
335716508,534799,762.85,30.6,418.354,67453.55019139072,0.259953043334
534774,534804,467.52,9.0,123.165,12166.641471300103,0.076531159215
244038933,534778,671.35,4.8,69.168,9659.933046522396,0.042978989328000004
534804,18630111,2958.22,44.4,404.867,311419.344639598,0.25157261265700004
534804,16574613,249.71,3.0,40.308,2139.911271565055,0.025046222268
534778,244038915,1107.04,1.2,17.262,3977.2507890455095,0.010726106202000001
534778,30058360,1029.14,13.8,180.662,39898.6416823976,0.112258127602
244038915,534787,1692.84,13.8,146.46,58719.551721957854,0.09100599666
244038915,244038942,719.2,1.2,15.993,2452.3386633971695,0.009937586403
30058360,30056676,1242.57,48.0,612.026,164860.03798553883,0.380295207646
30058360,30056684,474.65,1.2,18.049,1762.8333893798049,0.011215125179
534787,244038955,612.03,3.0,38.97,5133.205978786841,0.02421482787
534787,244038923,1080.81,13.8,102.026,33295.64347020492,0.063395997646
244038955,244038925,1039.18,3.0,36.898,8437.447572755393,0.022927347158000003
244038955,2072816,612.03,20.400000000000002,259.661,34474.95656040057,0.161345815231
244038923,244038955,1039.18,5.3999999999999995,75.481,16462.511894848107,0.046901704451
534790,30261537,652.29,2.4,33.547,4592.641297154275,0.020845132936999997
534790,30409389,1490.49,2.4,24.669,8869.468760320377,0.015328601199000001
30261537,30409389,458.09,3.0,38.226,3797.0833089592657,0.023752527845999998
30409389,30409397,1726.04,3.0,32.822,13195.230225873303,0.020394638962000004
30409389,3160432771,222.54,10.799999999999999,146.739,6916.255412365132,0.09117935916900001
534796,534790,695.29,3.0,39.242,5856.890556996796,0.024383840782
534796,3160432775,1178.36,21.599999999999998,135.418,54669.436064027956,0.084144818078
3160432775,534790,1447.5,10.200000000000001,122.332,39403.49132211841,0.076013557172
534799,1501721437,235.09,1.2,13.322,723.8349182670725,0.008277904462
534799,11769597,862.9,25.8,354.14,64504.704487119285,0.22005232594
1501721437,18630516,982.06,0.6,8.869,1799.7940230163047,0.005510939399
1501721437,2071676,338.95,19.2,160.528,15016.502034897481,0.099747443888
