From,To,Volume,EstimatedTT
442874,26384674,1730.96,0.63
442928,1803689295,0.0,0.03
26384674,264670999,510.59,0.38
26384674,534589,1220.38,0.6
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,410.02,0.33
15866840,1803689315,1745.32,0.62
264670999,534589,255.22,0.33
534589,534591,1475.6,0.38
534591,534626,1290.47,0.66
8083440,534911,1346.27,0.04
534626,534624,0.0,0.07
534626,534625,1290.47,0.08
534608,30409417,1124.44,0.87
30436919,30436908,825.28,1.3
30409417,30409422,479.92,0.02
30409417,30403571,2070.37,0.2
534624,534608,805.55,1.23
534625,30436908,1290.47,0.02
534625,534624,805.55,0.07
30436908,30436907,1357.38,0.02
30436908,534628,758.37,0.38
534628,534629,1040.79,0.22
534629,3595409680,1306.84,0.64
11769656,11769730,862.05,0.2
3595409680,3855350,1085.91,0.01
3595409680,7128283652,220.93,0.04
3160432771,30409397,353.42,0.15
30409405,30409419,955.48,0.72
534736,140605768,1846.9,0.13
534306820,2021890013,1505.92,0.19
140605768,534324288,1846.9,0.47
534329195,2021890013,820.14,0.02
534329195,534306820,1846.9,0.28
3853550,3564765835,274.85,0.4
534742,534770,1375.99,0.55
534770,29138173,2344.19,0.09
534743,534744,584.67,0.07
534744,534747,1981.67,0.05
247994358,534742,641.68,0.06
534747,277692998,145.33,0.01
534747,2287846802,1836.33,0.33
277692998,288154283,1824.56,0.08
2287846802,29510418,0.0,0.04
2287846802,2287846804,1836.33,0.13
534749,25235133,2275.69,0.08
534749,7095690293,312.05,0.74
25235133,25235132,920.23,0.01
25235133,534751,1355.47,0.89
7095690293,7095690318,978.2,0.01
534751,534754,769.6,0.83
534754,3098430373,785.37,0.16
29510455,25235132,1189.21,0.69
3098430373,16574394,534.33,0.02
3098430373,2260849842,1137.35,0.8
534758,25873172,1317.42,0.03
534758,2202559858,1408.54,0.64
25873172,25873173,2018.16,0.02
25873172,3100041009,848.56,0.29
2202559858,25873172,1549.3,0.64
534769,546378258,1330.28,0.57
534769,534770,968.19,0.04
546378258,247994363,880.66,0.05
546378258,290077155,449.61,0.24
29138173,1775338888,263.13,0.09
29138173,534773,2081.05,0.72
534773,2544089666,2685.18,0.03
534773,335716508,762.85,0.27
2544089666,2544089665,1925.4,0.06
2544089666,16574602,759.79,0.03
335716508,534799,762.85,0.51
534774,534804,467.52,0.15
244038933,534778,671.35,0.08
534804,18630111,2958.22,0.74
534804,16574613,249.71,0.05
534778,244038915,1107.04,0.02
534778,30058360,1029.14,0.23
244038915,534787,1692.84,0.23
244038915,244038942,719.2,0.02
30058360,30056676,1242.57,0.8
30058360,30056684,474.65,0.02
534787,244038955,612.03,0.05
534787,244038923,1080.81,0.23
244038955,244038925,1039.18,0.05
244038955,2072816,612.03,0.34
244038923,244038955,1039.18,0.09
534790,30261537,652.29,0.04
534790,30409389,1490.49,0.04
30261537,30409389,458.09,0.05
30409389,30409397,1726.04,0.05
30409389,3160432771,222.54,0.18
534796,534790,695.29,0.05
534796,3160432775,1178.36,0.36
3160432775,534790,1447.5,0.17
534799,1501721437,235.09,0.02
534799,11769597,862.9,0.43
1501721437,18630516,982.06,0.01
1501721437,2071676,338.95,0.32
11769597,7128283648,1047.09,0.01
11769597,3595409680,0.0,0.02
18630111,280008666,2273.24,0.04
18630111,35711189,1153.33,0.89
16574613,534773,1710.59,0.04
16574613,16574619,364.86,0.14
534806,280008531,1124.06,0.02
534806,2287864441,2626.56,0.33
280008531,18630070,400.41,0.03
280008531,31197353,723.65,0.04
2287864441,280221322,867.18,0.08
2287864441,24969587,1759.38,0.05
24669567,976932104,494.6,0.11
1854526402,27318980,643.56,0.04
27318980,27318981,790.2,0.06
534908,534911,86.07,0.05
534911,534914,1432.34,0.3
3853544,15511907,521.07,0.36
534914,442936,97.04,0.41
534914,15866840,1335.3,0.68
30409415,30409424,857.95,0.05
536575,30409422,2194.18,0.17
30403571,10919767,1785.12,0.43
30409422,30409424,1869.03,0.01
30409422,30409415,805.07,0.07
536584,30587893,818.18,1.23
30587893,1619208224,747.39,0.46
536652,25479302,1553.95,1.4
536652,18629762,966.59,0.05
25479302,18627237,1224.06,1.26
25479302,28796755,902.5,0.06
18629762,264218470,1260.69,0.19
18629762,264223496,1574.43,0.02
25599929,2526224454,788.0,0.09
264218470,264223496,793.07,0.18
3899207524,309517759,1340.93,0.01
536663,21527849,2300.12,0.11
536663,536667,1611.69,2.21
21527849,2297622,1661.35,0.01
21527849,21552197,1790.04,0.15
21647397,2297615,1461.74,0.14
21647058,1632149359,254.7,0.28
536670,24945363,256.52,0.02
536670,2075220,2964.26,0.5
24945363,21660961,2514.86,0.01
2075220,25096430,2700.57,0.03
2075220,3869392962,894.19,0.43
344434421,10919786,916.6,0.22
1630023963,311941598,1283.91,0.24
3100041009,25873173,757.93,0.25
31296012,3148489413,705.99,0.12
536675,3148489416,952.16,0.17
3148489416,3148489413,241.54,0.02
3148489416,31296012,900.66,0.14
248219433,248219482,303.48,0.38
2071674,518252065,282.43,0.04
518252065,29348253,282.43,0.24
11769758,3853550,309.4,0.82
534316145,518252065,0.0,0.05
2071676,18178669,1581.52,0.78
18178669,534743,184.52,0.05
18178669,534744,1396.99,0.07
7101166877,16574525,795.36,0.16
2287857538,5824956622,816.01,0.06
2274921120,206133365,687.45,1.89
2072802,30151417,613.12,1.76
316507154,316507156,565.06,0.28
30151417,30151418,1486.11,0.04
2072807,1485594848,388.19,0.01
2072807,1485594778,768.24,0.11
1485594848,159725096,203.42,0.02
1485594848,11007703,922.35,0.58
1485594778,1485594848,737.59,0.08
2072816,244038925,631.82,0.39
244038925,244038942,1670.99,0.23
2075215,25755498,565.31,0.02
2075215,2039066667,1949.35,3.38
25755498,25755497,1580.96,0.02
25755498,25755500,290.45,0.05
2039066667,25755506,1850.11,2.71
25096430,25096432,1320.77,0.02
25096430,10919799,2379.92,0.37
3869392962,25096430,1000.12,0.31
21540856,21647397,817.0,0.13
2297619,3790101104,1151.27,2.02
3790101104,21552197,0.0,0.12
3790101104,21527849,1151.27,0.08
2297622,21552199,1273.32,0.03
2297622,21527762,1379.79,0.07
21552199,21552200,1789.73,0.39
21527762,536663,2350.38,0.02
21527762,3146686054,1083.13,0.27
3411653,113794494,23.61,0.07
26165869,262185367,775.07,0.06
113794494,15618026,31.88,0.02
113794494,26291274,1404.15,0.24
3411658,15618078,852.28,0.15
3411658,25622663,1593.61,0.18
15618078,3030258494,852.28,0.08
15618078,25622151,1264.25,0.04
25622663,25622670,1593.61,0.76
15511907,2071674,382.47,0.84
3855350,11769597,184.18,0.02
3855350,1501721437,1085.91,0.43
9100179,3137684026,549.6,0.59
3137684026,3137684031,545.86,0.2
3137684031,3137684026,473.01,0.19
9100190,9982673425,89.02,0.05
9982673432,2970916246,98.78,0.04
9982673425,9100190,98.78,0.05
10919218,8224298741,937.72,0.01
8224298741,346633166,0.0,0.02
8224298741,346633485,937.72,0.15
10919223,11008027,1202.72,0.55
25740441,25740442,587.8,0.11
11008027,2075215,2002.4,0.02
11008027,11008006,535.48,0.24
86684589,3121844724,50.54,0.05
10919237,10919235,0.0,0.06
10919237,10919238,535.48,0.06
10919238,10049596107,542.64,0.07
10049596107,10919237,535.48,0.01
3073762517,3877390797,50.54,0.03
10919767,536575,1879.22,0.44
126667225,18178749,311.3,0.11
126667225,31271217,319.09,0.04
3151457278,18178797,1404.43,0.26
2262218571,18178769,971.44,0.43
3147805129,2262248282,1116.94,0.05
10919786,536663,1561.43,0.28
10919786,3146686054,415.86,0.01
3146686054,21552195,428.08,0.01
3146686054,21527733,1239.9,0.32
10919799,15613225,2379.92,0.03
10919799,1952603929,0.0,0.45
15613225,1698611463,2379.92,0.87
15613225,15613290,1.8,0.02
1952603929,15613225,1.8,0.44
10940911,773684928,954.02,1.49
773684928,4186859645,954.02,0.28
773684928,1758438692,0.0,0.48
10941033,26910102,0.0,0.43
10941033,10940911,0.0,0.11
26910102,12262641,0.0,0.01
26910102,26910582,0.0,0.26
3324432562,25621845,713.95,0.79
11004892,3780365870,776.44,1.63
3780365870,3879014011,872.67,1.58
7260653744,2272203032,1984.39,0.18
11005259,1762496623,995.69,0.09
1762496623,433065573,1514.16,0.89
11005798,25600624,120.92,0.72
312068888,312068717,744.09,0.05
11007218,95145062,1427.79,0.37
95145062,159729140,784.85,0.02
95145062,1670657170,768.73,0.75
11007703,344624368,649.13,0.63
344624368,344625887,571.39,0.05
344624368,99089590,125.79,0.03
95145069,159725096,1000.31,0.66
11008006,2075215,542.64,0.24
11068788,828163530,365.37,0.01
11068788,25621138,1194.47,0.02
828163530,4862265262,2106.51,0.92
25621138,773660261,413.31,0.02
25621138,25621140,2358.23,0.28
203786445,415524744,140.29,0.03
2970916246,9982673432,89.02,0.04
3183738525,11070793,0.0,0.04
2241122861,2241123813,0.0,0.03
81580487,81580494,679.07,0.09
3137621725,28238725,849.95,0.24
2078553223,85748936,685.02,0.07
9946740207,9946740209,335.57,0.06
11768081,376974958,608.82,0.19
376974958,30788689,0.0,0.04
376974958,288155029,608.82,0.22
11769730,11769758,86.84,0.32
11769730,29348253,775.21,0.04
29348253,252007120,775.21,0.28
29348253,534628,282.43,0.02
3121547154,534324289,1134.82,0.07
12262630,26910582,331.24,0.01
12262630,12262641,676.96,0.26
26910582,26910090,0.0,0.01
26910582,656211460,331.24,0.43
12262641,12262886,186.72,0.01
12262641,248219548,490.25,0.63
12262886,26910102,0.0,0.01
12262886,839865307,186.72,0.03
248219548,211626783,219.13,0.36
248219548,248219582,271.12,0.15
839865307,10940911,1073.58,0.43
12961684,784730663,1609.33,0.86
64804962,33477280,0.0,0.96
784730663,12961684,1508.4,0.19
15017262,1363071246,0.0,0.02
15017262,15017430,0.0,1.08
1065689955,1363071255,0.0,0.04
1698611463,25272054,4116.51,1.41
15613290,10919799,0.0,0.01
15613290,15613314,2012.3,0.25
15613314,15613331,1.8,0.06
15613314,25096432,2010.5,0.05
15613331,15613353,1084.09,0.38
25096432,15613331,1082.29,0.06
25096432,24945369,2214.57,0.03
15613353,2338426490,1084.09,0.26
15613353,26730552,0.0,0.04
2338426490,15613573,1702.14,0.24
26730552,3025700050,0.0,0.06
15613573,1629974641,1702.14,1.41
1629974641,15866451,625.25,0.63
1629974641,25269438,859.47,0.58
15614141,12262630,786.41,0.7
15614141,10941037,0.0,0.1
15618026,24973521,398.48,0.02
15618026,282973002,2395.67,1.71
24973521,113794494,1412.42,0.02
24973521,3411653,775.07,0.08
282973002,24969633,1632.43,0.06
282973002,1516305879,763.24,0.09
25622151,2503004249,1264.25,0.46
15866433,25269437,953.79,0.11
15866433,15866451,0.22,0.64
25269437,25096273,2161.49,1.5
15866451,903673001,625.47,1.18
1803689315,1803689298,229.01,0.03
1803689315,442928,1516.31,0.03
16573458,3840043618,1273.23,0.53
16573467,16573472,784.58,0.3
3840043618,16573467,669.49,0.49
16573472,25622670,0.0,0.02
16573472,16573581,1264.25,0.39
25622670,16573458,1593.61,0.34
16573581,15618078,1264.25,0.07
16573581,25622663,0.0,0.1
3844764355,3844764341,118.8,0.08
16574244,26165880,161.18,0.02
16574244,3861801989,1334.87,0.19
26165880,262185376,587.53,0.23
3861801989,26165886,2099.19,0.32
3861801989,2260731086,1217.46,0.96
16574394,29510455,756.22,1.06
16574394,7093468874,818.5,0.08
16574525,7101166877,848.04,0.18
16574602,2544089665,815.02,0.03
16574602,534774,671.35,0.13
2544089665,534804,2740.41,0.03
16574619,1775338888,1247.04,0.55
1775338888,357917181,1510.17,0.04
21596886,1690044417,848.98,0.14
18178769,21684322,1945.76,0.68
21684322,534758,1308.03,0.01
21684322,25873175,1746.61,0.03
25873183,2262218571,855.01,0.37
25873183,7193964013,1375.32,0.14
18178797,534749,306.3,0.01
18178797,2287846803,2504.79,0.73
2287846803,29510418,2101.41,0.04
2287846803,2287846804,445.12,0.02
18178969,11768081,0.0,0.04
18178969,534329196,871.79,0.84
534329196,534329195,801.09,0.02
534329196,21566459,1787.94,1.53
18627237,18627247,948.02,0.03
18627247,33477280,1546.12,0.02
18627247,12961684,276.83,0.97
33477280,28796755,1546.12,1.4
297481606,3057282550,330.97,1.0
3057282550,33477164,400.92,1.01
264223496,534806,1458.13,0.89
264223496,35711189,909.37,0.03
18630070,31197353,2452.61,0.03
18630070,7095690304,566.42,3.78
31197353,280008754,468.34,0.04
31197353,18630098,2707.92,0.18
7095690304,7095690344,0.0,0.01
7095690304,3952754484,827.74,0.15
18630098,280008754,0.0,0.03
18630098,3808565717,2707.92,0.6
280008754,280008666,0.0,0.04
280008754,18630111,468.34,0.03
3808565717,16574619,882.18,0.32
3808565717,16574613,1825.74,0.19
280008666,280008531,0.0,0.03
280008666,534806,2273.24,0.11
35711189,244038931,833.97,1.59
35711189,536652,1228.72,0.02
18630516,534799,255.48,0.02
18630516,335716505,726.58,0.5
335716505,335716508,0.0,0.01
335716505,16574602,726.58,0.24
18631911,18631929,7.69,0.03
18631929,1853296305,0.0,0.01
18631929,2628479841,7.69,0.02
1853296305,1853296309,0.0,0.03
2628479841,1853296305,0.0,0.02
21271513,25272050,2221.45,0.14
21271513,442828572,249.96,0.15
25272050,25272065,2628.55,1.35
442828572,25272050,407.1,0.19
21527686,21527743,574.59,0.02
21527686,21552190,1166.47,0.53
21527743,209128004,1508.17,1.78
21552190,21597988,1410.76,0.02
21527733,1620726747,1375.32,0.07
1620726747,1620726770,314.63,0.06
1620726747,21552195,1060.7,0.06
7193964013,25873183,1239.9,0.04
209128004,21552198,1508.17,0.21
21527766,299844554,1203.82,0.29
21596461,21568117,798.75,0.74
21552197,209128661,1790.04,0.27
2272203032,7260653744,1606.52,1.66
1150742708,27279384,709.27,0.11
1150742708,24969757,440.48,0.07
21540513,21540519,0.0,0.13
21540519,209128004,0.0,0.19
21540517,21540519,0.0,0.04
21540517,1229568988,0.0,0.14
21552187,21552188,217.05,0.2
21552188,21552190,244.3,0.02
21552188,21527743,933.58,0.54
21597988,21597987,32.15,0.02
21597988,248219490,1333.92,2.24
21552195,10919786,1060.7,0.01
21552195,1620726770,428.08,0.04
1620726770,344434421,742.71,0.18
209128661,21540517,0.0,0.24
209128661,21527686,1790.04,1.42
21552198,21552199,516.41,0.05
21552198,2297622,991.76,0.04
21552200,21527766,785.32,0.55
21552200,21566429,1190.44,1.39
21566429,534329195,1975.01,0.96
21566459,126667225,185.99,0.52
21566459,21568117,1264.28,1.76
21568117,21527762,2063.03,0.2
311494772,7091784429,719.67,0.03
1690044417,126667225,383.51,0.03
1690044417,31271217,465.48,0.04
21597987,21597992,156.78,0.18
21597987,21552188,960.83,0.02
21597992,21552187,0.0,0.04
21597992,3148489417,156.78,0.68
248219490,248219434,334.47,0.44
248219490,221995898,1218.45,0.91
3148489417,3148489416,190.04,0.02
3148489417,536675,733.1,0.18
316299769,316299777,165.34,0.03
21647047,21647107,839.47,0.64
21647107,1632149360,696.69,0.38
21647051,271287016,1018.0,0.05
21647051,278451621,1258.63,0.13
271287016,141678998,1853.1,0.07
278451621,21647047,87.87,0.06
278451621,1632149375,1170.76,0.06
1632149359,1632149349,2056.19,0.89
1632149359,1632149367,65.96,0.03
1632149360,1632149359,1867.45,0.04
1632149360,21647057,176.03,0.25
21647146,25269444,875.91,1.47
25269444,25269438,128.09,0.45
25269444,25269437,1207.7,0.74
21660961,78454176,238.23,0.01
21660961,21647051,2276.63,1.82
78454176,536670,2964.26,0.02
78454176,1636482042,185.64,1.0
25873175,534758,1417.93,0.03
976932104,940312649,494.6,0.03
24945369,2075220,630.5,0.02
24945369,24945363,2220.08,0.44
24953131,536670,256.52,0.98
1636482042,3025631931,824.29,0.48
3998373587,25622934,739.53,0.14
24953181,10919797,162.71,0.1
24953550,29510428,29.37,0.1
288154942,288154914,197.59,0.04
29510428,7117637080,1656.34,1.04
24969587,309467020,1444.69,0.02
24969587,280221322,321.19,0.04
309467020,24969591,1444.69,0.04
280221322,2526224456,1188.37,0.18
24969591,2090038527,801.82,0.01
24969591,24969686,1444.69,0.3
2090038527,1833913224,801.82,0.04
2090038527,24969672,0.0,0.04
24969686,8378156321,1565.36,1.13
24969610,24969615,2016.9,0.04
24969610,301388728,1225.07,0.04
24969615,4030574404,1332.64,0.41
24969615,24969629,1952.1,0.12
301388728,24969615,1104.11,0.04
4030574404,24969629,995.77,0.12
24969629,24973521,1789.01,1.23
24969629,24969633,1158.85,0.05
24969633,24969610,1567.5,0.07
24969633,24969615,163.72,0.04
24969633,1516305879,1060.06,0.04
1516305879,8378156320,1823.3,0.17
24969672,1833913224,1823.3,0.02
1833913224,24969678,2625.12,0.08
24969678,2569452639,6.5,0.02
24969678,18630070,2618.63,0.39
2569452639,309467020,0.0,0.04
2569452639,24969587,6.5,0.03
8378156321,24969672,1823.3,0.15
24969731,439989272,945.96,0.1
439989272,1150742708,771.67,0.11
439989272,27279384,174.29,0.1
24969757,4030574419,440.48,0.21
4030574419,4030574417,440.48,0.06
4030574419,24969731,0.0,0.06
24973452,3137721924,1536.58,0.07
3137721924,262185372,1536.58,0.22
2255742337,24969757,0.0,0.07
25433992,1703242714,753.35,0.04
311651883,2572637252,1047.48,0.34
25096273,1698611463,1736.59,0.61
25096273,151013228,636.01,0.18
151013228,151013145,636.01,0.29
151013228,15613290,0.0,0.6
25235132,18178797,1264.98,0.02
25235132,3151457278,844.46,0.39
25269438,60395691,602.16,1.41
60395691,1758438692,0.0,0.61
60395691,773684938,690.9,0.48
25272045,15613290,2010.5,0.27
25272045,26730552,0.0,0.51
25272065,25272045,2010.5,0.21
25272065,2338426490,618.05,0.36
25272054,27254446,3728.46,0.16
25272054,27598015,388.05,0.29
27254446,2414808767,4420.1,0.52
25272057,2454004902,0.0,0.81
25272081,15613573,0.0,0.43
25272081,151013145,0.0,0.17
151013145,24945369,636.01,0.23
1703242714,1150742708,1230.09,0.99
28796755,18629762,1868.54,1.18
28796755,25479302,572.6,0.05
25599928,25599929,904.73,0.09
2526224454,2526224463,627.88,0.03
2572637252,311651883,1042.23,0.35
10584342336,2526224463,413.33,0.05
2628479858,18631911,7.69,0.02
246859505,246859538,118.18,0.03
25621131,824105653,0.0,0.63
824105653,1147969960,117.12,0.22
824105653,824109954,607.57,0.1
773660261,11068788,568.46,0.01
773660261,773660264,0.0,0.03
25621140,25621145,1669.68,0.01
25621140,29812910,688.54,0.87
25621145,31347711,217.75,0.01
25621145,2453232134,1669.68,0.03
29812910,3912609301,808.55,1.4
31347711,25621140,0.0,0.01
