Origin,Destination,Demand,TT,TTobs,FFTT,Fitness:,9.927679048,Total Demand:,391076.988,TSTT:,73108.93432
0,120,3.803421834,39.64913145,36.31733581,30.3059656,,,,,,
0,62,9.295130796,20.50104834,20.55126513,17.7749521,,,,,,
0,91,1.386039194,25.00034735,24.41418167,21.5418265,,,,,,
103,0,6.338687071,31.89050093,30.69386985,25.1272972,,,,,,
103,32,43.24250228,21.55639037,20.72347895,14.9469871,,,,,,
103,68,110.399112,11.55879783,12.01890017,6.20706025,,,,,,
103,11,0,31.53070244,29.39634071,22.49482445,,,,,,
103,23,10.08823524,24.06014869,22.99050215,17.3149453,,,,,,
103,101,34.80860749,20.04286852,22.57770864,12.77645525,,,,,,
103,33,8.157288479,23.40998996,21.68266184,15.96925275,,,,,,
103,70,0.094669061,12.09542499,10.89713931,5.64836595,,,,,,
103,99,206.8176627,11.41703165,12.16530978,5.91902975,,,,,,
103,34,11.06981584,25.41458327,24.00139727,18.32582205,,,,,,
103,64,4.266725635,12.22440918,12.28136573,6.68908655,,,,,,
103,97,0,6.437955709,6.169116015,1.9664935,,,,,,
103,22,7.245468455,27.01025399,25.14191056,19.5825068,,,,,,
103,35,3.078802758,22.38037511,21.47041876,15.45227105,,,,,,
103,5,24.50903498,32.26386459,30.99706729,25.25210025,,,,,,
103,66,1.44985655,9.784488341,10.79508193,5.2552095,,,,,,
103,111,10.25283799,14.79426668,14.79287231,8.6794827,,,,,,
103,128,17.81962144,17.40292696,17.81204372,11.59155518,,,,,,
103,76,0,14.63923704,13.60543726,6.5911465,,,,,,
103,36,10.67667167,21.71685424,20.29716072,14.15862066,,,,,,
103,21,0,26.65743323,25.83863011,19.2413512,,,,,,
103,109,22.03661813,11.60437612,11.76911617,6.8650003,,,,,,
103,132,11.47556823,21.37570526,19.78622649,12.6751875,,,,,,
103,10,7.500222649,28.93313311,28.46281357,21.6025709,,,,,,
103,78,0.937702164,13.15644886,12.5246653,7.381100871,,,,,,
103,37,9.209904432,22.62280808,20.1235945,13.90926066,,,,,,
103,107,86.93432546,9.033756178,8.960264951,4.7376823,,,,,,
103,72,48.32513715,11.65692882,10.86201678,5.690865871,,,,,,
103,38,6.763758345,27.29242133,23.40931258,16.95757968,,,,,,
103,105,0,6.242945087,6.527617705,3.6475217,,,,,,
103,20,7.72328772,25.87168692,24.70803483,19.1188633,,,,,,
103,74,28.58326519,14.21209333,13.49116885,6.9560246,,,,,,
103,39,0.710928323,29.88150083,26.61068369,20.84746255,,,,,,
103,40,43.18610859,19.7736296,18.47990181,13.1025431,,,,,,
103,84,17.62372731,20.07279693,19.60562826,13.69676992,,,,,,
103,119,15.93615128,13.27721707,12.40746036,7.1300733,,,,,,
103,41,23.87233018,20.52484482,18.98187557,13.32406455,,,,,,
103,2,5.60470536,32.98281417,32.10860788,25.14068744,,,,,,
103,86,203.9832495,8.527441422,8.83457521,4.09456625,,,,,,
103,9,13.78496797,28.24342177,27.28928186,21.4823661,,,,,,
103,19,3.582574176,29.51201454,27.37331649,21.8334708,,,,,,
103,117,7.083297008,16.94158708,15.93068079,9.5348877,,,,,,
103,42,20.4693779,21.64829644,19.60404438,15.22345515,,,,,,
103,80,78.7604338,11.38178953,10.93720006,5.778918621,,,,,,
103,115,20.0436289,14.38680103,12.53330021,7.5098257,,,,,,
103,43,36.21364136,18.32253069,17.71902581,11.89568285,,,,,,
103,4,6.047789225,33.59358887,32.27284973,24.49256869,,,,,,
103,82,113.8096204,12.73893139,14.91733875,6.172424,,,,,,
103,113,6.73826488,18.34601264,17.8959085,11.84748998,,,,,,
103,18,0,37.75104796,35.62302433,29.1533973,,,,,,
103,129,15.2263541,18.12320077,16.93837391,10.84006,,,,,,
103,92,553.8959222,6.44779363,6.981009096,2.5292615,,,,,,
103,44,26.43700614,20.77919537,20.45550505,12.3859964,,,,,,
103,127,19.87629084,20.34910764,19.50222691,12.9970885,,,,,,
103,133,28.49658335,22.29592063,21.01167909,12.7996835,,,,,,
103,94,205.538936,6.328471477,5.919632347,2.289286,,,,,,
103,45,19.15683945,24.44777972,21.48305983,15.42907838,,,,,,
103,125,27.83749976,20.35319162,20.121268,12.7283432,,,,,,
103,88,640.8387218,4.600860573,4.988571532,1.6733105,,,,,,
103,46,9.459283401,24.41792737,22.11363408,16.38774915,,,,,,
103,123,0,19.22601126,18.69297019,10.7553712,,,,,,
103,90,330.385456,8.062016185,8.366380525,3.64154275,,,,,,
103,47,8.669111031,25.37029358,23.07554606,16.93895305,,,,,,
103,121,16.38939003,16.80743309,15.4062041,8.5743225,,,,,,
103,16,12.66685043,26.41566943,26.22402893,19.41098105,,,,,,
103,15,1.273424665,27.11452728,26.51233915,20.10859125,,,,,,
103,69,93.97416641,13.50287961,13.13185264,7.53358775,,,,,,
103,31,7.537219345,23.10536034,22.10672418,16.4006899,,,,,,
103,49,0.076833472,14.9658011,14.62665425,8.8870906,,,,,,
103,102,1.967233779,2.360285298,1.614211729,1.538357,,,,,,
103,71,0,9.552781456,10.49297539,4.53097075,,,,,,
103,48,107.6027927,18.62659256,21.35567849,13.23109453,,,,,,
103,100,68.07167685,16.01648041,17.38265958,8.757337,,,,,,
103,30,14.42583889,30.92187718,28.54785989,22.6932828,,,,,,
103,65,11.79750721,11.27712262,10.94621155,5.8960375,,,,,,
103,51,24.02482675,17.26354563,16.74349286,10.71000375,,,,,,
103,98,1551.867248,6.315462675,5.972012302,1.70900725,,,,,,
103,7,5.575182591,31.66031106,31.00384197,24.65393355,,,,,,
103,67,14.6745815,10.46119402,11.02412847,5.13137725,,,,,,
103,50,18.72038878,21.10869213,20.17014122,14.06796385,,,,,,
103,96,0,1.52598799,1.488959596,0.48488175,,,,,,
103,77,0.495974102,13.70316045,13.05088396,7.615073621,,,,,,
103,29,6.552163696,34.4742308,31.94383406,25.9248918,,,,,,
103,14,0,28.91337364,28.22525047,21.90735798,,,,,,
103,110,45.77471982,12.5437295,13.53187579,7.32038595,,,,,,
103,130,5.075739229,18.45130091,17.63368949,9.9952355,,,,,,
103,53,5.898729889,16.06455144,15.38786231,9.66180375,,,,,,
103,79,64.2511777,10.54125738,10.20495745,5.036047371,,,,,,
103,108,5.341018256,8.896928298,8.899907744,6.006615,,,,,,
103,134,9.112327924,16.95241111,16.25871255,10.5012053,,,,,,
103,52,75.07758883,14.72470931,14.26349699,8.8532077,,,,,,
103,28,8.361323819,25.39381287,25.21604221,18.39671165,,,,,,
103,73,35.84185811,15.15880726,14.27671178,6.9873745,,,,,,
103,106,155.0126728,3.675777679,3.943077056,2.59260175,,,,,,
103,55,0,16.19089856,14.93781207,8.6557024,,,,,,
103,75,6.885207752,15.37913438,13.95815649,8.0622464,,,,,,
103,104,1259.580055,3.03791411,3.33902475,1.2734185,,,,,,
103,54,0,16.12729108,15.56223439,9.49412805,,,,,,
103,3,2.084572444,31.35086302,30.04872346,23.37128575,,,,,,
103,57,11.4626768,18.52329743,17.62372359,10.83275275,,,,,,
103,118,34.05802539,15.36889854,12.85047577,7.6417425,,,,,,
103,13,3.575318221,33.13669501,30.82349226,24.4892337,,,,,,
103,85,18.42683008,13.20151541,13.14721162,6.4696645,,,,,,
103,27,2.99825825,24.55064558,24.3703248,17.74465105,,,,,,
103,1,0.058548701,33.05720779,32.35609321,25.5889911,,,,,,
103,56,0.433994192,17.25530642,15.75465522,9.6190372,,,,,,
103,116,11.4112359,12.92171789,11.50933416,6.6399307,,,,,,
103,87,259.2237314,10.41211352,11.41930677,5.444019,,,,,,
103,59,18.29482283,11.74516554,13.27169566,6.619091107,,,,,,
103,114,10.66249726,12.578342,11.01754075,6.3614515,,,,,,
103,6,0.289934908,30.45430813,29.9449809,23.44797555,,,,,,
103,26,1.149696945,26.17549222,25.22810875,19.03823956,,,,,,
103,81,13.12989604,13.24345285,13.70038621,6.631136,,,,,,
103,58,4.732185452,22.12926419,20.31991786,14.43974965,,,,,,
103,112,78.78620723,15.45679329,15.741631,9.783853182,,,,,,
103,83,45.52221576,17.08615973,16.49271761,10.633972,,,,,,
103,126,14.88390884,18.91261487,18.5933488,10.6948152,,,,,,
103,61,6.112369046,12.93647405,12.63206774,7.2632539,,,,,,
103,131,54.66665395,19.87225841,19.45152715,10.6739895,,,,,,
103,93,467.1580674,4.500772698,5.062803741,1.636639,,,,,,
103,25,11.64517219,27.34145125,25.49189542,19.93990777,,,,,,
103,12,5.801450793,31.18879019,29.02504052,22.5642591,,,,,,
103,124,0,17.99645955,16.95291022,10.5604687,,,,,,
103,60,33.54116989,13.46936379,13.14981437,7.7562823,,,,,,
103,135,10.43105206,24.75461772,24.58682273,15.808957,,,,,,
103,95,34.70737249,3.490557653,3.427733721,1.3075345,,,,,,
103,122,3.299133555,14.84493531,13.33141277,8.6587263,,,,,,
103,63,0,12.9492032,14.39968387,6.51389525,,,,,,
