<NUMBER OF ZONES> 113,,,,,,,,,
<NUMBER OF NODES> 13431,,,,,,,,,
<FIRST THRU NODE> 0,,,,,,,,,
<NUMBER OF LINKS> 10540,,,,,,,,,
<END OF METADATA>,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
261304918,91565648,3600,535.697,0.40177275,0.15,4,0,0,A
91565687,261304921,3600,477.627,0.35822025,0.15,4,0,0,A
91565695,91565687,900,118.168,0.118168,0.15,4,0,0,A
31203518,262991367,2700,16.748,0.012561,0.15,4,0,0,A
31203518,1050212529,2700,67.873,0.05090475,0.15,4,0,0,A
54043141,31203518,2700,20.57,0.0154275,0.15,4,0,0,A
262098290,31203518,5400,67.695,0.05077125,0.15,4,0,0,A
262991367,262991368,2700,20.633,0.01547475,0.15,4,0,0,A
262991367,262098224,2700,93.051,0.06978825,0.15,4,0,0,A
262098253,262991367,5400,86.545,0.06490875,0.15,4,0,0,A
1050212529,31309234,5400,45.455,0.03409125,0.15,4,0,0,A
262098290,1050212529,1800,106.114,0.106114,0.15,4,0,0,A
31264113,1065944980,3600,76.939,0.076939,0.15,4,0,0,A
31264113,3453617080,1400,21.912,0.021912,0.15,4,0,0,A
4444655802,31264113,2700,9.549,0.009549,0.15,4,0,0,A
4444655797,31264113,1400,141.993,0.141993,0.15,4,0,0,A
1065944980,2571195560,3600,124.79,0.12479,0.15,4,0,0,A
1065944944,1065944980,2700,181.841,0.181841,0.15,4,0,0,A
3453617080,92593693,1400,20.289,0.020289,0.15,4,0,0,A
3453617080,6545989472,2700,11.988,0.011988,0.15,4,0,0,A
4726768161,3453617080,2700,113.9,0.1139,0.15,4,0,0,A
31309234,1766030985,5400,20.976,0.015732,0.15,4,0,0,A
31309234,6928155430,1800,105.749,0.105749,0.15,4,0,0,A
1766030985,1766030992,900,107.937,0.107937,0.15,4,0,0,A
1766030985,266557898,5400,82.377,0.06178275,0.15,4,0,0,A
6928155430,266557898,4500,7.158,0.006135429,0.15,4,0,0,A
6928155430,6553679976,1800,5.4,0.0054,0.15,4,0,0,A
266557897,6928155430,4500,8.216,0.007042286,0.15,4,0,0,A
31326164,4724857870,2700,487.223,0.487223,0.15,4,0,0,A
1066672623,31326164,2700,245.191,0.245191,0.15,4,0,0,A
2488059153,31326164,900,17.157,0.034314,0.15,4,0,0,A
4724857870,2142569350,5400,80.875,0.080875,0.15,4,0,0,A
4724857870,6546006018,1800,163.368,0.163368,0.15,4,0,0,A
31348585,92641862,3600,492.249,0.492249,0.15,4,0,0,A
91067138,31348585,1800,478.48,0.47848,0.15,4,0,0,A
91049614,31348585,4000,1169.994,0.8774955,0.15,4,0,0,F
92641862,92641878,900,156.905,0.156905,0.15,4,0,0,A
92641862,92641745,2700,76.699,0.076699,0.15,4,0,0,A
31349053,2813266617,3600,560.981,0.42073575,0.15,4,0,0,A
2144990233,31349053,900,154.849,0.154849,0.15,4,0,0,A
2145008365,31349053,3600,50.085,0.03756375,0.15,4,0,0,A
2813266617,91726725,3600,35.017,0.02626275,0.15,4,0,0,A
2813266617,1499618996,1800,101.804,0.101804,0.15,4,0,0,A
31380211,2299188083,6000,163.932,0.0983592,0.15,4,0,0,F
31380211,5990878391,4000,189.787,0.189787,0.15,4,0,0,F
2139798115,31380211,6000,251.487,0.1257435,0.15,4,0,0,F
2299188083,837929398,1800,364.727,0.364727,0.15,4,0,0,A
2299188083,837928876,4000,212.165,0.127299,0.15,4,0,0,F
5990878391,5990876978,4000,19.619,0.019619,0.15,4,0,0,F
5990878391,5990878385,4000,64.337,0.064337,0.15,4,0,0,F
31473915,31473916,3600,12.326,0.012326,0.15,4,0,0,A
31473940,31473915,3600,75.785,0.075785,0.15,4,0,0,A
91052496,31473915,3600,126.658,0.126658,0.15,4,0,0,A
31473916,91052482,6000,221.401,0.221401,0.15,4,0,0,F
91052482,91052492,6000,316.234,0.316234,0.15,4,0,0,F
91052496,91052482,4000,282.349,0.282349,0.15,4,0,0,F
31473922,95021033,3600,66.385,0.066385,0.15,4,0,0,A
31473922,6443792251,1800,87.811,0.087811,0.15,4,0,0,A
95021033,31473925,3600,30.637,0.030637,0.15,4,0,0,A
95021036,95021033,3600,63.713,0.063713,0.15,4,0,0,A
6443792251,95021036,1800,15.963,0.015963,0.15,4,0,0,A
6443792251,4141405037,1800,136.279,0.136279,0.15,4,0,0,A
31473925,1015217138,3600,63.101,0.063101,0.15,4,0,0,A
31473925,1015199202,1400,233.242,0.233242,0.15,4,0,0,A
1015217138,31473927,3600,9.275,0.009275,0.15,4,0,0,A
2648100305,1015217138,2100,449.559,0.449559,0.15,4,0,0,A
1015199202,1015199332,1400,106.284,0.106284,0.15,4,0,0,A
95020928,1015199202,1800,363.788,0.363788,0.15,4,0,0,A
31473927,91049672,3600,115.307,0.115307,0.15,4,0,0,A
31473927,91049685,4000,475.573,0.475573,0.15,4,0,0,F
91049672,91067114,3600,16.232,0.016232,0.15,4,0,0,A
92612959,91049672,6000,119.514,0.0896355,0.15,4,0,0,F
91049685,7547652013,6000,105.436,0.079077,0.15,4,0,0,F
91067150,91049685,6000,1421.243,1.06593225,0.15,4,0,0,F
31473940,91067138,1800,76.007,0.076007,0.15,4,0,0,A
91067126,31473940,3600,36.618,0.036618,0.15,4,0,0,A
91067123,91067138,900,170.742,0.170742,0.15,4,0,0,A
31474005,91052492,12000,356.493,0.2138958,0.15,4,0,0,F
91049666,31474005,8000,932.551,0.5595306,0.15,4,0,0,F
91067161,31474005,4000,824.179,0.61813425,0.15,4,0,0,F
91052492,1015816951,12000,523.047,0.3138282,0.15,4,0,0,F
31475959,1013781164,2000,422.04,0.31653,0.15,4,0,0,F
31475959,1013650373,12000,2091.132,1.2546792,0.15,4,0,0,F
1013697547,31475959,12000,1098.161,0.6588966,0.15,4,0,0,F
1013781164,1013751376,2000,410.454,0.3078405,0.15,4,0,0,F
1013771614,1013781164,2000,212.496,0.212496,0.15,4,0,0,F
1013650373,1013788364,4000,242.541,0.1455246,0.15,4,0,0,F
1013650373,1013770405,12000,915.398,0.5492388,0.15,4,0,0,F
35468694,123222428,900,189.027,0.189027,0.15,4,0,0,A
35468694,262991368,5400,137.178,0.1028835,0.15,4,0,0,A
118181004,35468694,3600,468.98,0.351735,0.15,4,0,0,A
123222428,4870368816,1800,90.592,0.067944,0.15,4,0,0,A
262991368,123222428,1800,103.334,0.0775005,0.15,4,0,0,A
262991368,54043141,2700,16.522,0.0123915,0.15,4,0,0,A
35468698,4874896047,2700,340.521,0.25539075,0.15,4,0,0,A
118209040,35468698,2700,12.387,0.00929025,0.15,4,0,0,A
4874959597,35468698,1400,207.52,0.20752,0.15,4,0,0,A
4874896047,4874896023,2700,61.812,0.046359,0.15,4,0,0,A
1327307880,4874896047,900,34.042,0.034042,0.15,4,0,0,A
54043141,1050212472,2700,85.209,0.06390675,0.15,4,0,0,A
1050212460,54043141,4500,129.492,0.097119,0.15,4,0,0,A
1050212472,118209040,3600,504.255,0.37819125,0.15,4,0,0,A
1050212460,1050212472,900,177.531,0.177531,0.15,4,0,0,A
88286147,4897759421,3600,1657.67,1.65767,0.15,4,0,0,A
8709411319,88286147,2700,31.017,0.031017,0.15,4,0,0,A
2489333875,88286147,900,119.296,0.119296,0.15,4,0,0,A
4897759421,1013789212,2700,1060.509,1.060509,0.15,4,0,0,A
4897758817,4897759421,900,37.111,0.037111,0.15,4,0,0,A
88287057,4965397970,2700,14.495,0.014495,0.15,4,0,0,A
88287057,8709411319,2700,43.966,0.043966,0.15,4,0,0,A
663933076,88287057,2700,16.632,0.014256,0.15,4,0,0,A
4965397970,116040630,2700,8.634,0.008634,0.15,4,0,0,A
4965397970,663933076,1800,25.915,0.025915,0.15,4,0,0,A
8709333016,4965397970,1800,4.1,0.0041,0.15,4,0,0,A
8709333016,8709411319,1800,40.06,0.04006,0.15,4,0,0,A
88288647,2033132414,1400,22.958,0.022958,0.15,4,0,0,A
88288647,2033132481,1400,381.23,0.38123,0.15,4,0,0,A
88294592,88288647,1400,61.394,0.061394,0.15,4,0,0,A
2033132414,88288651,1400,2.23,0.00223,0.15,4,0,0,A
4898268021,2033132414,1400,501.746,0.501746,0.15,4,0,0,A
2033132481,2033132491,1400,92.715,0.092715,0.15,4,0,0,A
2033132481,8550821378,1400,138.301,0.138301,0.15,4,0,0,A
88288651,88294592,1400,31.326,0.031326,0.15,4,0,0,A
88288651,4904571768,1400,492.807,0.7392105,0.15,4,0,0,A
1013768643,88294592,1400,521.131,0.521131,0.15,4,0,0,A
4904571768,1013768643,700,53.372,0.053372,0.15,4,0,0,A
4904571768,4436566694,1400,215.545,0.3233175,0.15,4,0,0,A
88291761,5994180480,1400,182.489,0.182489,0.15,4,0,0,A
