from,to,volume,EstimatedTT,from,to,length,CO2,lengthm
8786281558,925917408,3.14,429.0,8786281558,925917408,10728.862,6785.448882442213,6.666603709802
954394619,925917408,25.11,4801.2,954394619,925917408,80015.466,405695.1996027682,49.719290123886005
1894383018,8786281558,0.0,90.6,1894383018,8786281558,2260.965,0.0,1.4048980830150002
8786281559,8786281558,0.0,265.79999999999995,8786281559,8786281558,6640.14,0.0,4.12599043194
1894383018,954394619,24.8,4408.8,1894383018,954394619,73477.122,367944.2292253946,45.656552774262
1328613249,954394619,49.26,223.8,1328613249,954394619,3732.253,37119.79212725403,2.319113778863
8786281559,1894383018,0.0,849.0,8786281559,1894383018,14149.504,0.0,8.792091449984001
8267339065,1328613249,82.13,2709.6,8267339065,1328613249,67735.484,1120459.745654683,42.088865428564
760307160,8267339065,206.1,934.8,760307160,8267339065,23365.231,969886.1962038567,14.518476951701
1296398101,8267339065,97.57,310.2,1296398101,8267339065,7750.651,152304.57926955778,4.816029762521
3450729711,8786281559,0.0,9.0,3450729711,8786281559,152.729,0.0,0.09490137145900002
3143306731,3450729711,0.0,12.6,3143306731,3450729711,206.242,0.0,0.128152797782
3450729711,3143306731,0.0,12.0,3450729711,3143306731,199.493,0.0,0.123959164903
410561136,210294447,52.48,315.0,410561136,210294447,7869.804,83178.72749326754,4.890067981284
1296398101,410561136,45.57,72.0,1296398101,410561136,1197.665,11023.173972728197,0.744194298715
1355528868,410561136,0.0,36.0,1355528868,410561136,596.879,0.0,0.37088330110900003
1355528868,1296398101,0.0,65.4,1355528868,1296398101,1085.41,0.0,0.67444229711
1254651770,760307160,185.16,307.2,1254651770,760307160,4262.504,166024.3466015127,2.648596372984
410563652,760307160,34.11,172.79999999999998,410563652,760307160,4317.937,29663.323941476367,2.683040831627
1254651791,1254651770,133.52,264.6,1254651791,1254651770,6614.905,177889.4626711295,4.110310134755
2143889519,1254651770,316.82,190.8,2143889519,1254651770,2651.681,176634.2251833706,1.647677674651
9343973782,410563652,54.06,48.6,9343973782,410563652,809.898,8840.762066000414,0.503247130158
2011616838,410563652,52.47,1289.3999999999999,2011616838,410563652,21494.171,227717.3357446526,13.355854528440998
4271212360,9343973782,64.15,18.6,4271212360,9343973782,208.187,3073.51948320756,0.12936136437700002
1254651723,9343973782,88.47,16.200000000000003,1254651723,9343973782,274.746,4896.951273411393,0.170719196766
1254651723,1254651791,133.52,6.0,1254651723,1254651791,100.7,2712.3552512473652,0.0625720597
1254651791,1254651723,131.66,5.3999999999999995,1254651791,1254651723,91.411,2425.2139667878337,0.056800144481
760307624,2143889519,361.86,2998.2,760307624,2143889519,49967.303,3650947.142255007,31.048233032413002
4084595306,2015618586,69.69,1412.3999999999999,4084595306,2015618586,23541.673,331267.94826876244,14.628112893683
4084595306,4084595312,64.15,1.2,4084595306,4084595312,19.726,256.0163272825235,0.012257164346
4084595312,4084595306,62.66,3.5999999999999996,4084595312,4084595306,62.058,781.9417930637842,0.038561041518
504633518,760307624,64.56,1410.6000000000001,504633518,760307624,23507.911,306449.3400001114,14.607134165981
996053083,760307624,407.38,135.6,996053083,760307624,3396.715,278752.8603636901,2.110620196265
4271212354,4084595312,62.66,23.400000000000002,4271212354,4084595312,387.876,4911.218630414028,0.24101489799599998
4271212354,4271212360,64.15,3.0,4271212354,4271212360,51.935,669.6492578157824,0.032270902885
4271212360,4271212354,62.66,1.2,4271212360,4271212354,22.164,277.7198814432231,0.013772066844000001
504633518,1876496599,0.0,1.7999999999999998,504633518,1876496599,34.41,0.0,0.02138137611
1876496603,504633518,0.0,1.7999999999999998,1876496603,504633518,33.636,0.0,0.020900434956
1876496599,1876496603,0.0,5.3999999999999995,1876496599,1876496603,88.819,0.0,0.055189550849
1876496603,1876496599,0.0,1.2,1876496603,1876496599,22.293,0.0,0.013852223703
1472419004,996053083,74.58,744.6,1472419004,996053083,12411.503,186902.6313149498,7.712148030613
1037930678,996053083,461.42,78.60000000000001,1037930678,996053083,1966.826,182801.80278264146,1.222128638446
1876507981,925855205,0.0,651.0,1876507981,925855205,9043.256,0.0,5.619217023976
8431928364,925855205,158.79,148.8,8431928364,925855205,3714.872,118793.57788392866,2.3083137295119998
1876507996,925855205,162.36,132.6,1876507996,925855205,3314.106,108371.60988099863,2.059289359326
1876507981,1876508009,166.14,1.7999999999999998,1876507981,1876508009,41.488,1380.2396805133596,0.025779440048
1876507996,1876507981,169.33,0.6,1876507996,1876507981,20.992,858.2796639180216,0.013043820032000001
2144116999,8431928364,0.0,198.0,2144116999,8431928364,3299.258,0.0,2.050063242718
3648318291,8431928364,225.7,827.4,3648318291,8431928364,20687.655,940435.0799049626,12.854708875004999
1876508009,1876507996,162.36,1.2,1876508009,1876507996,31.098,1020.7650076913867,0.019323395358
2144158739,1438462862,74.82,103.2,2144158739,1438462862,3492.998,60074.38550843933,2.170447660258
2144158739,1438462862,74.82,103.2,2144158739,1438462862,2575.799,38810.18664113752,1.600526800429
759756425,1438462862,42.74,3315.6,759756425,1438462862,55260.02,476893.480179482,34.33697388742
4792060032,2144158739,61.17,431.40000000000003,4792060032,2144158739,10783.318,132851.2124770569,6.700441088978
457494065,759756425,18.05,3306.0,457494065,759756425,55100.428,200820.27992315532,34.237808046788004
1864654857,759756425,105.1,1631.4,1864654857,759756425,27186.18,576945.9177353199,16.892703852780002
1882885523,1876508009,107.89,18.0,1882885523,1876508009,442.513,9601.814740039454,0.27496474532299997
1882885523,1882885520,118.71,0.6,1882885523,1882885520,22.452,751.0267290874059,0.013951021692000002
4792060032,1882885523,114.93,1.2,4792060032,1882885523,29.413,679.6934891310025,0.018276385223
1882885520,4792060032,121.56,1.2,1882885520,4792060032,29.653,725.2581431770075,0.018425514263
2144147747,1882885520,73.48,718.2,2144147747,1882885520,11973.583,177644.3367550404,7.440037242293
2144158768,2144147747,0.0,1270.8,2144158768,2144147747,21180.199,0.0,13.160761432829
759760173,3648318291,0.0,882.6,759760173,3648318291,14706.478,0.0,9.138178941338
8324128095,3648318291,292.18,352.8,8324128095,3648318291,8823.55,519267.1042508763,5.482698087049999
1339869856,2144001882,75.19,1142.3999999999999,1339869856,2144001882,19044.762,289132.3212317452,11.833862808702
2236712521,1339869856,718.41,11.4,2236712521,1339869856,187.59,27261.364555445933,0.11656298589
1374265099,1339869856,703.94,138.0,1374265099,1339869856,2294.591,326255.39612734463,1.425792304261
1037930678,2726498303,71.59,760.2,1037930678,2726498303,12671.104,183162.89307187375,7.873456563584
760299834,1037930678,578.22,618.0,760299834,1037930678,10298.602,1202417.5363513099,6.399252623342001
954462737,410560986,607.47,8.4,954462737,410560986,135.16,16667.868400913576,0.08398450436
1918893332,410560986,613.15,312.0,1918893332,410560986,5194.237,643176.9166105047,3.227548238927
410560986,2464228277,0.0,2.4,410560986,2464228277,39.267,0.0,0.024399375057000003
4482502578,954462737,607.47,87.6,4482502578,954462737,1456.42,178704.01458379146,0.90497715182
2464228274,954462737,0.0,6.6,2464228274,954462737,108.198,0.0,0.067231099458
1419478125,1918893332,670.63,7.199999999999999,1419478125,1918893332,165.877,22274.92989876673,0.10307115736700001
1918893332,1419478125,674.42,7.199999999999999,1918893332,1419478125,213.334,29954.65451153043,0.132559560914
1374265099,760299834,633.42,364.20000000000005,1374265099,760299834,7226.591,913287.9620435949,4.490394076261
1374265099,760299834,633.42,364.20000000000005,1374265099,760299834,6060.952,775349.48639836,3.7660998051920003
7151493358,4482502578,633.79,651.5999999999999,7151493358,4482502578,10851.838,1388894.6469984998,6.743017429898
2464171345,4482502578,0.0,457.8,2464171345,4482502578,7630.411,0.0,4.741316113481
2236712519,2236712521,718.41,3.5999999999999996,2236712519,2236712521,57.886,8443.12605355847,0.035968681706000004
2236712521,2236712524,0.0,4.8,2236712521,2236712524,76.71,0.0,0.04766536941
2236712524,1339989102,0.0,346.8,2236712524,1339989102,5777.507,0.0,3.5899753020969998
2236712524,2236712519,0.0,4.8,2236712524,2236712519,84.872,0.0,0.052736999512
8418569274,1419478125,670.63,945.0,8418569274,1419478125,18353.915,2456660.9215770606,11.404590517465001
956664817,8418569274,36.62,1345.8,956664817,8418569274,33645.708,248158.81997624095,20.906467225668
1240885071,8418569274,694.33,738.6,1240885071,8418569274,18446.153,2579359.6736958134,11.461904535762999
7151493358,2236712519,718.41,116.39999999999999,7151493358,2236712519,1934.364,280711.92619577964,1.2019576930440001
759760173,7151493358,277.94,2242.2,759760173,7151493358,56050.764,3137692.8726339573,34.828319277444
3648427214,759760173,209.08,106.8,3648427214,759760173,1781.136,75187.83924899936,1.106746257456
3648427159,759760173,55.72,64.80000000000001,3648427159,759760173,1080.217,12153.071142023737,0.671215517507
590670952,1251959005,0.0,5.3999999999999995,590670952,1251959005,91.983,0.0,0.057155568693
8887464543,590670952,16.11,67.2,8887464543,590670952,1119.398,3641.563688924036,0.695561454658
590670952,1251958976,160.74,27.6,590670952,1251958976,458.274,14881.648643921098,0.284758173654
2238169735,590670952,0.0,9.0,2238169735,590670952,147.108,0.0,0.091408645068
1251959005,2238169737,113.86,5.3999999999999995,1251959005,2238169737,91.569,2100.513758152061,0.056898321099000004
1251958976,1251959005,113.86,29.4,1251958976,1251959005,490.262,11270.509902010992,0.304634589202
8887464543,6264836121,17.06,70.19999999999999,8887464543,6264836121,1165.022,4015.5567298767983,0.723910885162
6264836121,8887464543,16.11,69.6,6264836121,8887464543,1161.428,3777.38188599602,0.7216776777880001
1251959075,1251958976,113.86,43.199999999999996,1251959075,1251958976,715.151,16457.162527519104,0.444374092021
3648427214,590671017,489.15,649.8,3648427214,590671017,16238.731,1599777.5369444527,10.090276520201
590671017,5783437918,0.0,1.2,590671017,5783437918,24.044,0.0,0.014940244324
7140650993,590671017,553.04,564.0,7140650993,590671017,14097.002,1570202.5232709928,8.759468229742
9852474752,3648427214,217.94,88.2,9852474752,3648427214,1465.629,64523.13165585404,0.910699357359
6264836117,7140650993,537.09,28.2,6264836117,7140650993,710.608,76927.83420245274,0.441551203568
7140650990,7140650993,0.0,11.4,7140650990,7140650993,185.919,0.0,0.11552467494900001
3648427159,9852474785,53.55,1.2,3648427159,9852474785,24.089,257.3504869712943,0.014968206018999999
9852474758,3648427159,55.72,1.2,9852474758,3648427159,23.016,256.0455862519493,0.014301474936
1251959075,1251959089,160.74,2.4,1251959075,1251959089,44.498,1430.0254419988169,0.027649766758
1251958991,1251959075,113.86,1.2,1251958991,1251959075,23.57,535.5140031735432,0.01464571447
