Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,7000.51968806395,42185.49999999998,9.908740127798945,6990.080429852981,19.17657789598215,1.095683761104108,0.47740104779883075,296040.09404847
