Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,37255.01716820535,242715.99999999968,9.170774939240818,8469.076156059242,13.296077995338806,1.077839836806978,0.46826476236346687,2057294.5596373475
