From,To,Demand,TT,Distance
4798255428,1067882100,,0.04912222222222222,6
31909189,56135086,,2.2313027742749054,793
56135086,117086764,,2.0016,585
56135086,43086339,,2.596305383168782,709
32476241,32476390,,8.704155499075785,1082
31909184,72979942,,0.06928962481962482,13860
43080699,56135086,,2.183027118644068,649
43080699,43080694,,2.586508834765998,698
31909189,72980726,,0.1693083333333333,34
56137973,1358468027,,1.6316338454376162,716
56137973,56137932,,1.0884693585487057,15361
8654092545,8654092546,,0.06584886356277926,15443
31909184,43080699,,1.8126892710110316,14655
60451184,266584319,,1.6221874666666667,500
31909099,31909134,,0.04577917432706359,14142
31909134,56137973,,2.197752016334865,653
56137973,43080699,,2.081547144340602,642
31909001,122959239,,0.10310833333333334,12
8585081877,8585081876,,0.06059103448275863,290
122959239,250544112,,3.438954418604651,645
31909047,60451184,,0.1746666666666667,24
32614909,252166864,,0.6794989384288748,157
5472868281,1162946101,,1.5641521558872304,402
32929013,33469409,,1.23682,0
32929013,32929021,,1.1395487839771101,233
242434204,303915907,,0.2692806201550388,86
32546629,32546634,,0.6459324444444444,225
32546634,2229732910,,1.6393511299435026,531
32547188,7067118323,,0.8288645390070922,141
255062897,248836965,,1.8866867505995204,278
32546623,2337738041,,0.1548318181818182,33
32546623,242434204,,0.2003076923076923,65
2337738041,2315613623,,0.9550658567774936,391
32545958,6626977400,,0.06724666666666666,10
32545958,255062897,,5.9203512338425375,851
6626977400,246623184,,3.9799362445414843,2061
255062897,248836634,,2.3643274193548387,372
32544889,1123491460,,7.320691833726416,1696
1123491460,309110400,,0.03760201429499675,513
32545957,611624454,,1.1787148288973384,263
611624454,627550756,,0.07977976190476191,14
1319917505,32544861,,2.029845877061469,667
1319917496,8313778366,,4.681956132596685,905
32544886,32544889,,1.138503829787234,235
299177367,318859702,,7.388734995700773,1163
32544185,1319917505,,0.08909565217391305,23
32544185,1319917496,,0.13334665309814564,737
32544185,7189395472,,0.08540217391304347,23
1319917474,32544886,,4.766040885142255,949
1171250819,1171250824,,0.033641714504401066,871
1122949785,313487070,,0.06400449925261584,1115
32544107,301843150,,0.04876471560846561,1008
32544185,1319917474,,0.08125757575757576,22
84509474,90027595,,0.10583999999999999,20
1497969844,1497969843,,0.11945641025641025,13
39598442,1717539193,,1.9041744708994706,756
39625016,6814792683,,2.424529718875502,415
34013013,703530319,,1.5665095805529075,1049
67815697,8301369364,,0.03790338818210493,19022
67815697,88764642,,1.6518086567316006,19661
35458507,84509474,,3.224901775486827,873
33956702,2266208802,,5.04897320971867,782
33957092,4068442595,,1.333350458715596,545
33957111,8043660303,,0.7681664179104477,134
145183098,145184600,,0.11866445086705202,346
33955814,311889340,,0.11940555555555554,18
33955814,5835708579,,0.09415172413793103,29
311889340,5835708584,,0.3324886524822695,47
5835708579,141466477,,2.2883616575591983,366
567865139,266615596,,0.37273076923076925,78
567865139,88910858,,0.08941936728395061,432
321708072,321708084,,0.38483333333333336,52
1137646332,1137646334,,0.06042699868938401,1526
6989872338,4162696476,,0.06538803418803418,390
33452562,33469414,,0.10049999999999999,19
316009004,247813605,,0.1680223880597015,67
316009004,316009001,,1.4112036458333335,160
32929701,1627781350,,2.761486867977528,712
32929757,32929760,,0.0711768115942029,23
32929760,714801981,,0.5702239837398374,82
714801981,885692369,,0.4253859375,96
32929013,8367325352,,0.29984940476190475,56
32929021,3160812809,,1.7870269617706238,497
3160812809,115077056,,1.1537047961630695,278
3160812809,72998152,,1.221873411154345,257
56118773,6643623476,,0.12978412698412697,42
159496507,165749115,,1.4077238636363636,352
56119586,165749115,,2.7029006912442397,434
1270752192,333554764,,0.4527033333333334,65
56113537,56118726,,0.05458214285714286,14
56118726,191593121,,2.7016542534722223,576
56113540,56118773,,0.10321875000000001,16
56113540,689573832,,2.01575,376
60446864,60446866,,0.5209315734989649,161
104973410,104973409,,0.5474421686746989,166
67784084,73009730,,0.07306,10
56112423,134583072,,0.09189793939393939,550
67784708,72482695,,0.43408502252252257,148
60446863,1345725046,,1.67041394335512,612
60446863,60446864,,0.53511884057971,161
79635407,79634401,,1.1710176470588234,170
43086336,72482709,,2.3246489229024947,588
43086336,67784708,,1.7177725490196079,442
43086336,60446863,,1.2027773544973543,315
43095792,43087964,,0.6910379166666666,160
56123233,60446860,,0.30441785714285713,84
43086339,79635407,,0.889085642570281,166
43086339,60446863,,1.5976064516129034,496
43086336,43095792,,0.5773363821138211,164
1408321532,8302170087,,0.001794,0
43080694,56123233,,2.3331438746438744,702
43080694,43086339,,2.16480615942029,644
43080694,8302170087,,2.665333333333333,788
6814792683,6814812987,,0.29170714285714283,28
246784871,56137924,,0.9307077059050489,37149
246781623,246782266,,2.548127226463104,393
246781623,5427060858,,1.2087850406504064,410
5292826857,5286095322,,0.19910374531835204,89
8377426842,6517947242,,0.6073386918833727,423
5475576575,5515806586,,1.7370944230769232,1300
5475576590,5475576575,,0.2992122905027933,179
5286055372,5413945987,,0.5711118618618619,444
5286064501,5286795634,,0.20587777777777777,36
5286795628,5286795634,,1.1188166666666666,201
5286095322,8377426842,,2.4014517073170727,410
8382424186,5292826857,,2.61435966469428,845
6814812990,6814812987,,0.6893484649122806,76
6814792676,6814812990,,0.17079844961240312,43
5286055372,5286055369,,0.06852380952380951,14
5413945987,5284188408,,1.2905528533333332,625
5413937377,5413937378,,0.5020899999999999,50
8610309234,5284188410,,0.020481,0
5413937378,5292873905,,1.9295800075159715,887
5284188393,5432562510,,0.875532,0
5292873905,5284188393,,0.22301544715447155,82
5432562510,5286055372,,0.8507924528301887,159
5284188408,5413937377,,0.153018,0
8409564855,6615831507,,0.9025098876404494,445
8409564860,8409564855,,0.14221037037037038,45
6098125544,8610309234,,2.873145768662232,902
6098125544,5292873905,,0.7966716203703702,360
4401993909,6313077329,,0.5823567567567567,148
6325519738,4401993909,,0.3501365853658536,41
8096007672,8096007671,,0.03261599999999999,0
5741144182,8096007672,,0.09388115398356556,933
6887715891,4175753036,,1.5283541274817136,319
6616010169,6616010168,,0.19531707317073171,41
6616010168,6616006252,,0.6254625,0
8605904411,4237265817,,0.23492414330218067,214
5880308679,5473078149,,3.3002061728395065,756
5473401199,5473401198,,0.4276706666666667,25
5473401198,5473644292,,0.3680385487528345,294
8392436553,8392436550,,0.23711333333333334,85
5515806586,5473026041,,0.5135080645161291,186
5475547279,5473026085,,0.015116666666666667,9
5473026085,6609977860,,2.221981072555205,1585
6609977860,6609977857,,0.699682962962963,225
5515806586,5473025897,,0.7676263403263404,286
5473025914,5475456844,,0.4090789473684211,57
5473078149,5473025914,,2.0288691464821222,578
5473026041,5475547279,,0.1652929347826087,92
7796074356,8251238710,,0.2480358974358974,91
7796074356,5443682836,,0.07830357142857142,14
6647259018,6647259014,,0.068679,0
5473025897,5475456844,,0.20531850000000001,0
5472105349,5427170390,,0.063696,0
8447494405,7301241846,,2.898503524921419,2227
6326862265,8447494405,,10.367185219033331,25331
5443682835,8251238710,,0.073707,0
5404764167,5404764200,,0.058926,0
6980195053,5404764200,,0.2131320512820513,78
5404764182,8354101458,,2.8221370218579236,1220
5404836122,8609550014,,0.056336000000000004,0
5404700516,5380606485,,0.028439393939393938,11
5404701126,5404700516,,0.04692,0
5393408310,8340814048,,0.0099015,0
6814812987,6814812986,,0.0354195,0
5292826857,5475044862,,0.141777,0
5475044862,8392436553,,1.070070447761194,335
5380606487,5404701126,,0.16355882352941176,51
5380606488,5380606487,,0.0404415,0
5880309497,5880309498,,0.37765000000000004,24
5880309498,5880330753,,0.8812517746913578,648
6616006252,5883250998,,1.1063034129692833,293
6616006252,6616006253,,0.2835259803921569,34
7387572507,5842745282,,0.05155833333333333,36
8385674665,7695238482,,0.28967266522988505,5568
5842745284,7387572506,,0.0997054054054054,37
5880309497,5880308679,,1.1495780716723547,586
5842745258,7483594478,,2.875942498084291,4350
5842745413,8661708354,,1.431826999780846,4563
5842745413,5842745284,,2.0221235968904057,1758
5842745282,7695238482,,2.1062585399449034,2178
7695238482,5842745251,,0.9880286027944111,835
7483594477,5842745251,,2.099282245226593,7245
7483594422,6300737613,,1.6819964915966386,7140
5842745258,5842745413,,1.4387845866666666,1250
5754627703,6254902006,,0.8191915555555556,75
8313947960,8316358783,,0.050710810810810816,37
8313947960,8314642396,,0.11612844827586208,290
5842745251,6300737613,,0.4168946540880504,477
5600972644,7054581042,,1.062323880873104,901
5602379939,6988392344,,0.125693115942029,46
6991898410,5602379939,,3.2860524544734755,842
6254902006,5640070448,,2.1280186567164177,201
6254902006,5535082491,,0.5084506329113925,79
5754627703,5535082491,,0.1430074074074074,45
5555354439,5952994587,,2.004993987730061,1630
6434727221,5555354439,,4.624451674966047,2209
8392436553,8392436558,,0.1572588,125
5513651843,5513650116,,0.045642857142857145,7
5513651843,5513651850,,0.035058,0
5513651850,5868170508,,0.034816,0
8598084550,8598084552,,0.008478999999999999,0
8598084549,8598084550,,0.017565,0
8606043041,8606043040,,0.023392500000000004,0
8671046750,8607093735,,0.09116250000000001,0
7643157009,6618805220,,0.6609585,0
8313746507,8870838808,,1.5643680000000002,0
8671416563,8155243830,,0.7863669999999999,0
8598084549,8269719612,,0.295268,0
7729738721,8313746507,,0.7220241283124128,1195
8607093736,8671046751,,0.5590330508474577,59
8607093735,8607093736,,0.16933333333333334,1
8607093735,6630669544,,0.15017960526315785,76
7301241846,6434727221,,6.639141358439812,1487
8269719612,8269719611,,0.13076037599421547,461
8269719611,8598084550,,1.0210618480725624,294
8393669636,6542426130,,1.3987288495575219,565
8655268113,7483594422,,0.12780343270099367,369
6645554265,6326862265,,1.5780368879030882,5861
6400825017,6400825018,,0.071245,10
8289508348,6400825018,,0.05086481481481481,27
6300698814,6325519737,,0.15081799999999998,75
6325519737,7483594422,,0.08393859649122806,38
6325519738,6325519737,,0.09577196702002355,283
8655268113,6325519738,,0.5680833333333333,48
8655028303,6053144805,,2.2703320950965824,673
8402116518,6053144805,,1.574430769230769,403
6225038889,445282786,,0.2697246753246753,77
6237203344,6237203343,,0.2203846153846154,52
6616006253,6616010169,,0.7709375699440447,417
8654157213,8593934305,,0.3273722891566265,83
8654157212,7475026679,,0.5058285714285714,70
8654157213,8654157212,,0.06206814345991562,158
21458474,61091954,,0.459544262295082,61
33956685,33956702,,0.9912252032520323,82
26082631,117101805,,0.09028848195329087,314
26082631,33957110,,1.6645214552238805,268
5870211220,5870211221,,0.07026601021152444,1828
21458432,257905564,,1.6986825,400
257905564,257894274,,0.5615620027434842,243
257905564,258999595,,3.773869730733519,1077
12072892,266740522,,2.3141136959370905,763
6681088378,243796325,,0.336994,25
266740522,5291595107,,0.26669062499999996,32
21458341,26365561,,0.8652628110473066,1219
8354101457,8354101458,,0.07906818181818182,11
301301821,8323563677,,0.014164583333333335,8
225266054,304180447,,0.08872395833333332,16
12072892,6681088378,,0.28549019607843135,17
12067485,3610291872,,1.133881850533808,281
12067485,6618409271,,1.29008,325
3610291872,5352201573,,1.3032805555555556,162
6618409271,1596019305,,0.5775589225589226,198
12067389,6054023526,,0.21442902298850577,58
316549463,32929021,,2.0347559481743227,566
12067467,24078839,,3.9744444704049844,2140
24078839,5472104745,,0.28670933734939763,332
12067308,24798154,,2.457527385537013,1558
24798154,24798146,,3.3518188728024816,967
24798154,21717798,,1.7425052441454907,1338
24798154,21590507,,1.006594501718213,291
8671046751,8671046750,,0.16491666666666666,1
8671046751,8607093734,,1.5171660569105692,164
8670424114,6505339435,,0.4964358422939068,93
8657884125,8657884122,,0.23217927927927923,74
21720761,416500450,,0.14893676470588235,34
21720761,416500361,,0.6225426160337552,79
416500450,416500390,,0.5700884615384615,104
416500361,33955833,,2.598256589147287,430
25584044,6627510487,,1.9575056603773586,636
21717866,6627510486,,0.39057000000000003,0
21720759,21720764,,1.0312014237855944,398
21720764,21721229,,0.1397376,0
21717865,25584044,,0.6827555758313057,822
1190345315,746013827,,6.992075140788416,1243
26365631,26365530,,4.5343191614420055,1276
26365631,243193964,,0.9605329774614472,281
21717828,8043647353,,1.0351558208955225,335
8043647353,33957111,,0.14880491283676703,631
21717865,1190345315,,0.318834,0
21717865,26365631,,0.202441,0
8371173834,316009001,,0.118,36
8371173835,8374294077,,0.04781428571428572,7
21717801,25006626,,0.03440367647058823,1020
25006626,1517391654,,0.6630884,125
2139625333,6627027144,,2.004124650077761,643
8609413442,8609413443,,0.03394788941736029,3364
8609413445,8609413444,,0.024449449554069122,4784
21675317,8371173834,,0.024395833333333335,4
312972420,3909506596,,0.321008064516129,62
243428934,7131757173,,2.3600862656641604,665
21675195,145193352,,0.060860499265785614,1362
21675195,2139625333,,0.0962239952718676,1410
61091954,1211639129,,0.8202928229665072,209
61091954,61650854,,2.5430439524838016,926
21458559,61091676,,2.052633333333333,246
61091676,25353323,,0.04101190476190476,14
25215240,243948646,,5.656131171171171,1295
243948646,243948647,,0.08827450980392156,17
25250039,159499902,,2.008955981595092,326
25250039,25250110,,0.34511590909090906,22
26365622,26365738,,0.040746000000000004,0
25008795,392326513,,0.06917999999999999,0
96347901,1162946171,,2.007207,0
392326513,5733258212,,1.1121465000000001,0
252176425,266586093,,0.06744750000000001,0
25008295,3398022593,,0.024922499999999997,0
1517391642,1517391644,,0.022398,0
25008513,26365622,,1.361013,0
25006395,6630529428,,0.035934,0
25006395,88792544,,0.737544,0
88792544,88792342,,0.03426666666666667,10
25006991,252176425,,4.6421479674796755,1681
24798146,143677028,,0.016156499999999997,0
7475026680,7475026679,,0.0145155,0
143677028,7131757173,,1.5301259999999999,0
24915129,24915130,,0.017745,0
24080055,6225038899,,0.6490223999999999,0
5458758414,8637172117,,0.020505000000000002,0
24265131,29025724,,0.018106000000000004,0
29025724,306542749,,0.8390829999999999,0
6635576203,6687031939,,0.35211400000000004,0
303806885,1021491136,,0.16974999999999998,16
321708142,321708129,,0.0703134736407717,3231
5472104745,25629548,,4.039786337683523,1226
21721229,1380268674,,3.1701055404794216,737
1380268674,117101805,,0.4016091954022989,29
21763902,6635576203,,0.057626666666666666,5
21763902,303806885,,1.4473295454545454,308
25583974,25583984,,0.2818242424242424,11
25583974,1467951818,,0.05505,19
25583984,1467951848,,0.11103910852713178,860
1467951818,394426078,,0.7413819875776397,322
323060579,1141753358,,0.07403472222222221,12
323060579,96442154,,3.1433967664449374,902
237031669,476288484,,0.10016355555555555,300
237031669,242433677,,2.772365894039735,755
1124714923,6576469952,,2.539477991452991,312
25583852,6576469952,,0.061,8
25583852,371020316,,1.8921376865671642,268
5877227110,6583261002,,0.025017886774036116,683
25526945,1517391625,,0.08608730158730157,21
25583985,25583986,,0.08439583333333334,16
25583834,1124714925,,0.033486666666666665,10
1124714925,2229732934,,0.5780326086956522,207
25526929,25526940,,2.5243624999999996,604
25526940,25526950,,4.292071333333333,825
25526940,25526945,,1.2198768689533859,379
25526940,243426945,,2.298429515418502,227
25353435,6975585162,,3.321469527235355,973
6640814860,1869884090,,0.671598,0
25389223,4304653317,,0.1274777412003039,3949
25526928,25526929,,0.07133333333333333,13
1630895488,1630895486,,0.022737999999999998,0
8635246445,8635246446,,0.011259000000000002,0
26365644,26365738,,0.052395000000000004,0
262529789,96442154,,2.006868,0
159499902,56113537,,0.362972,0
159499902,165749115,,1.387671,0
25250110,4214976401,,0.13266666666666668,7
4214976401,4214976420,,0.11012916666666667,28
8598084550,8598084549,,0.19516666666666668,29
8606043040,8606043041,,0.03380631479736098,2122
8671046750,8671046751,,0.014842499999999998,1
6616006253,6616006252,,0.06374881516587678,211
8654157212,8654157213,,0.08151549295774649,142
8269719611,8269719612,,0.3019919191919192,33
8607093736,8607093735,,0.01524,1
5473401198,5473401199,,0.037920874861572536,602
5640070448,6254902006,,0.8248134328358209,201
6254902006,5754627703,,0.6646271111111112,75
5880309498,5880309497,,0.03325220125786164,636
8631597486,8631597485,,0.09317592592592594,9
68901115,68902590,,3.4131785606060605,1100
68902590,243488897,,0.035958333333333335,12
259366514,259142053,,0.06926190476190476,14
67770619,67770868,,1.8765324074074075,396
67770868,165745031,,0.05683888888888888,9
8649670973,8649670974,,0.051161175818080974,601
165745031,161610708,,1.3395951491314324,1017
8598084551,8598084552,,0.06536111111111112,12
67750944,6481886707,,0.06316363636363637,11
6481886707,8657725922,,2.3814470588235293,357
8647466876,8647466875,,0.13577358490566038,477
244085209,683298134,,0.7616853146853148,143
1532406019,1532406193,,3.6345127073906487,884
67750934,134265916,,0.10340441767068273,1577
134265916,8751443377,,0.31453714285714285,35
67815693,67815692,,0.06709615384615385,13
61719398,79631304,,0.11276416666666667,20
61719406,61719522,,2.1545523510971787,957
6660036427,6660036426,,0.1852307692307692,13
60446866,8253955472,,2.10385655216285,524
61090370,104973409,,0.48213223552894213,167
321734966,8658843373,,4.355865039577836,1137
67815693,88764642,,1.465237526652452,469
59738977,68073758,,1.8472430446194226,508
68073758,59739550,,1.8311574074074075,405
60171014,496095907,,0.21190555555555557,36
496095907,831025860,,4.041140625000001,1312
56137924,56137932,,0.04715562545704821,15498
68073698,68073758,,0.6486031746031746,168
68073698,59739389,,0.07468125,8
59738977,59739002,,0.07906666666666666,11
96442154,8574313981,,3.0704487719298243,1235
123437722,6618748829,,0.2083027027027027,222
123437722,293163814,,2.0523998158379375,362
123437722,8336573401,,2.880453596614951,709
7632664882,900136005,,0.019047619047619046,7
1983906790,6539056960,,0.06528335135135135,925
345053129,340577741,,0.020838509316770188,1127
96442154,5819850921,,1.3511409292035401,226
88916627,88918881,,3.363182901422764,656
7700852512,7643157009,,2.752818278346606,879
4208396791,6626911466,,2.473699712643678,1392
92297854,7632664882,,2.659073406862745,952
88901537,92301123,,0.04795294117647059,17
92301123,1983906790,,2.142801622418879,678
6622603393,5602298098,,1.570567928730512,1347
88915828,88915845,,0.06107083333333333,16
136894332,156670624,,3.2871442450142445,585
5282193839,337435339,,5.241259221002798,1549
88792342,8655306825,,1.3696957711442788,402
330242047,330242083,,0.08080623132735809,1562
79656028,5819850916,,3.481710133253779,1676
303691729,1669669752,,1.5287418994413409,358
303691729,141437570,,1.959473583333333,400
136894332,1669669752,,0.800411858974359,208
79659650,303691729,,1.6304508771929824,285
79659650,136894332,,1.3852954081632654,196
79659650,8366179230,,1.143321875,368
79655653,79656028,,0.08604761904761904,14
73004268,1335374141,,0.9549306748466257,163
79634401,2467369182,,1.8752985138004246,471
79647313,252167071,,0.05961818181818182,11
79647313,79659650,,6.479256640281442,758
6659946543,257532994,,0.41577100000000006,0
166142970,166105738,,8.21893916375146,2001
166142970,166102373,,1.0293945,0
166102373,259776846,,4.511023675889328,1265
166043953,166043895,,0.03157692307692308,13
244082499,8498408824,,0.06658924731182796,31
166043895,3261107920,,0.38106,0
3261107920,8498408824,,0.03346428571428572,14
166102370,166142970,,0.98349,0
166102370,166103631,,2.2295145,0
166102370,166102373,,0.7585124999999999,0
244085208,257532983,,0.1328925,0
800024704,394352913,,1.4854125,0
166023500,166102370,,1.7741190000000002,0
166023500,244085208,,0.7202085,0
166023500,166043953,,1.819119341563786,567
2355630767,321413924,,0.06437142857142858,7
5474718964,5474718965,,0.06283032786885245,488
8752344370,8752344369,,0.059,761
165756264,800024704,,0.26662277777777776,30
1669636039,1669636041,,0.3230909090909091,22
1669636039,141442598,,1.5788176470588238,340
5886875526,8593934305,,0.06431881188118811,303
7131757173,313860317,,1.023939782118708,1331
1669669752,1669636041,,2.6551943462897527,566
156670624,2217960104,,1.4879260447035958,343
141437570,141437609,,0.06488888888888888,9
141437609,1437699083,,1.2918749999999999,1020
6618748829,123479076,,0.09131177248677248,252
8336573401,7643157009,,0.039163636363636366,11
5352201573,602633686,,0.6297312252964428,253
1669669752,2355630767,,2.639857991681521,561
257532983,686224593,,0.3283576576576577,74
244468042,313929978,,5.7891191376701965,1983
244468042,6947846318,,5.127849553977791,1831
6947846318,420039644,,0.08595833333333333,16
243839582,243839586,,0.05806666666666668,15
243948647,2809945845,,0.16882,25
8366466912,8366466911,,0.14907692307692305,286
297391499,317034917,,0.26311884057971013,23
7244003611,1365422417,,0.19360333333333332,1280
243796325,8611031380,,0.07193939393939394,11
8611031380,1021491136,,0.048342500000000004,20
1400836585,1400836622,,0.24690705128205132,52
225266123,5291595107,,0.010741,0
476288484,237032304,,2.3347011570247935,605
5602681094,5602681107,,0.09684946236559139,62
303915907,2337738049,,0.39631428571428573,42
5883250999,5883250998,,0.05016681109185442,577
764036763,6264891429,,0.7348075916230367,191
8336573402,253300144,,0.09495416666666667,240
304180447,2299216968,,3.7930280467445736,599
266739828,293672078,,4.184845374931583,1218
168163433,1988318196,,0.3514245923913043,736
5867060680,5867060681,,0.06414417040358744,446
5489324340,2139678386,,0.11036162858816637,569
166138614,1234326335,,0.06851515151515152,11
166142988,6609202257,,4.250297978303747,1352
166142988,266739828,,0.5705235890014473,691
6609202257,264475893,,0.06200533333333333,25
259776846,166142988,,1.3876212487411885,331
259776846,266739828,,1.2126550462962962,360
258050048,5754627699,,19.063529988374547,3154
258050048,258050102,,7.572258230899012,1383
5383283110,251588025,,0.10796666666666666,21
5383283110,286915232,,2.4387887096774192,310
251588025,5867052323,,0.13105763888888888,360
266586093,3054618685,,0.08212254901960783,17
247823928,5668803290,,0.03369696969696969,11
248836634,248836965,,1.5849755043227667,347
248836965,248836947,,6.746900593723494,2358
860789298,860789270,,0.3679391304347826,23
247814711,5691086260,,11.434327999254846,2684
247814711,973855610,,6.625232097288676,836
5691086260,5668803290,,0.6974635983263598,239
973855610,8374294077,,0.019225,2
552650606,552650331,,0.07604888888888889,15
247814181,247814183,,0.6623592995169082,1380
552650331,552650495,,0.5866519607843138,238
309110400,248836634,,2.037510698198198,444
251083169,5383283110,,0.037950000000000005,0
251083169,251588025,,0.19908125000000002,32
1005100835,1005100822,,0.05497057356608478,802
247813605,552650606,,2.995013508260447,1372
6622467002,750534432,,0.049117857142857144,14
5880308680,5880308679,,0.032044326241134756,1175
247717831,251083169,,2.8218400675407236,839
247717831,247717923,,14.87199932581515,4079
246782266,831025862,,1.9438868997668997,715
5427060858,5427060859,,0.05207619047619048,7
973552665,973552682,,0.3379829787234043,47
831025862,5512743456,,0.18646285714285715,35
246623184,2088623405,,0.05349500000000001,10
246623184,330433596,,0.10924565217391304,23
