From,To,Volume,EstimatedTT
442874,26384674,3084.4,1.56
442928,1803689295,0.0,0.03
26384674,264670999,1060.5,1.1
26384674,534589,2023.89,1.36
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,1151.28,1.28
15866840,1803689315,3203.49,1.71
264670999,534589,688.87,0.46
534589,534591,2712.76,0.5
534591,534626,2088.51,0.74
8083440,534911,1984.63,0.05
534626,534624,109.06,0.07
534626,534625,1979.45,0.09
534608,30409417,1838.89,0.93
30436919,30436908,1510.86,1.32
30409417,30409422,538.32,0.02
30409417,30403571,3529.48,0.39
534624,534608,1493.33,1.27
534625,30436908,2072.03,0.02
534625,534624,1384.27,0.08
30436908,30436907,2011.68,0.02
30436908,534628,1476.37,0.56
534628,534629,2058.7,0.3
534629,3595409680,2636.64,0.84
11769656,11769730,1645.39,0.22
3595409680,3855350,1890.79,0.01
3595409680,7128283652,755.19,0.05
3160432771,30409397,664.91,0.19
30409405,30409419,1357.14,0.73
534736,140605768,2603.8,0.26
534306820,2021890013,2165.59,0.2
140605768,534324288,2603.8,0.9
534329195,2021890013,1615.15,0.03
534329195,534306820,2603.8,0.54
3853550,3564765835,601.38,0.45
534742,534770,2585.26,0.72
534770,29138173,3508.59,0.15
534743,534744,725.42,0.09
534744,534747,3118.06,0.07
247994358,534742,1138.24,0.11
534747,277692998,94.79,0.01
534747,2287846802,3023.27,0.49
277692998,288154283,2611.74,0.1
2287846802,29510418,0.0,0.04
2287846802,2287846804,3023.27,0.57
534749,25235133,3429.73,0.35
534749,7095690293,924.18,1.35
25235133,25235132,1473.47,0.02
25235133,534751,2058.33,1.94
7095690293,7095690318,2170.01,0.03
534751,534754,885.7,1.07
534754,3098430373,1583.35,0.26
29510455,25235132,2232.1,1.02
3098430373,16574394,1203.57,0.09
3098430373,2260849842,1454.13,1.81
534758,25873172,2264.76,0.06
534758,2202559858,1820.81,0.67
25873172,25873173,3243.16,0.03
25873172,3100041009,1269.58,0.72
2202559858,25873172,2247.99,0.74
534769,546378258,1898.01,0.62
534769,534770,923.33,0.04
546378258,247994363,1087.39,0.06
546378258,290077155,810.62,0.24
29138173,1775338888,309.01,0.09
29138173,534773,3199.58,1.14
534773,2544089666,3508.33,0.05
534773,335716508,1364.75,0.36
2544089666,2544089665,2383.66,0.08
2544089666,16574602,1124.67,0.05
335716508,534799,1364.75,0.54
534774,534804,615.59,0.15
244038933,534778,1124.67,0.09
534804,18630111,3809.22,1.19
534804,16574613,443.4,0.05
534778,244038915,1692.66,0.03
534778,30058360,1841.65,0.31
244038915,534787,2413.02,0.41
244038915,244038942,1409.65,0.07
30058360,30056676,1964.68,1.16
30058360,30056684,920.46,0.02
534787,244038955,990.36,0.07
534787,244038923,1422.65,0.44
244038955,244038925,1417.78,0.05
244038955,2072816,1091.75,0.59
