From,To,Volume,EstimatedTT
442874,26384674,1303.31,0.56
442928,1803689295,0.0,0.03
26384674,264670999,384.83,0.35
26384674,534589,918.49,0.52
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,281.87,0.32
15866840,1803689315,1171.3,0.54
264670999,534589,119.03,0.33
534589,534591,1037.52,0.37
534591,534626,1027.44,0.66
8083440,534911,1055.74,0.04
534626,534624,0.0,0.07
534626,534625,1027.44,0.08
534608,30409417,821.48,0.86
30436919,30436908,655.22,1.3
30409417,30409422,413.14,0.02
30409417,30403571,1598.38,0.18
534624,534608,580.53,1.22
534625,30436908,1027.44,0.02
534625,534624,580.53,0.07
30436908,30436907,1152.61,0.02
30436908,534628,530.05,0.37
534628,534629,678.06,0.21
534629,3595409680,871.6,0.63
11769656,11769730,605.76,0.19
3595409680,3855350,797.81,0.01
3595409680,7128283652,73.79,0.04
3160432771,30409397,269.77,0.15
30409405,30409419,837.76,0.72
534736,140605768,1434.31,0.11
534306820,2021890013,1293.64,0.19
140605768,534324288,1434.31,0.37
534329195,2021890013,688.92,0.02
534329195,534306820,1434.31,0.23
3853550,3564765835,184.94,0.4
534742,534770,1041.47,0.54
534770,29138173,1613.65,0.07
534743,534744,544.13,0.07
534744,534747,1529.32,0.05
247994358,534742,491.97,0.06
534747,277692998,120.56,0.01
534747,2287846802,1408.76,0.32
277692998,288154283,1339.16,0.08
2287846802,29510418,0.0,0.04
2287846802,2287846804,1408.76,0.08
534749,25235133,1904.61,0.05
534749,7095690293,111.93,0.73
25235133,25235132,825.03,0.01
25235133,534751,1079.58,0.75
7095690293,7095690318,504.14,0.01
534751,534754,773.23,0.84
534754,3098430373,773.23,0.16
29510455,25235132,841.6,0.67
3098430373,16574394,295.39,0.02
3098430373,2260849842,1057.5,0.65
534758,25873172,904.59,0.02
534758,2202559858,1251.35,0.63
25873172,25873173,1583.8,0.02
25873172,3100041009,616.49,0.21
2202559858,25873172,1295.7,0.63
534769,546378258,1098.75,0.57
534769,534770,572.18,0.04
546378258,247994363,777.39,0.04
546378258,290077155,321.36,0.24
29138173,1775338888,194.49,0.09
29138173,534773,1419.16,0.65
534773,2544089666,2100.91,0.03
534773,335716508,553.24,0.26
2544089666,2544089665,1584.38,0.05
2544089666,16574602,516.53,0.03
335716508,534799,553.24,0.5
534774,534804,458.62,0.15
