From,To,Volume,EstimatedTT
442874,26384674,1896.04,0.67
442928,1803689295,0.0,0.03
26384674,264670999,565.87,0.4
26384674,534589,1330.17,0.64
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,524.61,0.35
15866840,1803689315,1944.59,0.68
264670999,534589,270.2,0.33
534589,534591,1600.37,0.38
534591,534626,1362.71,0.67
8083440,534911,1436.69,0.04
534626,534624,2.89,0.07
534626,534625,1359.82,0.08
534608,30409417,1233.47,0.87
30436919,30436908,861.42,1.3
30409417,30409422,510.59,0.02
30409417,30403571,2234.19,0.21
534624,534608,893.8,1.23
534625,30436908,1360.8,0.02
534625,534624,890.92,0.07
30436908,30436907,1386.65,0.02
30436908,534628,834.59,0.38
534628,534629,1157.26,0.22
534629,3595409680,1447.61,0.65
11769656,11769730,931.35,0.2
3595409680,3855350,1178.57,0.01
3595409680,7128283652,269.05,0.04
3160432771,30409397,388.39,0.16
30409405,30409419,1002.58,0.72
534736,140605768,1924.22,0.14
534306820,2021890013,1548.91,0.19
140605768,534324288,1924.22,0.49
534329195,2021890013,934.6,0.02
534329195,534306820,1924.22,0.3
3853550,3564765835,300.13,0.4
534742,534770,1538.42,0.56
534770,29138173,2570.2,0.09
534743,534744,547.58,0.07
534744,534747,2114.63,0.05
247994358,534742,727.6,0.06
534747,277692998,120.3,0.01
534747,2287846802,1994.32,0.34
277692998,288154283,1920.47,0.08
2287846802,29510418,0.0,0.04
2287846802,2287846804,1994.32,0.15
534749,25235133,2347.61,0.09
534749,7095690293,423.68,0.76
25235133,25235132,981.96,0.01
25235133,534751,1382.57,0.91
7095690293,7095690318,1119.92,0.01
534751,534754,796.0,0.88
534754,3098430373,908.83,0.16
29510455,25235132,1332.61,0.71
3098430373,16574394,630.63,0.03
3098430373,2260849842,1188.66,0.92
534758,25873172,1475.73,0.03
534758,2202559858,1445.33,0.64
25873172,25873173,2173.3,0.02
25873172,3100041009,901.84,0.32
2202559858,25873172,1599.41,0.65
534769,546378258,1396.42,0.58
534769,534770,1031.78,0.04
546378258,247994363,906.77,0.05
546378258,290077155,489.65,0.24
29138173,1775338888,283.33,0.09
29138173,534773,2286.88,0.76
534773,2544089666,2881.5,0.04
534773,335716508,838.72,0.27
2544089666,2544089665,1979.14,0.06
2544089666,16574602,902.36,0.04
335716508,534799,838.72,0.51
534774,534804,430.93,0.15
244038933,534778,727.51,0.08
534804,18630111,3080.57,0.79
534804,16574613,272.04,0.05
534778,244038915,1208.81,0.02
534778,30058360,1091.67,0.23
244038915,534787,1818.32,0.25
244038915,244038942,810.17,0.02
30058360,30056676,1373.35,0.84
30058360,30056684,438.05,0.02
534787,244038955,679.3,0.05
534787,244038923,1139.02,0.25
244038955,244038925,1101.99,0.05
244038955,2072816,682.8,0.35
244038923,244038955,1105.49,0.1
534790,30261537,698.97,0.04
534790,30409389,1573.77,0.04
30261537,30409389,511.98,0.05
30409389,30409397,1832.72,0.06
30409389,3160432771,253.03,0.18
534796,534790,749.66,0.05
534796,3160432775,1237.01,0.4
3160432775,534790,1523.09,0.18
534799,1501721437,253.57,0.02
534799,11769597,947.01,0.43
1501721437,18630516,1044.21,0.01
1501721437,2071676,387.93,0.32
11769597,7128283648,1121.79,0.01
11769597,3595409680,0.0,0.02
18630111,280008666,2353.98,0.04
18630111,35711189,1237.22,0.9
16574613,534773,1869.83,0.04
