fishnetid,CO2,CO2psqkm
0,1488717.4417730793,166550.82840918069
1,4972479.792320816,556298.0626278003
4,2011088.14399604,225034.47740097984
5,4650262.010189198,520349.78395388357
6,3030738.4535493236,1356520.6384128034
7,4224507.278111413,1891018.4599546008
8,9888419.060194729,4426358.330468949
9,1638651.5056648222,183359.9816698726
10,5214494.414317394,583485.6263955747
11,983812.8162673372,110085.57910803454
12,1366740.8105214576,152963.44807907243
13,14533592.453744043,1626576.4493067896
14,3303294.0904702013,1478797.588030053
15,12070819.841014756,5403787.485327127
16,9590121.301731948,4293657.605026647
17,13828849.691108339,6191407.155014246
18,14396154.443675216,1611194.6067837488
19,15402247.188067887,1723794.8994544004
20,454009.7514487272,50812.04607962474
21,3650514.219116017,408638.4285375945
22,14528955.528132273,1626370.7518844432
23,7082015.9847896965,7134845.489465768
24,4017047.529657472,4047013.380007489
25,4258511.4720214065,4290278.563794066
26,7707607.014734684,7765602.284083468
27,5779870.759234512,5823360.932088949
28,4451567.889756559,4485063.354470482
29,5651206.3414473515,5694094.487327355
31,2848194.6067942698,2869810.1307037272
32,4549141.843140386,2036923.0856235907
33,8210162.249031217,3676181.046538298
34,7521230.121992261,3368029.6023104507
35,11248118.406946184,5036941.451121683
36,6379095.711828206,2856302.961935219
37,6917833.978920092,3097528.329529114
38,5159128.278988604,2310273.2510394086
39,2286741.0280394354,1024009.5503439477
40,7127965.325386024,797904.1785355768
41,3734383.265112755,418107.36712338944
42,12444317.48675059,1393285.1693720687
43,12840086.76694558,1437596.114442044
44,13987664.214132546,1566080.6729214669
45,11599154.982077451,1298659.4589042852
47,2474244.0931017315,277020.2226032437
48,1552085.7978425918,173807.51068264624
49,5276607.59813273,590891.3236339001
50,3811972.1928263814,426876.7864170713
51,8791653.735612314,984517.3847308571
52,9458467.320094913,1059189.2935712452
53,790723.8618027807,88547.77632031927
