Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,102422.30598593438,457570.00000000105,13.364827686125535,10835.243093370711,59.473373444327926,1.279290891302182,0.6225052642186277,4997706.333648282
