fishnetid,CO2,CO2pcap,CO2psqkm
0,6317530.242424496,741.9430941255608,63481.83439415138
1,879732.6617099796,3015.3792449880966,8840.011998163907
2,25511210.43026281,1167.6559943143407,257641.74813951127
3,922141.0767846552,11421.814558717255,9324.652047497757
4,2058525.1096629645,2885.107785971894,20842.186300420446
5,8867423.086737692,689.2887481246718,89895.53482072268
6,24279819.6777706,0.0,246142.23928801916
7,20699500.31000201,968.4252839372823,209845.9307385801
8,589649.1401564261,217.28986084547188,5977.703363474258
9,2429028.330234939,0.0,24656.33988536585
10,12917353.256007433,6005.278129245668,131120.1884041709
11,15764603.999001954,10263.365122311645,160227.17967321564
12,18194046.539616827,136749.19309076673,184919.37787151206
13,33102862.1730391,7525.158177336888,336448.5556017151
14,40165911.28501743,24877.6900619829,408235.4802322387
15,4167004.0191184767,2879.8356167078045,42406.83858933012
16,24055381.315173127,5351.536505550339,244807.22071710255
17,52978626.922003336,99973.55814246094,539153.8069697217
18,20067700.010212786,6410.421726165829,204225.31662741746
19,43998147.447881155,3425.8444820891646,447761.1080986327
20,26091213.93003995,4953.781025556616,265525.51729118626
21,7689085.330475837,9292.331206973307,78250.41660941091
22,6577023.075974011,445.8726224421923,67019.62055458265
23,9279284.006514966,205.65603853611063,94555.55894377158
24,12809706.38362389,3675.8726687620806,130530.43167541316
25,12918152.257722655,850.1278266064636,131806.06343527176
26,7268662.628636931,177.89086968831003,74163.37788920413
27,28498751.174504235,3128.002833450382,290777.5144767439
28,1058356.0430842417,164.74076393164663,10812.620255498357
29,1526183.83027823,81.50303616796187,15592.15001861717
30,1240615.858465556,152.14355720685765,12674.66487123315
31,4852506.68877632,401.23597082326853,49575.29411378334
32,24614848.591984913,621.5085510470177,251475.87355961456
33,3520971.8662955896,139.8958455007931,35971.76202594539
34,117355.79531562523,121.972031731397,1200.520674051135
35,903185.5697926751,1437.4129288824379,9239.364329001259
36,11443188.978036633,1826.6522814762982,117060.98457481079
37,3818052.779378377,638.7526309545524,156230.9228664189
38,729167.3565957873,76.3675026944154,29836.80311082204
39,3731587.102371308,701.6293842510147,152792.59095729116
40,9590903.348870127,278.82692329129236,392706.62377511145
41,8079197.547273395,384.26887448913965,82648.18673129077
42,4158825.2357948488,2009.6842766337656,680699.9625178385
43,2201707.1576651325,759.0169011727211,360602.1003078843
44,2875512.75877189,938.0593232594091,471113.97232149687
45,4319305.464671483,3259.4048565685744,707659.9291462929
46,4203915.328857631,3054.869661458763,688754.8121078938
47,9078562.688380301,370.8108764604134,1487400.0186736083
48,12278708.424466861,895.0357890280941,502432.5381575457
49,26771776.29189509,1253.5654903731836,1096190.160365994
50,26255222.113443874,995.2356441812775,1075039.4678778592
51,6435787.487105329,580.1818680484976,1053384.081528516
52,11306954.819285346,2489.2502196572623,1851281.5709680475
53,7234735.819218695,292.38306992595216,1184539.3659927486
54,3501894.626791343,111.39600468213789,573363.3051221493
55,5442317.383859491,335.82998284143775,891358.8132413658
56,11796110.950256672,446.9463488690612,1932001.8874073867
57,6747276.881608428,155.33947474892457,1105088.9335560263
58,7783183.934458411,144.5734179164059,1274752.849886115
59,15465215.140451632,411.74574296488277,2533766.8613706552
60,8513501.704971563,338.6298782201898,1394822.399713108
61,7329843.547476423,179.6557114013617,1200895.9792000013
62,5486782.112146781,103.76081868819472,898935.22754549
63,13897275.368371481,297.4941252375301,142165.67957160098
64,3084100.810352464,345.508480534584,31549.586228170025
65,719687.1566758185,387.77660604858767,7362.221082603512
66,29982307.78094041,738.9601116874027,306711.57099636423
67,7185535.413441233,294.41737131538844,73506.24478971724
68,2609616.0122286696,451.91266317912465,26730.645150813656
69,10344141.941745104,934.1035999411081,105956.42666918458
70,9986537.210566044,416.14330817723726,102293.43367380879
71,49894571.93406202,1643.6121393930553,511076.76036299684
72,6825648.08318948,306.1145371935818,3425884.9566987394
73,1383056.6013672636,77.47287176476986,694174.7870879278
74,2343842.401325738,803.2182410891866,1176406.1559737448
75,2386095.1711422605,185.6868866655785,1197613.3917891663
76,3740103.0743425237,140.2373730167064,1877208.2449496188
77,3006819.8912760406,196.61021294721658,1509163.5120179944
78,3224731.540296381,161.54164462456023,1618839.1444939997
79,4594624.29774991,272.14193023062114,2306535.4664407326
80,5314510.0630756905,227.22367231897968,2667923.4585607625
81,2278384.851954423,101.32069669148565,1143766.0898206104
82,7897161.500916037,460.37438543854796,3964433.6306220945
83,7382741.670420347,859.3958582986362,3706884.81208829
84,5510151.390291866,287.1215229615428,2766654.640349798
85,6100820.274335235,297.2363251049223,3063230.3046472413
86,7416044.96867524,420.8323985314396,3723606.444241306
87,3675077.3361946223,150.54443968833465,1845261.4176338734
88,8273555.586293361,306.9958292488494,4154163.712334377
89,3067651.4542454705,378.5443657861244,1540560.489986279
90,4713949.846176407,959.1719517534518,2367323.9913690607
91,4375213.669150226,362.858485234554,2197212.2369418917
92,4511970.357504173,214.2427324795513,2265890.8185740667
93,1157884.9583291493,162.34552105893275,581484.5152248109
94,7291608.337386092,406.97421322534467,3661812.262760634
95,2517598.3736578343,2926.2227728085913,1264563.234078056
96,29376107.866539903,10585.311500662696,14755310.599593079
97,990843.519861703,833.296045047839,497783.58526152314
98,7770685.855047617,211.94282622516127,1273538.6740660616
99,4058048.1306651146,87.02377471183587,665074.0143183721
100,6522158.072753837,1131.3092589063497,1068917.300089888
101,13744676.956483684,245.26208532458185,2253354.5714237625
102,11499065.613961978,390.7160236814209,1885818.418854531
103,4630077.079619984,343.59837922950254,759321.2292711798
104,13673836.429065252,5484.974990481141,2243211.0576014253
105,6982447.155500839,1201.221492888267,1145479.7451754978
106,2205202.363021363,292.39505185302704,361766.3814131551
107,2104843.9883017493,157.87522456073646,21560.197931596766
108,11359997.95632927,1382.8981667952369,116361.97542536423
109,6193141.849733475,1439.2416491781041,63437.17864165375
110,2948483.2766670813,199.38911452895456,30201.707773239195
111,260374.18438374865,118.1450642203806,2667.0475259883788
112,28551909.759774804,7117.871104945655,292844.7975622885
113,22304609.331433535,1408.9915043429316,228768.8935460108
114,13128341.798243297,374.56840868901037,134651.8193907889
115,38174419.59832519,2577.858540914116,391538.78929242474
116,10271545.523790995,705.371178171553,421403.4764117236
117,21739860.262959477,476.1727074306745,891905.9619895449
118,3219351.6636015666,348.9217046347643,132164.9114645737
119,2062776.4395277887,383.29487876820156,21157.02080639054
120,6430844.785574649,356.6548770996114,65958.44044166866
121,4974544.662812467,3994.5423167293857,51021.78933047208
122,28206091.8989649,48643.26324329967,289678.71104554454
123,32306262.458711147,3746.8113457747772,331787.77482753445
124,6436761.186511561,4766.973819307439,66106.02739634368
125,39110947.295186125,1425.6173955304373,401672.4061178966
126,14420836.810355388,9015.17789480406,148103.09185637176
127,26309987.345993336,21408.999124532093,270205.57294190855
