From,To,Volume,EstimatedTT
442874,26384674,2894.49,1.33
442928,1803689295,0.0,0.03
26384674,264670999,987.12,0.91
26384674,534589,1907.37,1.18
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,1072.37,1.04
15866840,1803689315,3009.42,1.44
264670999,534589,616.39,0.41
534589,534591,2523.76,0.47
534591,534626,1940.59,0.71
8083440,534911,1895.83,0.05
534626,534624,55.12,0.07
534626,534625,1885.47,0.09
534608,30409417,1706.89,0.91
30436919,30436908,1372.24,1.31
30409417,30409422,513.87,0.02
30409417,30403571,3308.33,0.34
534624,534608,1320.74,1.25
534625,30436908,1942.82,0.02
534625,534624,1265.63,0.07
30436908,30436907,1881.79,0.02
30436908,534628,1374.47,0.51
534628,534629,1952.77,0.28
534629,3595409680,2420.38,0.78
11769656,11769730,1524.19,0.22
3595409680,3855350,1764.37,0.01
3595409680,7128283652,663.97,0.05
3160432771,30409397,624.84,0.18
30409405,30409419,1314.98,0.72
534736,140605768,2487.12,0.23
534306820,2021890013,2067.69,0.19
140605768,534324288,2487.12,0.8
534329195,2021890013,1528.78,0.03
534329195,534306820,2487.12,0.49
3853550,3564765835,541.51,0.43
534742,534770,2481.18,0.69
534770,29138173,3390.12,0.14
534743,534744,668.82,0.08
534744,534747,2928.18,0.07
247994358,534742,1073.93,0.1
534747,277692998,102.09,0.01
534747,2287846802,2826.08,0.45
277692998,288154283,2508.12,0.1
2287846802,29510418,0.0,0.04
2287846802,2287846804,2826.08,0.45
534749,25235133,3203.05,0.27
534749,7095690293,842.78,1.16
25235133,25235132,1376.44,0.01
25235133,534751,1911.57,1.61
7095690293,7095690318,2028.68,0.03
534751,534754,833.07,0.95
534754,3098430373,1461.79,0.23
29510455,25235132,2074.49,0.93
3098430373,16574394,1146.34,0.08
3098430373,2260849842,1383.6,1.52
534758,25873172,2099.9,0.05
534758,2202559858,1741.01,0.66
25873172,25873173,3040.47,0.03
25873172,3100041009,1219.79,0.64
2202559858,25873172,2160.35,0.72
534769,546378258,1841.0,0.61
534769,534770,908.94,0.04
546378258,247994363,1114.85,0.07
546378258,290077155,726.15,0.24
29138173,1775338888,306.04,0.09
29138173,534773,3084.08,1.07
534773,2544089666,3429.52,0.05
534773,335716508,1284.85,0.34
2544089666,2544089665,2305.2,0.08
2544089666,16574602,1124.32,0.05
335716508,534799,1284.85,0.53
534774,534804,614.34,0.15
244038933,534778,1074.79,0.09
534804,18630111,3718.8,1.13
534804,16574613,418.3,0.05
