fishnetid,CO2,CO2psqkm
0,3026233.8327630097,429999.91178235324
1,5382922.046601433,3059454.2686177096
2,522349.6711574241,296884.2790771267
3,26380243.5005954,14994383.666432174
4,5948013.824449763,3380817.9721703236
5,27877745.508656457,3961170.4752069404
6,11081692.461260447,1574606.2743573615
7,4105118.152313597,583299.4212939988
8,5102832.280515461,725145.3843910118
9,46420888.33763476,6596707.6844629515
10,30171000.278111223,4287493.766485746
11,24739616.70937382,3515659.1246210802
12,10095361.497433921,1434615.9919023346
13,25877001.519575894,3677695.233158713
14,7358329.997080078,9412035.474977655
16,14350835.447992232,18356144.992908478
17,7261560.679597973,9288600.445743179
18,20970018.35252151,26823727.07606988
19,10182100.362004573,13024398.766898911
20,15648855.361816922,20017918.33634817
21,18953308.21158907,24244953.84549157
22,5392756.832139069,6898380.959986694
23,30679042.354234982,4360171.627253258
24,36663913.78203232,5210754.454804863
25,31766981.965202205,4514791.949789154
26,4034342.1385323135,573432.876809511
27,8833079.402974095,5022061.052275209
28,18729989.532218117,10648964.720888298
29,10209669.131654646,5805045.012138793
30,10665667.972187977,6064318.232506048
31,60864334.515912026,8651128.049662607
32,37259419.08232255,5295975.189749336
33,34988242.6932455,4973154.971282667
34,24920386.257727083,3542131.106453798
35,15899224.851122268,2260132.887371599
37,9362793.490450382,11978597.640634751
38,11765408.115313908,15052461.643520107
39,3244260.774207258,4150805.2824234534
40,12538005.712579519,16041503.431666132
41,15374904.84944119,19671117.923993118
42,8103857.889788019,10368704.640581198
44,9423582.104892684,12057262.211460736
45,22274913.03757078,12665841.001273403
46,7476555.19726914,4251278.52154266
47,17960511.905456834,10213176.503527569
48,10674620.6475277,6070082.264652864
49,54872759.374648966,7800363.17775066
50,39833360.362162784,5662457.674010038
51,25228682.474305514,3586349.3660326805
52,16212745.184169298,2304956.9886495075
53,38133013.36200989,5421349.355003341
54,42376917.861426115,6024702.9033429045
55,22046090.360202223,12537121.740451526
56,8737410.367788054,4968771.137534128
57,5187625.832031198,2950251.625515907
58,16254180.542211864,9243905.42394099
59,40150854.52517939,5708224.713753422
60,18586027.29922258,2642365.190344453
61,8122085.121768349,1154840.8426467218
62,23928537.47510999,3402285.4927975996
63,33635526.13445571,4782476.268306409
64,31640860.684407573,4498864.228462212
65,37186645.29112575,5287393.094183486
66,22669418.86673184,3223257.377123899
67,2759641.226534395,392424.06865687587
68,17863597.616212048,2540223.558772751
69,16857088.772492032,2397096.8755695266
70,24377830.44291043,3466554.7519189916
71,9522631.632670904,1354128.8677971594
72,6385152.838265507,907975.8744345311
