fishnetid,CO2,CO2pcap,CO2psqkm
0,8207025.561635509,963.8491158897199,82468.46751498384
1,1142868.2743098694,3917.305136097631,11484.135689110924
2,33140740.720412046,1516.8619561971852,334693.5809724056
3,1197913.5910451212,14837.58530960619,12113.252191749838
4,2674182.694174846,3747.9772657902367,27075.605564256566
5,11519302.535045343,895.4265005722107,116779.57079756059
6,31540852.770329,0.0,319752.6272013631
7,26889800.149400618,1258.0382112952339,272601.51478143746
8,765949.0220815105,282.25760895481716,7764.983841631343
9,3155397.2177399695,0.0,32029.493153918655
10,16781051.498853013,7801.511621967928,170339.4333608086
11,20663155.677895922,13452.511164558213,210014.7366611594
12,23635282.26755648,177646.3400554171,240222.62904611498
13,43180519.393901,9816.076837105596,438875.1433113934
14,52319521.974049725,32405.31112627905,531761.4986259382
15,4310840.661884423,2979.2417811666232,43870.637823749144
16,29531504.828783583,6569.795094263882,300536.72922524496
17,60898325.057749994,114918.46041806089,619751.1279653213
18,27617488.23357379,8822.124434017454,281058.1320273473
19,58300325.667172626,4539.460422225187,593311.7628229029
20,33992175.039904915,6453.888737472874,345932.1549976453
21,9988558.917301511,12071.266444664152,101651.73918782873
22,8986643.313565237,609.2267238363812,91573.56116548608
23,12072917.715909887,267.57112178948717,123022.58255146987
24,16640544.657693768,4775.169818000675,169566.53122507146
25,17398782.36968476,1144.9926232829914,177522.68025361063
26,10390130.681248091,254.28465695745513,106012.23738129638
27,30530691.80313225,3351.027204056402,311509.7438273882
28,1490424.384877153,231.99532270018233,15226.816153709677
29,3283419.5133086164,175.3449709259452,33544.82507931548
30,3029408.127845062,371.51300755721485,30949.735582226574
31,9625126.796945747,795.8664134563963,98334.43258197191
32,34696501.089052714,876.0635694212699,354474.36892513704
33,6319382.720482634,251.0827755221838,64561.53016957648
34,137123.04482728144,142.51683378564337,1402.7347329652825
35,1253009.8354907774,1994.1555731063531,12817.979787452441
36,14472860.075590016,2310.272331192388,148053.76834322995
37,4670252.312207358,781.3239166719221,191102.08027925054
38,723931.5245314392,75.81914103825412,29622.558069526414
39,4704615.714621576,884.5824943734975,192633.96639961159
40,11700059.320902536,340.144345543549,479067.57338154636
41,9884077.407120742,470.11392881210537,101111.6599675099
42,5836098.277849149,2820.199042011728,955229.338513686
43,2715186.317007088,936.0337941703422,444701.2334184821
44,3363739.4797189585,1097.3302658249256,551103.3339395995
45,5161321.588050565,3894.8013258154097,845612.911421835
46,5287704.321953206,3842.4293184536377,866319.0173572392
47,11339976.911921348,463.17758901774084,1857902.230728479
48,17100001.073869776,1246.4758038422788,699715.0388326934
49,29301957.297913153,1372.0390484576415,1199790.2910596605
50,28404932.565699823,1076.7229939172628,1163060.9506403822
51,9081846.447211213,818.722284977521,1486480.4808341293
52,13921552.64334583,3064.8595072045277,2279368.2525315513
53,10064920.059841407,406.76153202972563,1647923.894440111
54,6124574.551719971,194.8240047601386,1002773.2646709371
55,7005750.931019333,432.3050364415042,1147422.5766872712
56,14720494.22629368,557.7491747690706,2410966.016570919
57,9573365.261343833,220.4032170860386,1567954.0343212986
58,12482470.166066209,231.86312839892213,2044415.8267112235
59,19843997.06099953,528.3263917811616,3251171.2054222967
60,11067439.699125635,440.21436623847205,1813250.6851792661
61,9189923.959590735,225.24659851070348,1505645.060599674
62,7701171.862070708,145.63725712707304,1261733.113999818
63,22479623.771886356,481.2134632451904,229960.9747474289
64,4007591.8301750957,448.9661813902787,40996.670273877666
65,934917.335955248,503.7453678446262,9563.97242525991
66,39626240.20479387,976.6496662441997,405366.60735694726
67,9406415.925767876,385.41487739150693,96225.30150502097
68,3407976.392556295,590.1664001120284,34908.35709349175
69,13147895.879762098,1187.290056739563,134675.6525078255
70,14523819.232176661,605.2138048663617,148769.41906801765
71,65498848.03173227,2157.6435585715963,670913.4433261529
72,9606059.293801712,430.80955231465106,4821410.894130599
73,1740759.2892921437,97.50983514292946,873710.5971086893
