from,to,volume,EstimatedTT,from,to,length,CO2,lengthm
8786281558,925917408,3.95,429.0,8786281558,925917408,10728.862,8535.835377594503,6.666603709802
954394619,925917408,31.65,4801.2,954394619,925917408,80015.466,511360.13808951067,49.719290123886005
1894383018,8786281558,0.0,90.6,1894383018,8786281558,2260.965,0.0,1.4048980830150002
8786281559,8786281558,0.0,265.79999999999995,8786281559,8786281558,6640.14,0.0,4.12599043194
1894383018,954394619,31.26,4408.8,1894383018,954394619,73477.122,463787.76635426754,45.656552774262
1328613249,954394619,62.09,223.8,1328613249,954394619,3732.253,46787.81756356482,2.319113778863
8786281559,1894383018,0.0,849.0,8786281559,1894383018,14149.504,0.0,8.792091449984001
8267339065,1328613249,103.51,2709.6,8267339065,1328613249,67735.484,1412136.7134142977,42.088865428564
760307160,8267339065,259.75,934.8,760307160,8267339065,23365.231,1222357.7848808917,14.518476951701
1296398101,8267339065,122.97,310.2,1296398101,8267339065,7750.651,191953.40896564026,4.816029762521
3450729711,8786281559,0.0,9.0,3450729711,8786281559,152.729,0.0,0.09490137145900002
3143306731,3450729711,0.0,12.6,3143306731,3450729711,206.242,0.0,0.128152797782
3450729711,3143306731,0.0,12.0,3450729711,3143306731,199.493,0.0,0.123959164903
410561136,210294447,66.14,315.0,410561136,210294447,7869.804,104829.28804124838,4.890067981284
1296398101,410561136,57.43,72.0,1296398101,410561136,1197.665,13892.05357151153,0.744194298715
1355528868,410561136,0.0,36.0,1355528868,410561136,596.879,0.0,0.37088330110900003
1355528868,1296398101,0.0,65.4,1355528868,1296398101,1085.41,0.0,0.67444229711
1254651770,760307160,233.35,307.2,1254651770,760307160,4262.504,209234.0747432652,2.648596372984
410563652,760307160,42.98,172.79999999999998,410563652,760307160,4317.937,37377.005658301205,2.683040831627
1254651791,1254651770,168.27,264.6,1254651791,1254651770,6614.905,224187.08720544458,4.110310134755
2143889519,1254651770,399.28,190.8,2143889519,1254651770,2651.681,222607.51666945335,1.647677674651
9343973782,410563652,68.13,48.6,9343973782,410563652,809.898,11141.715123133707,0.503247130158
2011616838,410563652,66.12,1289.3999999999999,2011616838,410563652,21494.171,286957.69467193505,13.355854528440998
4271212360,9343973782,80.84,18.6,4271212360,9343973782,208.187,3873.161574785645,0.12936136437700002
1254651723,9343973782,111.5,16.200000000000003,1254651723,9343973782,274.746,6171.697377476776,0.170719196766
1254651723,1254651791,168.27,6.0,1254651723,1254651791,100.7,3418.2745515832394,0.0625720597
1254651791,1254651723,165.93,5.3999999999999995,1254651791,1254651723,91.411,3056.4769368760844,0.056800144481
760307624,2143889519,456.05,2998.7999999999997,760307624,2143889519,49967.303,4601392.968435957,31.048233032413002
4084595306,2015618586,87.83,1412.3999999999999,4084595306,2015618586,23541.673,417495.53589389304,14.628112893683
4084595306,4084595312,80.84,1.2,4084595306,4084595312,19.726,322.62447229180356,0.012257164346
4084595312,4084595306,78.97,3.5999999999999996,4084595312,4084595306,62.058,985.476275107677,0.038561041518
504633518,760307624,81.36,1410.6000000000001,504633518,760307624,23507.911,386194.52141277975,14.607134165981
996053083,760307624,513.41,136.2,996053083,760307624,3396.715,351162.1327133035,2.110620196265
4271212354,4084595312,78.97,23.400000000000002,4271212354,4084595312,387.876,6189.577645129202,0.24101489799599998
4271212354,4271212360,80.84,3.0,4271212354,4271212360,51.935,843.8728916886648,0.032270902885
4271212360,4271212354,78.97,1.2,4271212360,4271212354,22.164,350.0086025785402,0.013772066844000001
504633518,1876496599,0.0,1.7999999999999998,504633518,1876496599,34.41,0.0,0.02138137611
1876496603,504633518,0.0,1.7999999999999998,1876496603,504633518,33.636,0.0,0.020900434956
1876496599,1876496603,0.0,5.3999999999999995,1876496599,1876496603,88.819,0.0,0.055189550849
1876496603,1876496599,0.0,1.2,1876496603,1876496599,22.293,0.0,0.013852223703
1472419004,996053083,93.99,744.6,1472419004,996053083,12411.503,235545.4319829999,7.712148030613
1037930678,996053083,581.52,78.60000000000001,1037930678,996053083,1966.826,230382.09083733184,1.222128638446
1876507981,925855205,0.0,651.0,1876507981,925855205,9043.256,0.0,5.619217023976
8431928364,925855205,200.16,148.8,8431928364,925855205,3714.872,149743.19887428152,2.3083137295119998
1876507996,925855205,204.66,132.6,1876507996,925855205,3314.106,136605.89848635858,2.059289359326
1876507981,1876508009,209.42,1.7999999999999998,1876507981,1876508009,41.488,1739.796520362994,0.025779440048
1876507996,1876507981,213.44,0.6,1876507996,1876507981,20.992,1081.8591594322477,0.013043820032000001
2144116999,8431928364,0.0,198.0,2144116999,8431928364,3299.258,0.0,2.050063242718
3648318291,8431928364,284.48,827.4,3648318291,8431928364,20687.655,1185356.542008701,12.854708875004999
1876508009,1876507996,204.66,1.2,1876508009,1876507996,31.098,1286.707110582158,0.019323395358
2144158739,1438462862,94.33,103.2,2144158739,1438462862,3492.998,75739.33152915105,2.170447660258
2144158739,1438462862,94.33,103.2,2144158739,1438462862,2575.799,48930.29812695139,1.600526800429
759756425,1438462862,53.82,3315.6,759756425,1438462862,55260.02,600524.2654014908,34.33697388742
4792060032,2144158739,77.13,431.40000000000003,4792060032,2144158739,10783.318,167513.7161738662,6.700441088978
457494065,759756425,22.75,3306.0,457494065,759756425,55100.428,253111.43314414314,34.237808046788004
1864654857,759756425,132.42,1631.4,1864654857,759756425,27186.18,726918.9193768894,16.892703852780002
1882885523,1876508009,136.01,18.0,1882885523,1876508009,442.513,12104.391721130465,0.27496474532299997
1882885523,1882885520,149.65,0.6,1882885523,1882885520,22.452,946.7707017768537,0.013951021692000002
4792060032,1882885523,144.88,1.2,4792060032,1882885523,29.413,856.8171296032335,0.018276385223
1882885520,4792060032,153.25,1.2,1882885520,4792060032,29.653,914.3288124537379,0.018425514263
2144147747,1882885520,92.6,718.2,2144147747,1882885520,11973.583,223868.61164285164,7.440037242293
2144158768,2144147747,0.0,1270.8,2144158768,2144147747,21180.199,0.0,13.160761432829
759760173,3648318291,0.0,882.6,759760173,3648318291,14706.478,0.0,9.138178941338
8324128095,3648318291,368.27,352.8,8324128095,3648318291,8823.55,654495.504423541,5.482698087049999
1339869856,2144001882,94.76,1142.3999999999999,1339869856,2144001882,19044.762,364385.939086583,11.833862808702
2236712521,1339869856,905.4,11.4,2236712521,1339869856,187.59,34357.03772010516,0.11656298589
1374265099,1339869856,887.16,138.0,1374265099,1339869856,2294.591,411172.4539425733,1.425792304261
1037930678,2726498303,90.23,760.2,1037930678,2726498303,12671.104,230853.3013252573,7.873456563584
760299834,1037930678,728.71,618.6,760299834,1037930678,10298.602,1515565.7952849641,6.399252623342001
954462737,410560986,765.42,8.4,954462737,410560986,135.16,21001.728202919105,0.08398450436
1918893332,410560986,775.83,312.0,1918893332,410560986,5194.237,813823.6112108423,3.227548238927
410560986,2464228277,0.0,2.4,410560986,2464228277,39.267,0.0,0.024399375057000003
4482502578,954462737,765.42,87.6,4482502578,954462737,1456.42,225169.35296018838,0.90497715182
2464228274,954462737,0.0,6.6,2464228274,954462737,108.198,0.0,0.067231099458
1419478125,1918893332,848.39,7.199999999999999,1419478125,1918893332,165.877,28179.216224765827,0.10307115736700001
1918893332,1419478125,848.63,7.199999999999999,1918893332,1419478125,213.334,37692.26662631605,0.132559560914
1374265099,760299834,798.28,364.20000000000005,1374265099,760299834,7226.591,1150989.0978184475,4.490394076261
1374265099,760299834,798.28,364.20000000000005,1374265099,760299834,6060.952,977149.4237663522,3.7660998051920003
7151493358,4482502578,798.47,652.1999999999999,7151493358,4482502578,10851.838,1749998.2907476954,6.743017429898
2464171345,4482502578,0.0,457.8,2464171345,4482502578,7630.411,0.0,4.741316113481
2236712519,2236712521,905.4,3.5999999999999996,2236712519,2236712521,57.886,10640.729289530824,0.035968681706000004
2236712521,2236712524,0.0,4.8,2236712521,2236712524,76.71,0.0,0.04766536941
2236712524,1339989102,0.0,346.8,2236712524,1339989102,5777.507,0.0,3.5899753020969998
2236712524,2236712519,0.0,4.8,2236712524,2236712519,84.872,0.0,0.052736999512
8418569274,1419478125,848.39,946.1999999999999,8418569274,1419478125,18353.915,3107923.736043274,11.404590517465001
956664817,8418569274,46.94,1345.8,956664817,8418569274,33645.708,318093.2553163504,20.906467225668
1240885071,8418569274,877.48,739.8,1240885071,8418569274,18446.153,3259260.5894953464,11.461904535762999
7151493358,2236712519,905.4,116.39999999999999,7151493358,2236712519,1934.364,353776.503636724,1.2019576930440001
759760173,7151493358,350.0,2242.2,759760173,7151493358,56050.764,3951185.5271709184,34.828319277444
3648427214,759760173,264.11,106.8,3648427214,759760173,1781.136,94977.33032357575,1.106746257456
3648427159,759760173,69.5,64.80000000000001,3648427159,759760173,1080.217,15158.622476142313,0.671215517507
590670952,1251959005,0.0,5.3999999999999995,590670952,1251959005,91.983,0.0,0.057155568693
