From,To,Volume,EstimatedTT
442874,26384674,2869.96,1.3
442928,1803689295,0.0,0.03
26384674,264670999,968.18,0.87
26384674,534589,1901.78,1.17
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,1023.83,0.92
15866840,1803689315,2987.33,1.42
264670999,534589,590.28,0.4
534589,534591,2492.06,0.46
534591,534626,1908.29,0.71
8083440,534911,1877.33,0.05
534626,534624,49.02,0.07
534626,534625,1859.27,0.09
534608,30409417,1708.14,0.91
30436919,30436908,1360.25,1.31
30409417,30409422,511.91,0.02
30409417,30403571,3282.23,0.33
534624,534608,1320.4,1.25
534625,30436908,1918.37,0.02
534625,534624,1271.38,0.07
30436908,30436907,1849.36,0.02
30436908,534628,1369.25,0.51
534628,534629,1948.29,0.28
534629,3595409680,2387.34,0.77
11769656,11769730,1517.98,0.22
3595409680,3855350,1750.83,0.01
3595409680,7128283652,643.03,0.05
3160432771,30409397,652.93,0.18
30409405,30409419,1294.54,0.72
534736,140605768,2481.64,0.23
534306820,2021890013,2027.81,0.19
140605768,534324288,2481.64,0.8
534329195,2021890013,1522.14,0.03
534329195,534306820,2481.64,0.48
3853550,3564765835,539.88,0.43
534742,534770,2446.71,0.68
534770,29138173,3344.89,0.14
534743,534744,682.91,0.08
534744,534747,2932.57,0.07
247994358,534742,1063.17,0.1
534747,277692998,106.67,0.01
534747,2287846802,2825.9,0.45
277692998,288154283,2492.96,0.1
2287846802,29510418,0.0,0.04
2287846802,2287846804,2825.9,0.45
534749,25235133,3191.04,0.27
534749,7095690293,834.81,1.15
25235133,25235132,1357.18,0.01
25235133,534751,1905.94,1.6
7095690293,7095690318,2002.16,0.03
534751,534754,833.13,0.95
534754,3098430373,1433.68,0.22
29510455,25235132,2054.29,0.92
3098430373,16574394,1131.96,0.08
3098430373,2260849842,1381.46,1.51
534758,25873172,2104.47,0.05
534758,2202559858,1743.76,0.66
25873172,25873173,3015.48,0.02
25873172,3100041009,1232.13,0.66
2202559858,25873172,2143.13,0.72
534769,546378258,1845.13,0.61
534769,534770,898.17,0.04
546378258,247994363,1107.09,0.07
546378258,290077155,738.04,0.24
29138173,1775338888,306.51,0.09
29138173,534773,3038.38,1.04
534773,2544089666,3370.16,0.05
534773,335716508,1284.08,0.34
2544089666,2544089665,2299.04,0.08
2544089666,16574602,1071.12,0.05
335716508,534799,1284.08,0.53
534774,534804,598.48,0.15
244038933,534778,1033.39,0.09
534804,18630111,3665.01,1.09
534804,16574613,412.73,0.05
534778,244038915,1552.16,0.03
534778,30058360,1745.21,0.3
244038915,534787,2275.28,0.36
244038915,244038942,1294.35,0.05
30058360,30056676,1864.12,1.08
30058360,30056684,864.65,0.02
534787,244038955,957.05,0.07
534787,244038923,1318.24,0.35
244038955,244038925,1364.0,0.05
244038955,2072816,1033.69,0.53
244038923,244038955,1440.64,0.11
534790,30261537,1026.32,0.04
534790,30409389,2132.73,0.05
30261537,30409389,775.45,0.06
30409389,30409397,2424.83,0.09
30409389,3160432771,483.34,0.19
534796,534790,1138.62,0.05
534796,3160432775,1481.51,0.65
3160432775,534790,2020.43,0.24
534799,1501721437,466.66,0.02
534799,11769597,1440.34,0.44
1501721437,18630516,1542.86,0.02
1501721437,2071676,674.63,0.33
11769597,7128283648,1751.87,0.03
11769597,3595409680,6.53,0.02
18630111,280008666,2913.3,0.06
18630111,35711189,1953.73,0.98
16574613,534773,2458.28,0.05
16574613,16574619,765.19,0.17
534806,280008531,2368.21,0.02
534806,2287864441,3501.07,0.5
280008531,18630070,928.22,0.03
280008531,31197353,1440.0,0.06
2287864441,280221322,1037.15,0.1
2287864441,24969587,2463.91,0.08
24669567,976932104,892.26,0.17
1854526402,27318980,917.19,0.06
27318980,27318981,916.06,0.08
534908,534911,454.45,0.05
534911,534914,2331.77,0.45
3853544,15511907,724.3,0.43
534914,442936,368.27,0.42
534914,15866840,1963.5,1.34
30409415,30409424,1216.39,0.06
536575,30409422,3413.13,0.22
30403571,10919767,2789.46,0.59
30409422,30409424,2758.38,0.02
30409422,30409415,1166.66,0.15
536584,30587893,1335.62,2.87
30587893,1619208224,1154.78,0.82
536652,25479302,2421.67,2.67
536652,18629762,1603.77,0.17
25479302,18627237,1949.81,1.82
25479302,28796755,1557.69,0.2
18629762,264218470,1603.7,0.22
18629762,264223496,3135.51,0.09
25599929,2526224454,971.33,0.09
264218470,264223496,1041.21,0.18
3899207524,309517759,1873.17,0.01
536663,21527849,3563.58,0.29
536663,536667,2349.97,3.82
21527849,2297622,2538.23,0.02
21527849,21552197,2637.32,0.45
21647397,2297615,1905.56,0.18
21647058,1632149359,234.72,0.28
536670,24945363,375.97,0.02
536670,2075220,4529.76,0.85
24945363,21660961,4111.39,0.03
2075220,25096430,4207.87,0.05
2075220,3869392962,1383.71,1.02
344434421,10919786,1741.68,0.23
1630023963,311941598,2233.11,0.43
3100041009,25873173,1115.42,0.5
31296012,3148489413,1095.73,0.12
536675,3148489416,1367.92,0.19
3148489416,3148489413,603.51,0.02
3148489416,31296012,1484.46,0.18
248219433,248219482,140.88,0.38
2071674,518252065,579.03,0.04
518252065,29348253,579.03,0.24
11769758,3853550,654.08,0.98
534316145,518252065,0.0,0.05
2071676,18178669,2538.17,0.99
18178669,534743,288.51,0.05
18178669,534744,2249.65,0.08
7101166877,16574525,1182.85,0.42
2287857538,5824956622,1041.04,0.1
2274921120,206133365,916.33,2.72
2072802,30151417,904.17,1.82
316507154,316507156,964.88,0.28
30151417,30151418,2298.36,0.08
2072807,1485594848,690.01,0.01
2072807,1485594778,976.07,0.14
1485594848,159725096,580.93,0.02
1485594848,11007703,1060.31,0.71
1485594778,1485594848,951.23,0.09
2072816,244038925,993.56,0.57
244038925,244038942,2357.57,0.38
2075215,25755498,740.03,0.02
2075215,2039066667,3015.91,3.93
25755498,25755497,2339.2,0.02
25755498,25755500,507.33,0.05
