origin,destination,TT,FFTT,Average Trip Length
67,88,10.601852901055372,7.685917199999999,7056.793666666667
67,89,6.671388568206021,4.8125887999999994,4692.604666666667
67,91,7.198274338905387,4.200254400000001,3955.761333333334
67,93,11.516852048624227,5.9981472,5723.812333333332
67,95,9.761469249740008,6.878691600000001,7450.792
67,97,9.420038282186729,6.543864000000001,7104.8910000000005
67,99,10.91428368610532,6.531782,6397.4873333333335
67,101,13.218560640688796,8.4058532,8504.06
67,103,11.622337043045508,7.6144296,8477.221333333333
67,105,12.993707085348815,8.6798912,9234.532666666668
67,107,16.079510424185667,10.6775212,12542.134333333333
67,110,15.40486736079488,11.22325008571429,12872.135333333337
67,111,12.509264275891374,8.380637800000002,10474.854333333335
67,113,12.241535955978057,8.146061800000002,10201.182333333336
67,116,22.184988004533444,18.204886628571433,15795.278333333337
67,117,23.469852385912883,19.163775314285715,20430.395333333334
67,119,19.693851117309958,15.391653314285715,16738.631333333335
69,0,13.772389899011829,12.256605399999996,10888.661599999998
69,3,10.157709707732085,8.461868,8927.283599999999
69,4,7.707784245930957,6.993708685714287,6666.3156
69,6,15.211285892442357,13.502201399999997,11932.650599999999
69,8,11.985518057059204,9.746039999999999,8776.5976
69,10,15.284812754044632,10.404564,9325.367600000001
69,12,22.098470457079433,20.896573800000006,12428.291000000001
69,14,14.994736721110675,11.24857397142857,12291.909199999998
69,16,7.259934114006829,5.4773076000000005,4902.5864
69,18,4.799136893519047,4.1056524,4076.2746000000006
69,20,5.574490001938271,4.589900199999999,4499.740600000001
69,22,10.016866721102552,7.8062556,7160.110600000002
69,24,10.304455073114266,8.378195999999999,7725.7530000000015
69,27,22.84903135075881,18.310059,14255.581
69,28,14.285769127709326,10.755438057142857,12304.5536
69,30,13.385082951807643,9.76401497142857,10487.192
69,32,10.235246240918073,6.7548303999999995,6143.153799999999
69,34,9.49576906111055,5.6666364,4934.8394
69,36,6.709297350741097,3.6341772,3719.914600000001
69,38,8.6356049950139,5.1868967999999995,4746.4858
69,40,6.620464296445619,3.4952015999999997,3336.7398000000003
69,42,4.429409655669217,3.3007812,3092.5658000000003
69,44,3.6602935279336926,3.0250476,3175.7706000000003
69,46,5.20192337232865,2.6476728,2591.0690000000004
