from,to,volume,EstimatedTT,from,to,length,CO2,lengthm
8786281558,925917408,2.96,429.0,8786281558,925917408,10728.862,6396.474105741703,6.666603709802
954394619,925917408,23.74,4801.2,954394619,925917408,80015.466,383560.4953631906,49.719290123886005
1894383018,8786281558,0.0,90.6,1894383018,8786281558,2260.965,0.0,1.4048980830150002
8786281559,8786281558,0.0,265.79999999999995,8786281559,8786281558,6640.14,0.0,4.12599043194
1894383018,954394619,23.44,4408.8,1894383018,954394619,73477.122,347766.6424614213,45.656552774262
1328613249,954394619,46.57,223.8,1328613249,954394619,3732.253,35092.74704356924,2.319113778863
8786281559,1894383018,0.0,849.0,8786281559,1894383018,14149.504,0.0,8.792091449984001
8267339065,1328613249,77.63,2709.6,8267339065,1328613249,67735.484,1059068.4287735668,42.088865428564
760307160,8267339065,194.81,934.8,760307160,8267339065,23365.231,916756.5739081675,14.518476951701
1296398101,8267339065,92.23,310.2,1296398101,8267339065,7750.651,143968.95916809794,4.816029762521
3450729711,8786281559,0.0,9.0,3450729711,8786281559,152.729,0.0,0.09490137145900002
3143306731,3450729711,0.0,12.6,3143306731,3450729711,206.242,0.0,0.128152797782
3450729711,3143306731,0.0,12.0,3450729711,3143306731,199.493,0.0,0.123959164903
410561136,210294447,49.6,315.0,410561136,210294447,7869.804,78614.04122839311,4.890067981284
1296398101,410561136,43.07,72.0,1296398101,410561136,1197.665,10418.435440101019,0.744194298715
1355528868,410561136,0.0,36.0,1355528868,410561136,596.879,0.0,0.37088330110900003
1355528868,1296398101,0.0,65.4,1355528868,1296398101,1085.41,0.0,0.67444229711
1254651770,760307160,175.01,307.2,1254651770,760307160,4262.504,156923.3144239076,2.648596372984
410563652,760307160,32.24,172.79999999999998,410563652,760307160,4317.937,28037.102429586575,2.683040831627
1254651791,1254651770,126.2,264.6,1254651791,1254651770,6614.905,168136.98463972844,4.110310134755
2143889519,1254651770,299.46,190.8,2143889519,1254651770,2651.681,166955.63750209002,1.647677674651
9343973782,410563652,51.1,48.6,9343973782,410563652,809.898,8356.695182623404,0.503247130158
2011616838,410563652,49.59,1289.3999999999999,2011616838,410563652,21494.171,215218.2710039513,13.355854528440998
4271212360,9343973782,60.63,18.6,4271212360,9343973782,208.187,2904.8711810892337,0.12936136437700002
1254651723,9343973782,83.62,16.200000000000003,1254651723,9343973782,274.746,4628.496275377651,0.170719196766
1254651723,1254651791,126.2,6.0,1254651723,1254651791,100.7,2563.655128126254,0.0625720597
1254651791,1254651723,124.45,5.3999999999999995,1254651791,1254651723,91.411,2292.4037533552023,0.056800144481
760307624,2143889519,342.04,2998.2,760307624,2143889519,49967.303,3450975.4063364356,31.048233032413002
4084595306,2015618586,65.87,1412.3999999999999,4084595306,2015618586,23541.673,313109.7682947824,14.628112893683
4084595306,4084595312,60.63,1.2,4084595306,4084595312,19.726,241.96835421885265,0.012257164346
4084595312,4084595306,59.23,3.5999999999999996,4084595312,4084595306,62.058,739.1384041360986,0.038561041518
504633518,760307624,61.02,1410.6000000000001,504633518,760307624,23507.911,289645.8910595848,14.607134165981
996053083,760307624,385.06,135.6,996053083,760307624,3396.715,263480.2307713744,2.110620196265
4271212354,4084595312,59.23,23.400000000000002,4271212354,4084595312,387.876,4642.379180967489,0.24101489799599998
4271212354,4271212360,60.63,3.0,4271212354,4271212360,51.935,632.9046687664986,0.032270902885
4271212360,4271212354,59.23,1.2,4271212360,4271212354,22.164,262.5175323632637,0.013772066844000001
504633518,1876496599,0.0,1.7999999999999998,504633518,1876496599,34.41,0.0,0.02138137611
1876496603,504633518,0.0,1.7999999999999998,1876496603,504633518,33.636,0.0,0.020900434956
1876496599,1876496603,0.0,5.3999999999999995,1876496599,1876496603,88.819,0.0,0.055189550849
1876496603,1876496599,0.0,1.2,1876496603,1876496599,22.293,0.0,0.013852223703
1472419004,996053083,70.49,744.6,1472419004,996053083,12411.503,176652.80881457243,7.712148030613
1037930678,996053083,436.14,78.60000000000001,1037930678,996053083,1966.826,172786.56812799888,1.222128638446
1876507981,925855205,0.0,651.0,1876507981,925855205,9043.256,0.0,5.619217023976
8431928364,925855205,150.09,148.8,8431928364,925855205,3714.872,112284.95563070002,2.3083137295119998
1876507996,925855205,153.63,132.6,1876507996,925855205,3314.106,102544.53329648815,2.059289359326
1876507981,1876508009,157.03,1.7999999999999998,1876507981,1876508009,41.488,1304.5566211087812,0.025779440048
1876507996,1876507981,160.05,0.6,1876507996,1876507981,20.992,811.2423091600978,0.013043820032000001
2144116999,8431928364,0.0,198.0,2144116999,8431928364,3299.258,0.0,2.050063242718
3648318291,8431928364,213.33,827.4,3648318291,8431928364,20687.655,888892.4040590416,12.854708875004999
1876508009,1876507996,153.63,1.2,1876508009,1876507996,31.098,965.8790843288232,0.019323395358
2144158739,1438462862,70.72,103.2,2144158739,1438462862,3492.998,56782.41837953528,2.170447660258
2144158739,1438462862,70.72,103.2,2144158739,1438462862,2575.799,36683.45895831657,1.600526800429
759756425,1438462862,40.4,3315.6,759756425,1438462862,55260.02,450783.72950985195,34.33697388742
4792060032,2144158739,57.82,431.40000000000003,4792060032,2144158739,10783.318,125575.56163844088,6.700441088978
457494065,759756425,17.06,3306.0,457494065,759756425,55100.428,189805.76041490468,34.237808046788004
1864654857,759756425,99.34,1631.4,1864654857,759756425,27186.18,545326.426906058,16.892703852780002
1882885523,1876508009,102.15,18.0,1882885523,1876508009,442.513,9090.975768792568,0.27496474532299997
1882885523,1882885520,112.2,0.6,1882885523,1882885520,22.452,709.8407800826127,0.013951021692000002
