fishnetid,CO2,CO2pcap,CO2psqkm
0,4073889.6592195407,478.44556067015884,40936.56520231712
1,567338.4453716297,1944.614139632118,5700.912200254587
2,16451235.469561009,752.97813729459,166143.6283871681
3,594655.2737717538,7365.513189225749,6013.129287619859
4,1327454.3143470637,1860.4819343067154,13440.229606646975
5,5718295.61669156,444.4985638422057,57970.53300572801
6,15657143.615384715,0.0,158727.88354657064
7,13348291.216133164,624.4992641109816,135321.362934814
8,380238.1718691834,140.12044422158064,3854.7516550278306
9,1566380.4915005788,0.0,15899.859753595047
10,8329765.213338053,3872.5082349316845,84552.95465636106
11,10131952.195843529,6596.291590599597,102978.42717943502
12,11732615.670722384,88184.10584593132,119247.1386676594
13,21289835.97425598,4839.744141711023,216384.1460322355
14,25855049.038016677,16013.925140174219,262783.73931478546
15,2837703.259030269,1961.1497559179174,28878.787617673086
16,15648168.175128357,3481.206227288929,159248.54859193976
17,35761077.82055535,67483.10404484092,363933.95541712566
18,12646456.054610675,4039.7811712463426,128700.6727553827
19,28202322.090792697,2195.928127003364,287009.8793429089
20,16809826.88924386,3191.5801890287953,171070.5370899902
21,4958411.4406697955,5992.286388672197,50460.84732802279
22,4183093.3597923685,283.58222020909244,42625.56577333599
23,6148109.919762941,136.26007455912347,62649.01144342336
24,8260473.257499834,2370.4249706380506,84173.91529934682
25,8076103.860328328,531.4785338688484,82401.83553247081
26,4497513.949439233,110.07068408278637,45888.88542991552
27,20138407.13154645,2210.3773664654445,205475.52892319593
28,679550.8501046519,105.77699906205328,6942.583579973788
29,924747.9658920064,49.38446169791036,9447.622709363019
30,711518.2322756863,87.25740053802771,7269.176096959371
31,1706386.0425844202,141.09479992665192,17433.173276904865
32,17578308.547937192,443.8405962425164,179587.55591258666
33,1552504.4710457323,61.684368369920676,15861.052998253337
34,75796.13225637152,78.77760296223218,775.3756305102787
35,582425.1412421453,926.9251592668984,5958.064714808777
36,7371999.697345086,1176.7768663127003,75413.72815853714
37,2435265.8852389706,407.4151357131104,99648.65827180495
38,484373.21444661357,50.72960607020147,19820.070249813874
39,2413645.443738928,453.8242093865782,98828.49599484862
40,6034754.407177959,175.44249409730784,247097.47792777198
41,5209665.470217003,247.78603010899724,53293.585417448194
42,2081316.2718467345,1005.7620479531793,340661.5637608213
43,1844835.5473554598,635.9889213477289,302152.6140672179
44,2101402.716769224,685.526574130008,344286.4853665808
45,3041607.956962348,2295.2374699562306,498326.4297743953
