from,to,volume,EstimatedTT,length,CO2,lengthm
128239,128242,34.26,34.8,289.713,2747.617839593194,0.18001925652300002
128242,128238,2.55,38.4,320.665,225.86490886605353,0.19925193171500002
128917,1251890942,289.88,3.0,24.769,1999.3535028037725,0.015390738299
129842,129837,45.5,17.4,245.779,2339.6642090049017,0.152719943009
128957,292342693,367.91,3.0,44.72,3392.758156336926,0.02778771112
128957,2429987872,1407.3,7.199999999999999,96.273,28852.969860688074,0.059821250283
292342693,564060,369.12,10.799999999999999,181.373,13504.412631517074,0.112699922383
2429987872,128958,1842.27,1.2,12.811,5571.253266130136,0.007960383881
2429987872,2429987861,523.64,10.200000000000001,144.575,15822.787633575228,0.089834712325
128958,130125,1404.55,1.7999999999999998,45.663,12935.926199294681,0.028373663972999997
128958,2429987884,634.78,7.199999999999999,95.55,12951.310222620372,0.05937199905
130125,128961,1389.32,10.799999999999999,239.225,66429.4907323291,0.148647477475
2429987884,128957,1006.9,1.2,12.972,3062.100823618853,0.008060424612
2429987884,2265793802,1272.3,15.0,185.674,51840.09594752407,0.115372439054
128959,130125,142.23,2.4,57.212,1632.7677032965446,0.035549877652
128959,128958,197.06,4.2,55.006,2325.7396457600425,0.034179133226000004
128961,564068,1632.98,20.400000000000002,443.997,144823.55569425592,0.275886859887
564068,273159,617.86,15.600000000000001,346.328,42772.89255613976,0.21519817568799998
564068,2592685923,1015.12,12.0,261.837,53096.141636130225,0.162697918527
128963,2429987884,1644.43,22.8,316.72,109520.4056523315,0.19680062312000002
128963,564062,431.56,7.800000000000001,179.002,15465.227961305285,0.11122665174200001
564062,564060,1335.48,16.8,376.207,100464.29738685039,0.23376411979700001
128969,128971,1557.5,18.0,400.611,124734.31561463444,0.248928057681
128971,129002,2344.68,94.80000000000001,2597.514,1241548.6850081885,1.6140198716940002
128970,129937,2289.45,22.8,245.871,132142.06820643775,0.152777109141
128970,564062,903.92,72.0,1195.5,218313.8595364088,0.7428490305000001
129937,1627466140,2790.8,7.199999999999999,139.089,77483.85107375121,0.086425871019
129002,440566,2344.68,121.2,2660.625,1246444.4757144167,1.653235216875
129001,128970,3193.37,172.20000000000002,2735.632,1777386.2276866855,1.699842391472
440566,1029625165,2106.97,19.8,331.224,140844.11473291312,0.205812988104
440566,1029615236,36.75,12.6,209.815,1557.1205236063372,0.13037295636500001
129071,1029615259,105.2,244.8,4078.723,86643.18653222373,2.534400189233
1029615259,1029623888,436.32,27.6,305.93,30875.754312615252,0.19009603003
1029615259,1029614926,250.53,13.2,215.264,10924.244597731402,0.133758806944
2429987861,128959,339.29,6.0,84.65,6011.037792227608,0.052599055150000004
129837,129842,1198.14,18.6,240.863,62183.93380953126,0.149665283173
129934,273158,704.88,12.6,205.001,29281.322267318996,0.127381676371
129934,129935,204.41,22.8,383.011,15791.823999158676,0.23799192808100003
