fishnetid,CO2,fishnetid,CO2psqkm
0,891177.0746676367,0,357561.6751280218
100,4368572.719893622,3,1752956.046341855
103,4028887.455901859,5,1616817.960687869
105,230007.42379221995,7,92303.4306489303
108,1528419.7849269006,9,613364.5049132638
112,14469955.060089102,13,5806884.279486874
114,689414.5353814375,15,276666.4036569718
118,16346605.482878754,21,6560669.104734672
120,24288849.09095733,23,9748268.653528176
122,586708.6021128977,25,235474.0256866029
124,5327746.219780337,27,2138277.5805386878
126,27493737.996091265,29,11034542.776067343
128,10139563.747687692,31,4069488.474816197
13,2461396.9144073213,33,987875.4771283527
130,2786606.35823951,35,1118512.320579928
133,1775559.8617721775,37,712689.6755428555
135,143828.3903154379,39,57731.09149092762
137,10565018.111621121,41,4240678.94988368
143,4665950.094837571,43,1872859.6713529618
146,17384242.80830736,45,6977838.727568445
148,13636853.822815731,47,5473679.111391695
15,2142895.8827609136,49,860134.205715488
150,10907956.60688564,51,4378330.588774233
152,14622300.332553264,54,5869829.357242306
154,2489890.4161591097,56,999516.5964798136
156,4529098.954740825,58,1818115.9873492823
158,6151636.280210862,60,2469451.0720908856
160,3248537.6044192305,62,1304060.3027490973
162,9841540.48809208,64,3950689.150388491
164,4458439.699560581,66,1789751.2457554305
166,7476467.6897904,68,3001278.084569061
169,27024299.999764334,70,10848363.519410847
171,16641490.942867886,72,6680392.952092875
173,6118484.01988526,74,2456142.7617407986
175,8469734.258406684,76,3400005.0380169633
177,30820488.37447165,78,12373539.582421355
179,20955636.78393079,80,8413085.414824337
181,3147728.176652662,82,1263722.3237786496
184,1747011.605865664,87,701374.9098814216
186,10774363.2424712,89,4325596.935276097
189,11317308.4296703,92,4543573.811016774
192,14308537.669919975,94,5744466.313267967
194,8473118.386912905,96,3401713.317231181
196,18933624.200984236,98,7601305.522589155
198,8440961.504628185,100,3388803.2539386316
201,7244718.358458909,103,2908546.038686774
203,1346486.5439683916,105,540575.6179647247
205,1615354.5192521005,108,648585.1164131172
207,2249638.1405970515,112,903257.952305153
209,2012144.4370202054,114,807901.2491498698
21,353845.51638969063,118,142073.4165191946
213,310959.3490189648,120,124854.08198603407
215,9045986.320813397,122,3632077.0586493793
217,18998982.957919724,124,7628330.144634791
219,11200315.155919284,126,4497067.128422726
221,15861881.733451048,128,6368744.624179011
224,8231511.782314419,130,3305055.307648622
226,6407859.705446675,133,2572836.1071724845
228,7410993.85613029,135,2975913.503424158
23,1658476.0853777018,137,665967.5440835933
230,2352513.490456149,143,944660.9724873845
232,10914187.618416086,146,4382634.629454235
234,8779757.979435587,148,3525546.0785716004
236,1625520.5118324829,150,652734.1049214136
238,1579121.584378896,152,634102.4345352179
240,10125956.155897252,154,4066117.2097099735
242,9034778.511087162,156,3627950.568245702
244,9838484.5403421,158,3950681.8606542293
246,7669876.132857929,160,3079868.6919004912
249,10543308.404332869,162,4234142.953532677
25,2479933.104854011,164,995929.4443874133
251,8275960.239594193,166,3323586.6189557966
253,15730020.667014105,169,6317102.147816716
255,12507442.202112518,171,5022929.827702682
257,23832525.693238057,173,9571029.970759045
259,12569207.872336209,175,5047734.629694027
261,18658059.29541357,177,7492988.658076633
264,550879.9761505219,179,221230.80154778532
266,490573.1865173362,181,197011.8791203223
268,9689645.281129278,184,3891315.8674586103
27,3961139.258919636,186,1590938.9135158758
270,2154933.2622522158,189,865500.2914191453
272,964837.2350241038,192,387514.04635735165
273,11308208.174418354,194,4541791.452124404
275,6091863.634189113,196,2446716.0273792883
277,822801.4728632213,198,330467.271083345
279,3644220.5360630536,201,1463652.722433615
281,1335235.7728924751,203,536279.6940383338
285,5184542.315456307,205,2082302.4840314868
287,6637752.284465319,207,2665964.945277855
29,10500813.74617945,209,4217947.487624268
290,2273248.3702507215,213,913114.2103661816
292,13824196.611052653,215,5552877.7839076035
294,3952878.050944997,217,1587784.760960528
298,4960521.804569092,219,1992533.2444371514
3,2030123.9566396966,221,815456.4445626645
300,4025585.884612812,224,1616989.909414984
303,680426.0182217006,226,273312.2673582341
305,17321355.57269883,228,6957610.14205364
307,1763171.8485129375,230,708227.6143976983
308,2730344.9818195673,232,1096719.9337873333
31,724727.035642777,234,291107.0182837043
310,9771429.004432576,236,3924969.570554481
313,1954095.1101514758,238,784917.3178076817
315,2180115.6834397456,240,875795.2869724939
317,2923530.6343227564,242,1174439.6732266513
320,1504612.571395635,244,604432.4201492193
322,6860807.116067742,246,2756120.9630853725
324,5840510.473807361,249,2346247.763512797
326,8256666.676246843,251,3316865.162747079
329,9584257.944168027,253,3850184.648629874
33,3732436.0893900776,255,1499392.8812316963
331,2202248.5833554086,257,884686.5075525722
334,2558658.4684588937,259,1027863.3582016942
336,2181627.7398098907,261,876402.7097113227
338,5670267.067452495,264,2277857.6436415594
340,8910746.306651596,266,3579991.761604039
342,17129230.988598008,268,6881859.690699321
345,1225097.0117237647,270,492196.3950277204
349,1515185.1413204789,272,608742.5381174926
35,964544.5620198625,273,387516.5409163633
351,1848313.4807399171,275,742580.5657794614
353,2287469.8534131916,277,919016.5389436325
355,1403756.194784399,279,563974.7154378835
357,12025262.893870361,281,4831283.554675894
359,11658903.733136846,285,4684579.135087757
361,5522691.484936699,287,2219032.4143728274
363,4061060.4661813225,290,1631745.107575069
365,636287.2219718244,292,255661.93119000812
367,624688.96740766,294,251001.721055685
369,480922.82523644355,298,193256.0953365812
37,1373463.3970428193,300,551918.4352914365
371,4177337.510571134,303,1678639.2615068478
373,6786408.2528232075,305,2727079.4636429683
375,8256935.92441555,307,3318002.6242541405
377,1898445.7984198832,308,762879.6200936959
379,3446960.5418594987,310,1385141.4408789708
381,2409219.3153369934,313,968131.0456882361
384,181440.7605047932,315,72910.93512321082
385,6752647.923323987,317,2713513.0677207406
387,188785.07264370137,320,75870.06245908265
389,13944109.108450241,322,5603941.107101983
39,1518075.9994949566,324,610093.3685397644
392,7997856.607360573,326,3214225.954638732
394,4911313.182881054,329,1973787.6131988799
396,9738376.294155134,331,3913716.308930169
398,5741458.165730041,334,2307411.192739141
400,8251004.47362046,336,3315962.5175754954
404,1749019.206701424,338,702906.1916617568
406,8529992.200345373,340,3428083.756582646
409,6694018.136314858,342,2690231.632155541
41,1205525.491517908,345,484483.7203315374
411,992094.3699269606,349,398750.08322539047
414,6557348.9235295635,351,2635579.344321888
416,1601841.57285565,353,643824.2972153635
419,939497.585605074,355,377609.98530610744
421,7268286.781331181,357,2921324.8727287767
423,2229804.5639667297,359,896219.9387587449
425,234798.65508688145,361,94372.05380370883
429,1856657.1312878765,363,746241.6964183947
43,4897777.813109895,365,1968551.9541242663
431,846767.6515214418,367,340374.5684746218
434,8351.113321934714,369,3356.8908639002316
45,13998470.537576884,371,5626954.879501307
47,1479534.024779119,373,594727.2009298502
49,2959738.925367076,375,1189724.0733158737
5,9530213.105982982,377,3830852.73461852
51,1248992.9572486684,379,502056.7780168083
54,360266.87886094954,381,144816.21163451995
56,10077495.716924395,384,4051263.9818456043
58,3059595.313996999,385,1229990.9265942299
60,4372779.664627434,387,1757905.4611837396
62,7472090.158757842,389,3003862.326477157
64,9794566.46995865,392,3937932.3045784268
66,30930986.282699265,394,12435887.843419017
68,3979957.979927313,396,1600153.0183206736
7,1049467.4252322386,398,421941.2558078946
70,861735.7076276992,400,346463.2040111006
72,5372898.041145712,404,2160412.926007128
74,977650.3152545686,406,393107.8464569142
76,811630.0034848789,409,326351.98681157874
78,262405.79197658406,411,105511.93424908369
80,4374834.190526849,414,1759096.9085891629
82,5361785.995085409,416,2155944.8330396162
87,19809246.000692934,419,7966018.0247457195
89,20533633.204082403,421,8257320.455874037
9,150809.51669164153,423,60645.98966698597
92,18090694.142626807,425,7275683.093895371
94,12007864.643803528,429,4829301.578696617
96,22177914.521965966,431,8920403.187867895
