From,To,Volume,EstimatedTT
442874,26384674,2990.76,1.44
442928,1803689295,0.0,0.03
26384674,264670999,987.35,0.91
26384674,534589,2003.41,1.33
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,1074.99,1.05
15866840,1803689315,3107.35,1.57
264670999,534589,612.68,0.41
534589,534591,2616.09,0.48
534591,534626,2004.59,0.72
8083440,534911,1945.82,0.05
534626,534624,90.83,0.07
534626,534625,1913.76,0.09
534608,30409417,1780.62,0.92
30436919,30436908,1461.65,1.31
30409417,30409422,527.6,0.02
30409417,30403571,3426.63,0.36
534624,534608,1417.62,1.26
534625,30436908,1991.18,0.02
534625,534624,1326.79,0.08
30436908,30436907,1950.69,0.02
30436908,534628,1424.78,0.53
534628,534629,2005.24,0.29
534629,3595409680,2511.24,0.8
11769656,11769730,1576.5,0.22
3595409680,3855350,1820.54,0.01
3595409680,7128283652,707.67,0.05
3160432771,30409397,659.38,0.18
30409405,30409419,1332.98,0.73
534736,140605768,2552.48,0.24
534306820,2021890013,2134.14,0.2
140605768,534324288,2552.48,0.85
534329195,2021890013,1591.02,0.03
534329195,534306820,2552.48,0.52
3853550,3564765835,561.66,0.44
534742,534770,2529.8,0.7
534770,29138173,3443.91,0.14
534743,534744,713.32,0.09
534744,534747,3005.8,0.07
247994358,534742,1101.28,0.1
534747,277692998,100.08,0.01
534747,2287846802,2905.72,0.46
277692998,288154283,2544.12,0.1
2287846802,29510418,0.0,0.04
2287846802,2287846804,2905.72,0.5
534749,25235133,3308.52,0.3
534749,7095690293,881.1,1.24
25235133,25235132,1408.98,0.01
25235133,534751,1968.32,1.73
7095690293,7095690318,2098.79,0.03
534751,534754,838.12,0.96
534754,3098430373,1500.56,0.24
29510455,25235132,2153.06,0.97
3098430373,16574394,1179.28,0.09
3098430373,2260849842,1411.46,1.63
534758,25873172,2165.24,0.05
534758,2202559858,1784.83,0.67
25873172,25873173,3126.61,0.03
25873172,3100041009,1238.8,0.67
2202559858,25873172,2200.17,0.73
534769,546378258,1882.87,0.61
534769,534770,914.11,0.04
546378258,247994363,1110.23,0.07
546378258,290077155,772.63,0.24
29138173,1775338888,305.83,0.09
29138173,534773,3138.08,1.1
534773,2544089666,3461.35,0.05
534773,335716508,1337.08,0.35
2544089666,2544089665,2348.6,0.08
2544089666,16574602,1112.74,0.05
335716508,534799,1337.08,0.54
534774,534804,644.75,0.15
244038933,534778,1083.15,0.09
534804,18630111,3808.21,1.19
534804,16574613,433.06,0.05
534778,244038915,1610.55,0.03
534778,30058360,1799.24,0.31
244038915,534787,2348.75,0.38
244038915,244038942,1337.39,0.06
