from,to,volume,TT,TSTT:,327150.7594
2246006510,2246006506,730.6648,0.276781033,,
2246006507,5344877446,0,0.15981,,
5344877446,2246006507,0,0.15981,,
5344877446,2638606735,0,0.034184,,
2638606735,5344877446,0,0.034184,,
2994872989,5344728599,730.9346945,0.127728175,,
2994872989,5480609919,1014.160482,2.559297616,,
5344728599,2994872989,1013.838772,0.155051182,,
5344728599,2994872998,730.9346945,0.18338656,,
5480609919,10794856357,1014.160482,0.016206512,,
5480609919,2994872989,730.6648,2.107407431,,
2994872991,2994872998,1075.94448,0.146138536,,
2994872991,5344728591,1151.065783,2.599196821,,
2994872998,2994872991,730.9346945,0.113057133,,
2994872998,5344728599,1075.578703,0.236954237,,
5344728591,4289055128,1151.065783,0.080023809,,
5344728591,2994872991,1075.94448,2.386467447,,
3400339616,3012185531,542.2433502,2.901068439,,
4178281042,4504377789,1075.94448,0.088227681,,
4178281042,4504328949,951.8308866,7.798962095,,
4504377789,4178281042,1151.065783,0.096092284,,
4504377789,4289055128,1075.94448,1.174710091,,
4504328949,4178281042,1056.687162,8.601408121,,
4504328949,4504328942,951.8308866,0.137008651,,
7133880749,8383647197,464.7791613,0.380364792,,
4289055128,5344728591,1075.94448,0.073474319,,
4289055128,4504377789,1151.065783,0.920840883,,
6277079357,4355687100,62.10570802,0.006019023,,
6277079357,5344728610,420.1310889,0.028896812,,
5344728610,6277079357,0.365777087,0.027391353,,
5344728610,4543199426,420.1310889,0.313805273,,
5832548011,10894615594,0,0.112965,,
5480609918,10794856334,0,0.030244,,
10794856334,5480609918,0,0.030244,,
10794856357,5480609919,730.6648,0.01334496,,
10794856357,10794856352,1014.160482,0.038007729,,
5830858893,10269339163,553.0058203,6.612938507,,
10269339163,5830858893,417.8360038,6.611632828,,
10894615594,5832548011,0,0.112965,,
10240885455,10269339167,88.67243735,1.274067731,,
8383647197,7133880749,191.1853484,0.379692806,,
8383653664,9493819785,581.0836761,0.127240303,,
9493819785,8383653664,0,0.123014727,,
8383653677,10713191758,991.862475,7.193947113,,
10713191758,8383653677,581.0836761,5.761140941,,
10269339167,10240885455,225.4375924,1.275035434,,
10269339165,1169866443,641.6782576,4.393445935,,
1169866443,10269339165,643.2735962,3.85853353,,
10794856349,10794975736,0,0.282911,,
10794856352,10794856357,730.6648,0.031296778,,
10794856352,10794856366,1014.160482,0.02326355,,
10794975736,10794856349,0,0.282911,,
274188982,1080186496,1056.687162,0.212810903,,
274188982,1340702475,951.8308866,4.03799269,,
1080186496,274188982,951.8308866,0.192957263,,
1340702475,274188982,1056.687162,4.453467358,,
1277554172,4678180787,1056.687162,0.123462258,,
4678180787,4504328942,1056.687162,0.14291116,,
4678180787,1277554172,951.8308866,0.111944168,,
6241493616,1399393110,815.8364523,10.67774536,,
1340702664,3081370893,1372.456269,1.763750116,,
3081370893,1340702664,1391.504314,1.815402714,,
1399393110,6241493616,893.4426121,11.22886104,,
1414350202,2571391705,142.4670425,28.00533167,,
2571391705,1414350202,18.41250724,27.98499977,,
1857093991,6698611396,0,0.011489,,
6698611396,1857093991,0,0.011489,,
2571391712,1110291476,147.424027,90.69272716,,
4504328942,4504328949,1056.687162,0.151105661,,
1185193286,1152542084,521.5174211,114.536173,,
1152542084,1185193286,535.0036058,115.957699,,
288610833,2411684556,326.1090932,1.388927128,,
2411684556,288610833,326.6588569,1.389110798,,
313454320,8880061540,807.9936956,1.577202541,,
8880061540,313454320,1292.669636,2.573547183,,
5838687291,5838716483,570.5361246,0.418732679,,
1147334361,1147338184,390.682675,0.002883839,,
1147338184,1147334361,8.600308516,0.00277,,
1147338184,1167760557,391.1025184,35.85032238,,
1167760557,1147338184,8.600308516,34.4336601,,
1166420034,6695060352,799.3933871,5.282377058,,
6695060352,1166420034,901.567118,5.63995253,,
1167658937,4228111898,1141.858267,1.863133912,,
4228111898,1167658937,955.2591399,1.541184738,,
9967494546,1169867127,1001.760708,5.970875729,,
9967494546,1167658937,1236.384843,0.105210969,,
1167781491,5398175369,391.1025184,1.20266879,,
5398175369,1167781491,8.600308516,1.154997215,,
1169867127,9967494546,1236.384843,7.04907228,,
1438123192,5838945944,326.6588569,1.527412085,,
5838945944,9297573476,307.4216818,0.019041552,,
5838945944,1438123192,326.1090932,1.527210129,,
5838716484,6294000562,483.30026,0.004648226,,
5838716483,5838687291,479.6204447,0.412248165,,
2916294077,8880061538,1292.669636,4.487954853,,
8880061538,2916294077,807.9936956,2.75045037,,
4370301651,4883267674,1423.720486,0.019061177,,
3235817554,9967479176,185.8089141,1.036346033,,
9967479176,3235817554,369.7685147,1.068277274,,
3235830578,9094621430,369.7685147,1.45705488,,
9094621430,3235830578,185.8089141,1.458652527,,
4350598616,5838945945,377.6896529,0.07583921,,
4350598616,4350598618,0,0.510137,,
5838945945,4350598616,194.279816,0.075783215,,
5838945945,9297573476,377.6896529,0.031583074,,
4350598618,4350598616,1015.79635,0.531344649,,
4883267674,4370301651,0,0.016426,,
6294000562,5838716484,503.127024,0.004661341,,
6294000562,4871966639,483.30026,2.237646509,,
5830341540,4075149049,370.2480891,13.32948472,,
4075149049,5830341540,305.5066543,13.10005281,,
4075149049,4075149043,370.2480891,0.274725511,,
5838887026,5838945939,185.8089141,1.775819132,,
5838945939,9297573476,185.8089141,0.014509537,,
5838945939,5838887026,369.7685147,1.830534553,,
9297573476,5838945945,175.0705638,0.031559158,,
9297573476,5838945939,369.7405919,0.014956451,,
9297573476,5838945944,326.1090932,0.01912019,,
3014005140,4254065804,0,0.237267,,
9493213315,8532077087,0,0.64017,,
9493514019,9493737143,1055.738176,0.125643738,,
9493737143,9493514019,0,0.091425,,
8532077087,9493213315,1344.511034,1.270440407,,
1110291476,2571391712,26.31483172,90.61729458,,
274194289,11174744327,347.9039344,5.003945842,,
11174744327,274194289,156.4520816,4.883039131,,
274194290,5345188335,474.1931827,3.323035185,,
5345188335,274194290,391.5680126,3.177435582,,
308498235,10880395627,371.9475944,1.265104897,,
10880395627,308498235,302.5334431,1.241870865,,
2511298025,1159202453,310.7462228,25.01254132,,
1164231695,6248251374,392.01405,39.64449754,,
6248251374,1164231695,302.6979027,38.62260049,,
1164233051,1164238342,302.6979027,0.384067007,,
1164238342,1164233051,392.01405,0.394228853,,
2511303420,10880395610,302.5334431,0.117467634,,
1164473261,1164485988,0,1.139879,,
2151793380,1164483061,0,7.881581269,,
3884707797,5846708326,0,0.095267625,,
1164485988,1164473261,0,1.139879,,
1164491207,8886720017,0,1.44207,,
1164483061,2151793380,0,7.881581269,,
8886720017,1164491207,0,1.44207,,
1159202453,2511298025,537.6345287,28.2346803,,
10880395613,10880395626,302.5334431,0.1146293,,
10880395610,2511303420,372.0809238,0.11967093,,
3013986162,5345188336,391.5680126,0.018785228,,
3013986162,3013986190,167.936765,0.414440871,,
5345188336,3013986162,474.1931827,0.018805053,,
3013986190,3013986162,283.8681383,0.414533074,,
5846708326,3884707797,0,0.095267625,,
4075149043,4075149049,305.5066543,0.269996836,,
10151403281,10151403291,0,0.007195,,
10151403291,10151403281,0,0.007195,,
10151403291,6248251391,0,106.416364,,
6248251391,10151403291,0,106.416364,,
10880395626,10880395613,371.9475944,0.116773888,,
274194875,7051550861,0,0.02173,,
7051550861,274194875,0,0.02173,,
274197923,1438097963,1443.314797,1.601698184,,
1438097963,274197923,0,0.694148182,,
387160475,1158970270,1475.70864,2.496630167,,
387160475,11283903761,0,5.730599873,,
387160475,1158793645,503.1121002,42.0720942,,
1158970270,387160475,503.1121002,1.047762592,,
11283903761,387160475,1443.314797,13.22295678,,
1158793645,387160475,32.39384261,37.79984143,,
1158793645,5140049043,500.5567495,0.021929466,,
1158962743,1158967237,426.3452263,0.262185028,,
1158967237,1158962743,1200.674454,0.422148696,,
1159173644,4961567186,310.7462228,3.187858523,,
4961567186,1159173644,537.6345287,3.598521442,,
4254065804,3014005140,0,0.237267,,
2155874567,9297573428,0,0.029552,,
9297573428,2155874567,0,0.029552,,
2512758898,2512758904,0,0.024489,,
2512758904,2512758898,0,0.024489,,
6649814560,6649814564,0,0.020246,,
3013986145,3013986218,0,0.054995,,
3013986218,3013986145,0,0.054995,,
3013986199,3013986214,0,0.076741,,
3013986214,3013986199,0,0.076741,,
3014005147,4254063283,0,0.243452,,
4254063283,5824389861,0,0.026789,,
4254063283,3014005147,0,0.243452,,
3040769962,3040769987,478.5289097,0.456819401,,
3040769987,4961567134,537.6345287,0.036949148,,
3040769987,3040769962,0.001352883,0.455886,,
4961567134,3040769987,310.7462228,0.036842409,,
3101796586,5676987681,1200.674454,5.547941209,,
5676987681,3101796586,426.3452263,3.445674794,,
3226084631,5919325052,0,0.033236,,
5919325052,3226084631,0,0.033236,,
3226087277,9297564878,0,0.018839,,
9297564878,3226087277,0,0.018839,,
9297573433,4262130064,0,0.013545,,
3832440362,4301746261,0,0.014636,,
4301746261,3832440362,0,0.014636,,
5824389861,4254063283,0,0.026789,,
4262130064,9297573433,0,0.013545,,
8311258290,8311258289,0,0.027797,,
4400823928,7238142584,0,0.049789,,
7238142584,4400823928,0,0.049789,,
9297564859,5833504817,0,0.069864,,
5833137618,10802616848,0,0.024449,,
10802616848,5833137618,0,0.024449,,
5833504817,9297564859,0,0.069864,,
5833504826,5833504827,0,0.034858,,
5833504827,5833504826,0,0.034858,,
6649814564,6649814560,0,0.020246,,
9076241290,9297573443,0,0.024748,,
7051631160,7051631159,0,0.019735,,
7051631159,7051631160,0,0.019735,,
8311258289,8311258290,0,0.027797,,
8311258309,8311258310,0,0.035751,,
8311258310,8311258309,0,0.035751,,
9297573443,9076241290,0,0.024748,,
311769179,1060917195,68.24715792,0.037036553,,
311769179,5468185236,774.4751724,12.35185518,,
311769179,1349690580,183.1273207,0.029183784,,
1060917195,1349690580,55.78113421,0.031768361,,
1060917195,311769179,737.2239978,0.040257619,,
1060917195,311769501,228.81797,1.645553721,,
5468185236,311769179,69.67328059,11.14400296,,
1349690580,1060917195,160.5708121,0.031805072,,
1349690580,873738230,238.9084549,12.84752043,,
1349690580,311769179,39.5882204,0.029126126,,
311769501,1060917195,793.005132,1.840094491,,
873738230,1349690580,200.1590325,12.81027737,,
873740712,1110291798,25.32579724,0.125938091,,
1110291798,873740712,145.7310604,0.126038203,,
1110104958,1349203975,196.2688432,0.130387719,,
1349203975,1110104958,363.9408607,0.131018326,,
1418951238,1418951239,0,0.011977,,
1418951239,1418951238,4.549670147,0.011977,,
1418951248,1185676166,503.9711906,33.55521914,,
1418951243,3874385214,781.5422536,0.506980107,,
3874385214,1418951243,481.293097,0.4631194,,
1185676166,1418951248,786.0919238,36.70224812,,
2319353601,2319361098,793.8430245,1.10194384,,
2319361098,2319353601,417.7724726,0.993218554,,
2802967950,2802967948,211.4430919,0.88090283,,
2802967947,9334256531,287.226015,50.19357489,,
2802967948,2802967950,860.4478924,1.01470928,,
9334256531,1184144488,287.226015,0.009432353,,
9334256531,2802967947,383.2839357,50.41655934,,
1158726144,1158748471,600.4947479,0.583054974,,
1158748471,1158726144,728.0890809,0.709381797,,
1158737385,1158814383,479.6960469,12.44530393,,
1158814383,1158737385,524.8134199,12.90533897,,
1158822407,1158788610,600.4947479,3.403997156,,
1158767365,1171884412,595.433599,38.78499921,,
1171884412,1158767365,228.5190471,31.89835085,,
1171884412,9262823463,0,3.370725888,,
1171884412,2321736552,768.0978251,20.94083704,,
1158771525,5140049043,27.84171122,0.621560659,,
5140049043,1158793645,27.84171122,0.016925018,,
5140049043,1158771525,500.5567495,0.690395515,,
1158788610,1158822407,728.0890809,4.141519629,,
1158831605,1177375621,600.4947479,34.77237526,,
1177375621,5838996820,369.3322129,1.777139033,,
1177375621,5838996656,242.4959801,1.290052233,,
1177375621,1158831605,728.0890809,42.30628525,,
9262823463,1171884412,0,3.370725888,,
2321736552,1171884412,247.9001855,13.06077613,,
1172083294,1172083691,257.0882904,0.245123548,,
1172083691,1172083294,35.05985415,0.243249648,,
274203692,4262382657,734.3896647,0.060257581,,
274203692,5838996656,82.11020191,0.064356251,,
4262382657,7856527527,734.3896647,0.087292245,,
4262382657,274203692,82.11020191,0.055403123,,
5838996656,1177375621,91.46589427,1.282388859,,
5838996656,274203692,749.0494727,0.100087766,,
5847366305,5847366306,1443.415801,0.031463968,,
5838996820,1177375621,647.9566317,2.255712018,,
1185668160,1863673347,503.9711906,22.04559572,,
1863673347,1185668160,786.0919238,24.11317657,,
5846490687,5846490700,786.0919238,0.038523487,,
5846490700,5846490687,503.9711906,0.035220297,,
1198080943,4982395276,146.9547051,6.571440331,,
4982395276,4505203232,78.9733713,0.020008598,,
4982395276,1198080943,734.7328663,7.147405145,,
1438109801,7834330326,380.3271066,4.394604859,,
7834330326,1438109801,23.49275377,4.23817569,,
7856527527,4262382657,82.11020191,0.080259826,,
7856527527,7856527528,734.7328663,0.072886521,,
4505203232,4982395276,734.7328663,0.021765088,,
4505203232,7856527528,78.9733713,0.133037377,,
7856527528,4505203232,734.7328663,0.144716295,,
7856527528,7856527527,78.9733713,0.067004421,,
5847366306,5847366305,0,0.026904,,
9230615474,11358776875,1465.758602,29.30248388,,
7823482332,8245611236,136.4451951,0.394182158,,
8245611236,7823482332,1085.431496,0.558970676,,
11358776875,9230615474,159.9379489,12.25943652,,
10240287696,10240287716,0,0.342673394,,
10240287716,10240287696,0,0.342673394,,
2622191701,2587828740,7.372968162,17.62207693,,
1184144488,2622191658,0.110967761,2.367029714,,
1184144488,9334256531,115.8911109,0.009413563,,
2622191658,1184144488,115.8911109,2.367782932,,
6219757024,2622191671,175.5281106,2.623575625,,
1870932563,6219743184,255.297061,0.006069125,,
1870932563,2622191697,178.6797571,0.01871429,,
2622191697,1185583790,178.6797571,12.74694035,,
2622191697,1870932563,255.297061,0.018732489,,
6219743184,1870932563,175.2994617,0.006063092,,
6219743184,2622191671,255.2907639,0.042283776,,
2622191660,6219743183,3.151646578,1.203288545,,
6219743183,2622191660,0.006405578,1.203288545,,
2622191671,6219743184,175.2994617,0.042241749,,
2622191671,6219757024,255.2907639,2.626181985,,
1185583790,903982277,295.9464233,17.02267136,,
1185583790,2622191697,255.297061,12.61070945,,
1185583790,2705237906,0.013034862,143.078006,,
2587828740,2622191701,149.9124682,17.62475844,,
903982277,1185583790,280.0786467,17.01490641,,
2705237906,1185583790,0.95057835,143.0780146,,
2705237906,2705237911,0.013034862,3.036205,,
1980769754,3093974571,13.40670418,0.029304002,,
1061231951,1870107061,13.40670418,0.021570001,,
1061231951,3093974571,232.4867181,0.083699321,,
1870107061,1870107056,13.40670418,0.003709636,,
1870107061,1061231951,232.4867181,0.021681163,,
3093974571,1061231951,13.40670418,0.083270187,,
3093974571,1980769754,0,0.029304,,
1870107281,1870107092,0.075018267,0.304459,,
1870107281,3247956758,144.4979786,0.029280498,,
1870107056,3093974573,13.40670418,0.016592183,,
1870107056,1870107061,245.7469638,0.003733503,,
3093974573,1870107056,245.7469634,0.016698933,,
3093974573,1192380784,32.35824701,19.15235439,,
1192380784,3093974573,245.7469634,19.2755399,,
1870107092,1870107281,144.4979786,0.304464183,,
3247956758,1870107281,0,0.02928,,
3217146970,4400775022,0,0.055061,,
4400775022,3217146970,0,0.055061,,
5838996816,5838996674,395.1278399,0.092622557,,
5838996674,5838996816,0,0.088804,,
1174151522,654004825,91.35444067,23.16008399,,
654004825,1174151522,338.7332381,23.2514601,,
2657369283,1203103010,1183.089323,66.07851994,,
2657369283,2657369221,1082.257818,0.155680881,,
2657369221,2657369283,1127.800764,0.163842055,,
1203103010,2657369283,1106.381787,60.30996897,,
1203119547,3910298715,1142.617879,27.05847828,,
3910298715,1203119547,1068.752654,24.9048977,,
3910298715,1203197043,1142.617879,0.036585951,,
220702333,220710948,698.6776566,0.279354442,,
220702333,1452377953,166.8049565,0.070380594,,
220710948,220702333,166.8049565,0.260702975,,
1452377953,220710925,165.8882729,0.039189484,,
1452377953,220702333,698.6776566,0.075415831,,
220710923,220710925,1211.037578,0.071404959,,
220710923,3048654599,1090.815056,21.58931438,,
220710925,1452377953,918.0255587,0.047564785,,
220710925,220710923,165.8882729,0.043336976,,
3048654599,1512710637,1090.815056,0.158688812,,
3048654599,220710923,1210.404641,24.92075663,,
220826160,220828473,0,0.510715,,
220828473,220826160,0.368910023,0.510715,,
221693066,8647962651,152.2550005,3.947820887,,
8647962651,355940475,152.2550005,0.047178001,,
8647962651,221693066,481.7772024,4.011250565,,
937476342,718501099,158.5893157,0.406654939,,
289798353,355940495,0,2.361418,,
355940495,355940475,0,0.085287,,
355940495,289798353,0,2.361418,,
355929598,355929601,0,0.070631,,
355929601,355929598,0,0.070631,,
355940475,8647962651,481.7772024,0.047936011,,
355940475,355940495,0,0.085287,,
355940475,1334375180,152.2550005,12.34034881,,
1334375180,355940475,481.7772024,12.35274272,,
1334375180,1971994376,152.2550005,0.307649075,,
718501099,718501100,158.5893157,0.045318453,,
718501099,937476342,0,0.406577455,,
718501100,718501099,0,0.045309818,,
718501100,1382947323,152.7187216,0.103631526,,
1382947323,1831881949,152.6239105,1.12156205,,
1382947323,718501100,0,0.103614545,,
718505814,718506098,0,0.037231,,
718506098,718505814,0,0.037231,,
2463677958,2463682097,0,0.024417,,
1174790273,1174792108,0,0.042724,,
1174792108,1174790273,0,0.042724,,
1203197043,3048654628,1142.617879,1.005515106,,
3048654628,1203197043,1068.752654,0.925486297,,
3048654628,3048663549,1145.545034,0.059111653,,
1203224780,1203247005,0,0.056646,,
1203247005,1203224780,0,0.056646,,
1203247005,1203255979,0,0.287902,,
1203255979,1203247005,0,0.287902,,
1831881949,1382947323,481.7772024,1.139580404,,
1512710637,3048663549,1090.029426,0.017249355,,
1512710637,3048654599,1145.545034,0.168952687,,
3048663549,1512710637,1145.545034,0.018380847,,
3048663549,3048654628,1090.029426,0.055472845,,
3004693356,3004693383,0,0.028468,,
2463682097,2463677958,0,0.024417,,
3004693383,3004693356,0,0.028468,,
5180659712,2929045561,0,0.051386283,,
8958958380,10832141879,0.655421959,0.134124,,
8958958380,4745267099,0,0.064637,,
221452620,2705237910,1335.594578,22.02586587,,
2705237910,1177672369,1333.918369,0.033858865,,
2705237910,221452620,1039.571605,15.20223278,,
221473700,7048417788,485.70288,1.953731287,,
7048417788,221473700,441.3720089,1.943483499,,
4146637173,4146637157,0,0.171514,,
265538061,280060511,0,0.238999341,,
280060511,265538061,0,0.238999341,,
279280311,10768772670,0,0.002438,,
10768772670,279280311,0,0.002438,,
2212564126,2212564139,0,0.014416,,
279289708,4745267099,0.655421959,0.304135,,
4745267099,8958958380,0.655421959,0.064637,,
4745267099,279289708,0,0.304135,,
280060080,287830624,0,0.050776,,
1791484060,1791484045,0,0.01864,,
280059838,287830511,0,0.080201,,
287830511,280059838,0,0.080201,,
287830624,280060080,0,0.050776,,
280062431,4792434578,2.835691035,0.007593,,
280062431,1794303037,0,0.005391,,
4792434578,280062431,0,0.007593,,
4792434578,311007843,2.835691035,0.434514,,
1794303037,280062431,0,0.005391,,
3766255400,2782701524,0,0.015260914,,
1715805246,1715805248,0,0.251397778,,
6445589067,9887293812,0,0.008606,,
311007843,4792434578,114.6252292,0.434646325,,
311446473,311482706,0,0.063303,,
311482706,311446473,2.835691035,0.063303,,
364019827,3120511730,0,0.018881,,
364019827,364019823,0,0.216562,,
364019823,364019827,0,0.216562,,
3120511730,364019827,0,0.018881,,
3120511730,1398189942,0,0.011768,,
5490665622,4254272823,0,0.018836,,
800156618,4894669634,0,0.035337,,
800156618,4792422275,0,0.336144,,
4894669634,800156618,0,0.035337,,
4792422275,800156618,0,0.336144,,
814658364,8342211865,0,0.01017,,
8342211865,814658364,0,0.01017,,
1173009559,814658376,320.6186074,1.843863991,,
814658376,1173009559,132.6670282,1.838183897,,
1173004427,1615759924,0,0.009316,,
1715801293,1715805248,0,0.029179042,,
1392014472,2527757784,0,0.136082727,,
1107451568,1615759873,320.6164403,15.58276251,,
1615759873,1107451568,132.6670282,15.53476054,,
1107452442,6782249734,773.9998024,0.004085229,,
6782249734,1107452442,1043.292246,0.005002509,,
6782249734,1176039939,775.1548516,2.52652152,,
1107453787,6292219463,880.2120872,7.410418548,,
6292219463,1177672369,1040.040688,0.020983383,,
6292219463,1107453787,1336.298894,12.30435273,,
1615759924,1173004427,23.25468034,0.009316001,,
1691582977,6789896081,343.8732877,25.86103471,,
1176039939,6782249734,1043.292246,3.092011278,,
1176053273,1176077633,20.07885427,45.31251775,,
1176053273,1405245505,796.8044095,9.628628344,,
1176053273,2915692927,988.9064112,17.57517038,,
1176077633,1176053273,19.78674001,44.04400246,,
1176077633,1788358448,76.62118811,0.086896772,,
1176077633,1405236908,148.8019357,55.76726655,,
1405245505,1176053273,1031.738854,9.069372269,,
2915692927,1176053273,727.6746507,14.79645112,,
2915692927,8913090479,988.497521,0.1514891,,
2915692927,288935931,0.408890178,0.151729902,,
1177672369,2705237911,0.482118393,0.040833,,
1177672369,6292219463,1333.918369,0.030313116,,
1177672369,2705237910,1039.571605,0.023426812,,
2705237911,1177672369,0.013034862,0.040833,,
2705237911,2705237906,0.95057835,3.036205,,
2527757784,1392014472,0,0.136082727,,
1398189942,3120511730,0,0.011768,,
1405236908,1176077633,56.54233384,55.75903215,,
9887293812,6445589067,0,0.008606,,
2782701524,3766255400,0,0.015260914,,
8342211875,8342211874,0,0.009494,,
6789896081,1691582977,212.0632872,14.66925898,,
1715805248,1715801293,0,0.029179042,,
1715805248,1715805246,0,0.251397778,,
1791484045,1791484060,0,0.01864,,
2212564139,2212564126,0,0.014416,,
7414286071,7414286072,0,0.013619,,
7414286072,7414286071,0,0.013619,,
2219382675,2219382741,0,0.015789,,
2219382741,2219382675,0,0.015789,,
9680307667,6262875935,0,0.226873749,,
10832141879,8559546184,0.655421959,0.0253,,
10832141879,8958958380,0,0.134124,,
2929045561,5180659712,0,0.051386283,,
6262875934,6262875935,9.411474751,0.018811,,
4146637157,4146637173,0,0.171514,,
4254272823,5490665622,0,0.018836,,
8348289728,8660296747,0,0.027081,,
8660270202,8660270207,0,0.026188,,
6262875935,6262875934,0,0.018811,,
6262875935,9680307667,9.411474751,0.22687375,,
8342211863,8342211864,0,0.009948,,
8342211864,8342211863,0,0.009948,,
8342211874,8342211875,0,0.009494,,
8660270207,8660270202,0,0.026188,,
8660296747,8348289728,0,0.027081,,
8559546184,10832141879,0,0.0253,,
288935931,2915692927,0,0.151729902,,
8913090479,2915692927,727.6746507,0.127585114,,
8913090479,8535676490,988.497521,0.216893113,,
8535676490,8913090479,727.6746507,0.182668802,,
449649660,6262896537,0,0.003920241,,
449649660,3880237877,0,28.41970795,,
6262896537,449649660,0,0.003920241,,
3880237877,449649660,0,28.41970795,,
1172216742,1172339109,0,2.80412,,
1172339109,1172216742,0,2.80412,,
1172238127,1172341037,185.1405952,4.002672896,,
1172341037,1172238127,540.8441149,4.597308229,,
1172242213,1172256395,540.8441149,0.666401228,,
1172256395,1172242213,185.1405952,0.580206068,,
1172274377,1172320081,0,0.018657,,
1172320081,1172274377,0,0.018657,,
6159086910,944955475,0,14.47852745,,
944955475,6159086910,0,14.47852745,,
183089417,739316492,2.481594015,0.154971273,,
183089417,315234295,72.44224785,1.324087232,,
739316492,183090743,2.481594015,0.047279455,,
739316492,183089417,430.6443814,0.155179389,,
315234295,183089417,470.8991072,1.325312521,,
315234295,938088186,72.44224785,2.121901788,,
183089440,221401328,72.44224785,2.966035701,,
221401328,221396617,72.44224785,0.014383755,,
221401328,183089440,470.8991072,3.009950919,,
183090743,183090750,2.481594015,0.176962364,,
183090743,739316492,430.6443814,0.047342948,,
183090750,183090743,430.6443814,0.177200013,,
221385985,221397588,182.8469394,0.080394338,,
221397588,221385985,315.6654562,0.080607688,,
1838417637,221396617,470.911925,0.161574955,,
1838417637,1838417638,0,0.088420909,,
10240937881,11281964907,258.4297667,0.171267823,,
10240937881,10240937896,1248.246113,0.509469966,,
221396617,221401328,470.8991072,0.014596722,,
221396617,1838417637,0,0.159216,,
221397611,221398721,481.7772046,0.036250641,,
221397611,1838417638,612.6508876,0.129949297,,
221398721,221397611,152.2550005,0.035677411,,
221398721,221647017,481.7772024,3.589421547,,
1838417638,1838417637,623.1541077,0.092437993,,
1838417638,221397611,0,0.124658182,,
914679918,1838417639,30.6047567,0.060233016,,
914679918,914669112,305.1622383,0.602527422,,
221647017,221398721,152.2550005,3.532662227,,
221647017,1971994376,481.7772024,0.034884826,,
1971994376,1334375180,481.7772024,0.312592076,,
280193693,1217318500,541.7233741,7.357010487,,
288025530,6555094689,142.4063589,3.191521202,,
1217318500,280193693,142.4063589,7.171835618,,
280200176,1838417639,305.162236,0.162749114,,
1838417639,914679918,305.162236,0.060390374,,
1838417639,280200176,30.6047567,0.162325043,,
6555094689,288025530,541.7233741,3.273925422,,
938088186,315234295,470.8991072,2.153318733,,
444802657,8882847809,2.226328543,0.703205786,,
8882847809,4143979322,0,0.053223,,
8882847809,444802657,2.691253272,0.703205786,,
445318291,1847820728,2.226328543,441.2045328,,
1847820728,445318291,2.691253272,925.0914816,,
4143979322,8882847809,2.691253272,0.053223,,
914669112,914679918,30.6047567,0.600957432,,
1838423796,1838423797,305.1622383,0.326749124,,
1103427181,1174541305,142.4063589,38.85581191,,
1174541305,1103427181,541.7233741,39.85905854,,
1217318631,1217319768,542.1700754,4.150573604,,
1217319768,1217318631,142.4063589,4.045766372,,
5468170304,6245478069,148.8019357,2.286511145,,
4513941290,1838423787,30.6047567,1.247312512,,
1838423787,4513941290,305.1622383,1.250571093,,
1838423797,1838423796,30.6047567,0.325897722,,
1858251714,8273358279,26.0708041,209.1769051,,
8273358279,1858251714,20.05769011,209.1767943,,
6245478069,7301657696,148.8019357,0.796701663,,
6245478069,5468170304,56.54233384,2.286180495,,
2212861474,11281964909,1248.246113,2.764155932,,
11281964909,2212861474,258.4297667,1.598600273,,
4254272835,7410882344,0,0.019636,,
7410882344,4254272835,0,0.019636,,
7301657696,6245478069,56.54233384,0.796586453,,
6266782808,7931154253,142.4063589,0.94136136,,
7931154253,6266782808,541.7233741,0.965667057,,
11281964907,10240937881,1248.246113,0.187470303,,
10240937896,10240937881,0,0.465357,,
311951987,1788358452,168.5886757,0.169710537,,
1788358452,311951987,76.62118811,0.169671005,,
1788358448,1176077633,168.5886757,0.086917019,,
1172217329,7062888946,185.1405952,14.05479554,,
7062888946,1172217329,540.8441149,16.14276981,,
1174201137,8288936417,7.770463807,2.107293687,,
8288936417,1174201137,6.620721699,2.10729368,,
7062888931,8288936423,6.620721699,0.022015236,,
8288936423,7062888931,7.770463807,0.022015236,,
8288936423,8288936417,6.620721699,0.036366461,,
3981375309,9799126325,6.620721699,2.686841464,,
9799126325,3981375309,7.770463807,2.686841472,,
8396926926,9230268396,7.770463807,5.122943488,,
9230268396,8396926926,6.620721699,5.122943472,,
8396926931,2325407129,98.44924041,42.94838486,,
2325407129,8396926931,492.1210102,43.70299112,,
9230268393,9799126330,7.770463807,0.063330545,,
9799126330,9230268393,6.620721699,0.063330545,,
1366792201,2325407131,297.1072727,0.802710534,,
2325407131,1366792201,79.1147324,0.568271792,,
1014192112,1014188685,962.0460702,0.7290947,,
1024561035,1024560892,0,0.195461,,
1001820181,7878261520,705.4683497,0.20485703,,
7996429804,7996429811,0,0.235653,,
1024560892,1024561150,0,0.278562,,
7996429811,7996429817,0,0.124139,,
8544428698,11066059774,349.1582004,0.064432027,,
11186117791,11186117790,271.6356839,0.009892287,,
2867278636,891866046,392.5986989,0.099862654,,
11186117790,11186117791,281.3328862,0.009946446,,
638869008,3643569278,799.321689,0.136144316,,
597103107,1879357756,867.128103,0.042941183,,
597103395,6274771989,899.3093312,0.028949861,,
6274771989,6274771988,1111.6702,0.031626077,,
597103396,6274771992,1760.581837,0.118791646,,
6274771992,6274771993,1760.581837,0.034276111,,
