fishnetID,osmid,lon,lat
59,4479769609,-58.3498559,-34.6430512
59,1754416828,-58.3505116,-34.6473739
59,3806113498,-58.3517282,-34.6413654
60,32382078,-58.3809829,-34.622156
60,248697432,-58.3786805,-34.6226887
60,4465200009,-58.3786925,-34.6302445
60,5842361119,-58.375396,-34.6344216
61,235427249,-58.3582208,-34.627443
61,6199831135,-58.3659469,-34.6226661
61,195626913,-58.3717033,-34.6226407
61,4465334659,-58.3680889,-34.6271562
62,206112055,-58.3542546,-34.6303128
62,6122489278,-58.3539414,-34.6233005
62,4576090877,-58.3546251,-34.6298184
63,298926611,-58.7132058,-34.6072141
63,2016076208,-58.7150164,-34.6098098
63,1901460915,-58.7486604,-34.5847007
63,2642085305,-58.7245115,-34.6025331
64,244471305,-58.6745112,-34.5817396
64,298830833,-58.6796879,-34.5858674
64,298830009,-58.67584,-34.5833537
64,298824020,-58.6683534,-34.5908247
65,247759265,-58.6336747,-34.6207443
65,1435013021,-58.6048782,-34.5851905
65,2876489925,-58.6164424,-34.5986297
65,2604522331,-58.6190418,-34.596456
66,312767806,-58.5622838,-34.6100674
66,4626718214,-58.5504224,-34.5843905
66,2287652287,-58.5588406,-34.606037
66,312767017,-58.5851437,-34.6111297
67,243674928,-58.5172896,-34.5861496
67,199319049,-58.5090184,-34.6029521
67,6858419235,-58.5249291,-34.5874739
67,89234468,-58.5050914,-34.5938611
68,81885652,-58.4834616,-34.6088512
68,4059858071,-58.4689534,-34.6019089
68,181082354,-58.4742198,-34.6204992
68,195937153,-58.4760413,-34.6181415
69,84553614,-58.4583368,-34.6045118
69,82638853,-58.446263,-34.6076183
69,3074552826,-58.4570698,-34.612941
69,4076170277,-58.464887,-34.6029212
70,81917858,-58.4743064,-34.5812974
70,82575967,-58.4847157,-34.5890942
70,82567192,-58.4688956,-34.5890071
70,81873470,-58.4703719,-34.5863077
71,81840838,-58.4509414,-34.5805018
71,3257684312,-58.4445702,-34.584654
71,885710010,-58.4514481,-34.5887022
71,883520014,-58.4666067,-34.5908598
72,195978137,-58.43642,-34.6182777
72,192916935,-58.4200692,-34.6158501
72,181084687,-58.4406294,-34.6159481
72,199475622,-58.4383,-34.6054901
73,81551273,-58.4054458,-34.6045763
73,81551286,-58.4035056,-34.6188438
73,1436034219,-58.40598,-34.6096462
73,1436034234,-58.408558,-34.6103061
74,81574358,-58.4387215,-34.59986
74,252405587,-58.4201808,-34.5812749
74,6135110348,-58.4377985,-34.5877231
74,89138852,-58.4228547,-34.5941178
75,1610489580,-58.4046188,-34.5804951
75,81551259,-58.4023544,-34.5944735
75,232108564,-58.3933185,-34.5958677
75,190996685,-58.391729,-34.5847395
76,195722327,-58.3810786,-34.609038
76,4465136605,-58.3814433,-34.6198322
76,181122617,-58.3746641,-34.6126521
76,7709559678,-58.3771959,-34.6128311
77,1493476694,-58.3685794,-34.6199096
77,227177759,-58.3639917,-34.6120038
77,6369437438,-58.3660216,-34.6190601
77,237822046,-58.3587567,-34.6120364
79,32385176,-58.3824537,-34.5954389
79,1957855912,-58.382133,-34.6037406
79,256244956,-58.3778522,-34.5950807
79,195721912,-58.3794374,-34.6048424
80,4965102800,-58.3675154,-34.598392
80,3771323160,-58.3631917,-34.5988262
80,2321135325,-58.3709716,-34.5983781
80,256203590,-58.3614035,-34.6050839
81,180474729,-58.3752742,-34.5927618
81,6424703198,-58.3753959,-34.5805182
81,2725969810,-58.3901365,-34.5850295
81,3651575220,-58.3794993,-34.5897821
82,1286992122,-58.3732383,-34.5901231
82,252415045,-58.3663428,-34.5854293
82,1287085929,-58.3706994,-34.590013
82,6536306558,-58.3717632,-34.58698
83,292534108,-58.7128485,-34.5430272
83,5307729587,-58.723829,-34.5533689
83,292566318,-58.7044079,-34.5477956
83,4649639199,-58.7159456,-34.5393609
84,292711934,-58.6662395,-34.5582827
84,2781711144,-58.6925576,-34.57267
84,292712908,-58.6864553,-34.5621935
84,2756319587,-58.6583101,-34.5563454
85,298932788,-58.6478541,-34.5681766
85,5805209668,-58.6409745,-34.5790234
85,289105271,-58.626812,-34.5627693
85,318024188,-58.6375285,-34.5664115
86,317040184,-58.5905787,-34.5688097
86,3157086461,-58.587811,-34.5630057
86,1409304943,-58.5920628,-34.562311
86,8239184666,-58.5482983,-34.5763825
87,2358513170,-58.4965032,-34.5425849
87,288627107,-58.5400315,-34.5695004
87,206172219,-58.4973449,-34.5486671
87,4180026420,-58.4973794,-34.5534866
88,241893610,-58.471427,-34.5601224
88,245408322,-58.4696608,-34.5669262
88,89337085,-58.4913641,-34.5704033
88,81892756,-58.4694476,-34.578567
89,89582488,-58.4664652,-34.5621769
89,4449659727,-58.4566033,-34.5620043
89,96131084,-58.4645079,-34.5610013
89,245408321,-58.4649192,-34.5711178
90,247888251,-58.4826061,-34.5421317
