From,To,Volume,EstimatedTT
442874,26384674,1364.41,0.56
442928,1803689295,0.0,0.03
26384674,264670999,403.18,0.36
26384674,534589,961.22,0.52
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,296.18,0.32
15866840,1803689315,1234.04,0.54
264670999,534589,152.05,0.33
534589,534591,1113.27,0.37
534591,534626,1076.48,0.66
8083440,534911,1126.48,0.04
534626,534624,0.0,0.07
534626,534625,1076.48,0.08
534608,30409417,862.27,0.86
30436919,30436908,684.54,1.3
30409417,30409422,423.7,0.02
30409417,30403571,1658.78,0.19
534624,534608,609.42,1.22
534625,30436908,1076.48,0.02
534625,534624,609.42,0.07
30436908,30436907,1191.84,0.02
30436908,534628,569.18,0.37
534628,534629,725.98,0.22
534629,3595409680,939.98,0.63
11769656,11769730,645.86,0.19
3595409680,3855350,877.4,0.01
3595409680,7128283652,62.58,0.04
3160432771,30409397,270.75,0.15
30409405,30409419,850.73,0.72
534736,140605768,1504.46,0.11
534306820,2021890013,1335.91,0.19
140605768,534324288,1504.46,0.38
534329195,2021890013,701.37,0.02
534329195,534306820,1504.46,0.23
3853550,3564765835,192.21,0.4
534742,534770,1074.26,0.54
534770,29138173,1733.45,0.07
534743,534744,563.49,0.07
534744,534747,1596.17,0.05
247994358,534742,506.48,0.06
534747,277692998,127.13,0.01
534747,2287846802,1469.04,0.32
277692998,288154283,1395.19,0.08
2287846802,29510418,0.0,0.04
2287846802,2287846804,1469.04,0.09
534749,25235133,1986.55,0.06
534749,7095690293,143.03,0.73
25235133,25235132,818.39,0.01
25235133,534751,1168.15,0.78
7095690293,7095690318,594.67,0.01
534751,534754,766.33,0.83
534754,3098430373,766.33,0.16
29510455,25235132,881.99,0.67
3098430373,16574394,312.39,0.02
3098430373,2260849842,1053.91,0.65
534758,25873172,998.17,0.02
534758,2202559858,1267.91,0.63
25873172,25873173,1650.95,0.02
25873172,3100041009,665.97,0.22
2202559858,25873172,1318.76,0.63
534769,546378258,1110.27,0.57
534769,534770,659.19,0.04
546378258,247994363,798.2,0.04
546378258,290077155,312.07,0.24
29138173,1775338888,207.44,0.09
29138173,534773,1526.01,0.66
534773,2544089666,2267.88,0.03
534773,335716508,601.0,0.26
2544089666,2544089665,1714.39,0.05
2544089666,16574602,553.49,0.03
335716508,534799,601.0,0.5
534774,534804,434.18,0.15
244038933,534778,553.49,0.08
534804,18630111,2613.77,0.64
534804,16574613,131.61,0.05
534778,244038915,941.47,0.02
534778,30058360,747.48,0.22
244038915,534787,1389.99,0.2
244038915,244038942,403.64,0.02
30058360,30056676,966.51,0.76
30058360,30056684,317.81,0.02
534787,244038955,450.01,0.05
534787,244038923,939.98,0.18
244038955,244038925,850.62,0.05
244038955,2072816,450.01,0.32
244038923,244038955,850.62,0.09
534790,30261537,375.71,0.04
534790,30409389,1304.1,0.03
30261537,30409389,328.53,0.05
30409389,30409397,1453.65,0.05
