From,To,Volume,EstimatedTT
442874,26384674,2810.95,1.24
442928,1803689295,0.0,0.03
26384674,264670999,940.03,0.81
26384674,534589,1870.92,1.12
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,1019.64,0.91
15866840,1803689315,2924.0,1.34
264670999,534589,547.86,0.38
534589,534591,2418.78,0.45
534591,534626,1880.81,0.71
8083440,534911,1847.45,0.05
534626,534624,40.95,0.07
534626,534625,1839.86,0.09
534608,30409417,1663.01,0.91
30436919,30436908,1330.83,1.31
30409417,30409422,508.81,0.02
30409417,30403571,3198.31,0.32
534624,534608,1264.42,1.25
534625,30436908,1889.91,0.02
534625,534624,1223.48,0.07
30436908,30436907,1841.35,0.02
30436908,534628,1328.48,0.49
534628,534629,1890.52,0.27
534629,3595409680,2304.2,0.75
11769656,11769730,1478.18,0.21
3595409680,3855350,1718.92,0.01
3595409680,7128283652,586.85,0.05
3160432771,30409397,632.27,0.18
30409405,30409419,1284.46,0.72
534736,140605768,2430.99,0.22
534306820,2021890013,2018.47,0.19
140605768,534324288,2430.99,0.76
534329195,2021890013,1436.98,0.02
534329195,534306820,2430.99,0.46
3853550,3564765835,538.64,0.43
534742,534770,2391.23,0.67
534770,29138173,3291.9,0.13
534743,534744,665.81,0.08
534744,534747,2858.04,0.06
247994358,534742,1034.52,0.09
534747,277692998,111.47,0.01
534747,2287846802,2746.56,0.43
277692998,288154283,2465.09,0.09
2287846802,29510418,0.0,0.04
2287846802,2287846804,2746.56,0.41
534749,25235133,3140.66,0.25
534749,7095690293,785.19,1.06
25235133,25235132,1313.85,0.01
25235133,534751,1865.53,1.52
7095690293,7095690318,1935.15,0.03
534751,534754,853.18,0.99
534754,3098430373,1433.25,0.22
29510455,25235132,1994.59,0.89
3098430373,16574394,1108.09,0.07
3098430373,2260849842,1380.08,1.5
534758,25873172,2047.17,0.05
534758,2202559858,1710.84,0.66
25873172,25873173,2953.38,0.02
25873172,3100041009,1197.42,0.61
2202559858,25873172,2103.63,0.71
534769,546378258,1783.81,0.6
534769,534770,900.67,0.04
546378258,247994363,1099.85,0.06
546378258,290077155,683.96,0.24
29138173,1775338888,307.7,0.09
29138173,534773,2984.2,1.01
534773,2544089666,3350.37,0.05
534773,335716508,1256.17,0.33
2544089666,2544089665,2234.71,0.07
2544089666,16574602,1115.67,0.05
335716508,534799,1256.17,0.53
534774,534804,559.81,0.15
244038933,534778,1022.92,0.09
534804,18630111,3613.04,1.06
534804,16574613,403.91,0.05
534778,244038915,1554.08,0.03
534778,30058360,1704.32,0.29
244038915,534787,2253.31,0.35
244038915,244038942,1244.13,0.05
30058360,30056676,1843.13,1.07
30058360,30056684,807.49,0.02
534787,244038955,925.65,0.07
534787,244038923,1327.67,0.36
244038955,244038925,1371.5,0.05
244038955,2072816,1004.37,0.51
244038923,244038955,1450.22,0.11
534790,30261537,1002.47,0.04
534790,30409389,2077.27,0.05
30261537,30409389,767.65,0.06
