from,to,demand,TT,distance,estimated?
21660961,21647051,,2.303018665886483,1709,No
78454176,536670,,0.017163333333333333,10,No
78454176,1636482042,,1.262459038537942,839,No
25873175,534758,,0.11560440985732817,514,No
976932104,940312649,,0.08463888888888887,27,No
24945369,2075220,,0.018356400000000002,0,Yes
24945369,24945363,,0.41082699999999994,0,Yes
24953131,536670,,0.9790392000000002,0,Yes
1636482042,3025631931,,0.3129444,0,Yes
3998373587,25622934,,0.10292760000000001,0,Yes
24953181,10919797,,0.29679374999999997,80,No
24953550,29510428,,0.1772492179863148,682,No
288154942,288154914,,0.16568652482269502,47,No
29510428,7117637080,,0.8645502645502646,819,No
24969587,309467020,,0.017925555555555552,15,No
24969587,280221322,,0.05183750000000001,28,No
309467020,24969591,,0.12025416666666665,32,No
280221322,2526224456,,0.1741902380952381,70,No
24969591,2090038527,,0.02935757575757576,11,No
24969591,24969686,,0.09649,30,No
2090038527,1833913224,,0.043062,0,Yes
2090038527,24969672,,0.03565560000000001,0,Yes
24969686,8378156321,,0.0974376,0,Yes
24969610,24969615,,0.027577200000000003,0,Yes
24969610,301388728,,0.0375804,0,Yes
24969615,4030574404,,0.16513247863247862,117,No
24969615,24969629,,0.18157727272727275,44,No
301388728,24969615,,0.31845185964912276,475,No
4030574404,24969629,,0.3783727401129943,708,No
24969629,24973521,,2.531936363636363,836,No
24969629,24969633,,0.0850858585858586,33,No
24969633,24969610,,0.139005,40,No
24969633,24969615,,0.38262727272727265,44,No
24969633,1516305879,,0.049708333333333334,30,No
1516305879,8378156320,,0.20540063705234157,1936,No
24969672,1833913224,,0.0183624,0,Yes
1833913224,24969678,,0.0373428,0,Yes
24969678,2569452639,,0.01791,0,Yes
24969678,18630070,,0.2913576,0,Yes
2569452639,309467020,,0.038440800000000004,0,Yes
2569452639,24969587,,0.049240740740740745,27,No
8378156321,24969672,,0.4270548356424884,1227,No
24969731,439989272,,0.41833333333333333,83,No
439989272,1150742708,,0.789916479400749,89,No
439989272,27279384,,0.35740997474747477,1056,No
24969757,4030574419,,0.5954620689655172,174,No
4030574419,4030574417,,0.1504527334851936,878,No
4030574419,24969731,,0.17643333333333336,55,No
24973452,3137721924,,0.26167319304666053,1093,No
3137721924,262185372,,0.7882750684931505,730,No
2255742337,24969757,,0.06696720000000002,0,Yes
25433992,1703242714,,0.025524,0,Yes
311651883,2572637252,,0.19590960000000004,0,Yes
25096273,1698611463,,0.6082134,0,Yes
25096273,151013228,,0.18226,0,Yes
151013228,151013145,,0.607287365591398,248,No
151013228,15613290,,1.3721443994601894,494,No
25235132,18178797,,0.019598400000000002,0,Yes
25235132,3151457278,,0.3307259615384615,208,No
25269438,60395691,,1.2954279286926995,2356,No
60395691,1758438692,,0.5646841691248771,1017,No
60395691,773684938,,0.6154801464640014,23487,No
25272045,15613290,,0.6561945488721806,266,No
25272045,26730552,,0.604788679245283,424,No
25272065,25272045,,0.18125155763239878,214,No
25272065,2338426490,,0.35613960000000006,0,Yes
25272054,27254446,,0.1442214,0,Yes
25272054,27598015,,0.2888688,0,Yes
27254446,2414808767,,0.49572060000000023,0,Yes
25272057,2454004902,,0.8099922,0,Yes
25272081,15613573,,0.8536430801376598,1356,No
25272081,151013145,,0.3336107226107226,143,No
151013145,24945369,,1.0257574955908288,189,No
1703242714,1150742708,,0.5733267489711934,162,No
28796755,18629762,,1.810128559027778,960,No
28796755,25479302,,0.11314410339256865,1238,No
25599928,25599929,,0.1281816091954023,58,No
2526224454,2526224463,,0.06783571428571428,28,No
2572637252,311651883,,1.0825495098039217,442,No
10584342336,2526224463,,0.3810886363636364,44,No
2628479858,18631911,,0.024217199999999994,0,Yes
246859505,246859538,,0.0324504,0,Yes
25621131,824105653,,0.6290448000000001,0,Yes
824105653,1147969960,,0.21746900000000002,0,Yes
824105653,824109954,,0.0969642,0,Yes
773660261,11068788,,0.015754761904761903,7,No
773660261,773660264,,0.033544000000000004,25,No
25621140,25621145,,0.022790277777777774,24,No
25621140,29812910,,1.3376027424094028,1021,No
25621145,31347711,,0.015753703703703704,9,No
25621145,2453232134,,0.031022988505747126,29,No
29812910,3912609301,,1.1622620707461915,1291,No
31347711,25621140,,0.23164166666666666,16,No
31347711,2453232137,,0.015572619047619045,14,No
2453232134,824109954,,0.21382074152965452,15023,No
25621845,1586186718,,0.0163212,0,Yes
1586186718,1586186709,,0.0150888,0,Yes
1586186718,4862265259,,0.5145908571428571,0,Yes
25621848,11004892,,1.6270392000000002,0,Yes
25622934,3844764334,,0.22610880000000003,0,Yes
