,Unnamed: 0,gridID_lat,gridID_lon,inner_grid_lat,inner_grid_lon,lat_min,lat_max,lon_min,lon_max,lane_capacity_total,node_count,lane_length,percent_residential_roads_(by_length)
46,46,4,3,1.0,1.0,39.81728096818182,39.99114720909091,44.616781128125,44.846572975,333400.0,56,136365.63099999996,58.03587769771235
47,47,5,3,0.0,0.0,39.99114720909091,40.10705803636364,44.38698928125,44.54018384583333,472200.0,75,139793.975,31.501680329859596
48,48,5,3,1.0,0.0,40.10705803636364,40.22296886363636,44.38698928125,44.54018384583333,4424300.0,771,215140.552,67.42929065098258
49,49,5,3,2.0,0.0,40.22296886363636,40.33887969090909,44.38698928125,44.54018384583333,218200.0,37,75994.95700000001,68.92924440313338
50,50,5,3,0.0,1.0,39.99114720909091,40.10705803636364,44.54018384583333,44.69337841041667,66000.0,13,97678.609,37.65306365435153
51,51,5,3,1.0,1.0,40.10705803636364,40.22296886363636,44.54018384583333,44.69337841041667,566900.0,105,67247.757,60.23696423747528
52,52,5,3,2.0,1.0,40.22296886363636,40.33887969090909,44.54018384583333,44.69337841041667,735800.0,122,142363.713,69.94425074411092
53,53,5,3,1.0,2.0,40.10705803636364,40.22296886363636,44.69337841041667,44.846572975,6800.0,2,56658.975000000006,57.77247635619744
54,54,6,3,,,40.33887969090909,40.68661217272727,44.38698928125,44.846572975,537400.0,91,364363.055,None
55,55,7,3,,,40.68661217272727,41.03434465454546,44.38698928125,44.846572975,397800.0,65,349566.8520000001,None
56,56,8,3,,,41.03434465454546,41.38207713636364,44.38698928125,44.846572975,182800.0,29,246652.247,None
57,57,9,3,0.0,0.0,41.38207713636364,41.49798796363637,44.38698928125,44.54018384583333,28800.0,4,20575.437,65.77360184365587
58,58,9,3,1.0,0.0,41.49798796363637,41.61389879090909,44.38698928125,44.54018384583333,42000.0,10,80327.68299999999,52.90415605213648
59,59,9,3,2.0,0.0,41.61389879090909,41.72980961818182,44.38698928125,44.54018384583333,4200.0,1,63019.603000000025,19.599868320027205
60,60,9,3,0.0,1.0,41.38207713636364,41.49798796363637,44.54018384583333,44.69337841041667,63800.0,9,45382.189,68.68384797387887
61,61,9,3,1.0,1.0,41.49798796363637,41.61389879090909,44.54018384583333,44.69337841041667,20600.0,4,45517.48799999998,74.8419704094918
62,62,9,3,2.0,1.0,41.61389879090909,41.72980961818182,44.54018384583333,44.69337841041667,4200.0,1,51442.97499999998,38.38235768108908
63,63,9,3,0.0,2.0,41.38207713636364,41.49798796363637,44.69337841041667,44.846572975,273200.0,46,84830.57199999999,84.01509731003047
64,64,9,3,1.0,2.0,41.49798796363637,41.61389879090909,44.69337841041667,44.846572975,42600.0,8,74377.943,66.84239583507166
65,65,9,3,2.0,2.0,41.61389879090909,41.72980961818182,44.69337841041667,44.846572975,3307000.0,599,115013.98799999998,73.39514273268362
66,66,10,3,1.0,0.0,41.84572044545455,41.96163127272728,44.38698928125,44.54018384583333,202000.0,28,60595.59499999999,58.68205908623882
67,67,10,3,2.0,0.0,41.96163127272728,42.0775421,44.38698928125,44.54018384583333,197200.0,30,56954.63300000001,60.39994993503541
68,68,10,3,0.0,1.0,41.72980961818182,41.84572044545455,44.54018384583333,44.69337841041667,4200.0,1,50600.803,61.39655685713082
69,69,10,3,1.0,1.0,41.84572044545455,41.96163127272728,44.54018384583333,44.69337841041667,406800.0,50,40570.002,74.49281432337403
70,70,10,3,0.0,2.0,41.72980961818182,41.84572044545455,44.69337841041667,44.846572975,2216000.0,404,163203.94400000002,79.17826190857473
71,71,10,3,1.0,2.0,41.84572044545455,41.96163127272728,44.69337841041667,44.846572975,410800.0,44,66201.14899999999,73.56213238866209
72,72,10,3,2.0,2.0,41.96163127272728,42.0775421,44.69337841041667,44.846572975,7200.0,2,19805.132000000005,67.45791393058374
73,73,0,4,1.0,0.0,38.368395627272726,38.484306454545454,44.846572975,44.99976753958333,125600.0,24,8174.704000000001,60.376183977576446
74,74,0,4,2.0,0.0,38.484306454545454,38.60021728181818,44.846572975,44.99976753958333,2274800.0,437,168805.159,75.24631687759342
75,75,0,4,2.0,1.0,38.484306454545454,38.60021728181818,44.99976753958333,45.15296210416667,120000.0,20,2563.554,36.45517480108973
76,76,1,4,,,38.60021728181818,38.94794976363636,44.846572975,45.30615666875,327200.0,67,238012.50999999995,None
77,77,2,4,,,38.94794976363636,39.29568224545454,44.846572975,45.30615666875,201000.0,33,73176.07800000001,None
78,78,3,4,,,39.29568224545454,39.64341472727273,44.846572975,45.30615666875,511000.0,106,297172.6149999998,None
79,79,4,4,,,39.64341472727273,39.99114720909091,44.846572975,45.30615666875,109200.0,18,158498.79099999994,None
80,80,5,4,,,39.99114720909091,40.33887969090909,44.846572975,45.30615666875,15800.0,3,49826.42699999998,None
81,81,6,4,,,40.33887969090909,40.68661217272727,44.846572975,45.30615666875,800800.0,128,351515.843,None
82,82,7,4,,,40.68661217272727,41.03434465454546,44.846572975,45.30615666875,189200.0,29,371139.495,None
83,83,8,4,,,41.03434465454546,41.38207713636364,44.846572975,45.30615666875,214200.0,29,212510.01300000004,None
84,84,9,4,1.0,0.0,41.49798796363637,41.61389879090909,44.846572975,44.99976753958333,897600.0,128,69740.14100000002,71.31338378862145
85,85,9,4,2.0,0.0,41.61389879090909,41.72980961818182,44.846572975,44.99976753958333,1779000.0,327,83978.258,70.62332618203868
86,86,9,4,0.0,1.0,41.38207713636364,41.49798796363637,44.99976753958333,45.15296210416667,6200.0,1,47992.92,86.5055393813731
87,87,9,4,1.0,1.0,41.49798796363637,41.61389879090909,44.99976753958333,45.15296210416667,74000.0,17,140607.16899999997,66.00083200088284
88,88,9,4,2.0,1.0,41.61389879090909,41.72980961818182,44.99976753958333,45.15296210416667,321800.0,46,95631.27300000002,39.80386455569329
89,89,9,4,0.0,2.0,41.38207713636364,41.49798796363637,45.15296210416667,45.30615666875,1400.0,1,13158.432000000004,63.50922167184052
90,90,9,4,2.0,2.0,41.61389879090909,41.72980961818182,45.15296210416667,45.30615666875,43200.0,6,18038.435,82.01289822036762
91,91,10,4,,,41.72980961818182,42.0775421,44.846572975,45.30615666875,283400.0,55,346575.267,None
92,92,0,5,,,38.2524848,38.60021728181818,45.30615666875,45.7657403625,828400.0,140,62471.259000000005,None
93,93,1,5,0.0,0.0,38.60021728181818,38.77408352272727,45.30615666875,45.535948515625,7000.0,2,74986.027,0.0
94,94,1,5,0.0,1.0,38.60021728181818,38.77408352272727,45.535948515625,45.7657403625,47400.0,7,18266.554,0.0
95,95,1,5,1.0,1.0,38.77408352272727,38.94794976363636,45.535948515625,45.7657403625,1236400.0,229,168610.279,54.31685219976058
96,96,2,5,0.0,0.0,38.94794976363636,39.12181600454545,45.30615666875,45.535948515625,1400.0,1,4744.942999999999,64.98476160956375
97,97,2,5,1.0,0.0,39.12181600454545,39.29568224545454,45.30615666875,45.535948515625,763000.0,130,155459.927,73.61677571777449
98,98,2,5,0.0,1.0,38.94794976363636,39.12181600454545,45.535948515625,45.7657403625,212000.0,35,128291.101,45.82595549413957
99,99,2,5,1.0,1.0,39.12181600454545,39.29568224545454,45.535948515625,45.7657403625,1400.0,1,12644.526999999998,0.0
100,100,3,5,,,39.29568224545454,39.64341472727273,45.30615666875,45.7657403625,9600.0,3,180498.65099999972,None
101,101,4,5,,,39.64341472727273,39.99114720909091,45.30615666875,45.7657403625,96000.0,19,298307.949,None
102,102,5,5,,,39.99114720909091,40.33887969090909,45.30615666875,45.7657403625,115600.0,18,315568.14400000003,None
103,103,6,5,,,40.33887969090909,40.68661217272727,45.30615666875,45.7657403625,4200.0,1,136642.27200000006,None
104,104,7,5,,,40.68661217272727,41.03434465454546,45.30615666875,45.7657403625,560400.0,74,393798.933,None
105,105,8,5,,,41.03434465454546,41.38207713636364,45.30615666875,45.7657403625,693400.0,97,217793.773,None
106,106,9,5,,,41.38207713636364,41.72980961818182,45.30615666875,45.7657403625,129000.0,18,52229.09999999998,None
107,107,10,5,,,41.72980961818182,42.0775421,45.30615666875,45.7657403625,487800.0,102,240713.661,None
108,108,0,6,,,38.2524848,38.60021728181818,45.7657403625,46.22532405625,858400.0,160,151353.38800000004,None
109,109,1,6,,,38.60021728181818,38.94794976363636,45.7657403625,46.22532405625,257800.0,47,357352.215,None
110,110,3,6,,,39.29568224545454,39.64341472727273,45.7657403625,46.22532405625,71000.0,14,357805.757,None
111,111,4,6,,,39.64341472727273,39.99114720909091,45.7657403625,46.22532405625,1400.0,1,25679.415000000008,None
112,112,5,6,,,39.99114720909091,40.33887969090909,45.7657403625,46.22532405625,42800.0,8,218691.60900000003,None
113,113,6,6,,,40.33887969090909,40.68661217272727,45.7657403625,46.22532405625,102800.0,22,262793.5399999999,None
114,114,7,6,,,40.68661217272727,41.03434465454546,45.7657403625,46.22532405625,809800.0,108,237569.64800000007,None
115,115,9,6,,,41.38207713636364,41.72980961818182,45.7657403625,46.22532405625,240800.0,46,385669.947,None
116,116,10,6,,,41.72980961818182,42.0775421,45.7657403625,46.22532405625,270200.0,58,247146.82500000004,None
117,117,0,7,,,38.2524848,38.60021728181818,46.22532405625,46.68490775,167400.0,33,155397.2440000001,None
118,118,1,7,,,38.60021728181818,38.94794976363636,46.22532405625,46.68490775,25000.0,4,317702.4320000003,None
119,119,2,7,,,38.94794976363636,39.29568224545454,46.22532405625,46.68490775,29000.0,5,311675.3330000001,None
120,120,3,7,,,39.29568224545454,39.64341472727273,46.22532405625,46.68490775,67000.0,15,586782.5199999997,None
121,121,4,7,,,39.64341472727273,39.99114720909091,46.22532405625,46.68490775,5400.0,1,67166.207,None
122,122,5,7,,,39.99114720909091,40.33887969090909,46.22532405625,46.68490775,24200.0,5,259578.3220000001,None
123,123,6,7,,,40.33887969090909,40.68661217272727,46.22532405625,46.68490775,769400.0,141,362191.5150000001,None
124,124,7,7,,,40.68661217272727,41.03434465454546,46.22532405625,46.68490775,626800.0,120,286011.0299999999,None
125,125,8,7,,,41.03434465454546,41.38207713636364,46.22532405625,46.68490775,7000.0,3,45783.252000000015,None
126,126,9,7,,,41.38207713636364,41.72980961818182,46.22532405625,46.68490775,589200.0,101,230895.5890000001,None
127,127,10,7,,,41.72980961818182,42.0775421,46.22532405625,46.68490775,28800.0,4,22354.108000000004,None
128,128,0,8,,,38.2524848,38.60021728181818,46.68490775,47.14449144375,782600.0,142,134991.255,None
129,129,1,8,,,38.60021728181818,38.94794976363636,46.68490775,47.14449144375,177600.0,36,188501.35700000005,None
130,130,2,8,,,38.94794976363636,39.29568224545454,46.68490775,47.14449144375,487600.0,88,646380.657,None
131,131,3,8,,,39.29568224545454,39.64341472727273,46.68490775,47.14449144375,171200.0,35,281324.53300000005,None
132,132,4,8,,,39.64341472727273,39.99114720909091,46.68490775,47.14449144375,507800.0,100,588243.41,None
133,133,5,8,,,39.99114720909091,40.33887969090909,46.68490775,47.14449144375,253400.0,50,544210.904,None
134,134,6,8,0.0,0.0,40.33887969090909,40.51274593181818,46.68490775,46.914699596875,127400.0,30,61176.890000000014,49.38533925741569
135,135,6,8,1.0,0.0,40.51274593181818,40.68661217272727,46.68490775,46.914699596875,494400.0,86,159427.247,52.15427302561496
136,136,6,8,0.0,1.0,40.33887969090909,40.51274593181818,46.914699596875,47.14449144375,516400.0,102,252889.565,63.28542164599919
137,137,6,8,1.0,1.0,40.51274593181818,40.68661217272727,46.914699596875,47.14449144375,282200.0,45,78284.407,25.86229610116688
138,138,7,8,,,40.68661217272727,41.03434465454546,46.68490775,47.14449144375,227800.0,43,47770.92600000001,None
139,139,8,8,,,41.03434465454546,41.38207713636364,46.68490775,47.14449144375,59200.0,9,138931.73799999998,None
140,140,9,8,,,41.38207713636364,41.72980961818182,46.68490775,47.14449144375,484200.0,97,162184.505,None
141,141,0,9,,,38.2524848,38.60021728181818,47.14449144375,47.6040751375,80000.0,16,264116.05000000005,None
142,142,1,9,,,38.60021728181818,38.94794976363636,47.14449144375,47.6040751375,14000.0,4,81045.86699999994,None
143,143,2,9,,,38.94794976363636,39.29568224545454,47.14449144375,47.6040751375,81000.0,21,219364.00999999995,None
144,144,3,9,,,39.29568224545454,39.64341472727273,47.14449144375,47.6040751375,579200.0,109,580426.9480000001,None
145,145,4,9,,,39.64341472727273,39.99114720909091,47.14449144375,47.6040751375,13400.0,3,56989.27,None
146,146,5,9,,,39.99114720909091,40.33887969090909,47.14449144375,47.6040751375,342000.0,64,392695.738,None
147,147,6,9,,,40.33887969090909,40.68661217272727,47.14449144375,47.6040751375,795200.0,118,285458.685,None
148,148,7,9,,,40.68661217272727,41.03434465454546,47.14449144375,47.6040751375,268800.0,37,202953.153,None
149,149,8,9,,,41.03434465454546,41.38207713636364,47.14449144375,47.6040751375,763400.0,123,137272.14099999997,None
150,150,10,9,,,41.72980961818182,42.0775421,47.14449144375,47.6040751375,1400.0,1,42753.81000000003,None
151,151,0,10,0.0,0.0,38.2524848,38.42635104090909,47.6040751375,47.83386698437501,552800.0,128,34313.57,80.37807321773718
152,152,0,10,1.0,0.0,38.42635104090909,38.60021728181818,47.6040751375,47.83386698437501,307200.0,60,70378.69499999999,29.546119491087005
153,153,0,10,1.0,1.0,38.42635104090909,38.60021728181818,47.83386698437501,48.06365883125,172600.0,30,44278.57399999999,36.80353393398309
154,154,1,10,,,38.60021728181818,38.94794976363636,47.6040751375,48.06365883125,72300.0,14,127875.565,None
155,155,2,10,,,38.94794976363636,39.29568224545454,47.6040751375,48.06365883125,164100.0,37,239442.2390000001,None
156,156,3,10,,,39.29568224545454,39.64341472727273,47.6040751375,48.06365883125,613400.0,123,414304.3760000001,None
157,157,4,10,0.0,0.0,39.64341472727273,39.81728096818182,47.6040751375,47.83386698437501,108000.0,18,81328.068,65.26891890518056
158,158,4,10,1.0,0.0,39.81728096818182,39.99114720909091,47.6040751375,47.83386698437501,27000.0,4,46880.78800000002,0.9152191562908127
159,159,4,10,0.0,1.0,39.64341472727273,39.81728096818182,47.83386698437501,48.06365883125,721600.0,150,140516.30200000005,70.80203187831223
160,160,4,10,1.0,1.0,39.81728096818182,39.99114720909091,47.83386698437501,48.06365883125,56200.0,13,23185.84,81.99523284405866
161,161,5,10,,,39.99114720909091,40.33887969090909,47.6040751375,48.06365883125,77600.0,17,82457.75500000002,None
162,162,6,10,0.0,0.0,40.33887969090909,40.51274593181818,47.6040751375,47.83386698437501,368800.0,61,90610.052,38.19318661747824
163,163,6,10,1.0,0.0,40.51274593181818,40.68661217272727,47.6040751375,47.83386698437501,208800.0,35,140237.888,37.60705354675286
164,164,6,10,0.0,1.0,40.33887969090909,40.51274593181818,47.83386698437501,48.06365883125,235800.0,33,79336.73500000002,18.874588984276027
165,165,6,10,1.0,1.0,40.51274593181818,40.68661217272727,47.83386698437501,48.06365883125,110800.0,16,146643.012,12.47154096894518
166,166,7,10,,,40.68661217272727,41.03434465454546,47.6040751375,48.06365883125,347400.0,57,113803.638,None
167,167,9,10,,,41.38207713636364,41.72980961818182,47.6040751375,48.06365883125,2800.0,2,114916.84899999996,None
168,168,10,10,,,41.72980961818182,42.0775421,47.6040751375,48.06365883125,5600.0,2,64835.412,None
169,169,0,11,0.0,0.0,38.2524848,38.42635104090909,48.06365883125,48.293450678125,151800.0,25,62816.014,38.33074356336357
170,170,0,11,1.0,0.0,38.42635104090909,38.60021728181818,48.06365883125,48.293450678125,230400.0,32,469.52400000000006,26.475818487431596
171,171,0,11,0.0,1.0,38.2524848,38.42635104090909,48.293450678125,48.523242525,594000.0,110,34301.986,49.985813640092296
172,172,0,11,1.0,1.0,38.42635104090909,38.60021728181818,48.293450678125,48.523242525,72800.0,19,34439.055,70.72997012418742
173,173,1,11,,,38.60021728181818,38.94794976363636,48.06365883125,48.523242525,120900.0,19,74750.35400000006,None
174,174,2,11,,,38.94794976363636,39.29568224545454,48.06365883125,48.523242525,369300.0,87,477753.296,None
175,175,3,11,,,39.29568224545454,39.64341472727273,48.06365883125,48.523242525,506200.0,102,144235.39200000002,None
176,176,4,11,,,39.64341472727273,39.99114720909091,48.06365883125,48.523242525,415200.0,69,283269.835,None
177,177,5,11,,,39.99114720909091,40.33887969090909,48.06365883125,48.523242525,460400.0,74,240984.72800000003,None
178,178,6,11,,,40.33887969090909,40.68661217272727,48.06365883125,48.523242525,222400.0,37,180203.999,None
179,179,7,11,,,40.68661217272727,41.03434465454546,48.06365883125,48.523242525,154200.0,25,238063.55899999995,None
180,180,8,11,,,41.03434465454546,41.38207713636364,48.06365883125,48.523242525,41200.0,6,33321.50000000001,None
181,181,9,11,,,41.38207713636364,41.72980961818182,48.06365883125,48.523242525,426200.0,76,444618.32,None
182,182,10,11,,,41.72980961818182,42.0775421,48.06365883125,48.523242525,216000.0,43,105933.142,None
183,183,0,12,0.0,0.0,38.2524848,38.42635104090909,48.523242525,48.753034371875,30000.0,8,72915.93699999998,36.66560709286836
184,184,0,12,1.0,0.0,38.42635104090909,38.60021728181818,48.523242525,48.753034371875,6600.0,1,28280.503999999997,0.0
185,185,0,12,0.0,1.0,38.2524848,38.42635104090909,48.753034371875,48.98282621875,508000.0,80,1340.0700000000002,82.48543362544203
186,186,0,12,1.0,1.0,38.42635104090909,38.60021728181818,48.753034371875,48.98282621875,442200.0,67,91639.20400000006,37.318992239589036
187,187,1,12,,,38.60021728181818,38.94794976363636,48.523242525,48.98282621875,772200.0,124,284545.47800000006,None
188,188,2,12,,,38.94794976363636,39.29568224545454,48.523242525,48.98282621875,518800.0,77,212347.463,None
189,189,3,12,,,39.29568224545454,39.64341472727273,48.523242525,48.98282621875,496200.0,77,398658.6269999999,None
190,190,4,12,,,39.64341472727273,39.99114720909091,48.523242525,48.98282621875,397600.0,74,195366.431,None
191,191,5,12,,,39.99114720909091,40.33887969090909,48.523242525,48.98282621875,451400.0,70,115370.22,None
192,192,6,12,,,40.33887969090909,40.68661217272727,48.523242525,48.98282621875,536600.0,82,279937.89200000005,None
193,193,7,12,,,40.68661217272727,41.03434465454546,48.523242525,48.98282621875,1400.0,1,17363.079999999965,None
194,194,8,12,,,41.03434465454546,41.38207713636364,48.523242525,48.98282621875,357800.0,57,182381.773,None
195,195,9,12,,,41.38207713636364,41.72980961818182,48.523242525,48.98282621875,491800.0,64,242129.906,None
196,196,10,12,,,41.72980961818182,42.0775421,48.523242525,48.98282621875,40400.0,10,88370.71200000001,None
197,197,3,13,,,39.29568224545454,39.64341472727273,48.98282621875,49.4424099125,185400.0,41,262435.099,None
198,198,4,13,,,39.64341472727273,39.99114720909091,48.98282621875,49.4424099125,483200.0,64,77449.70599999999,None
199,199,5,13,,,39.99114720909091,40.33887969090909,48.98282621875,49.4424099125,183800.0,29,3691.798999999999,None
200,200,6,13,,,40.33887969090909,40.68661217272727,48.98282621875,49.4424099125,187200.0,26,174.772,None
201,201,7,13,,,40.68661217272727,41.03434465454546,48.98282621875,49.4424099125,299200.0,41,92123.79,None
202,202,8,13,,,41.03434465454546,41.38207713636364,48.98282621875,49.4424099125,250000.0,41,31546.436,None
203,203,5,14,0.0,0.0,39.99114720909091,40.16501345,49.4424099125,49.672201759375,14400.0,2,17954.234,75.05605645476909
204,204,5,14,1.0,0.0,40.16501345,40.33887969090909,49.4424099125,49.672201759375,370200.0,60,68935.29899999998,44.45813535472169
205,205,5,14,1.0,1.0,40.16501345,40.33887969090909,49.672201759375,49.90199360625,578000.0,96,26219.963,33.29817503689747
206,206,6,14,1.0,0.0,40.45479051818182,40.57070134545455,49.4424099125,49.59560447708333,144000.0,20,25.794,2.416831316924284
207,207,6,14,2.0,0.0,40.57070134545455,40.68661217272727,49.4424099125,49.59560447708333,171800.0,26,11004.593,20.469380451615176
208,208,6,14,0.0,1.0,40.33887969090909,40.45479051818182,49.59560447708333,49.748799041666665,68800.0,10,2956.591,26.039921823175092
209,209,6,14,1.0,1.0,40.45479051818182,40.57070134545455,49.59560447708333,49.748799041666665,749200.0,126,77631.98,54.869577269449366
210,210,6,14,2.0,1.0,40.57070134545455,40.68661217272727,49.59560447708333,49.748799041666665,388600.0,71,22132.664000000004,51.351501395210036
211,211,6,14,0.0,2.0,40.33887969090909,40.45479051818182,49.748799041666665,49.90199360625,5789400.0,1081,96695.602,48.20158369814768
212,212,6,14,1.0,2.0,40.45479051818182,40.57070134545455,49.748799041666665,49.90199360625,834800.0,145,111609.15,46.147757106182524
213,213,6,14,2.0,2.0,40.57070134545455,40.68661217272727,49.748799041666665,49.90199360625,56400.0,8,15846.031,9.231846093648915
214,214,7,14,,,40.68661217272727,41.03434465454546,49.4424099125,49.90199360625,148800.0,18,302.244,None
215,215,6,15,0.0,0.0,40.33887969090909,40.45479051818182,49.90199360625,50.05518817083333,2671800.0,484,67362.993,46.30616758672515
216,216,6,15,1.0,0.0,40.45479051818182,40.57070134545455,49.90199360625,50.05518817083333,655200.0,122,45516.473000000005,62.69172036112555
217,217,6,15,2.0,0.0,40.57070134545455,40.68661217272727,49.90199360625,50.05518817083333,231800.0,36,19967.829,38.02157095409028
218,218,6,15,0.0,1.0,40.33887969090909,40.45479051818182,50.05518817083333,50.20838273541667,535800.0,103,68672.43300000002,52.128707271288846
219,219,6,15,1.0,1.0,40.45479051818182,40.57070134545455,50.05518817083333,50.20838273541667,1069000.0,168,34531.088,51.89145086868266
220,220,6,15,2.0,1.0,40.57070134545455,40.68661217272727,50.05518817083333,50.20838273541667,26200.0,5,16063.036,19.489146421462717
221,221,6,15,0.0,2.0,40.33887969090909,40.45479051818182,50.20838273541667,50.3615773,141400.0,27,13713.280000000006,48.2053660485553
222,222,6,15,1.0,2.0,40.45479051818182,40.57070134545455,50.20838273541667,50.3615773,25600.0,5,5289.328000000001,44.36803812087435
