fishnetID,osmid
264,1757117481
264,7532667350
264,303610459
264,10742373964
264,10594980043
267,10033993012
267,1490607071
267,2391851752
267,671439805
267,3939124521
269,611075625
269,4604787167
269,5167456167
269,671489380
269,9256584602
272,10027569251
272,1693458928
272,1881993395
272,671489489
274,8897566220
274,8963775945
274,8141088840
274,2296482178
274,741998889
276,2020212861
276,10738112453
276,2299662311
276,2299662394
276,1119143981
278,3624772951
278,2299663186
278,3164550915
278,2299663528
278,1693460888
280,2299663605
280,10224216110
280,10224216105
280,3808706528
280,10224216114
282,6395619746
282,7426432421
282,9405780879
282,6074317071
284,303778926
284,1350119209
284,1350071771
284,160278240
284,10798739119
286,6205513824
286,1348248676
286,1348253429
286,10226537885
286,6597640318
288,8927605233
288,925396666
288,11186117790
288,9062929567
288,210390771
290,412354174
290,412354190
290,8707046843
290,1995796925
290,597103396
292,457495502
292,457498103
292,457494234
292,457494065
292,9090084018
294,448900361
294,457494575
294,457494336
294,457494331
294,457494270
296,10543775305
296,2313255938
296,1927114435
296,1877411037
298,184660068
298,9508364193
298,9508337756
298,9508364201
298,6708862583
300,10543674527
300,10578739429
300,184675185
300,7389092666
302,10543773470
302,10543775168
302,7562750737
302,10543674749
302,10543674833
304,313214430
304,7969025124
304,2761158710
304,2108605874
304,7969023318
306,2766479855
306,8443616759
306,6548809427
306,7987615932
306,4855804330
308,2521232729
308,2784017098
308,7801134723
310,8517681185
310,2889146957
310,7952110243
310,2310777258
310,2889146995
312,7497839396
312,1799124311
312,258094247
312,2889167936
312,11251709291
314,3331189449
314,2299663787
314,1118798371
314,8204586709
314,8009921733
316,1085345557
316,1414350304
316,1436822153
316,611141226
316,2571391712
318,5468185236
318,873740951
318,2319361132
318,2802967947
318,311769179
320,2622191672
320,1185583790
320,6219743184
320,6219757024
322,2981580269
322,6789896068
322,1174151522
324,11037290862
324,3428983844
324,1176053273
324,6538489750
324,288935646
326,814658364
326,6292219469
326,6292219463
326,1173009559
326,1615759924
328,183089417
328,4254263068
328,1176053454
328,444802657
328,4161523006
330,1847820728
330,1858251714
331,7986135912
331,8143477489
331,2324306719
331,8108987457
333,7986083079
333,7986103385
333,8063245240
333,275577481
333,8063245239
335,7294217599
335,7294217603
335,8282197261
335,7818245073
335,805313555
337,10980188192
337,2310777300
337,2874665045
337,3435255787
337,2314758415
339,5006351905
339,4178281042
339,5287406620
339,4678180787
339,7088332560
341,3016284536
341,10713152695
341,8383653679
341,8383653664
341,8383653702
343,10269339167
343,6769343955
343,1167772635
343,2995445699
343,10240885455
345,1110291476
345,873740712
345,873738230
347,1110104958
347,2802967936
347,1418951243
347,1418951238
349,3256324012
349,5838996672
349,4305912244
349,2953949512
349,7850890840
351,274205091
351,1059497903
351,1072427320
351,2178111166
351,4400774351
354,1640503336
354,5850076400
354,5067225828
354,5361871167
354,312704945
356,221397588
356,223663980
356,2911859431
356,2468484252
356,280687917
358,10801762107
358,2463678612
358,10801795553
358,1107603597
358,9407298041
360,274220765
360,718501100
360,220806817
360,288613165
360,890066074
362,1059499071
362,2463677958
362,8460879436
364,3881420011
364,7466085496
364,6555094691
364,6485158461
364,7931154268
366,288420276
366,9274432065
366,8795457591
366,7062888944
366,3981375309
368,2325407129
368,2324306647
368,2862987491
368,2754517874
370,983583116
370,1516722913
370,929884630
370,632726760
370,1804703662
372,3256337705
372,1167658937
372,1999350495
372,2318271789
372,1181647365
374,2895008854
374,1147334361
374,9493213315
374,525422262
374,2411684565
376,4350598616
376,5838887026
376,9094621445
376,6208736609
376,3235817524
378,3013986177
378,5821627982
378,3013986215
378,3014005152
378,4254174290
380,11046246566
380,5677291485
380,4075984638
380,3884707797
380,5677276268
382,3013986162
382,6684666778
382,5832766196
382,9076241290
382,5106115867
384,3040769987
384,3008300077
384,3040769959
384,3926948960
384,5833409863
387,274194289
387,274194290
389,10880395647
389,1164231727
389,10880395613
389,308498235
391,1158734588
391,1158793645
393,288609744
393,10240287637
393,11358776875
393,11241269017
393,1158840021
395,428808796
395,1192380784
396,1203247005
396,1512758220
396,3910298715
396,3048654628
398,597311357
398,4329322395
400,1235019132
400,7354917556
402,182659064
402,2084645477
402,2092905334
402,972720154
404,1184881485
404,1185221922
406,1172083849
406,1614274965
408,1171884412
408,1171730095
410,290138867
412,2293575291
412,2824033179
412,8223625532
412,2657369283
415,597311285
415,1159335748
415,1641755166
417,1811665361
417,7055715219
417,5105376427
417,2055577235
417,1237044569
419,2514751867
419,8983007423
419,8982999011
419,861703012
419,2953670474
421,276333018
421,276333017
423,1240877442
423,946497521
423,276333167
423,924672147
425,1152542084
425,1430937410
426,3813464401
426,6902942361
426,6902942358
428,4932545047
429,2425653772
429,2442370258
429,4961115513
429,4864610394
429,5485020812
431,3400227622
431,3787181957
431,2808238501
431,1345606370
431,415776651
433,1673096003
433,1673096002
435,413326988
435,3401292511
435,2789853128
435,2510113133
435,2509623044
437,4994669367
437,7156340212
437,8014293525
437,7151095282
437,2561017353
439,2176699621
439,4994737672
439,2540435838
439,2468405886
439,2851530543
441,4252914835
441,2469875585
441,2469691311
441,11013935206
441,1223367347
443,1206261210
443,7930803487
443,8510860824
443,2098515376
443,597315657
445,6877607839
445,1803223448
445,2510074448
445,2510261011
445,1573914688
447,4879943320
447,6219596157
447,6216851541
447,3064544958
447,1573914382
449,1744429189
449,1166259140
449,621447467
449,2200430661
451,93708623
451,523751668
451,1802263796
451,1498143639
451,1147296401
453,671694704
453,3220591889
453,1131610631
453,671694687
453,282701096
455,3754513530
455,1620547427
457,2462822774
457,1527392606
459,6649679503
459,5819266299
459,447074590
459,2461827017
