from,to,volume,EstimatedTT,length,CO2,lengthm
442874,26384674,3194.47,103.2,612.679,699542.1947989244,0.380700962909
442928,1803689295,0.0,1.7999999999999998,30.892,0.0,0.019195392932
26384674,264670999,1067.73,67.2,283.786,140293.47385922994,0.176336390606
26384674,534589,2126.74,93.60000000000001,557.893,422774.5152907976,0.346658531303
1803689298,1803689295,0.0,2.4,43.606,0.0,0.027095503826
1803689295,139470345,0.0,35.4,692.761,0.0,0.430461595331
442936,15866840,1177.59,82.2,260.692,172979.2725777335,0.16198644873200002
15866840,1803689315,3333.25,114.6,604.714,789352.5200022963,0.37575174289400004
264670999,534589,714.29,28.799999999999997,272.256,49388.24441475146,0.16917198297599997
534589,534591,2841.03,31.8,304.907,218015.1153878162,0.189460367497
534591,534626,2175.97,45.0,541.967,261924.17471307062,0.336762576757
8083440,534911,2059.2,3.0,31.226,15397.987403478352,0.019402930846
534626,534624,138.23,4.2,58.368,1696.3815385161827,0.036268182528
534626,534625,2037.74,5.3999999999999995,66.223,29732.006160156787,0.041149051733
534608,30409417,1915.38,57.0,714.166,298652.76016745,0.443762041586
30436919,30436908,1613.01,79.2,1083.322,369272.9178918391,0.673144874462
30409417,30409422,532.93,1.2,15.849,1806.6788269680776,0.009848108979
30409417,30403571,3670.66,25.2,146.232,195286.942753225,0.090864324072
534624,534608,1588.1,76.8,1018.636,345495.8412004674,0.632950869956
534625,30436908,2129.89,1.2,17.695,7792.6131399376,0.010995159845
534625,534624,1449.87,4.8,56.363,18364.370673587917,0.035022333673
30436908,30436907,2107.41,1.2,17.517,7652.730147283488,0.010884555807
30436908,534628,1542.97,35.4,304.045,127051.31009163338,0.188924745695
534628,534629,2147.68,18.6,178.166,96362.79462272556,0.110707185586
534629,3595409680,2759.66,52.8,522.992,355956.7809916568,0.32497206203199996
11769656,11769730,1690.43,13.8,160.837,61318.204483440575,0.099939447527
3595409680,3855350,1967.13,0.6,8.705,3555.6349590281925,0.005409034555
3595409680,7128283652,798.56,3.0,36.005,6396.0083831184675,0.022372462855
3160432771,30409397,689.17,11.4,125.872,20106.48855406258,0.078213210512
30409405,30409419,1375.15,43.8,599.679,174215.454464055,0.372623139909
534736,140605768,2682.45,16.8,46.052,76125.5211658668,0.028615377292
534306820,2021890013,2259.99,12.0,154.698,75464.58434276242,0.09612485095800001
140605768,534324288,2682.45,58.199999999999996,160.239,264196.75569190405,0.099567867669
534329195,2021890013,1659.64,1.7999999999999998,13.435,6684.6962966804085,0.008348119385
534329195,534306820,2682.45,35.4,162.195,189683.04759102463,0.100783269345
3853550,3564765835,591.87,27.0,329.278,43044.026019382836,0.204603800138
534742,534770,2679.49,45.0,445.353,294462.0012562617,0.276729438963
534770,29138173,3609.05,9.6,57.914,73781.63809347333,0.035986080094
534743,534744,756.35,6.0,50.828,10512.09740384702,0.031583045188
534744,534747,3195.81,4.8,37.105,34636.3440639305,0.023055970954999998
247994358,534742,1184.92,7.199999999999999,45.02,18313.739095502817,0.027974122420000004
534747,277692998,91.56,0.6,11.887,217.15392909936625,0.0073862370770000005
534747,2287846802,3104.25,30.6,258.843,219939.7726016714,0.160837533753
277692998,288154283,2681.95,6.0,61.39,39823.19106940706,0.03814596569
2287846802,29510418,0.0,2.4,35.734,0.0,0.022204071314000002
2287846802,2287846804,3104.25,37.8,46.887,128323.36281346962,0.029134222077
534749,25235133,3519.97,22.8,17.868,62786.3059458024,0.011102657028
534749,7095690293,970.17,88.8,610.927,189008.20040622054,0.37961232091700003
25235133,25235132,1534.49,1.2,9.536,4188.505272886903,0.005925393856
25235133,534751,2111.2,124.80000000000001,542.553,519200.7677323058,0.337126700163
7095690293,7095690318,2267.66,2.4,10.963,10862.992972684218,0.006812090273
534751,534754,909.61,67.8,428.259,132686.63220814557,0.266107723089
534754,3098430373,1594.61,15.600000000000001,127.4,57013.69965817118,0.0791626654
29510455,25235132,2321.2,64.80000000000001,551.169,348841.9603453057,0.34248043269899997
3098430373,16574394,1235.7,6.0,16.344,12491.809745143159,0.010155687624000001
3098430373,2260849842,1478.58,115.19999999999999,169.399,208011.21635555694,0.105259626029
534758,25873172,2345.28,4.2,17.576,19211.923318659836,0.010921216696
534758,2202559858,1878.02,40.800000000000004,514.418,210380.14838702258,0.319644427078
25873172,25873173,3353.33,1.7999999999999998,12.711,13324.395472554508,0.007898246781
25873172,3100041009,1305.48,46.800000000000004,149.898,109568.23914224948,0.093142270158
2202559858,25873172,2313.53,45.0,513.409,270703.1772332503,0.319017463739
534769,546378258,1951.66,37.2,466.515,198708.86424949276,0.289878892065
534769,534770,929.56,2.4,34.331,6652.348454125623,0.021332287801
546378258,247994363,1083.23,3.5999999999999996,28.145,8831.41499628274,0.017488486795
546378258,290077155,868.43,14.399999999999999,199.327,36440.82874212233,0.123856017317
29138173,1775338888,316.96,5.3999999999999995,72.629,4892.4788169873855,0.045129554359000006
29138173,534773,3292.09,72.0,524.564,527214.186110426,0.32594885724399997
534773,2544089666,3566.67,3.0,19.567,23188.25229858931,0.012158366357000001
534773,335716508,1428.2,22.8,215.889,78223.05049631727,0.13414716381900002
2544089666,2544089665,2414.5,5.3999999999999995,31.119,27483.897504387485,0.019336444149
2544089666,16574602,1152.17,3.5999999999999996,21.847,8844.576024168982,0.013575092237000002
335716508,534799,1428.2,33.0,418.354,129824.89330814469,0.259953043334
534774,534804,669.81,9.0,123.165,17430.99359148597,0.076531159215
244038933,534778,1152.17,5.3999999999999995,69.168,17244.974273227475,0.042978989328000004
534804,18630111,3942.89,77.4,404.867,629362.8956668547,0.25157261265700004
534804,16574613,460.57,3.0,40.308,3946.8941345749763,0.025046222268
534778,244038915,1739.15,1.7999999999999998,17.262,7554.781558804155,0.010726106202000001
534778,30058360,1869.15,19.2,180.662,86016.77585722279,0.112258127602
244038915,534787,2464.77,25.8,146.46,133596.25890882226,0.09100599666
244038915,244038942,1476.18,4.8,15.993,12884.07631709711,0.009937586403
30058360,30056676,1980.11,70.8,612.026,326737.42502435844,0.380295207646
30058360,30056684,953.0,1.2,18.049,3539.40844849669,0.011215125179
534787,244038955,1011.99,4.8,38.97,11114.727780430958,0.02421482787
534787,244038923,1452.78,27.6,102.026,75425.32144980048,0.063395997646
244038955,244038925,1429.29,3.0,36.898,11604.880233706917,0.022927347158000003
244038955,2072816,1131.01,37.8,259.661,93761.2356959045,0.161345815231
244038923,244038955,1548.31,6.6,75.481,26602.91169360303,0.046901704451
