fishnetid,CO2,fishnetid,CO2psqkm
0,376903.6448049197,0,151222.80681262468
100,3048176.38288291,3,1223126.9943976474
103,2308250.6172984545,5,926315.539132278
105,148629.2180255425,7,59645.843130779205
108,860303.8554683982,9,345245.36621958436
112,9786170.28115343,13,3927251.8902806854
114,397027.04056927236,15,159329.45685297597
118,10506743.27441737,21,4216855.05679125
120,12323085.88805717,23,4945839.608431951
122,312028.15119790356,25,125231.71575381127
124,3303912.3161133737,27,1326016.9201344117
126,16558316.183215927,29,6645638.6632228885
128,6398218.187221114,31,2567908.819370409
13,1072212.9603834625,33,430329.98197979137
130,1372915.9150909837,35,551072.9427602721
133,861029.3012629442,37,345607.4371592866
135,82699.05793771912,39,33194.46786232672
137,6735174.947222319,41,2703423.157510048
143,3127137.292991608,43,1255197.5918704579
146,10820858.226120673,45,4343370.282407151
148,7995038.763514757,47,3209118.264610216
15,915116.1363828419,49,367317.28192549915
150,6224512.354730902,51,2498448.9602496237
152,8981809.90471024,54,3605567.5414124066
154,1452862.641561368,56,583222.5841031927
156,2359469.586070179,58,947161.7685915777
158,3242660.1120411265,60,1301700.9012489654
160,1656401.7244870237,62,664929.2689024745
162,6753434.86744438,64,2711031.051586953
164,3070289.0948516745,66,1232506.0116618117
166,4946156.7351952465,68,1985535.4731829676
169,18100607.80751521,70,7266126.16866759
171,10097098.362213988,72,4053277.736177315
173,3273547.545546745,74,1314100.042278083
175,5402151.835987574,76,2168585.5657466147
177,18361474.88185617,78,7371604.027873474
179,12541282.898140248,80,5034964.35452811
181,2033169.1134024388,82,816258.918314923
184,1131733.3859338323,87,454358.4020300861
186,7048381.997515134,89,2829722.6370580266
189,7342650.629338131,92,2947863.028583951
192,10192876.777534591,94,4092146.845091702
194,5773107.82073194,96,2317736.7362089218
196,12037622.622436045,98,4832759.240780256
198,5574778.548432272,100,2238113.2379950034
201,4719296.4891319005,103,1894661.7976979353
203,716876.6094540954,105,287805.3389363847
205,668731.5658213306,108,268504.1180113007
207,1030639.3148159671,112,413814.62212353304
209,1043727.0227556436,114,419069.5011460012
21,239659.84296609875,118,96226.43531011647
213,158684.94477254566,120,63713.99723818042
215,5636339.671891138,122,2263061.129103101
217,12292619.019995727,124,4935640.841114365
219,7214505.688678564,126,2896714.5949664335
221,10151624.064614749,128,4076004.491437787
224,4482449.7178546535,130,1799759.8282120412
226,3643972.5207323655,133,1463100.7084807944
228,4490125.045100195,135,1803027.2340225459
23,1015352.8658703135,137,407718.9055806582
230,1271398.7311732518,143,510535.1219798832
232,7434974.990372423,146,2985543.221462523
234,5286619.570398222,148,2122862.7188782142
236,830241.6759923251,150,333386.784911363
238,820216.1087168575,152,329360.9792477948
240,5782198.845681043,154,2321864.510809304
242,4862226.255960723,156,1952445.9273245928
244,6088133.240288501,158,2444713.6608314984
246,4790668.047496863,160,1923711.4494671521
249,5935431.974017091,162,2383641.5008621966
25,1442414.7121694996,164,579266.9487960915
251,4730823.1394492015,166,1899876.2714803475
253,10208432.258266298,169,4099658.271890664
255,8469089.853795016,171,3401146.5615996337
257,14863263.606942378,173,5969016.598425396
259,7678604.185781604,175,3083691.243709152
261,11031504.914110338,177,4430200.370478199
264,382209.994992163,179,153493.73223285767
266,309035.5275042418,181,124107.21103771369
268,5338566.994347269,184,2143943.338674338
27,1996204.5300690434,186,801749.0066960418
270,1078399.4708547976,189,433124.80838297
272,421231.9323067459,192,169182.20464308182
273,6691021.178435767,194,2687359.688243979
275,3580205.7462510304,196,1437942.0332894286
277,506990.7455719416,198,203626.09168727355
279,2009690.2721734769,201,807165.3756972756
281,764542.3144887895,203,307068.25477362727
285,2767257.123448176,205,1111432.0284225147
287,3765948.4686428746,207,1512543.1279834888
29,5291885.923262014,209,2125634.9721409297
290,1471388.2865062219,213,591024.5316603901
292,8286913.486643681,215,3328672.1168561317
294,2681158.892000119,217,1076962.9559945257
298,3146359.9082774427,219,1263824.041743452
3,1077032.2041864996,221,432620.3082491318
300,2545379.9393031443,224,1022423.5168383146
303,370430.0188493586,226,148793.64638917136
305,10913697.78487755,228,4383793.986369928
307,1028394.425320945,230,413083.5749897129
308,1402812.4041951653,232,563479.0978023895
31,326499.67005003797,234,131147.78495131075
310,6700086.652905853,236,2691278.4425701094
313,1301434.4337231822,238,522757.7817035601
315,1423086.624314369,240,571681.8460576736
317,1445223.8473979547,242,580574.80333898
320,1012253.0141039283,244,406641.91616494046
322,4424137.225535761,246,1777262.8124625261
324,4026882.8703691415,249,1617677.936013101
326,5270063.749873238,251,2117088.1110773557
329,6306361.8086929945,253,2533389.3939394807
33,1464168.5205646574,255,588185.2506192381
331,1278109.2478116052,257,513441.5865961361
334,1515930.7257392632,259,608979.1450353247
336,1459862.804563141,261,586455.5599377365
338,3944865.0992239327,264,1584729.7865352859
340,6077836.546777076,266,2441838.653805658
342,11782021.272924906,268,4733558.519181381
345,550043.5348524825,270,220986.1279326509
349,951079.5634547577,272,382106.82748945255
35,648348.6645996369,273,260481.31077247305
351,1214723.5377635625,275,488028.7361086575
353,1556374.877057271,277,625290.9740767761
355,998278.9101124228,279,401069.6916958327
357,8326635.998338827,281,3345318.9272936615
359,7574672.399464543,285,3043523.910125781
361,3504491.0857280414,287,1408114.0212742267
363,2396446.4558626586,290,962898.6843420498
365,244700.55528591055,292,98321.34666132508
367,363554.95307770174,294,146077.36598823595
369,294862.82684369956,298,118488.94580477416
37,641927.1711670246,300,257954.7737816539
371,2896278.3730441597,303,1163852.9510583852
373,4590311.372369709,305,1844590.4532944276
375,4967851.693746904,307,1996302.87889443
377,1183271.0589880846,308,475490.7286265566
379,1612594.8157508215,310,648012.0324899552
381,1294610.5921691745,313,520231.8852322893
384,96214.3503149837,315,38663.188107351074
385,4665139.9446430495,317,1874659.888428417
387,108948.19149002558,320,43784.74408701149
389,8892610.88371696,322,3573815.0994906058
39,1043591.6182309935,324,419404.77680842613
392,5350090.287829445,326,2150125.953368037
394,3384993.3208188573,329,1360381.1523731565
396,6586155.451592519,331,2646883.137953671
398,3926608.6865938706,334,1578048.7415258202
400,5559792.794271745,336,2234402.4379375796
