from,to,volume,EstimatedTT,from,to,length,CO2,lengthm
8786281558,925917408,5.11,429.0,8786281558,925917408,10728.862,11042.561716331118,6.666603709802
954394619,925917408,40.94,4801.2,954394619,925917408,80015.466,661456.0522396388,49.719290123886005
1894383018,8786281558,0.0,90.6,1894383018,8786281558,2260.965,0.0,1.4048980830150002
8786281559,8786281558,0.0,265.79999999999995,8786281559,8786281558,6640.14,0.0,4.12599043194
1894383018,954394619,40.43,4408.8,1894383018,954394619,73477.122,599838.1124025283,45.656552774262
1328613249,954394619,80.31,223.8,1328613249,954394619,3732.253,60517.468650827686,2.319113778863
8786281559,1894383018,0.0,849.0,8786281559,1894383018,14149.504,0.0,8.792091449984001
8267339065,1328613249,133.88,2709.6,8267339065,1328613249,67735.484,1826459.8897875196,42.088865428564
760307160,8267339065,335.98,934.8,760307160,8267339065,23365.231,1581088.6181493052,14.518476951701
1296398101,8267339065,159.06,310.2,1296398101,8267339065,7750.651,248289.08864011336,4.816029762521
3450729711,8786281559,0.0,9.0,3450729711,8786281559,152.729,0.0,0.09490137145900002
3143306731,3450729711,0.0,12.6,3143306731,3450729711,206.242,0.0,0.128152797782
3450729711,3143306731,0.0,12.0,3450729711,3143306731,199.493,0.0,0.123959164903
410561136,210294447,85.54,315.0,410561136,210294447,7869.804,135577.52190880536,4.890067981284
1296398101,410561136,74.29,72.0,1296398101,410561136,1197.665,17970.410235549218,0.744194298715
1355528868,410561136,0.0,36.0,1355528868,410561136,596.879,0.0,0.37088330110900003
1355528868,1296398101,0.0,65.4,1355528868,1296398101,1085.41,0.0,0.67444229711
1254651770,760307160,301.83,307.2,1254651770,760307160,4262.504,270636.90070606273,2.648596372984
410563652,760307160,55.6,172.79999999999998,410563652,760307160,4317.937,48351.82677062697,2.683040831627
1254651791,1254651770,217.65,264.6,1254651791,1254651770,6614.905,289976.3447451418,4.110310134755
2143889519,1254651770,516.46,190.8,2143889519,1254651770,2651.681,287937.9835180973,1.647677674651
9343973782,410563652,88.12,48.6,9343973782,410563652,809.898,14410.801947021024,0.503247130158
2011616838,410563652,85.53,1289.3999999999999,2011616838,410563652,21494.171,371196.18308062013,13.355854528440998
4271212360,9343973782,104.57,18.6,4271212360,9343973782,208.187,5010.100270600381,0.12936136437700002
1254651723,9343973782,144.22,16.200000000000003,1254651723,9343973782,274.746,7982.799962149781,0.170719196766
1254651723,1254651791,217.65,6.0,1254651723,1254651791,100.7,4421.390955916634,0.0625720597
1254651791,1254651723,214.63,5.3999999999999995,1254651791,1254651723,91.411,3953.544536622154,0.056800144481
760307624,2143889519,589.89,2999.4,760307624,2143889519,49967.303,5951957.332523607,31.048233032413002
4084595306,2015618586,113.6,1412.3999999999999,4084595306,2015618586,23541.673,539991.9489644341,14.628112893683
4084595306,4084595312,104.57,1.2,4084595306,4084595312,19.726,417.3285634284252,0.012257164346
4084595312,4084595306,102.15,3.5999999999999996,4084595312,4084595306,62.058,1274.7423262283046,0.038561041518
504633518,760307624,105.24,1410.6000000000001,504633518,760307624,23507.911,499546.6007065012,14.607134165981
996053083,760307624,664.09,136.2,996053083,760307624,3396.715,454224.2276418024,2.110620196265
4271212354,4084595312,102.15,23.400000000000002,4271212354,4084595312,387.876,8006.399347219805,0.24101489799599998
4271212354,4271212360,104.57,3.0,4271212354,4271212360,51.935,1091.5857036601146,0.032270902885
4271212360,4271212354,102.15,1.2,4271212360,4271212354,22.164,452.74634359121035,0.013772066844000001
504633518,1876496599,0.0,1.7999999999999998,504633518,1876496599,34.41,0.0,0.02138137611
1876496603,504633518,0.0,1.7999999999999998,1876496603,504633518,33.636,0.0,0.020900434956
1876496599,1876496603,0.0,5.3999999999999995,1876496599,1876496603,88.819,0.0,0.055189550849
1876496603,1876496599,0.0,1.2,1876496603,1876496599,22.293,0.0,0.013852223703
1472419004,996053083,121.57,744.6,1472419004,996053083,12411.503,304662.81696109474,7.712148030613
1037930678,996053083,752.18,78.60000000000001,1037930678,996053083,1966.826,297992.84820130735,1.222128638446
1876507981,925855205,0.0,651.0,1876507981,925855205,9043.256,0.0,5.619217023976
8431928364,925855205,248.62,148.8,8431928364,925855205,3714.872,185996.97294226557,2.3083137295119998
1876507996,925855205,264.23,132.6,1876507996,925855205,3314.106,176367.51957906052,2.059289359326
1876507981,1876508009,260.73,1.7999999999999998,1876507981,1876508009,41.488,2166.0641140017356,0.025779440048
1876507996,1876507981,265.8,0.6,1876507996,1876507981,20.992,1347.2552688207059,0.013043820032000001
2144116999,8431928364,0.0,198.0,2144116999,8431928364,3299.258,0.0,2.050063242718
3648318291,8431928364,357.69,827.4,3648318291,8431928364,20687.655,1490404.1813522645,12.854708875004999
1876508009,1876507996,264.23,1.2,1876508009,1876507996,31.098,1661.2265212016205,0.019323395358
2144158739,1438462862,122.9,103.2,2144158739,1438462862,3492.998,98678.72198592882,2.170447660258
2144158739,1438462862,122.9,103.2,2144158739,1438462862,2575.799,63749.959077730586,1.600526800429
759756425,1438462862,80.75,3315.6,759756425,1438462862,55260.02,901009.5583643699,34.33697388742
4792060032,2144158739,100.01,431.40000000000003,4792060032,2144158739,10783.318,217205.32548357788,6.700441088978
457494065,759756425,29.42,3306.0,457494065,759756425,55100.428,327320.3676088216,34.237808046788004
1864654857,759756425,181.55,1631.4,1864654857,759756425,27186.18,996617.8055646751,16.892703852780002
1882885523,1876508009,176.09,18.0,1882885523,1876508009,442.513,15671.364886213247,0.27496474532299997
1882885523,1882885520,193.81,0.6,1882885523,1882885520,22.452,1226.1518858093687,0.013951021692000002
4792060032,1882885523,197.31,1.2,4792060032,1882885523,29.413,1166.886995044271,0.018276385223
1882885520,4792060032,198.46,1.2,1882885520,4792060032,29.653,1184.063269948247,0.018425514263
