Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,6412.810841634285,23679.999999999975,16.16999575679625,11481.32420846378,32.512128672203474,1.1555052896767273,0.5833418766440341,275589.66809341975
