From,To,Volume,EstimatedTT
442874,26384674,2774.19,1.2
442928,1803689295,0.0,0.03
26384674,264670999,942.26,0.81
26384674,534589,1831.94,1.07
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,1013.71,0.9
15866840,1803689315,2899.1,1.32
264670999,534589,559.75,0.38
534589,534591,2391.69,0.45
534591,534626,1839.83,0.7
8083440,534911,1836.8,0.05
534626,534624,23.28,0.07
534626,534625,1816.55,0.09
534608,30409417,1661.16,0.91
30436919,30436908,1318.83,1.31
30409417,30409422,507.84,0.02
30409417,30403571,3168.65,0.31
534624,534608,1247.56,1.25
534625,30436908,1858.46,0.02
534625,534624,1224.28,0.07
30436908,30436907,1830.33,0.02
30436908,534628,1304.55,0.48
534628,534629,1873.26,0.27
534629,3595409680,2272.59,0.74
11769656,11769730,1468.33,0.21
3595409680,3855350,1677.3,0.01
3595409680,7128283652,596.11,0.05
3160432771,30409397,615.46,0.18
30409405,30409419,1269.02,0.72
534736,140605768,2422.52,0.22
534306820,2021890013,1995.6,0.19
140605768,534324288,2422.52,0.75
534329195,2021890013,1440.98,0.02
534329195,534306820,2422.52,0.46
3853550,3564765835,531.67,0.43
534742,534770,2359.34,0.66
534770,29138173,3251.4,0.13
534743,534744,671.37,0.08
534744,534747,2831.34,0.06
247994358,534742,1035.6,0.09
534747,277692998,108.85,0.01
534747,2287846802,2722.49,0.43
277692998,288154283,2436.36,0.09
2287846802,29510418,0.0,0.04
2287846802,2287846804,2722.49,0.4
534749,25235133,3073.7,0.23
534749,7095690293,796.9,1.08
25235133,25235132,1321.16,0.01
25235133,534751,1831.25,1.46
7095690293,7095690318,1937.71,0.03
534751,534754,836.93,0.96
534754,3098430373,1423.27,0.22
29510455,25235132,1969.95,0.88
3098430373,16574394,1094.03,0.07
3098430373,2260849842,1378.89,1.5
534758,25873172,2032.57,0.05
534758,2202559858,1692.38,0.66
25873172,25873173,2949.2,0.02
25873172,3100041009,1175.89,0.58
2202559858,25873172,2092.52,0.71
534769,546378258,1793.38,0.6
534769,534770,892.06,0.04
546378258,247994363,1101.52,0.06
546378258,290077155,691.86,0.24
29138173,1775338888,309.65,0.09
29138173,534773,2941.75,0.99
534773,2544089666,3315.09,0.05
534773,335716508,1230.22,0.32
2544089666,2544089665,2262.93,0.08
2544089666,16574602,1052.16,0.05
335716508,534799,1230.22,0.53
534774,534804,625.79,0.15
244038933,534778,1026.81,0.09
534804,18630111,3614.0,1.06
534804,16574613,401.69,0.05
534778,244038915,1500.85,0.02
534778,30058360,1736.96,0.29
244038915,534787,2221.14,0.34
244038915,244038942,1244.21,0.05
30058360,30056676,1807.24,1.04
30058360,30056684,866.09,0.02
534787,244038955,925.1,0.07
534787,244038923,1296.05,0.34
244038955,244038925,1370.73,0.05
244038955,2072816,1001.36,0.51
244038923,244038955,1447.0,0.11
534790,30261537,993.19,0.04
534790,30409389,2055.91,0.05
30261537,30409389,759.42,0.06
30409389,30409397,2367.96,0.09
30409389,3160432771,447.37,0.18
534796,534790,1086.47,0.05
534796,3160432775,1471.48,0.64
3160432775,534790,1962.63,0.23
534799,1501721437,460.56,0.02
534799,11769597,1371.22,0.44
1501721437,18630516,1489.06,0.02
1501721437,2071676,648.8,0.33
11769597,7128283648,1703.83,0.02
11769597,3595409680,0.81,0.02
18630111,280008666,2872.78,0.06
18630111,35711189,1852.34,0.96
16574613,534773,2426.95,0.05
16574613,16574619,748.96,0.17
534806,280008531,2285.2,0.02
534806,2287864441,3460.95,0.49
280008531,18630070,909.14,0.03
280008531,31197353,1376.07,0.06
2287864441,280221322,1056.66,0.11
2287864441,24969587,2404.28,0.07
24669567,976932104,856.87,0.16
1854526402,27318980,893.15,0.05
27318980,27318981,925.28,0.08
534908,534911,415.81,0.05
534911,534914,2252.61,0.42
3853544,15511907,717.9,0.43
534914,442936,367.21,0.42
534914,15866840,1885.39,1.21
30409415,30409424,1183.27,0.06
536575,30409422,3316.75,0.21
30403571,10919767,2708.95,0.57
30409422,30409424,2680.66,0.02
30409422,30409415,1143.93,0.14
536584,30587893,1296.64,2.66
30587893,1619208224,1118.93,0.77
536652,25479302,2336.59,2.47
536652,18629762,1545.99,0.15
25479302,18627237,1884.33,1.73
25479302,28796755,1503.05,0.18
18629762,264218470,1582.53,0.22
18629762,264223496,3057.53,0.08
25599929,2526224454,916.47,0.09
264218470,264223496,1046.65,0.18
3899207524,309517759,1833.02,0.01
536663,21527849,3458.83,0.27
536663,536667,2303.8,3.67
21527849,2297622,2440.29,0.01
21527849,21552197,2571.65,0.41
21647397,2297615,1881.74,0.18
21647058,1632149359,221.13,0.28
536670,24945363,360.13,0.02
536670,2075220,4436.34,0.81
24945363,21660961,3980.59,0.03
2075220,25096430,4113.74,0.05
2075220,3869392962,1358.33,0.96
344434421,10919786,1679.04,0.23
1630023963,311941598,2176.85,0.41
3100041009,25873173,1080.6,0.46
31296012,3148489413,1049.02,0.12
536675,3148489416,1326.68,0.19
3148489416,3148489413,476.79,0.02
3148489416,31296012,1442.18,0.17
248219433,248219482,143.73,0.38
2071674,518252065,568.7,0.04
518252065,29348253,568.7,0.24
11769758,3853550,642.76,0.97
534316145,518252065,0.0,0.05
2071676,18178669,2456.03,0.96
18178669,534743,296.06,0.05
18178669,534744,2159.97,0.08
7101166877,16574525,1157.15,0.39
2287857538,5824956622,1003.26,0.09
2274921120,206133365,900.14,2.64
2072802,30151417,879.28,1.81
316507154,316507156,937.18,0.28
30151417,30151418,2213.58,0.07
2072807,1485594848,670.62,0.01
2072807,1485594778,953.04,0.13
