Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,376583.77904164756,150445.99999999718,149.45655846688325,168274.67762224423,29.381201827976145,1.1772572814231697,0.634214285884532,2.535314873771933E7
