From,To,Volume,EstimatedTT
442874,26384674,3018.36,1.47
442928,1803689295,0.0,0.03
26384674,264670999,1008.5,0.96
26384674,534589,2009.86,1.34
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,1125.05,1.2
15866840,1803689315,3139.75,1.62
264670999,534589,631.17,0.42
534589,534591,2641.03,0.49
534591,534626,2025.31,0.73
8083440,534911,1967.45,0.05
534626,534624,87.92,0.07
534626,534625,1937.39,0.09
534608,30409417,1794.09,0.93
30436919,30436908,1476.91,1.32
30409417,30409422,530.56,0.02
30409417,30403571,3446.69,0.37
534624,534608,1433.12,1.26
534625,30436908,2019.29,0.02
534625,534624,1345.2,0.08
30436908,30436907,1977.89,0.02
30436908,534628,1434.5,0.54
534628,534629,2015.17,0.29
534629,3595409680,2544.95,0.81
11769656,11769730,1601.0,0.22
3595409680,3855350,1848.28,0.01
3595409680,7128283652,704.57,0.05
3160432771,30409397,653.27,0.18
30409405,30409419,1337.51,0.73
534736,140605768,2563.93,0.25
534306820,2021890013,2141.81,0.2
140605768,534324288,2563.93,0.86
534329195,2021890013,1578.29,0.03
534329195,534306820,2563.93,0.52
3853550,3564765835,560.64,0.44
534742,534770,2556.88,0.71
534770,29138173,3473.48,0.15
534743,534744,710.28,0.09
534744,534747,3031.33,0.07
247994358,534742,1110.07,0.11
534747,277692998,103.06,0.01
534747,2287846802,2928.27,0.47
277692998,288154283,2584.46,0.1
2287846802,29510418,0.0,0.04
2287846802,2287846804,2928.27,0.51
534749,25235133,3329.66,0.31
534749,7095690293,893.36,1.27
25235133,25235132,1432.38,0.01
25235133,534751,1985.96,1.77
7095690293,7095690318,2127.76,0.03
534751,534754,866.52,1.03
534754,3098430373,1513.16,0.24
29510455,25235132,2182.39,0.99
3098430373,16574394,1176.73,0.09
3098430373,2260849842,1430.28,1.7
534758,25873172,2190.06,0.06
534758,2202559858,1793.5,0.67
25873172,25873173,3151.3,0.03
25873172,3100041009,1259.19,0.7
2202559858,25873172,2220.42,0.73
534769,546378258,1882.88,0.61
534769,534770,916.6,0.04
546378258,247994363,1102.87,0.06
546378258,290077155,780.01,0.24
29138173,1775338888,307.69,0.09
29138173,534773,3165.79,1.12
534773,2544089666,3467.47,0.05
534773,335716508,1335.03,0.35
2544089666,2544089665,2317.74,0.08
2544089666,16574602,1149.72,0.05
335716508,534799,1335.03,0.54
534774,534804,645.27,0.15
244038933,534778,1095.37,0.09
534804,18630111,3807.35,1.19
534804,16574613,438.26,0.05
534778,244038915,1630.63,0.03
534778,30058360,1811.66,0.31
244038915,534787,2353.28,0.39
244038915,244038942,1370.75,0.06
30058360,30056676,1908.91,1.12
30058360,30056684,898.64,0.02
534787,244038955,978.1,0.07
534787,244038923,1375.18,0.4
244038955,244038925,1399.01,0.05
244038955,2072816,1065.8,0.56
244038923,244038955,1486.71,0.11
534790,30261537,1047.97,0.04
534790,30409389,2193.76,0.06
30261537,30409389,854.23,0.06
30409389,30409397,2509.74,0.1
30409389,3160432771,538.25,0.19
534796,534790,1152.22,0.05
534796,3160432775,1517.94,0.7
3160432775,534790,2089.5,0.26
534799,1501721437,519.72,0.02
534799,11769597,1502.79,0.44
1501721437,18630516,1646.88,0.02
1501721437,2071676,730.07,0.33
11769597,7128283648,1821.52,0.03
11769597,3595409680,7.9,0.02
18630111,280008666,2993.93,0.06
18630111,35711189,2082.48,1.01
16574613,534773,2559.49,0.05
