fishnetid,CO2,fishnetid,CO2psqkm
0,618460.8223247682,0,248141.3558736024
100,3832641.9283975875,3,1537905.6897126476
103,3290611.1166512296,5,1320543.0067914193
105,205768.30631976674,7,82576.11984425383
108,1718301.3156276736,9,689565.1614469154
112,12703156.752645906,13,5097856.969180029
114,960886.3792133555,15,385609.76773262006
118,15065551.958104014,21,6046521.4861172205
120,18230460.455931462,23,7316749.572465523
122,442830.00873800454,25,177728.71315819962
124,4400367.400246086,27,1766076.4176690564
126,20305244.20133024,29,8149458.82403935
128,8661083.569899015,31,3476104.164260695
13,1913054.38484935,33,767799.5784197192
130,2234030.8717552302,35,896714.761030259
133,1571807.6000954392,37,630905.8188608387
135,236503.28829915498,39,94929.74888170067
137,7591417.752826616,41,3047109.3493700945
143,3458322.9232986253,43,1388131.763502488
146,15441499.203897342,45,6198043.385886372
148,10856634.099102207,47,4357730.313780569
15,1861665.4297445617,49,747251.4780597853
150,8272357.143033271,51,3320430.7301464975
152,11943240.70554298,54,4794374.573057767
154,2580733.9796950337,56,1035983.9240570616
156,4289857.86073939,58,1722077.445868611
158,5563972.3316826,60,2233545.1599694793
160,2997256.8932765555,62,1203188.6983071633
162,8660454.796108965,64,3476565.9747898537
164,3813336.202226099,66,1530787.378169789
166,6804079.562664336,68,2731361.349287287
169,23502586.648646604,70,9434642.289095137
171,13766785.649921212,72,5526400.137129655
173,5608384.3292442085,74,2251373.466133856
175,7178666.866117933,76,2881731.913468313
177,22613579.818590894,78,9078701.855267921
179,16410720.707605822,80,6588432.337106795
181,3080280.372582275,82,1236643.9704679018
184,1886129.7388366945,87,757226.8387683388
186,10058183.723810332,89,4038071.4582422976
189,9980691.010358527,92,4006960.36273323
192,12849774.849707574,94,5158814.999830512
194,7358180.100921096,96,2954097.6647451697
196,16743785.171133567,98,6722148.139169669
198,6680948.486419253,100,2682208.650964725
201,6373333.080028601,103,2558709.913340478
203,543949.969405436,105,218380.26690309003
205,1043660.9541324148,108,419042.97376479267
207,1686267.97589871,112,677057.7594064908
209,1660858.388190345,114,666855.4909840922
21,410181.0229100461,118,164692.82954539132
213,828829.9511096303,120,332785.6293589397
215,8473323.068781193,122,3402145.574533373
217,17754649.836650345,124,7128714.776803225
219,10283263.210421657,126,4128859.2608991098
221,14401029.784921123,128,5782194.229322601
224,7119826.753451055,130,2858699.81399891
226,5241512.050168345,133,2104532.8828579197
228,6510106.395599406,135,2614158.628045103
23,1258206.383580344,137,505237.6833232853
230,2146050.5252150474,143,861754.9630984775
232,9003732.528121855,146,3615483.932629791
234,6316874.869578843,148,2536565.7547092033
236,1269374.7790890827,150,509722.3961231175
238,1037974.1341567965,152,416802.564137129
240,6809674.781675567,154,2734451.4825074845
242,7939338.937702919,156,3188072.53273424
244,8965068.948438993,158,3599958.421328258
246,7130536.844087289,160,2863294.8957891813
249,9179701.362363156,162,3686524.7935848148
25,1598674.400191097,164,642020.1028900045
251,7106648.833480321,166,2853996.670449348
253,11820520.899013136,169,4747065.470553033
255,9155882.617148824,171,3676959.2977894144
257,17207547.062681016,173,6910469.783187728
259,9989303.965448013,175,4011657.3824759037
261,14392835.313337121,177,5780094.81333945
264,440756.3347874448,179,177005.6663044278
266,623837.6442073719,181,250530.2571137286
268,7121189.392657709,184,2859836.0904701087
27,2884761.499178412,186,1158626.0985197145
270,1610923.8859082854,189,647006.1589055827
272,531354.6135603621,192,213411.51530732415
273,9396610.009158917,194,3774023.466873409
275,5441623.523930067,196,2185555.7330997437
277,575581.1054073462,198,231174.4976940757
279,2762582.504511033,201,1109554.5298812527
281,1092067.6130747474,203,438614.43596603
285,3673564.817786729,205,1475438.4630101586
287,4957471.478977333,207,1991102.501836273
29,7789601.968150328,209,3128912.9438284626
290,2171249.0873339204,213,872143.3266311063
292,12034769.159498138,215,4834103.86733099
294,4044655.5951581188,217,1624649.7955560524
298,4411766.4370679865,219,1772110.2010786594
3,1688905.3467800703,221,678396.3830306046
300,3662982.3941451204,224,1471340.0085034044
303,1108049.1198821056,226,445079.1257082702
305,14217365.407007407,228,5710805.100323035
307,1607845.1993410145,230,645836.2925942115
308,2495707.8858269276,232,1002471.3380624048
31,560649.8039873202,234,225200.7786563919
310,8350076.215173159,236,3354043.2050929633
313,1710934.75233901,238,687245.1140035783
315,1894950.219788568,240,761238.7196443869
317,2118401.3482275624,242,851003.4264619951
320,1677459.2190638648,244,673868.3131830522
322,5846225.708987932,246,2348543.6857326142
324,5048628.876951742,249,2028133.3736967538
326,7639795.568464044,251,3069055.923554195
329,7765383.493727568,253,3119507.059643212
33,2898856.2255415376,255,1164527.4786209234
331,1828062.7191747243,257,734368.6969931606
334,2230227.1811975087,259,895926.0597992537
336,1913430.6051252568,261,768662.6533830565
338,5015899.353554766,264,2014985.281348426
340,7894759.381965834,266,3171807.677454165
342,14865560.327982634,268,5972404.743032538
345,851315.6437696951,270,342025.559514324
349,1617915.4024797557,272,650015.5668808758
35,791598.2033118443,273,318033.41143786063
351,1476059.831287545,275,593023.508221697
353,1851255.9957284862,277,743762.7540115716
355,1294331.0738128498,279,520011.9520385286
357,10706788.016697124,281,4301571.56022234
359,10257630.4052189,285,4121543.7121378123
361,4676717.434422907,287,1879117.7468726388
363,3771605.0150950104,290,1515441.1224203855
365,399901.8896896012,292,160681.6636797153
367,471426.2931573762,294,189420.3629438908
369,260071.1808139395,298,104508.12121251611
37,895293.8882116806,300,359768.7444541137
371,3770738.5701592383,303,1515249.7955287506
373,5953625.404749302,305,2392430.4242616924
375,7044559.811413217,307,2830816.1956142075
377,1839877.5277307443,308,739344.29444465
379,3015970.186179937,310,1211950.4237433698
381,2465679.719680787,313,990819.3372644191
384,236484.8357495032,315,95030.08292615536
385,5849975.853094726,317,2350779.4428899186
387,243185.56154530615,320,97732.85294866268
389,11520296.998395165,322,4629845.149175356
39,1305482.631711285,324,524655.0875027787
392,6744250.583376856,326,2710419.3453189773
394,4294800.907266506,329,1726020.0105881223
396,8647665.711987628,331,3475375.083985541
398,5587995.825022625,334,2245736.838874505
400,6886957.351604833,336,2767771.18605076
404,1570692.6583854663,338,631239.262866072
406,7700765.94601888,340,3094829.4011011226
409,6468610.015404671,342,2599643.2822782644
41,954849.6488959272,345,383740.6288869746
411,905024.3102308571,349,363754.2253688268
414,5135108.531723945,351,2063941.714081903
