fishnetID,carbon,CI
0,1.5312183922621658,1.7051632128028686
10,3.0847414385714993,2.3517646260872693
101,0.02514014002483863,1.79095329431191
103,0.41827827427455505,1.7872795104850596
105,2.587375601111782,1.8215641012873447
107,1.6302106496929607,1.663934689291565
110,0.05099458053747887,1.9484839198568984
111,1.8587843365443268,1.6972051723600772
113,0.42936516997262214,1.7463941657375208
116,0.9368760000522758,1.6433628996112315
117,0.35802680644592993,1.5524008342121287
119,1.0946672787419955,1.6351175046602389
12,0.7682136503756454,1.5253289713961213
14,0.6195837192525516,1.4621008100869193
16,2.9723391520902385,2.3090812460352703
18,5.082270040685426,2.0340830544099897
20,7.215253950488498,1.952320383446271
22,4.206793063741691,2.171383871700033
24,2.075888087546612,2.1392172360135886
27,0.7877770950398273,1.850039436535691
28,3.118841714802975,1.3956167458305926
3,1.2136388326680254,2.0491503672243683
30,3.054957530335016,1.4593460704089882
32,2.619774821569173,1.7781940808550822
34,1.4478651382140557,1.9678235440180951
36,3.0726548018839823,2.154726455367427
38,3.1397298404005833,2.1413467893821907
4,0.5307618046633235,1.9956871796577802
40,2.9143035061376525,2.1574693720298592
42,2.7049171564133787,2.0861840332328536
44,3.6680498329385327,2.087106058408771
46,2.660958054794464,2.3810670514906347
48,7.377173896254319,2.1440564324306446
50,7.332313633544239,2.115381496963564
52,9.088630987794229,2.0833629414774837
56,0.3579893503835461,1.9494863282396788
59,0.5381215745106286,1.8134849328248035
6,2.6255040328176964,1.6750480201555111
61,3.6787362364768508,1.5682348577778547
63,7.082648477262811,1.847117897414803
65,8.212232180742996,2.2079338837868208
67,2.304139556955079,2.522326764488796
69,5.678461827399544,2.340584416609531
71,1.685083523384217,2.3234342329058695
73,3.4624612697600576,2.546042468185602
75,11.86092606364804,2.6084064524231314
77,2.489263480732998,3.056206541886647
8,3.7727608054906048,1.994922948615192
80,2.97861197962232,2.2228429277596735
82,0.0,2.093292963482748
84,0.0,1.7185153261543598
86,0.6820189639489309,2.002120173108898
88,0.6855086130720603,1.9337765351727254
89,7.8796547974577,1.8702183309249523
91,4.564960215831412,2.1802767530696685
93,1.547430535753465,1.9942979588529761
95,0.13737336741453995,1.73579186834376
97,3.2968600749772774,1.813022964972533
99,3.1926306733226473,1.8170709544881665
