fishnetid,CO2,fishnetid,CO2psqkm
0,417264.8142733907,0,167416.67868781256
100,3204895.34485654,3,1286012.8542843484
103,2489095.452480314,5,998889.7127273594
105,158697.2216793943,7,63686.19653205025
108,927194.1941008137,9,372088.88122990227
112,10416672.475138167,13,4180276.3995640897
114,427737.66678913555,15,171653.8249569964
118,11091119.678819789,21,4451393.060777121
120,13441240.555643162,23,5394608.179351304
122,335333.4055942437,25,134585.22114404012
124,3550369.5773973498,27,1424931.9237072018
126,17860596.833207373,29,7168305.735296477
128,6897306.386478823,31,2768216.6161687863
13,1173955.4569586937,33,471164.07775693986
130,1502281.5321509691,35,602998.8404074854
133,939253.7324174778,37,377005.84036682773
135,89833.43090040617,39,36058.12459474221
137,7224861.028962189,41,2899977.6202611434
143,3346837.413322766,43,1343382.738902971
146,11630959.081854524,45,4668535.616710623
148,8677508.190113524,47,3483053.7847143547
15,1027074.4710577199,49,412256.09301917336
150,6805377.314178354,51,2731601.5947485985
152,9692848.554351047,54,3890999.75418838
154,1577046.6992612996,56,633073.784735854
156,2663499.7213835213,58,1069208.5719784966
158,3608886.558263439,60,1448715.1668941907
160,1791337.7504858493,62,719096.6316802398
162,7174004.971882633,64,2879860.489477532
164,3215142.062858777,66,1290654.3320187374
166,5246437.244428804,68,2106077.0643432685
169,19150741.087630108,70,7687681.123527367
171,10866615.74239799,72,4362185.06309548
173,3589995.2981836735,74,1441131.6492222669
175,5741083.427790974,76,2304642.8592243735
177,19992071.86474229,78,8026241.8151004305
179,13610593.988037713,80,5464262.000172777
181,2155515.7070976887,82,865377.5565879965
184,1179186.1131720545,87,473409.30711771664
186,7637384.0498897135,89,3066190.0194254373
189,7829622.847753234,92,3143368.3673341875
192,10679287.23270787,94,4287426.652058857
194,6079073.814995069,96,2440573.282304199
196,12789103.86392163,98,5134457.344132787
198,5944871.297916624,100,2386694.8318127226
201,5015576.542752212,103,2013609.717225144
203,783624.0702508426,105,314602.52456694894
205,754383.8666697253,108,302894.5919628194
207,1139018.7347258541,112,457330.3196631577
209,1129295.2894189826,114,453426.23431734194
21,255198.21512306936,118,102465.28677844006
213,170543.79310661764,120,68475.47370394143
215,6141206.372257422,122,2465771.446700785
217,13344437.752223268,124,5357959.265185494
219,7824642.850494589,126,3141692.324256657
221,10980269.780424263,128,4408716.148011374
224,4955916.654866401,130,1989862.7466733733
226,3980479.618546305,133,1598212.5322992243
228,4856134.352596362,135,1949999.6997540866
23,1105378.623526366,137,443869.0998819598
230,1402203.5045193993,143,563060.2891665777
232,7832186.007396406,146,3145044.855415805
234,5673459.89495522,148,2278199.960801022
236,921835.472158714,150,370166.63119556877
238,892091.5213371054,152,358222.8316704179
240,6202841.376072748,154,2490775.1603942867
