fishnetid,CO2,CO2psqkm
0,1267307.742552476,221066.0109154521
3,1332483.1554882084,232541.6390868825
4,1228811.7351302465,214449.16120661033
6,4574306.684569679,798296.6011500028
8,8909204.454014096,1554812.1551581789
10,3087944.950946428,538900.4561487432
12,2767283.8593127793,482939.4816833482
14,815936.8013744378,142460.60681395198
16,4483409.513624775,782792.5383811106
18,8533762.939102694,1489974.5233493121
20,14110417.657080796,2463645.05000866
22,8216550.324897124,1434589.9623972322
24,7202075.87285018,1257465.158377526
27,2903988.1908943495,507029.36692952004
28,2750975.285225808,480534.2805268017
30,5731413.993659027,1001150.7244850594
32,4002745.827127316,699190.7911715026
34,2501834.979569067,1748059.999056686
36,6705951.283740575,4685522.942344486
38,6593373.2802462615,4607921.843044
40,7895414.9130115155,5517881.862773225
42,5106151.844980812,3567725.234563123
44,5606409.625332719,3917260.9242431275
46,6335755.691151396,4427880.206466806
48,10042294.15408598,7018274.958817063
50,13243339.832450798,2313317.3214372634
52,13084727.88213317,2285611.3366405703
56,2419360.1715366933,422608.48565537354
59,1418638.7749106148,247804.68464773553
61,4536781.212291626,792839.1579946924
63,9942999.392981557,1737619.4481926314
65,14228037.456289884,2486464.4577082815
67,3384972.421151073,2366205.060500737
69,8004301.33191444,5595265.178233397
71,3513705.9705053624,2456758.6987840114
73,7226349.765948705,5052613.336737239
75,23172129.636831358,4049516.802889511
77,8984740.264446057,1570155.926136498
80,3937499.2896522814,688109.8019350428
82,870730.7432910149,152167.229814953
84,543733.5436204444,95021.82819165068
86,784434.5937064575,137149.33779834892
88,3207068.3094642004,560718.8903268847
89,13075439.196153611,2286089.6772818635
91,11165076.509907953,1952084.8036118944
93,6295034.702658845,1100614.1848078207
95,4644834.818968926,812469.6081201769
97,8848037.047750676,6190757.194520014
99,8566625.77473072,5993860.543469588
101,1195400.2256610908,836585.1777597625
103,4723291.728478258,3305533.7998573463
105,5632330.153361961,985201.2506057329
107,3418950.730519255,598039.2561782843
110,50855.92455381978,8899.762754333256
111,4477136.920880925,783496.8445483418
113,3327538.0580214574,582317.5870308722
116,4278845.588279367,748795.9550870048
117,1061829.7299155341,185905.3694742363
119,3350823.244321873,586662.8290094106
