fishnetid,CO2,CO2psqkm
0,856365.228401587,106324.49032689279
1,1423190.7902111118,176700.3497906663
2,7970033.763114283,989542.4868346886
3,7279406.649359032,903795.6892760957
4,9780478.820470516,1214323.505031231
5,17492516.408880983,2171833.7340489253
6,13508864.757828997,1677231.9947553237
7,4559594.403870414,566109.5698546183
8,4838933.073289402,600791.6665460125
9,3238244.2310227933,402053.5351022448
10,9342836.204394616,1160598.8915654419
11,5883828.578837395,730909.1990232778
12,13541261.208421202,1682141.5258783584
13,6921350.702085602,859793.7261490017
14,10126290.82943163,1257922.2898908833
15,17770600.34348322,2207524.418698239
16,7325595.82585942,910010.4304033206
17,13870172.170855992,1722999.964373279
18,16935835.94347218,2103827.145603032
19,3582700.235134649,445055.20922572474
20,9425773.113467127,1171520.0991456897
21,9587824.578737361,1191661.3168871654
22,10118942.335125161,1257673.4221151816
23,11651189.087912032,1448114.8687882095
24,4534012.888922549,2254112.050197216
25,3834447.4725191323,1906318.8538282725
26,11025021.483499518,5482604.875162484
27,12110640.273899406,6022469.480571284
28,10599632.79746134,5269671.834148899
29,6455140.76030868,3209212.4416057374
30,10097532.710028721,5021376.343435816
31,14121877.263886834,7022632.404781162
32,4810806.64043773,2391721.745183754
33,862937.5065824019,429014.62342705735
34,11967809.307977961,5951441.433029095
35,14717843.34935984,7318998.862709248
36,23496321.868882947,2920334.80904227
37,26864785.858499717,3338997.895834235
38,7839046.435750486,974307.3960158189
39,18726918.838769138,2328781.007164386
40,10726405.279516192,1333879.2732081348
41,12391053.930515539,6163544.8061195
42,5448132.729146331,2710004.3607333163
43,11124804.175341474,5535151.9254787415
44,7815747.18718255,3888728.952917477
45,13396668.804170148,6663756.682060448
46,10053973.112674346,5001036.562909183
47,10922090.012118306,5434291.391378295
48,3956600.6747503164,1968608.660252845
49,17058193.71781373,2121267.138955894
50,20571372.994875714,2558147.6127607143
51,4979602.010916776,2476948.3115025633
52,10028000.445701431,4988117.266655639
53,10331030.316179326,5140209.341709404
54,4798864.699318055,2387677.5502636116
55,18767634.104992643,2333844.1432573693
56,8959537.282289788,1114160.8737462377
57,20461245.221497156,2544452.702817796
58,9396342.960732622,1169098.104420985
59,7011018.734598295,872314.766173648
60,13848044.363419078,1722981.215443932
61,10108786.529428417,5030962.845983147
62,5718689.474172678,2846089.8040058245
63,4082701.8105307696,2032425.866633023
64,18157338.76971254,9038976.319454685
65,9038501.122909708,4498300.879176528
66,8562009.857882483,4261159.670999889
67,13903418.327476617,6921315.431486163
68,8959225.04005897,4460027.100052771
69,21963983.272890493,2732770.751044235
70,11207468.42607004,1394439.3203858673
71,25032397.75345355,3114544.550467631
72,15972929.186960913,1987360.5414963323
73,12559763.83848964,1562692.6514832757
74,6445683.088838806,802400.2112314613
75,14007983.34651409,1743804.1308038605
76,15901346.064372653,1979502.13577998
77,9659498.509169638,4809906.710662134
78,10180166.605065657,5069171.202095159
79,7133656.059998315,3553115.416182066
80,6895012.020284805,3434252.1279390613
81,13065571.691604728,6505946.545613068
82,6130185.132214361,3052499.9384852275
83,10300250.271575447,5130325.561347133
84,13153396.224785514,6551414.100758657
85,32298344.10527894,4020706.2269906076
86,5729989.787308865,2853224.3473964375
87,10108172.755176697,5033322.166932662
88,11069847.246707337,5513644.697227767
89,11767960.714851113,5861359.488219045
90,12744452.794403816,1586511.6967922875
91,34182828.06370072,4255298.9467162425
92,1406193.3770201162,175052.02275721755
93,2416838.847103178,301023.20958326146
94,8936997.130607035,1113124.9249474173
95,19336871.14861121,2408454.756273817
96,8409267.835810693,1047394.9461773748
97,11189963.69985597,5574949.71876654
98,6044844.32591449,3011600.7592748078
99,4652907.340034854,2318738.98273432
100,7032003.021542161,3504342.197502873
101,8494224.289136244,4231905.891926131
102,9340543.161795732,4653550.258938739
103,12358133.944382032,6158576.7427889975
104,20006134.683307167,9969896.45267038
105,27384869.824297037,3410852.741965122
106,19946070.571821567,2484332.039474057
107,16195352.807601603,2017170.9372848575
108,12955544.275088932,1613644.8337297128
109,3292627.940185781,410322.5328624469
110,7026233.879998838,875599.106397181
111,9211221.572904658,1147889.1132589476
112,20750361.212099824,2585880.009837694
113,22440294.022176746,2796476.9930361332
114,10931683.861989483,1362290.6359866376
115,13821449.514629573,1722409.0531022015
116,18974539.824692447,2364579.7163246693
117,12804042.644798841,1595621.2801244296
118,7556172.693500804,941639.3150598026
119,1462777.6300163192,182386.06432643303
120,2934852.2560812836,365931.32228871464
121,6762073.798013132,843127.4866370163
122,4320066.637676121,538646.432311708
123,4911027.865683032,612330.285779239
124,4057170.9710894385,505867.35162760166
125,5010648.395395129,624751.4467044994
126,9357327.775879852,1166716.0822223676
127,6447375.345928245,803889.388550472
