,gridID_lat,gridID_lon,inner_grid_lat,inner_grid_lon,lat_min,lat_max,lon_min,lon_max,lane_capacity_total
936,34,22,None,None,38.09767091219512,38.104833239024394,23.745518115789473,23.75460387105263,0.0
937,35,22,None,None,38.104833239024394,38.11199556585366,23.745518115789473,23.75460387105263,0.0
938,36,22,None,None,38.11199556585366,38.11915789268293,23.745518115789473,23.75460387105263,0.0
939,37,22,None,None,38.11915789268293,38.126320219512195,23.745518115789473,23.75460387105263,5600.0
940,38,22,None,None,38.126320219512195,38.13348254634147,23.745518115789473,23.75460387105263,0.0
941,39,22,None,None,38.13348254634147,38.140644873170736,23.745518115789473,23.75460387105263,0.0
942,40,22,None,None,38.140644873170736,38.1478072,23.745518115789473,23.75460387105263,0.0
943,0,23,None,None,37.8541518,37.861314126829264,23.75460387105263,23.763689626315788,15300.0
944,1,23,None,None,37.861314126829264,37.86847645365853,23.75460387105263,23.763689626315788,16100.0
945,2,23,None,None,37.86847645365853,37.875638780487805,23.75460387105263,23.763689626315788,117600.0
946,3,23,None,None,37.875638780487805,37.88280110731707,23.75460387105263,23.763689626315788,61600.0
947,4,23,None,None,37.88280110731707,37.88996343414634,23.75460387105263,23.763689626315788,37800.0
948,5,23,None,None,37.88996343414634,37.897125760975605,23.75460387105263,23.763689626315788,37800.0
949,6,23,None,None,37.897125760975605,37.90428808780488,23.75460387105263,23.763689626315788,0.0
950,7,23,None,None,37.90428808780488,37.911450414634146,23.75460387105263,23.763689626315788,0.0
951,8,23,None,None,37.911450414634146,37.91861274146341,23.75460387105263,23.763689626315788,19600.0
952,9,23,None,None,37.91861274146341,37.92577506829268,23.75460387105263,23.763689626315788,0.0
953,10,23,None,None,37.92577506829268,37.93293739512195,23.75460387105263,23.763689626315788,32600.0
954,11,23,None,None,37.93293739512195,37.94009972195122,23.75460387105263,23.763689626315788,27000.0
955,12,23,None,None,37.94009972195122,37.94726204878049,23.75460387105263,23.763689626315788,7200.0
956,13,23,None,None,37.94726204878049,37.954424375609754,23.75460387105263,23.763689626315788,0.0
957,14,23,None,None,37.954424375609754,37.96158670243902,23.75460387105263,23.763689626315788,0.0
958,15,23,None,None,37.96158670243902,37.968749029268295,23.75460387105263,23.763689626315788,0.0
959,16,23,None,None,37.968749029268295,37.97591135609756,23.75460387105263,23.763689626315788,28000.0
960,17,23,None,None,37.97591135609756,37.98307368292683,23.75460387105263,23.763689626315788,16800.0
961,18,23,None,None,37.98307368292683,37.990236009756096,23.75460387105263,23.763689626315788,109000.0
962,19,23,None,None,37.990236009756096,37.99739833658536,23.75460387105263,23.763689626315788,0.0
963,20,23,None,None,37.99739833658536,38.00456066341464,23.75460387105263,23.763689626315788,9800.0
964,21,23,None,None,38.00456066341464,38.0117229902439,23.75460387105263,23.763689626315788,9800.0
965,22,23,None,None,38.0117229902439,38.01888531707317,23.75460387105263,23.763689626315788,0.0
966,23,23,None,None,38.01888531707317,38.02604764390244,23.75460387105263,23.763689626315788,10800.0
967,24,23,None,None,38.02604764390244,38.033209970731704,23.75460387105263,23.763689626315788,0.0
968,25,23,None,None,38.033209970731704,38.04037229756098,23.75460387105263,23.763689626315788,22400.0
