,from,highway,lanes,length,maxspeed,oneway,osmid,to,geometry,capacity,edgeID
856,250691847,primary,2.0,17.314,30,True,"[5656636, 624053070]",2511789008,"LINESTRING (23.7357767 37.9759484, 23.7357859 37.9760241, 23.73579 37.9760578, 23.7357956 37.9761034)",900,850
857,250691847,primary_link,2.0,37.937,60,True,"[23182816, 909651171]",954712407,"LINESTRING (23.7357767 37.9759484, 23.735835 37.9760118, 23.7358643 37.9760393, 23.7359137 37.9760822, 23.7359789 37.97612, 23.7360383 37.9761451, 23.7360978 37.9761678)",900,851
858,2511789008,primary,2.0,44.301,50,True,"[87082469, 1040608909, 687831199]",250691827,"LINESTRING (23.7357956 37.9761034, 23.7358058 37.9761876, 23.7358146 37.9762596, 23.7358256 37.9763502, 23.7358438 37.9765)",900,852
859,2511789008,primary,2.0,15.716,60,True,"[790400745, 560974709]",7384331753,"LINESTRING (23.7357956 37.9761034, 23.7357231 37.9760705, 23.7356402 37.9760329)",900,853
860,954712407,primary_link,2.0,28.294999999999998,30,True,"[87082472, 5728492]",2511789008,"LINESTRING (23.7360978 37.9761678, 23.7359932 37.9761716, 23.73597 37.9761711, 23.7359351 37.9761621, 23.735903 37.9761473, 23.7357956 37.9761034)",900,854
861,954712407,primary_link,2.0,45.036,60,True,227444705,250691827,"LINESTRING (23.7360978 37.9761678, 23.7360229 37.9762163, 23.7359709 37.9762499, 23.7359561 37.9762632, 23.7359462 37.976272, 23.7359033 37.9763171, 23.7358805 37.976364, 23.7358577 37.97642, 23.7358438 37.9765)",900,855
862,250692401,secondary,2.0,1527.515,60,True,"[299510181, 601290889, 49288906, 601303883, 49288908, 734707701, 10971766, 259803255, 972690968, 299658207, 23182847]",516020524,"LINESTRING (23.7390757 37.9757883, 23.7391061 37.9759272, 23.7391309 37.9760403, 23.7392038 37.9763432, 23.7392438 37.9765117, 23.7393571 37.9770536, 23.7393625 37.9770856, 23.7393668 37.9771161, 23.7393794 37.9772044, 23.7392127 37.9774101, 23.7390594 37.9775992, 23.7390281 37.9776379, 23.7386883 37.9780568, 23.7382957 37.9785415, 23.7382779 37.9785634, 23.7382559 37.9785906, 23.73796 37.9789556, 23.7375548 37.9794555, 23.73754 37.9794738, 23.7370606 37.9800652, 23.7370565 37.9800702, 23.7370345 37.9800974, 23.7370101 37.9801276, 23.7364827 37.9807823, 23.7364526 37.9808197, 23.7364228 37.9808567, 23.7362909 37.9810204, 23.7360784 37.9812841, 23.7354542 37.9820589, 23.7354338 37.9820842, 23.735425 37.9820951, 23.7354135 37.9821094, 23.7351226 37.9824704, 23.7350999 37.9824987, 23.7350832 37.9825191, 23.7350684 37.9825369, 23.7346918 37.9829944, 23.7343616 37.9833954, 23.7343478 37.9834122, 23.7343073 37.9834614, 23.7342541 37.9835278, 23.7340318 37.9838051, 23.7340262 37.9838121, 23.7340111 37.9838309, 23.733819 37.9840706, 23.7335786 37.9843705, 23.7334805 37.9844929, 23.7333468 37.9846596, 23.7332879 37.9847331, 23.7328196 37.9853174, 23.7324487 37.9857453, 23.7322984 37.9859255, 23.7322848 37.9859419, 23.7321399 37.9861002, 23.7317478 37.9861764, 23.7309372 37.986317, 23.7308878 37.9863256, 23.7308245 37.9863357, 23.7300813 37.9864511, 23.7300436 37.9864554, 23.7299917 37.9864606)",700,856
863,250702474,primary,2.0,265.856,50,True,"[601303884, 702080078, 310790356, 1101347640, 284241337]",250714051,"LINESTRING (23.7313355 37.9822249, 23.731307 37.9822583, 23.7310154 37.9826038, 23.7309723 37.9826532, 23.7306474 37.9830398, 23.7306434 37.9830446, 23.7305479 37.9831576, 23.7305319 37.9831766, 23.7304891 37.9832261, 23.7303534 37.9833821, 23.7303289 37.983412, 23.7302408 37.9835196, 23.7301948 37.9835758, 23.7301287 37.9836541, 23.730077 37.9837153, 23.7300462 37.9837446, 23.7300193 37.9837667, 23.7299925 37.9837869, 23.7299604 37.9838079, 23.7299212 37.9838237, 23.7298932 37.983832, 23.7298448 37.983843, 23.7295445 37.9838894, 23.7294754 37.9839, 23.7293833 37.983919)",900,857
864,250700142,primary,2.0,886.9729999999998,60,True,"[789798944, 299506410, 52493741, 52493742, 207971475, 207979572, 704293239, 284241336, 401608893]",42240105,"LINESTRING (23.7291536 37.9829031, 23.7293886 37.9826112, 23.7299078 37.9820113, 23.7300066 37.9818879, 23.7301235 37.9817545, 23.7301633 37.9817101, 23.7301804 37.9816909, 23.7302053 37.9816631, 23.7303944 37.9814678, 23.7304209 37.9814364, 23.7307126 37.9810895, 23.7307993 37.9809864, 23.7308116 37.9809717, 23.7308595 37.9809147, 23.73148 37.9801769, 23.7314913 37.9801635, 23.7315863 37.9800553, 23.7317162 37.979896, 23.7319804 37.9795818, 23.7321624 37.9793654, 23.7322154 37.9793023, 23.732239 37.9792743, 23.7326576 37.9787765, 23.7327189 37.9787013, 23.7331314 37.978191, 23.7331607 37.9781547, 23.733224 37.9780795, 23.7334356 37.9778312, 23.7334512 37.9778129, 23.7336461 37.9775975, 23.7336669 37.9775725, 23.7337272 37.9774996, 23.7340839 37.9770782, 23.7343545 37.9767585, 23.7343863 37.9767209, 23.734435 37.9766622, 23.7344574 37.9766165, 23.7344685 37.9765823, 23.7344673 37.9765445, 23.7344311 37.9764027, 23.7344138 37.9763347, 23.7344026 37.976291, 23.7343793 37.9761998)",900,858
865,250714051,primary,2.0,115.116,60,True,"[702080080, 32295709]",250700142,"LINESTRING (23.7293833 37.983919, 23.7293909 37.983805, 23.7292888 37.9834168, 23.7292018 37.9830862, 23.7291841 37.9830192, 23.7291536 37.9829031)",900,859
866,250714051,primary,4.0,124.426,50,True,"[24218743, 189063911]",262236447,"LINESTRING (23.7293833 37.983919, 23.7292179 37.9839433, 23.7289156 37.9839876, 23.728794 37.9840055, 23.7287336 37.9840122, 23.7286479 37.9840277, 23.7285954 37.984063, 23.7285601 37.9841135, 23.7285142 37.9842131, 23.7284529 37.984292, 23.7283723 37.9843526, 23.7283714 37.984353, 23.7282854 37.9843928, 23.7282236 37.9844092)",900,860
867,262236447,primary,2.0,597.2869999999998,50,True,"[775691204, 741087752, 286070634, 168725549, 23184691, 338770292, 909644474]",250920235,"LINESTRING (23.7282236 37.9844092, 23.7280857 37.9844122, 23.7279291 37.9843929, 23.7278234 37.9843582, 23.7277557 37.9843261, 23.7276959 37.9842902, 23.7276403 37.9842574, 23.7275809 37.9842317, 23.7275282 37.9842204, 23.7275102 37.9842212, 23.7274395 37.9842258, 23.7274138 37.9842285, 23.727229 37.9842593, 23.7270624 37.984287, 23.7269111 37.9843121, 23.7268706 37.9843188, 23.7268306 37.9843255, 23.7261231 37.9844432, 23.7259397 37.9844737, 23.7256535 37.9845213, 23.7255873 37.9845323, 23.7255609 37.9845367, 23.7255244 37.9845428, 23.7254436 37.9845562, 23.7249249 37.9846425, 23.7248487 37.9846551, 23.7246113 37.9846946, 23.7241884 37.984765, 23.7240828 37.9847825, 23.7239265 37.9848085, 23.7230003 37.9849626, 23.7229315 37.984974, 23.7228336 37.9849903, 23.7220905 37.9851139, 23.7220446 37.9851348, 23.7220041 37.9851641, 23.7219647 37.9852013, 23.7219387 37.9852469, 23.7219043 37.9853742, 23.7218978 37.9854566)",900,861
868,262236447,primary,2.0,199.549,60,True,"[977757273, 762514801, 10741733]",95663420,"LINESTRING (23.7282236 37.9844092, 23.7281642 37.9844766, 23.7281465 37.9845076, 23.7281366 37.9845403, 23.7281335 37.984577, 23.7281354 37.9846107, 23.728142 37.984648, 23.7282093 37.9849443, 23.7282197 37.984984, 23.7282265 37.9850099, 23.7282335 37.9850366, 23.7283465 37.9854872, 23.7283646 37.9855595, 23.7283706 37.9855836, 23.7284088 37.9857358, 23.7284707 37.9859824, 23.7284855 37.9860414, 23.7284942 37.9860763, 23.7285143 37.9861564)",900,862
869,250714942,secondary,2.0,115.20599999999999,30,True,"[23184448, 754551064]",250718242,"LINESTRING (23.7322016 37.9956012, 23.7321581 37.9956075, 23.731655 37.9956836, 23.7310241 37.9957743, 23.7309091 37.9957908)",700,863
870,250714942,primary,2.0,106.632,60,True,243850875,8207385990,"LINESTRING (23.7322016 37.9956012, 23.7320683 37.9950567, 23.7320215 37.9948656, 23.7320122 37.9948276, 23.7319711 37.9946596)",900,864
871,250718242,secondary,2.0,313.943,30,True,664014993,250718239,"LINESTRING (23.7309091 37.9957908, 23.7308254 37.9958039, 23.7302638 37.9958919, 23.7298802 37.995952, 23.7296956 37.995981, 23.7289578 37.9960965, 23.7289181 37.9961028, 23.7274968 37.9963255, 23.7273952 37.9963414)",700,865
872,250718242,secondary,2.0,509.034,30,True,"[670882232, 670882234, 663325564]",250717174,"LINESTRING (23.7309091 37.9957908, 23.7309219 37.9958419, 23.7309841 37.9960896, 23.7309918 37.9961205, 23.731016 37.9962168, 23.7310953 37.9965331, 23.7311819 37.9968789, 23.7311849 37.9968906, 23.7311955 37.9969329, 23.7313641 37.9976058, 23.7315022 37.9981568, 23.7315058 37.9981715, 23.7315165 37.9982139, 23.73166 37.9987867, 23.7317815 37.9992714, 23.7317856 37.9992878, 23.7317948 37.9993325, 23.7318515 37.9995508, 23.7320154 38.0002049, 23.732035 38.0002818)",700,866
873,8207385990,secondary,2.0,10.197,60,True,390115256,358465403,"LINESTRING (23.7319711 37.9946596, 23.7320854 37.9946424)",700,867
874,8207385990,primary,3.0,322.002,60,True,"[390115233, 661184019, 282472845]",6910572379,"LINESTRING (23.7319711 37.9946596, 23.7317511 37.993761, 23.731639 37.9933032, 23.7315822 37.9930711, 23.7315677 37.9930118, 23.7315602 37.9929812, 23.7315511 37.9929443, 23.7315321 37.9928663, 23.7314192 37.9924741, 23.7313195 37.9920746, 23.7312914 37.991959, 23.7312829 37.9919238, 23.7312574 37.9918191)",900,868
875,250717174,secondary,2.0,117.574,30,True,210597777,515962418,"LINESTRING (23.732035 38.0002818, 23.7322849 38.0002501, 23.7329322 38.000168, 23.7331744 38.0001373, 23.7332813 38.0001238, 23.7333598 38.0001139)",700,869
876,515962418,primary,2.0,512.77,60,True,"[311872795, 702087351, 390115227, 390115228, 390115230, 390115231]",250714942,"LINESTRING (23.7333598 38.0001139, 23.7332927 38.0000354, 23.7332848 38.0000036, 23.7331703 37.9995448, 23.7330976 37.9992534, 23.73307 37.9991429, 23.7330382 37.9990134, 23.7329311 37.9985781, 23.7328388 37.9982032, 23.7328325 37.9981772, 23.7327933 37.998018, 23.732574 37.9971226, 23.7325076 37.9968511, 23.7324818 37.9967459, 23.7324549 37.9966362, 23.7324002 37.9964121, 23.732381 37.9963338, 23.7323724 37.9962985, 23.7322861 37.9959463, 23.732243 37.9957702, 23.7322133 37.9956491, 23.7322016 37.9956012)",900,870
877,358475899,secondary,2.0,61.725,30,True,210597784,250717175,"LINESTRING (23.7309784 38.0004158, 23.7312044 38.0003872, 23.7313845 38.0003643, 23.7316274 38.0003335, 23.7316739 38.0003276)",700,871
878,250717178,secondary,2.0,286.705,30,True,754551061,250717176,"LINESTRING (23.7275731 38.0008482, 23.7281175 38.0007791, 23.728189 38.00077, 23.7286807 38.0007076, 23.7292705 38.0006327, 23.7300951 38.0005279, 23.7302341 38.0005103, 23.7307056 38.0004504, 23.7308035 38.000438)",700,872
879,548617079,primary,2.0,266.241,60,True,"[249412136, 43470523]",7083058012,"LINESTRING (23.7295176 38.0098531, 23.7295264 38.009893, 23.7295384 38.0099806, 23.7293943 38.0104335, 23.7292988 38.0107336, 23.7291717 38.0111328, 23.7291273 38.0112723, 23.729065 38.0114679, 23.7290489 38.0115184, 23.7290269 38.0115875, 23.7288666 38.0120912, 23.7288559 38.0121246, 23.7288389 38.0121783)",900,873
880,8410959582,secondary,2.0,34.949,60,True,48459160,7388827521,"LINESTRING (23.7221857 37.9967758, 23.7220621 37.9967786, 23.7218838 37.9967827, 23.721787 37.9967839)",700,874
881,250717678,secondary,2.0,352.549,30,True,23184372,250717178,"LINESTRING (23.7236008 38.0013526, 23.7236953 38.0013406, 23.7239933 38.0013028, 23.7243798 38.0012537, 23.7250771 38.0011651, 23.7254797 38.001114, 23.7258327 38.0010692, 23.7262781 38.0010126, 23.7274063 38.0008694, 23.7275731 38.0008482)",700,875
882,250717482,secondary,2.0,294.36,60,True,284577887,358483881,"LINESTRING (23.7217106 37.9968248, 23.7215916 37.9970694, 23.7215138 37.9972292, 23.7213061 37.997656, 23.7212556 37.9977597, 23.7211724 37.9979307, 23.7211314 37.9980149, 23.7208951 37.9985004, 23.7208035 37.9986886, 23.7205585 37.9991921, 23.7205077 37.9992965)",700,876
883,7608268128,secondary,2.0,44.474000000000004,60,True,"[814501516, 693471647]",8467254460,"LINESTRING (23.7217316 37.9967862, 23.7217455 37.9967487, 23.721763 37.9967218, 23.7218005 37.996691, 23.7218407 37.9966742, 23.7218849 37.9966551, 23.7219222 37.9966341, 23.7219594 37.9966131, 23.7219892 37.996588, 23.7220201 37.9965603, 23.7220776 37.9965083)",700,877
884,250718243,secondary,2.0,10.175,60,True,390115259,250714942,"LINESTRING (23.7323156 37.9955838, 23.7322016 37.9956012)",700,878
885,250718243,primary,2.0,470.63899999999995,60,True,"[163711430, 390115240, 390115247, 390115251, 390115253]",961044079,"LINESTRING (23.7323156 37.9955838, 23.7323274 37.9956321, 23.7324753 37.9962367, 23.7324865 37.9962828, 23.7324947 37.9963162, 23.7325593 37.9965804, 23.7325686 37.9966185, 23.7325957 37.9967293, 23.7326845 37.9970926, 23.7327578 37.9973924, 23.7328871 37.9979211, 23.7329068 37.9980016, 23.7329451 37.9981583, 23.7330469 37.9985746, 23.7331071 37.998821, 23.7331416 37.9989621, 23.7331499 37.9989958, 23.7331849 37.9991391, 23.7333319 37.9997399)",900,879
886,961044079,primary_link,2.0,46.969,50,True,32123341,565042397,"LINESTRING (23.7333319 37.9997399, 23.7333561 37.9998031, 23.7333834 37.9998537, 23.7334344 37.999923, 23.7334698 37.9999618, 23.7336124 38.000094)",900,880
887,961044079,primary,2.0,42.759,60,True,"[702087352, 168725545]",515962418,"LINESTRING (23.7333319 37.9997399, 23.7333818 37.9999414, 23.7333932 37.9999871, 23.7334008 38.0000178, 23.7333598 38.0001139)",900,881
888,303118728,secondary,2.0,11.657,60,True,250764653,303556190,"LINESTRING (23.6984761 38.0278049, 23.6983503 38.0278391)",700,882
889,303118728,secondary,2.0,100.57400000000001,60,True,"[46777433, 650775131, 886909214]",8064701007,"LINESTRING (23.6984761 38.0278049, 23.6985436 38.0278732, 23.6987308 38.0280627, 23.6988359 38.0281691, 23.6990009 38.0283361, 23.6991093 38.0284458, 23.6991451 38.0284821, 23.6991813 38.0285187)",700,883
890,360033064,motorway_link,2.0,85.077,60,True,32072051,360033003,"LINESTRING (23.7178194 38.0107657, 23.7176367 38.0105114, 23.717529 38.010396, 23.7172764 38.0101332)",2000,884
891,360033064,motorway,3.0,832.4880000000002,80,True,"[483158176, 42278593, 671734606, 771592949, 772103610, 42278591]",7130699911,"LINESTRING (23.7178194 38.0107657, 23.7177648 38.0106121, 23.7176996 38.0104791, 23.7176063 38.0103245, 23.7175089 38.0102049, 23.7173991 38.0100702, 23.717272 38.0099474, 23.7171424 38.0098313, 23.7170716 38.0097823, 23.7170081 38.0097383, 23.7168454 38.0096298, 23.7166934 38.0095413, 23.7162326 38.0092712, 23.7150694 38.0085895, 23.7149025 38.0084833, 23.7147505 38.0083793, 23.714606 38.0082623, 23.71447 38.0081472, 23.7141825 38.0078742, 23.7136347 38.0073541, 23.7127615 38.0065249, 23.7125935 38.0063654, 23.7124867 38.0062628, 23.7123422 38.0061331, 23.7122127 38.0060126, 23.7120687 38.0058962, 23.7119201 38.0057975, 23.7117733 38.0057047, 23.7115972 38.0056014, 23.7114505 38.005524, 23.7112966 38.0054484)",2000,885
892,250719027,motorway_link,2.0,34.083,60,True,23184538,1292305547,"LINESTRING (23.7211546 38.0169437, 23.7212208 38.0168774, 23.7212602 38.0168049, 23.7212683 38.0167315, 23.7212631 38.016662)",2000,886
893,250719027,motorway_link,2.0,29.307000000000002,60,True,42163725,250719030,"LINESTRING (23.7211546 38.0169437, 23.7212536 38.0169421, 23.7213328 38.0169604, 23.7213941 38.0169883, 23.7214537 38.0170329)",2000,887
894,1292305547,secondary,2.0,44.501000000000005,60,True,42163721,250719030,"LINESTRING (23.7212631 38.016662, 23.7214172 38.016969, 23.7214537 38.0170329)",700,888
895,250719030,secondary,2.0,44.3,60,True,42163724,359100019,"LINESTRING (23.7214537 38.0170329, 23.7215539 38.0172299, 23.7216129 38.0173271, 23.7216625 38.0173951)",700,889
896,359100019,motorway_link,2.0,110.374,60,True,42163726,524776439,"LINESTRING (23.7216625 38.0173951, 23.7217196 38.0175239, 23.7218003 38.0176104, 23.7224057 38.0181877)",2000,890
897,359100019,secondary,2.0,626.2739999999999,60,True,"[284180386, 32015886, 384584503]",6279842644,"LINESTRING (23.7216625 38.0173951, 23.7219262 38.0175894, 23.7222634 38.0178241, 23.7223508 38.0178825, 23.7224124 38.0179261, 23.7224613 38.0179444, 23.7225164 38.0179559, 23.7225762 38.0179601, 23.7226374 38.0179597, 23.722687 38.0179538, 23.722773 38.0179334, 23.722867 38.0178995, 23.7231606 38.017801, 23.7235638 38.0176412, 23.7239999 38.017467, 23.7241219 38.0174157, 23.7249324 38.017191, 23.7253106 38.0170868, 23.7258294 38.0169514, 23.7261945 38.0169067, 23.7264974 38.0168772, 23.7269589 38.0168144, 23.727267 38.016777, 23.7275679 38.0167295, 23.727636 38.0167166, 23.7280988 38.0166161, 23.7281342 38.0166091, 23.7282447 38.0165921)",700,891
898,250719296,motorway,2.0,523.061,80,True,"[771857189, 839954333, 227262095]",35494135,"LINESTRING (23.723778 38.0199936, 23.7236151 38.0197848, 23.7234007 38.0195131, 23.723233 38.0193081, 23.7230368 38.0190841, 23.7228478 38.0188871, 23.7225262 38.0186048, 23.7221032 38.0182718, 23.7211917 38.0176169, 23.7206821 38.0172549, 23.7205684 38.0171717, 23.7203747 38.0170119, 23.7202026 38.0168617, 23.7199938 38.0166796, 23.7198132 38.016509)",2000,892
899,250719299,motorway_link,2.0,44.502,60,True,23184548,250719296,"LINESTRING (23.723814 38.0203928, 23.7237864 38.0201009, 23.723778 38.0199936)",2000,893
900,250719426,motorway_link,2.0,286.453,60,True,28758806,1292319374,"LINESTRING (23.7159741 38.0088016, 23.7164563 38.0091023, 23.7170214 38.0094326, 23.7172717 38.0096011, 23.7175031 38.0097876, 23.717704 38.0099964, 23.7178471 38.0101767, 23.7179194 38.01031, 23.7179599 38.0104127, 23.718008 38.0105739, 23.7180351 38.0106963)",2000,894
901,250719426,secondary,2.0,534.567,30,True,"[284065093, 42279175, 28647602, 662228212, 883976824]",314861336,"LINESTRING (23.7159741 38.0088016, 23.7162544 38.0089126, 23.7164609 38.0090278, 23.7168863 38.0092489, 23.7172443 38.0094702, 23.7175248 38.0096565, 23.7176921 38.0097764, 23.717773 38.0098427, 23.7178816 38.0099534, 23.717954 38.0100331, 23.7187864 38.0098489, 23.7192699 38.0097483, 23.7193463 38.0097324, 23.7194114 38.0097189, 23.7199357 38.0096237, 23.7202536 38.0095793, 23.72068 38.0095075, 23.7207641 38.0094947, 23.7208466 38.0094793, 23.7209032 38.0094712, 23.7209513 38.009465, 23.7209958 38.0094614, 23.7210475 38.0094589, 23.7212998 38.0094701, 23.7213519 38.0094741, 23.7214238 38.0094796)",700,895
902,6157566631,secondary,2.0,16.314,60,True,698823814,619352457,"LINESTRING (23.7147223 38.0079884, 23.7148611 38.0080862)",700,896
903,6157566631,secondary_link,2.0,52.78299999999999,60,True,758450184,7083229069,"LINESTRING (23.7147223 38.0079884, 23.7148311 38.0081488, 23.7148618 38.0082152, 23.7148733 38.0082508, 23.7148785 38.008267, 23.7148897 38.0083226, 23.7148933 38.0083701, 23.7148897 38.0084004, 23.7148788 38.0084337)",700,897
904,250719931,motorway_link,2.0,43.494,60,True,23184593,7130743357,"LINESTRING (23.696411 37.9975506, 23.6967384 37.9978446)",2000,898
905,250719931,secondary,2.0,231.832,60,True,"[735271073, 223083974]",250720241,"LINESTRING (23.696411 37.9975506, 23.6972868 37.9979491, 23.6981424 37.9983295, 23.6983717 37.9984278, 23.6984911 37.9984806, 23.6986332 37.9985736, 23.6986724 37.9986187)",700,899
906,250720241,secondary,2.0,163.16500000000002,60,True,184970284,250720245,"LINESTRING (23.6986724 37.9986187, 23.6988789 37.9987096, 23.6995785 37.9990285, 23.7002898 37.9993458)",700,900
907,250719960,motorway_link,2.0,210.912,60,True,23184603,1294018494,"LINESTRING (23.7032424 38.0010537, 23.702939 38.0009038, 23.7019741 38.0005456, 23.7014179 38.0002414, 23.7012005 38.0000725)",2000,901
908,250719960,secondary,2.0,508.96799999999996,60,True,224025732,1242026071,"LINESTRING (23.7032424 38.0010537, 23.702591 38.0008222, 23.7025335 38.0007971, 23.7022376 38.0006813, 23.7017777 38.0004951, 23.7012775 38.000272, 23.7008338 38.0000726, 23.7003493 37.9998555, 23.7000953 37.9997416, 23.6988986 37.9992026, 23.6987488 37.999135, 23.6985478 37.9990404, 23.6981523 37.9988544)",700,902
909,1294018494,motorway,2.0,219.548,80,True,"[772103616, 184970289]",1242026073,"LINESTRING (23.7012005 38.0000725, 23.7006104 37.9997934, 23.6990186 37.9991024)",2000,903
910,1242026071,secondary,2.0,416.147,60,True,"[24269066, 108224900]",650595315,"LINESTRING (23.6981523 37.9988544, 23.6979613 37.9987652, 23.6978074 37.9986933, 23.6974131 37.9985115, 23.6971234 37.9983847, 23.696661 37.9981738, 23.6962034 37.9979979, 23.6959083 37.9978536, 23.695595 37.9976593, 23.6952895 37.9974298, 23.6952644 37.997411, 23.6949283 37.9971033, 23.6946735 37.9968618, 23.6945059 37.9967342, 23.6943648 37.9966636)",700,904
911,250719962,secondary,2.0,16.034,50,True,338620648,7083275885,"LINESTRING (23.7047319 38.0015993, 23.7045704 38.0015315)",700,905
912,7083275885,secondary,2.0,127.96,50,True,"[338620648, 422646825]",250719960,"LINESTRING (23.7045704 38.0015315, 23.7043676 38.0014466, 23.7035761 38.0011716, 23.7032424 38.0010537)",700,906
913,250720245,motorway_link,2.0,201.49899999999997,60,True,"[23184604, 184970295]",1955394123,"LINESTRING (23.7002898 37.9993458, 23.7005476 37.9994819, 23.7010995 37.9997536, 23.7015924 37.9999871, 23.7022211 38.0003284)",2000,907
914,250720245,secondary,2.0,461.26099999999997,50,True,"[422650733, 722999491, 184970285]",7083275917,"LINESTRING (23.7002898 37.9993458, 23.7005528 37.999425, 23.7011591 37.9997059, 23.7019385 38.0000687, 23.7023341 38.0002505, 23.7025931 38.0003504, 23.7028294 38.0004244, 23.7033828 38.0006036, 23.7042448 38.0009279, 23.7043651 38.0009714, 23.7044376 38.0009976, 23.7047316 38.0011202, 23.7049687 38.0012303)",700,908
915,1955394123,motorway,3.0,668.686,80,True,"[45068230, 184970282, 771839502, 771839503, 771839504, 422656307]",1294018425,"LINESTRING (23.7022211 38.0003284, 23.7036111 38.0008424, 23.7042764 38.0010849, 23.7044594 38.0011547, 23.7046367 38.0012236, 23.7047039 38.0012536, 23.7048062 38.0012992, 23.7049924 38.0013852, 23.7051638 38.0014666, 23.7053273 38.001559, 23.7054872 38.001651, 23.7056408 38.0017471, 23.7058055 38.0018439, 23.7058576 38.0018771, 23.7059602 38.0019424, 23.7061166 38.0020399, 23.706269 38.0021425, 23.7064304 38.0022518, 23.7064947 38.0022958, 23.7065777 38.0023527, 23.7067366 38.0024673, 23.7068732 38.0025687, 23.7070148 38.0026761, 23.7071573 38.0027878, 23.7072992 38.0029056, 23.7074387 38.003024, 23.7083514 38.0037886)",2000,909
916,7083275917,secondary_link,2.0,46.399,60,True,758449653,7083229081,"LINESTRING (23.7049687 38.0012303, 23.705034 38.0013053, 23.705086 38.001397, 23.7050971 38.0014241, 23.7051344 38.0014968, 23.7051516 38.0015474, 23.7051609 38.0016136)",700,910
917,7083275917,secondary,2.0,43.385000000000005,50,True,772103613,4223837996,"LINESTRING (23.7049687 38.0012303, 23.7052564 38.0013699, 23.7053147 38.0013982, 23.7053903 38.0014349)",700,911
918,250720353,secondary,2.0,20.909,60,True,48703908,7083229074,"LINESTRING (23.7054928 38.0014846, 23.705325 38.0016183)",700,912
919,250720353,secondary,2.0,53.132,50,True,224025729,6390432751,"LINESTRING (23.7054928 38.0014846, 23.7055649 38.0015301, 23.7059662 38.0017832)",700,913
920,7083229074,secondary_link,2.0,59.799,60,True,758449647,6390432751,"LINESTRING (23.705325 38.0016183, 23.7054159 38.0016268, 23.7055556 38.0016415, 23.7056577 38.0016644, 23.7057483 38.0016921, 23.7059662 38.0017832)",700,914
921,7083229074,secondary_link,2.0,21.289,60,True,758449649,4223837996,"LINESTRING (23.705325 38.0016183, 23.7053396 38.0015423, 23.7053903 38.0014349)",700,915
922,7083229074,secondary,2.0,28.296999999999997,50,True,"[765358793, 682386689]",6390445794,"LINESTRING (23.705325 38.0016183, 23.7052879 38.0016478, 23.7051034 38.0018034)",700,916
923,6390432751,secondary,2.0,103.42500000000001,50,True,"[422646826, 758959487]",250720357,"LINESTRING (23.7059662 38.0017832, 23.7060793 38.0018558, 23.7061387 38.0018939, 23.7064804 38.0021274, 23.7068477 38.0024012)",700,917
924,250720357,motorway_link,2.0,203.859,60,True,114209432,1294018425,"LINESTRING (23.7068477 38.0024012, 23.7071093 38.0026326, 23.7075427 38.0029784, 23.7079687 38.0033429, 23.7082027 38.0035584, 23.7083514 38.0037886)",2000,918
925,250720357,secondary,2.0,692.4840000000002,60,True,224023164,250719484,"LINESTRING (23.7068477 38.0024012, 23.7071415 38.0025912, 23.7078786 38.0031813, 23.7080055 38.0032849, 23.7081761 38.0034352, 23.708612 38.0038205, 23.7089498 38.0040931, 23.7090801 38.004195, 23.7094119 38.0043922, 23.7095647 38.0044636, 23.7096848 38.0045191, 23.7100502 38.004667, 23.7104928 38.0048461, 23.7105206 38.0048573, 23.7109923 38.0050227, 23.7113127 38.00515, 23.7115794 38.0052735, 23.7118757 38.0054191, 23.7121573 38.0055956, 23.7124456 38.0058048, 23.7126768 38.0060035, 23.7126969 38.00602, 23.7129218 38.0062645)",700,919
926,1294018425,motorway,2.0,407.26499999999993,80,True,"[184970296, 771839505]",35488433,"LINESTRING (23.7083514 38.0037886, 23.7085039 38.0039125, 23.708644 38.0040252, 23.7087899 38.0041351, 23.7089328 38.0042382, 23.7090864 38.0043426, 23.7092376 38.0044292, 23.7093916 38.004517, 23.7095702 38.0045999, 23.7097452 38.0046786, 23.7099099 38.0047468, 23.7108394 38.0050797, 23.7110326 38.0051562, 23.7112041 38.0052285, 23.7113879 38.005309, 23.7115607 38.0053915, 23.7117218 38.0054793, 23.7118857 38.0055729, 23.7120501 38.0056778, 23.712202 38.005786)",2000,920
927,250720654,primary,2.0,187.636,60,True,"[1150207300, 702078732, 972302159, 249601205, 662180438]",250920324,"LINESTRING (23.7193018 37.9848386, 23.7196511 37.9849145, 23.7198757 37.9849634, 23.7199598 37.9849817, 23.7204443 37.9850871, 23.7204746 37.9850937, 23.7205767 37.9851188, 23.720658 37.9851388, 23.7210891 37.9852325, 23.7211977 37.9852433, 23.7213718 37.9852254)",900,921
928,250920324,primary,2.0,15.028,60,True,249601206,250920326,"LINESTRING (23.7213718 37.9852254, 23.7215409 37.985203)",900,922
929,250722821,primary_link,2.0,62.744,60,True,23207733,251030205,"LINESTRING (23.6885135 37.9596344, 23.6891829 37.959834)",900,923
