,Unnamed: 0,gridID_lat,gridID_lon,inner_grid_lat,inner_grid_lon,lat_min,lat_max,lon_min,lon_max,lane_capacity_total,node_count,lane_length,percent_residential_roads_(by_length)
47,54,25,10,,,38.0332099707317,38.04037229756098,23.636489052631585,23.64557480789474,43200.0,8,170.29399999999998,None
48,55,29,10,,,38.06185927804878,38.06902160487805,23.636489052631585,23.64557480789474,5600.0,2,1445.324,None
49,56,11,11,,,37.93293739512195,37.94009972195122,23.64557480789474,23.654660563157897,16800.0,4,1769.3200000000002,None
50,57,12,11,,,37.94009972195122,37.94726204878049,23.64557480789474,23.654660563157897,25900.0,7,744.691,None
51,58,13,11,,,37.94726204878049,37.95442437560976,23.64557480789474,23.654660563157897,131100.0,25,1116.024,None
52,59,14,11,,,37.95442437560976,37.96158670243902,23.64557480789474,23.654660563157897,15400.0,4,1404.6339999999998,None
53,60,15,11,,,37.96158670243902,37.968749029268295,23.64557480789474,23.654660563157897,26000.0,6,1411.5850000000005,None
54,61,16,11,,,37.968749029268295,37.97591135609756,23.64557480789474,23.654660563157897,50400.0,9,668.4250000000001,None
55,62,17,11,,,37.97591135609756,37.98307368292683,23.64557480789474,23.654660563157897,33600.0,8,1105.69,None
56,63,21,11,,,38.00456066341464,38.0117229902439,23.64557480789474,23.654660563157897,29000.0,6,1323.888,None
57,64,22,11,,,38.0117229902439,38.01888531707317,23.64557480789474,23.654660563157897,13200.0,1,4410.868,None
58,65,28,11,,,38.05469695121951,38.06185927804878,23.64557480789474,23.654660563157897,12600.0,3,1651.852,None
59,66,29,11,,,38.06185927804878,38.06902160487805,23.64557480789474,23.654660563157897,30800.0,8,9912.052,None
60,67,11,12,,,37.93293739512195,37.94009972195122,23.654660563157897,23.66374631842105,5600.0,2,2329.180000000001,None
61,68,12,12,,,37.94009972195122,37.94726204878049,23.654660563157897,23.66374631842105,23700.0,5,559.86,None
62,69,13,12,,,37.94726204878049,37.95442437560976,23.654660563157897,23.66374631842105,74600.0,15,537.471,None
63,70,16,12,,,37.968749029268295,37.97591135609756,23.654660563157897,23.66374631842105,24000.0,6,2594.9440000000004,None
64,71,17,12,,,37.97591135609756,37.98307368292683,23.654660563157897,23.66374631842105,37800.0,8,523.8549999999999,None
65,72,20,12,,,37.99739833658536,38.00456066341464,23.654660563157897,23.66374631842105,18200.0,4,1252.487,None
66,73,22,12,,,38.0117229902439,38.01888531707317,23.654660563157897,23.66374631842105,26400.0,4,9653.515999999998,None
67,74,27,12,,,38.047534624390245,38.05469695121951,23.654660563157897,23.66374631842105,10400.0,1,2358.7140000000004,None
68,75,28,12,,,38.05469695121951,38.06185927804878,23.654660563157897,23.66374631842105,100800.0,17,5842.212000000001,None
69,76,12,13,,,37.94009972195122,37.94726204878049,23.66374631842105,23.67283207368421,205500.0,32,20848.77,None
70,77,13,13,,,37.94726204878049,37.95442437560976,23.66374631842105,23.67283207368421,22600.0,6,407.7300000000001,None
71,78,14,13,,,37.95442437560976,37.96158670243902,23.66374631842105,23.67283207368421,8400.0,2,873.9,None
72,79,16,13,,,37.968749029268295,37.97591135609756,23.66374631842105,23.67283207368421,9200.0,2,6728.181999999998,None
73,80,17,13,,,37.97591135609756,37.98307368292683,23.66374631842105,23.67283207368421,98200.0,18,13203.879,None
74,81,21,13,,,38.00456066341464,38.0117229902439,23.66374631842105,23.67283207368421,32600.0,5,1152.4409999999998,None
75,82,22,13,,,38.0117229902439,38.01888531707317,23.66374631842105,23.67283207368421,62600.0,8,607.3789999999998,None
76,83,29,13,,,38.06185927804878,38.06902160487805,23.66374631842105,23.67283207368421,5600.0,2,3794.046,None
77,84,34,13,,,38.09767091219512,38.1048332390244,23.66374631842105,23.67283207368421,4200.0,1,880.9139999999999,None
78,85,35,13,,,38.1048332390244,38.11199556585366,23.66374631842105,23.67283207368421,1400.0,1,880.914,None
79,86,12,14,,,37.94009972195122,37.94726204878049,23.67283207368421,23.68191782894737,83800.0,13,13860.334,None
80,87,13,14,,,37.94726204878049,37.95442437560976,23.67283207368421,23.68191782894737,5600.0,1,3171.758,None
81,88,14,14,,,37.95442437560976,37.96158670243902,23.67283207368421,23.68191782894737,134200.0,21,487.29800000000006,None
82,89,15,14,,,37.96158670243902,37.968749029268295,23.67283207368421,23.68191782894737,109600.0,13,6621.097,None
83,90,16,14,,,37.968749029268295,37.97591135609756,23.67283207368421,23.68191782894737,66600.0,6,7484.296999999999,None
84,91,17,14,,,37.97591135609756,37.98307368292683,23.67283207368421,23.68191782894737,145000.0,19,19181.626,None
85,92,19,14,,,37.990236009756096,37.99739833658536,23.67283207368421,23.68191782894737,30800.0,6,11076.624,None
86,93,20,14,,,37.99739833658536,38.00456066341464,23.67283207368421,23.68191782894737,16000.0,2,10168.793,None
87,94,22,14,,,38.0117229902439,38.01888531707317,23.67283207368421,23.68191782894737,1400.0,1,607.379,None
88,95,25,14,,,38.0332099707317,38.04037229756098,23.67283207368421,23.68191782894737,8400.0,2,4655.775999999998,None
89,96,26,14,,,38.04037229756098,38.047534624390245,23.67283207368421,23.68191782894737,1400.0,1,711.532,None
90,97,30,14,,,38.06902160487805,38.07618393170732,23.67283207368421,23.68191782894737,94000.0,10,11145.398,None
91,98,31,14,,,38.07618393170732,38.08334625853659,23.67283207368421,23.68191782894737,118000.0,8,32427.544,None
92,99,32,14,,,38.08334625853659,38.09050858536585,23.67283207368421,23.68191782894737,26000.0,4,3130.012,None
93,100,10,15,,,37.92577506829268,37.93293739512195,23.68191782894737,23.691003584210527,56400.0,8,13243.529999999995,None
94,101,11,15,,,37.93293739512195,37.94009972195122,23.68191782894737,23.691003584210527,16800.0,3,4090.082,None
95,102,12,15,,,37.94009972195122,37.94726204878049,23.68191782894737,23.691003584210527,101700.0,18,45.27,None
96,103,14,15,,,37.95442437560976,37.96158670243902,23.68191782894737,23.691003584210527,7200.0,2,2935.32,None
97,104,18,15,,,37.98307368292683,37.990236009756096,23.68191782894737,23.691003584210527,125600.0,20,32.598,None
98,105,19,15,,,37.990236009756096,37.99739833658536,23.68191782894737,23.691003584210527,56200.0,7,7559.138,None
99,106,20,15,,,37.99739833658536,38.00456066341464,23.68191782894737,23.691003584210527,134000.0,26,9815.56,None
100,107,21,15,,,38.00456066341464,38.0117229902439,23.68191782894737,23.691003584210527,9800.0,3,3859.524,None
101,108,22,15,,,38.0117229902439,38.01888531707317,23.68191782894737,23.691003584210527,1400.0,1,96.382,None
102,109,26,15,,,38.04037229756098,38.047534624390245,23.68191782894737,23.691003584210527,8400.0,2,2618.7490000000003,None
103,110,30,15,,,38.06902160487805,38.07618393170732,23.68191782894737,23.691003584210527,4200.0,1,1921.807,None
104,111,33,15,,,38.09050858536585,38.09767091219512,23.68191782894737,23.691003584210527,61200.0,12,6309.746999999999,None
105,112,9,16,,,37.91861274146341,37.92577506829268,23.691003584210527,23.700089339473685,13600.0,2,5408.535999999997,None
106,113,10,16,,,37.92577506829268,37.93293739512195,23.691003584210527,23.700089339473685,23400.0,4,3335.086,None
107,114,11,16,,,37.93293739512195,37.94009972195122,23.691003584210527,23.700089339473685,101400.0,18,11998.064,None
108,115,12,16,,,37.94009972195122,37.94726204878049,23.691003584210527,23.700089339473685,78000.0,20,8095.116999999999,None
109,116,14,16,,,37.95442437560976,37.96158670243902,23.691003584210527,23.700089339473685,1400.0,1,469.157,None
110,117,15,16,,,37.96158670243902,37.968749029268295,23.691003584210527,23.700089339473685,10800.0,2,695.2620000000001,None
111,118,16,16,,,37.968749029268295,37.97591135609756,23.691003584210527,23.700089339473685,18000.0,3,6140.770000000001,None
112,119,19,16,,,37.990236009756096,37.99739833658536,23.691003584210527,23.700089339473685,184800.0,19,17871.773999999998,None
113,120,20,16,,,37.99739833658536,38.00456066341464,23.691003584210527,23.700089339473685,71800.0,9,8387.566,None
114,121,22,16,,,38.0117229902439,38.01888531707317,23.691003584210527,23.700089339473685,42000.0,10,273.406,None
115,122,23,16,,,38.01888531707317,38.02604764390244,23.691003584210527,23.700089339473685,22400.0,5,3862.38,None
116,123,24,16,,,38.02604764390244,38.0332099707317,23.691003584210527,23.700089339473685,44800.0,9,1907.217,None
117,124,33,16,,,38.09050858536585,38.09767091219512,23.691003584210527,23.700089339473685,10800.0,2,2334.0580000000004,None
118,125,8,17,,,37.91145041463415,37.91861274146341,23.700089339473685,23.70917509473684,60400.0,10,7060.68,None
119,126,9,17,,,37.91861274146341,37.92577506829268,23.700089339473685,23.70917509473684,22400.0,6,2595.1420000000003,None
120,127,10,17,,,37.92577506829268,37.93293739512195,23.700089339473685,23.70917509473684,22400.0,4,7896.6979999999985,None
121,128,12,17,,,37.94009972195122,37.94726204878049,23.700089339473685,23.70917509473684,39200.0,8,7339.908,None
122,129,13,17,,,37.94726204878049,37.95442437560976,23.700089339473685,23.70917509473684,4200.0,1,869.8939999999999,None
123,130,14,17,,,37.95442437560976,37.96158670243902,23.700089339473685,23.70917509473684,36700.0,6,1339.051,None
124,131,15,17,,,37.96158670243902,37.968749029268295,23.700089339473685,23.70917509473684,26200.0,6,6458.759000000001,None
125,132,16,17,,,37.968749029268295,37.97591135609756,23.700089339473685,23.70917509473684,78600.0,15,16722.039,None
126,133,20,17,,,37.99739833658536,38.00456066341464,23.700089339473685,23.70917509473684,160800.0,22,28.776,None
127,134,22,17,,,38.0117229902439,38.01888531707317,23.700089339473685,23.70917509473684,16800.0,4,3725.39,None
128,135,24,17,,,38.02604764390244,38.0332099707317,23.700089339473685,23.70917509473684,32200.0,7,264.88,None
129,136,25,17,,,38.0332099707317,38.04037229756098,23.700089339473685,23.70917509473684,22400.0,8,6535.012000000001,None
130,137,30,17,,,38.06902160487805,38.07618393170732,23.700089339473685,23.70917509473684,71600.0,11,5989.916000000001,None
131,138,7,18,,,37.90428808780488,37.91145041463415,23.70917509473684,23.71826085,63800.0,10,1338.4019999999998,None
132,139,8,18,,,37.91145041463415,37.91861274146341,23.70917509473684,23.71826085,24000.0,4,921.176,None
133,140,10,18,,,37.92577506829268,37.93293739512195,23.70917509473684,23.71826085,11200.0,4,4191.77,None
134,141,11,18,,,37.93293739512195,37.94009972195122,23.70917509473684,23.71826085,5600.0,2,3452.568,None
135,142,12,18,,,37.94009972195122,37.94726204878049,23.70917509473684,23.71826085,4200.0,1,439.702,None
136,143,13,18,,,37.94726204878049,37.95442437560976,23.70917509473684,23.71826085,15400.0,6,4378.125999999999,None
137,144,14,18,,,37.95442437560976,37.96158670243902,23.70917509473684,23.71826085,22800.0,4,9591.880000000005,None
138,145,15,18,,,37.96158670243902,37.968749029268295,23.70917509473684,23.71826085,88800.0,18,300.16600000000005,None
139,146,16,18,,,37.968749029268295,37.97591135609756,23.70917509473684,23.71826085,12600.0,3,889.8139999999999,None
140,147,17,18,,,37.97591135609756,37.98307368292683,23.70917509473684,23.71826085,76800.0,14,630.296,None
141,148,18,18,,,37.98307368292683,37.990236009756096,23.70917509473684,23.71826085,49400.0,10,714.076,None
142,149,19,18,,,37.990236009756096,37.99739833658536,23.70917509473684,23.71826085,5600.0,1,714.0759999999999,None
143,150,20,18,,,37.99739833658536,38.00456066341464,23.70917509473684,23.71826085,8400.0,2,22.566,None
144,151,21,18,,,38.00456066341464,38.0117229902439,23.70917509473684,23.71826085,194000.0,28,181.852,None
145,152,22,18,,,38.0117229902439,38.01888531707317,23.70917509473684,23.71826085,11200.0,4,1276.6379999999997,None
146,153,23,18,,,38.01888531707317,38.02604764390244,23.70917509473684,23.71826085,10800.0,2,257.522,None
147,154,24,18,,,38.02604764390244,38.0332099707317,23.70917509473684,23.71826085,73400.0,16,3259.984,None
148,155,25,18,,,38.0332099707317,38.04037229756098,23.70917509473684,23.71826085,12600.0,3,287.214,None
149,156,26,18,,,38.04037229756098,38.047534624390245,23.70917509473684,23.71826085,15600.0,5,2973.5060000000003,None
150,157,27,18,,,38.047534624390245,38.05469695121951,23.70917509473684,23.71826085,65800.0,12,2042.268,None
151,158,29,18,,,38.06185927804878,38.06902160487805,23.70917509473684,23.71826085,35800.0,7,2543.447000000001,None
152,159,30,18,,,38.06902160487805,38.07618393170732,23.70917509473684,23.71826085,152400.0,15,367.12799999999993,None
153,160,31,18,,,38.07618393170732,38.08334625853659,23.70917509473684,23.71826085,4200.0,1,1327.5080000000007,None
154,161,32,18,,,38.08334625853659,38.09050858536585,23.70917509473684,23.71826085,12600.0,3,4395.108,None
155,162,5,19,,,37.88996343414634,37.897125760975605,23.71826085,23.72734660526316,36000.0,5,8001.706999999999,None
156,164,7,19,,,37.90428808780488,37.91145041463415,23.71826085,23.72734660526316,17600.0,3,5292.204000000001,None
157,165,9,19,,,37.91861274146341,37.92577506829268,23.71826085,23.72734660526316,8400.0,2,2104.458,None
158,166,10,19,,,37.92577506829268,37.93293739512195,23.71826085,23.72734660526316,5600.0,2,2141.309,None
159,167,14,19,,,37.95442437560976,37.96158670243902,23.71826085,23.72734660526316,209100.0,40,16008.676,None
160,168,15,19,,,37.96158670243902,37.968749029268295,23.71826085,23.72734660526316,90700.0,16,8788.532,None
161,169,17,19,,,37.97591135609756,37.98307368292683,23.71826085,23.72734660526316,13500.0,2,1018.8519999999996,None
162,170,18,19,,,37.98307368292683,37.990236009756096,23.71826085,23.72734660526316,224400.0,44,1494.151,None
163,171,19,19,,,37.990236009756096,37.99739833658536,23.71826085,23.72734660526316,92000.0,20,3344.6810000000005,None
164,172,20,19,,,37.99739833658536,38.00456066341464,23.71826085,23.72734660526316,22400.0,6,2071.151,None
165,173,21,19,,,38.00456066341464,38.0117229902439,23.71826085,23.72734660526316,4200.0,1,1351.2799999999995,None
166,174,22,19,,,38.0117229902439,38.01888531707317,23.71826085,23.72734660526316,147200.0,18,1099.121,None
167,175,23,19,,,38.01888531707317,38.02604764390244,23.71826085,23.72734660526316,70000.0,8,3013.084,None
168,176,24,19,,,38.02604764390244,38.0332099707317,23.71826085,23.72734660526316,5600.0,1,2108.042,None
169,177,25,19,,,38.0332099707317,38.04037229756098,23.71826085,23.72734660526316,4200.0,1,1143.051,None
170,178,31,19,,,38.07618393170732,38.08334625853659,23.71826085,23.72734660526316,4200.0,1,697.2770000000002,None
171,179,33,19,,,38.09050858536585,38.09767091219512,23.71826085,23.72734660526316,18200.0,5,1973.843,None
172,180,3,20,,,37.875638780487805,37.88280110731707,23.72734660526316,23.736432360526315,32400.0,5,12501.965000000002,None
173,181,7,20,,,37.90428808780488,37.91145041463415,23.72734660526316,23.736432360526315,28000.0,6,3808.48,None
174,182,11,20,,,37.93293739512195,37.94009972195122,23.72734660526316,23.736432360526315,4200.0,1,1375.2530000000002,None
175,183,12,20,,,37.94009972195122,37.94726204878049,23.72734660526316,23.736432360526315,8400.0,2,1096.064,None
176,184,14,20,,,37.95442437560976,37.96158670243902,23.72734660526316,23.736432360526315,71000.0,14,366.078,None
177,185,15,20,,,37.96158670243902,37.968749029268295,23.72734660526316,23.736432360526315,81300.0,13,7976.186,None
178,186,16,20,,,37.968749029268295,37.97591135609756,23.72734660526316,23.736432360526315,29700.0,4,5082.135,None
179,187,17,20,,,37.97591135609756,37.98307368292683,23.72734660526316,23.736432360526315,55800.0,9,191.099,None
180,188,18,20,,,37.98307368292683,37.990236009756096,23.72734660526316,23.736432360526315,130500.0,20,90.161,None
181,189,19,20,,,37.990236009756096,37.99739833658536,23.72734660526316,23.736432360526315,148500.0,26,611.2749999999999,None
182,190,20,20,,,37.99739833658536,38.00456066341464,23.72734660526316,23.736432360526315,48300.0,10,5374.042,None
183,191,21,20,,,38.00456066341464,38.0117229902439,23.72734660526316,23.736432360526315,5400.0,1,1025.566,None
184,192,22,20,,,38.0117229902439,38.01888531707317,23.72734660526316,23.736432360526315,78900.0,13,3532.778,None
185,193,23,20,,,38.01888531707317,38.02604764390244,23.72734660526316,23.736432360526315,64200.0,12,2335.973,None
186,194,24,20,,,38.02604764390244,38.0332099707317,23.72734660526316,23.736432360526315,141200.0,18,1313.939,None
187,195,25,20,,,38.0332099707317,38.04037229756098,23.72734660526316,23.736432360526315,74000.0,7,6100.675,None
188,196,26,20,,,38.04037229756098,38.047534624390245,23.72734660526316,23.736432360526315,36200.0,5,976.5840000000002,None
189,197,27,20,,,38.047534624390245,38.05469695121951,23.72734660526316,23.736432360526315,12600.0,3,1312.088,None
190,198,28,20,,,38.05469695121951,38.06185927804878,23.72734660526316,23.736432360526315,16800.0,4,366.566,None
191,199,29,20,,,38.06185927804878,38.06902160487805,23.72734660526316,23.736432360526315,136000.0,14,10706.124,None
192,200,30,20,,,38.06902160487805,38.07618393170732,23.72734660526316,23.736432360526315,4200.0,1,1002.423,None
193,201,31,20,,,38.07618393170732,38.08334625853659,23.72734660526316,23.736432360526315,25200.0,6,4661.227999999999,None
194,202,35,20,,,38.1048332390244,38.11199556585366,23.72734660526316,23.736432360526315,8400.0,3,2375.63,None
195,203,7,21,,,37.90428808780488,37.91145041463415,23.736432360526315,23.745518115789476,51500.0,13,1266.332,None
196,204,8,21,,,37.91145041463415,37.91861274146341,23.736432360526315,23.745518115789476,113500.0,23,10344.527999999998,None
197,205,9,21,,,37.91861274146341,37.92577506829268,23.736432360526315,23.745518115789476,64400.0,16,5652.815,None
198,206,10,21,,,37.92577506829268,37.93293739512195,23.736432360526315,23.745518115789476,17100.0,4,2760.413,None
199,207,11,21,,,37.93293739512195,37.94009972195122,23.736432360526315,23.745518115789476,27900.0,6,6267.673999999999,None
200,208,12,21,,,37.94009972195122,37.94726204878049,23.736432360526315,23.745518115789476,12600.0,2,2688.179,None
201,209,13,21,,,37.94726204878049,37.95442437560976,23.736432360526315,23.745518115789476,56800.0,10,629.2940000000001,None
202,210,14,21,,,37.95442437560976,37.96158670243902,23.736432360526315,23.745518115789476,27800.0,5,8486.507999999998,None
203,211,15,21,,,37.96158670243902,37.968749029268295,23.736432360526315,23.745518115789476,14700.0,3,600.1099999999999,None
204,212,16,21,,,37.968749029268295,37.97591135609756,23.736432360526315,23.745518115789476,61500.0,13,1454.1280000000002,None
205,213,17,21,,,37.97591135609756,37.98307368292683,23.736432360526315,23.745518115789476,5000.0,1,264.406,None
206,214,19,21,,,37.990236009756096,37.99739833658536,23.736432360526315,23.745518115789476,5600.0,2,1680.1239999999991,None
207,215,23,21,,,38.01888531707317,38.02604764390244,23.736432360526315,23.745518115789476,26600.0,9,2086.0130000000004,None
208,216,24,21,,,38.02604764390244,38.0332099707317,23.736432360526315,23.745518115789476,5400.0,1,737.4300000000001,None
209,217,25,21,,,38.0332099707317,38.04037229756098,23.736432360526315,23.745518115789476,46200.0,11,4123.228,None
210,218,26,21,,,38.04037229756098,38.047534624390245,23.736432360526315,23.745518115789476,62600.0,13,2557.1140000000005,None
211,219,27,21,,,38.047534624390245,38.05469695121951,23.736432360526315,23.745518115789476,96400.0,8,1696.931,None
212,220,28,21,,,38.05469695121951,38.06185927804878,23.736432360526315,23.745518115789476,63400.0,11,2858.1600000000003,None
213,221,29,21,,,38.06185927804878,38.06902160487805,23.736432360526315,23.745518115789476,82200.0,10,1924.101,None
214,222,30,21,,,38.06902160487805,38.07618393170732,23.736432360526315,23.745518115789476,64400.0,16,4444.468,None
215,223,31,21,,,38.07618393170732,38.08334625853659,23.736432360526315,23.745518115789476,35000.0,9,1121.512,None
216,224,32,21,,,38.08334625853659,38.09050858536585,23.736432360526315,23.745518115789476,8400.0,2,5837.426,None
217,225,33,21,,,38.09050858536585,38.09767091219512,23.736432360526315,23.745518115789476,40600.0,9,2698.395,None
218,226,34,21,,,38.09767091219512,38.1048332390244,23.736432360526315,23.745518115789476,16800.0,5,5664.1810000000005,None
219,227,37,21,,,38.11915789268293,38.1263202195122,23.736432360526315,23.745518115789476,21000.0,5,1972.925,None
220,228,0,22,,,37.8541518,37.861314126829264,23.745518115789476,23.75460387105263,24000.0,4,2167.298,None
221,229,1,22,,,37.861314126829264,37.86847645365853,23.745518115789476,23.75460387105263,36800.0,6,281.91099999999994,None
222,230,4,22,,,37.88280110731707,37.88996343414634,23.745518115789476,23.75460387105263,57600.0,11,9920.938,None
223,231,5,22,,,37.88996343414634,37.897125760975605,23.745518115789476,23.75460387105263,45900.0,10,4993.786,None
224,233,7,22,,,37.90428808780488,37.91145041463415,23.745518115789476,23.75460387105263,58800.0,12,1020.17,None
225,234,8,22,,,37.91145041463415,37.91861274146341,23.745518115789476,23.75460387105263,30800.0,8,6540.061999999999,None
226,235,10,22,,,37.92577506829268,37.93293739512195,23.745518115789476,23.75460387105263,25200.0,6,5255.27,None
227,236,11,22,,,37.93293739512195,37.94009972195122,23.745518115789476,23.75460387105263,37800.0,9,18.516,None
228,237,12,22,,,37.94009972195122,37.94726204878049,23.745518115789476,23.75460387105263,11200.0,3,431.768,None
229,238,13,22,,,37.94726204878049,37.95442437560976,23.745518115789476,23.75460387105263,1400.0,1,231.696,None
230,239,15,22,,,37.96158670243902,37.968749029268295,23.745518115789476,23.75460387105263,46200.0,10,1369.044,None
231,240,16,22,,,37.968749029268295,37.97591135609756,23.745518115789476,23.75460387105263,144700.0,31,669.614,None
232,241,17,22,,,37.97591135609756,37.98307368292683,23.745518115789476,23.75460387105263,50400.0,8,216.375,None
233,242,18,22,,,37.98307368292683,37.990236009756096,23.745518115789476,23.75460387105263,9000.0,2,3831.612,None
234,243,19,22,,,37.990236009756096,37.99739833658536,23.745518115789476,23.75460387105263,14000.0,3,3638.1059999999993,None
235,244,20,22,,,37.99739833658536,38.00456066341464,23.745518115789476,23.75460387105263,15400.0,5,1386.582,None
236,245,22,22,,,38.0117229902439,38.01888531707317,23.745518115789476,23.75460387105263,9200.0,2,5253.214,None
237,246,25,22,,,38.0332099707317,38.04037229756098,23.745518115789476,23.75460387105263,37800.0,11,1761.1890000000003,None
238,247,26,22,,,38.04037229756098,38.047534624390245,23.745518115789476,23.75460387105263,47600.0,11,1896.09,None
239,248,27,22,,,38.047534624390245,38.05469695121951,23.745518115789476,23.75460387105263,65800.0,13,2484.952,None
240,249,28,22,,,38.05469695121951,38.06185927804878,23.745518115789476,23.75460387105263,154000.0,14,12918.664,None
241,250,29,22,,,38.06185927804878,38.06902160487805,23.745518115789476,23.75460387105263,60000.0,5,6301.81,None
242,251,37,22,,,38.11915789268293,38.1263202195122,23.745518115789476,23.75460387105263,5600.0,2,1647.6999999999994,None
