From,To,Demand,TT,Distance
890436096,5644599922,,0.06767567567567567,37
290996346,6373307772,,0.8677007645259939,109
3234849335,317498305,,3.3099865047233474,988
298840127,290564434,,10.979579434404284,3984
305098789,305098392,,0.24908450704225352,71
5644599922,306356309,,0.6311225672877846,322
290564444,5644599922,,0.026658788372724798,1227
290996346,290576689,,4.744248054855864,2382
317498305,290576689,,6.8854796072750695,2071
317680696,320815756,,3.071185825410544,1157
298892607,290576689,,7.303686528497409,2316
320815756,290564204,,3.480011078998073,1038
290559978,290564204,,1.923468286219081,566
320815756,290559978,,3.389990909090909,1122
290576689,290559978,,2.1392877192982453,741
290534208,298874519,,0.24291000000000001,50
5905596150,313235625,,0.1837763888888889,36
298875152,290534208,,0.3087885245901639,61
298875497,290534208,,2.675466744694132,1068
313235583,313440672,,0.08261764705882352,85
290427815,5905596150,,1.224406451612903,186
5905596150,313235626,,0.028075000000000003,4
313235678,313235583,,0.768916492146597,764
2960510619,290427802,,0.2562986666666667,25
290427802,290427815,,0.3558296296296296,117
290427815,313235583,,0.35074329896907214,291
3372619793,290427802,,0.11739444444444445,18
6199917623,290427808,,0.9263301209372639,441
290427795,313494615,,0.7808749670619235,506
313494615,2626530837,,0.1515808080808081,33
313494615,290427802,,0.3511615027829314,539
290559182,290559010,,1.339154623154623,429
290555804,310363202,,0.2825289430894309,205
313491210,290559182,,7.350304577464789,2982
290559183,290559182,,1.3220438631790747,497
1529630825,298874598,,0.11795457650273222,976
317680696,317680825,,0.9761927120669056,279
290546108,1119570237,,0.16422222222222221,57
1529630825,536762933,,0.14156195829260346,1023
317680825,290534212,,9.81411509654769,3418
305873494,298875497,,2.0163453740814963,998
317681275,317680825,,5.992763537723946,2642
290534212,1529630825,,1.0515344632768362,354
298875152,298874519,,0.1854963580246914,1080
298874519,290534212,,0.4735959349593496,82
298875497,305873494,,2.0821685036740147,998
298840127,298875497,,0.2237666666666667,45
670872731,3157086662,,2.2222703046594985,930
670872731,6064668323,,0.08877984189723322,253
290398105,290386870,,2.0033653454133638,883
319741894,290386870,,0.0968878787878788,33
289105326,6064668323,,2.2433881569474443,926
333263574,1407894409,,9.00881861132203,3951
6064668323,574270086,,8.259677595628416,3111
289105326,3157086662,,0.16793918918918915,74
289105288,3157080065,,0.13941128205128203,65
316437063,3157086461,,0.9294774011299435,708
3157080065,289105326,,0.025677777777777775,15
289105288,1407894409,,2.1193453093812376,501
5153028887,317040184,,1.7874592263792008,1577
316437063,317040184,,0.3704868421052631,19
3157086461,289105288,,0.034525,12
317040184,317040635,,1.4172881040892193,807
313632854,313618025,,3.196530546357616,1208
290427795,313618025,,0.5097965793304222,229
290427808,290427795,,0.12992903225806451,62
313490860,313239893,,1.079555105105105,222
313239893,290427744,,4.6638289482971595,1889
313618025,290427744,,1.5590061576354681,609
313239893,312767806,,4.274468846298383,1774
312767017,312767806,,6.624787037037037,2502
1306391060,1886242473,,0.25836801075268817,62
304468146,703671717,,0.17603819444444446,24
312767806,290427744,,5.34050521648409,1917
314458442,1306391060,,0.10008846153846154,52
290398164,290398173,,0.7299460784313726,102
319741894,2960408821,,1.5997222338935575,476
1306391060,290398173,,2.1024357751937983,860
703671717,290398164,,0.26900057471264366,58
292917501,292917502,,0.046325000000000005,28
2781711153,2781711127,,0.04435833333333333,8
292918350,292917501,,0.1430395061728395,54
292918068,292917501,,2.288066462543376,1633
298937040,292718845,,0.4493043103448276,174
292718845,292718882,,0.17592272727272726,22
2781711127,2781711130,,0.025429999999999998,10
2781711127,292718882,,4.137736816720258,1244
2781556408,292718142,,0.14796666666666666,24
292718142,292718046,,0.27986111111111117,27
2781556408,292718046,,0.1838952380952381,21
292717524,2781556408,,0.18766897163120566,94
298937043,2155682221,,0.579394265232975,93
292718142,292712908,,3.6506031746031744,1260
297390242,2871308445,,6.858570209003214,3110
2871308445,2155682221,,3.475233360064154,1247
292918068,2079452488,,0.1958766990291262,103
2079452488,3279577706,,0.026526666666666667,10
3279577701,292918068,,0.08494827182190978,4552
303722580,292918068,,0.9361969696969696,858
292917516,2079452488,,3.7107656696308275,1237
292918211,2084599402,,1.386234585071859,719
292918816,292917516,,0.10854753086419752,54
292918213,292917516,,0.0769623188405797,23
292917507,292918211,,0.13381176470588235,85
307456815,307456818,,0.12118105590062112,644
292918211,292918212,,0.19124545454545455,66
307456815,292917507,,1.1106073142857142,875
292917502,307456818,,1.1174994135452139,881
292918213,292917501,,0.10599782608695651,46
