fishnetid,CO2,CO2psqkm
0,3121929.7899909928,349267.0792779999
1,7452002.104636376,833695.5617013483
4,4159826.8745288476,465471.6251909811
5,8312700.388217775,930165.1910375901
6,4653439.207913009,2082821.2073993778
7,6901241.406473866,3089206.394284961
8,15324901.71879128,6859893.980388598
9,2972927.0381154283,332661.24330295174
10,8957976.669606848,1002369.5900318113
11,2295622.028069199,256872.92968186623
12,2794751.4609403433,312784.1187579351
13,25064652.130363297,2805195.824437296
14,5655096.959277244,2531637.6666495646
15,18736097.127047002,8387656.2248897515
16,15972090.125075517,7150971.721423002
17,22901048.373667937,10253182.146395218
18,23560886.486438043,2636896.775907464
19,25610229.426886633,2866255.9638780933
20,853019.8031545173,95468.61362869802
21,5530146.588897,619044.4074524475
22,22943848.557905424,2568333.5707092215
23,11287105.79249601,11371303.880939282
24,6863282.443348778,6914480.267892524
25,7431761.959644795,7487200.454000321
26,12616097.95224425,12711026.767046602
27,10287995.697852837,10365406.894376647
28,7935244.598520643,7994952.708568277
29,9488997.477885617,9561011.395533917
31,5064227.8844576925,5102661.332319124
32,7058522.648053405,3160523.067421366
33,12391488.632924426,5548411.13598294
34,11818010.863492295,5292141.017236316
35,17447205.45892145,7812911.386850982
36,10352502.442621352,4635434.977950256
37,12494457.090628901,5594516.277528606
38,8486042.818653617,3800075.6466853926
39,3652328.9444286944,1635523.9505625886
40,12491844.48972984,1398336.6165480425
41,5794896.053305416,648805.5883916061
42,17734293.575786702,1985559.1320891206
43,19097379.000381865,2138172.29940004
44,21756664.196110137,2435910.0120765655
45,18757070.220869675,2100070.798373064
47,4067012.5170798767,455349.0562846107
48,2395429.325285001,268247.80474295747
49,8563640.545422394,958983.741523674
50,6733649.737502243,754055.5427482971
51,15525408.890751304,1738584.7324815176
52,15562530.391638014,1742741.7163751104
53,1134405.7456560773,127034.36822283854
