Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,13352.07842320195,53185.499999999985,14.990689367209413,7578.626961144967,97.77115694055065,1.3140856599671964,0.6597184435497174,403052.1069315629
