fishnetid,CO2,CO2psqkm
0,5570451.194445712,676570.7503956349
1,33729210.85108422,4096651.545661763
2,56665415.07628482,6882415.994932164
3,17964757.23556516,8727788.0079972
4,14300243.64579992,6947463.49013629
5,30235262.115954537,14689219.7439775
6,39853284.596949905,19361950.71564999
7,57880158.37585358,7029955.172104662
9,12348719.992915716,1499854.453555107
10,51412315.86265518,6244452.134185613
11,53061771.87736945,6444792.2464396665
12,20096344.833681185,9763470.97227419
13,15633252.1819209,7595152.508759359
14,15777331.571197813,7665189.837130277
15,11822447.137223685,5743766.0631845975
16,24780889.793923486,12039378.313443206
17,44653342.03482707,21694074.837001346
18,24755037.987223998,12026879.497407772
19,43566319.8572486,21166070.49195683
20,44833283.36884018,21781496.306223195
21,45504484.54274509,22107588.10212997
22,38206953.51396432,18562299.36357445
23,36593612.19578003,17778480.666466996
24,65900689.658291996,8004185.2866608575
25,31652629.871609576,3844474.39952484
26,19318527.711533148,2346395.4029978407
27,29342763.911860637,3563958.2650392745
28,39158565.98076809,4756180.954642938
29,70126229.70798442,8517498.784863643
30,41459247.65086927,5035620.665162612
31,65527184.32103692,7958900.9013330825
32,70902535.81227897,8611788.558141705
33,42780059.571320936,20784183.432146795
34,40078610.64355782,19471716.581706848
35,42487962.56183697,20642378.08860003
36,30592966.690430634,14863305.915333407
37,56812738.220297635,27601793.552545603
38,32600698.558564533,15838661.882359015
39,47135068.52823458,22900130.934163187
40,38437249.9756214,18674377.372839242
41,55080154.90584104,6690009.6359658735
42,45494501.51479801,5525740.69622553
43,20609653.664847057,2503238.813459782
45,41073047.29818531,4988764.688329927
46,37581641.65692628,4564695.808088588
47,30928425.27721495,3756590.9042117195
48,51651501.77390142,6273632.1042365935
49,28982800.590800963,3520273.7967456286
50,40519029.3149513,4921473.22754806
51,35790124.65865402,17388386.96736142
52,26334431.710137654,12794403.3028313
53,48982982.845548585,23798171.966062155
54,18844321.643876404,9155432.78527621
55,20286598.586513124,9856104.996508373
56,59479330.55993241,28897625.426002253
57,27235952.019364487,13232470.38384795
58,45696900.58850915,22201643.006316353
59,26765088.128596313,3250908.693638946
60,45957785.962049544,5582068.895370889
61,49869593.37764265,6057200.106370079
62,5599320.364628609,680097.8634701892
63,17283215.83714888,2099255.2067415914
64,31943196.630665377,3879886.849687336
65,26090234.21418079,3168973.9071303387
66,21690603.86179853,2634585.688408495
67,5906529.584094728,717419.3217290489
68,49279421.827469915,5985580.683091039
69,91015336.6819458,11054911.378942704
70,18655941.759274174,9063957.366198843
71,13735232.930658102,6673239.405692647
72,14800680.178318635,7190923.68037405
73,27952160.917964976,13580582.34087552
74,58821986.23247321,7144640.32809945
75,36586283.61681446,4443845.815594019
76,28693853.04949694,3485214.845613603
77,4007861.5244162055,486803.16512311436
78,2875786.4269429343,349302.74117056484
79,14043550.068505295,1705777.0663126875
80,44367164.55058191,5388985.791951963
81,24798651.525936846,3012128.047543284
82,37870128.62624883,4599833.8449954325
83,41665522.33823485,5060835.195790301
84,38149987.35296742,18535305.728012174
85,26116335.345317222,12688713.514949366
86,4581592.251848892,2225994.891422255
87,3531400.595821664,1715752.7893697415
88,44670086.77906229,5425779.749868433
89,14583313.357793225,1771338.5401290334
91,51566477.40428102,6263507.4070606725
92,48401225.25466709,5879040.961368874
93,38082203.93701396,4625643.992833212
94,32385735.091927916,3933724.0362777794
95,16092757.548452333,1954702.1859659767
96,8574566.27519758,1041507.2364934117
99,5064077.876238718,615113.6430033938
100,15740590.179318497,1911947.6447330362
101,29036657.910269756,3526968.7521265503
102,13510046.701672183,1641012.2922485291
