fishnetid,CO2,fishnetid,CO2psqkm
0,323371.6004443314,0,129744.46317172915
100,2809871.639097644,3,1127503.602439896
103,2052247.5958533697,5,823579.911097684
105,132866.42786137338,7,53320.13596549057
108,756434.2205695848,9,303561.8262565897
112,8822601.453031639,13,3540565.638872966
114,351091.21783803776,15,140895.12130905926
118,9481174.586259209,21,3805245.636460541
120,10692512.371514583,23,4291413.017898146
122,270926.2876039815,25,108735.5859053178
124,2898805.5230797613,27,1163428.3249697916
126,14548219.649097059,29,5838891.461626921
128,5665335.14021679,31,2273768.046908437
13,903518.0207377861,33,362624.6911280155
130,1149120.3762833234,35,461243.9410044107
133,751699.6572649897,37,301723.7528151561
135,73748.92263858907,39,29601.984635078934
137,6028572.9461752735,41,2419801.0945729394
143,2914268.044979008,43,1169754.2798395117
146,9554965.968237,45,3835255.426937652
148,7052002.058809772,47,2830593.9818916447
15,778495.0661364631,49,312479.12731158227
150,5356253.483394945,51,2149939.6553129777
152,7871875.309787045,54,3160006.547469849
154,1284759.5655087975,56,515740.9739313515
156,1973568.7039901884,58,792249.5950548503
158,2709723.3859371394,60,1087764.1355354718
160,1470218.7223941607,62,590189.8348427722
162,6103704.999268286,64,2450210.0201648423
164,2913533.5314000743,66,1169579.6329571167
166,4630855.055357142,68,1858963.934190275
169,16181683.00953816,70,6495812.274318852
171,8967362.258729195,72,3599767.8235526197
173,2892984.283484149,74,1161330.549302102
175,4722083.04104377,76,1895585.580332428
177,16007488.092862487,78,6426546.040595244
179,11117945.369013082,80,4463535.276512486
181,1912406.6825213379,82,767776.2758459309
184,1084210.5927196608,87,435279.3674684428
186,6138641.019159978,89,2464487.8014293024
189,6611587.724178063,92,2654362.299966988
192,9409212.90382048,94,3777528.3405788667
194,5176410.305214804,96,2078179.8467373308
196,10679939.355335424,98,4287688.460532998
198,4874165.198929688,100,1956837.13014338
201,4251272.180236304,103,1706763.4996146169
203,612530.1978574488,105,245913.2560307401
205,559365.5425877894,108,224592.28685277104
207,895406.7771066553,112,359517.06071042333
209,921060.7311700564,114,369817.4452909359
21,214905.310940205,118,86287.1799674564
213,130746.73865420361,120,52496.45678394742
215,4873001.298030066,122,1956571.1901001616
217,10677579.389362218,124,4287182.156434834
219,6283814.354882654,126,2523030.3418309717
221,8885283.91287972,128,3567553.0246274993
224,3762912.6955394065,130,1510856.6816767822
226,3109446.907974723,133,1248481.9652610573
228,3919286.57124805,135,1573804.8172200494
23,862514.9451003344,137,346346.2420641714
230,1043608.4832647735,143,419065.059008792
232,6715192.865691243,146,2696511.900435289
234,4572881.298853368,148,1836258.3306632678
236,697984.5815922101,150,280278.4325378541
238,716971.4834291063,152,287902.69706403924
240,5112548.9003477115,154,2052963.9620334308
242,4258106.673322463,156,1709859.351413381
244,5245891.0573673295,158,2106508.0255326303
246,4120156.657996736,160,1654464.984424874
249,4999482.506549349,162,2007768.6068365802
25,1237210.3038394658,164,496857.82575403695
251,4049678.7738149185,166,1626331.9051881474
253,9055225.020443529,169,3636535.6814541165
255,7564929.966608011,171,3038040.2131571975
257,13167075.457634212,173,5287835.43357383
259,6688676.66153316,175,2686141.016535816
261,9673849.714512803,177,3884972.442369741
264,342959.50764896424,179,137730.92154448293
266,275812.11628385156,181,110764.84570832572
268,4629480.201230772,184,1859177.4252271962
27,1678689.672453693,186,674223.386014509
270,894298.3340399325,189,359183.0347071909
272,324579.355388589,192,130362.98227809457
273,5884592.242916921,194,2363468.229085051
275,3161915.6391653987,196,1269941.3736297442
277,451081.9893666825,198,181171.0831558445
279,1773507.067564621,201,712305.5320083683
281,675688.5017910919,203,271381.30236039386
285,2413362.757519325,205,969295.0619517266
287,3234831.5466403686,207,1299227.0783297003
29,4498813.645042552,209,1807075.1629416368
290,1324391.5379191497,213,531979.1489520868
292,7368535.512875719,215,2959779.7471043183
294,2401473.210563345,217,964619.3276000179
298,2723348.4200848667,219,1093909.5677810179
3,941318.1758596026,221,378106.94779408374
300,2275602.4417104875,224,914059.7894459954
303,312827.27916544577,226,125655.88421158413
305,9990797.333962344,228,4013085.0363432746
307,944100.4611845972,230,379224.5310293858
308,1105029.8488373628,232,443866.35048670473
31,282941.2148943598,234,113651.30506607011
310,6034449.998259143,236,2423906.739480533
313,1162688.9329261896,238,467026.7449808813
315,1271455.2861311086,240,510768.55950734444
317,1257539.1857552947,242,505178.1886767491
320,889461.223353479,244,357314.0422200173
322,3971715.362489129,246,1595516.0646228
324,3656843.2082111943,249,1469025.7362366074
326,4718411.503492771,251,1895478.5693921542
329,5715470.372404822,253,2296016.6990207336
33,1232850.9489535193,255,495260.4390830223
331,1100898.5330464877,257,442252.5621002826
334,1364485.3261306335,259,548140.5536622126
336,1309579.0480219272,261,526083.6233992903
338,3588708.5210713414,264,1441654.6942640876
340,5486337.654727745,266,2204197.3735288503
342,10602402.558890197,268,4259633.537732202
345,470021.3022911221,270,188836.30305196432
