fishnetid,CO2,fishnetid,CO2psqkm
0,342142.71483424713,0,137275.88570947916
100,2905095.847699304,3,1165713.76006558
103,2147657.694099408,5,861868.5856172998
105,138736.62669723592,7,55675.883802703625
108,797778.0453084938,9,320153.3640280106
112,9148403.143581796,13,3671311.9132898203
114,367930.6290816625,15,147652.8833076466
118,9794829.290961945,21,3931130.1653832714
120,11287015.371774994,23,4530015.305728434
122,287179.34484673606,25,115258.70965854643
124,3057523.209563773,27,1227129.2702932954
126,15253470.26414818,29,6121942.026840562
128,5970421.250944047,31,2396213.5921336147
13,966047.1131099245,33,387720.58549595124
130,1235040.4951832052,35,495731.3063587067
133,790852.7978568843,37,317439.38125759584
135,77016.4951543437,39,30913.551339305784
137,6264157.9323295355,41,2514362.2473450406
143,2968579.276355921,43,1191554.1947292744
146,10016937.362895474,45,4020685.527300509
148,7435911.7630330995,47,2984691.0013340586
15,822781.5739354858,49,330255.23137527896
150,5674848.12122531,51,2277819.9447662374
152,8325404.309733139,54,3342066.673284505
154,1348564.9194920869,56,541354.3542780036
156,2134116.7284623217,58,856698.3812145321
158,2927125.836310955,60,1175035.991298115
160,1516287.6572110378,62,608683.2852503951
162,6326725.370522332,64,2539737.0776509196
164,2939123.72499981,66,1179852.3032096187
166,4699535.265968189,68,1886534.2280112463
169,16893251.074536543,70,6781457.010277731
171,9395354.133712256,72,3771576.5824556323
173,3021914.957374423,74,1213087.1838561462
175,4984972.958928466,76,2001117.4681085597
177,16890373.185799252,78,6780999.0106926095
179,11647045.971607277,80,4675953.94975812
181,1912772.3042713073,82,767923.0624620442
184,1058918.4956418914,87,425125.31797668646
186,6494581.063430296,89,2607387.491182531
189,6859100.549458533,92,2753731.5800236133
192,9724459.789446983,94,3904090.897607395
194,5445304.237836871,96,2186133.026399726
196,11259399.659479944,98,4520325.105438307
198,5133753.63879893,100,2061054.4221226647
201,4439608.308882788,103,1782375.038091712
203,690233.0601134732,105,277108.72023336217
205,596970.9240477504,108,239691.3195550543
207,935667.1657973272,112,375682.112143137
209,965463.9084104734,114,387645.8783292128
21,224175.1151709169,118,90009.12272642841
213,138498.21192872038,120,55608.77060497373
215,5172718.572545859,122,2076911.4380557702
217,11313784.249775417,124,4542626.393929143
219,6645470.61646934,126,2668239.87059233
221,9370154.501801183,128,3762234.6524764686
224,4019542.2195585626,130,1613896.6569436796
226,3308827.8465467696,133,1328535.9148511323
228,4143079.128417101,135,1663669.5918743026
23,918694.7550113775,137,368905.46396879107
230,1126725.6470590276,143,452441.0804848894
232,6992283.199249591,146,2807778.6051867027
234,4843620.002654961,148,1944974.5136994005
236,749038.5637317251,150,300779.3582979004
238,751745.0311573131,152,301866.1508537962
240,5358596.222034143,154,2151765.2242262946
242,4499469.949029353,156,1806779.71666416
244,5573589.055473267,158,2238096.435473336
246,4385801.207226264,160,1761135.5898132802
249,5332173.024456248,162,2141375.5505093774
25,1324465.8328070065,164,531899.2348607106
251,4304566.533708587,166,1728693.6280085745
253,9453746.564187383,169,3796580.0547723756
255,7876083.943566445,171,3162998.1835093494
257,13755743.499257205,173,5524241.74408083
259,7030588.542656089,175,2823451.2162061194
261,10153352.589718355,177,4077538.53665338
264,357542.74132613384,179,143587.4794431809
266,288148.61100812576,181,115719.12383477876
268,4908621.235794636,184,1971279.148824098
27,1789556.974245172,186,718751.7636168352
270,955802.4525804931,189,383885.3461210942
272,364261.436405071,192,146300.76248015426
