fishnetid,CO2,CO2psqkm
0,331413.4197744813,55547.57424499689
2,1180609.2294376912,197879.67207587513
4,681250.5969700303,114238.97372224978
6,229839.06676976688,38541.73372594014
8,908769.5089270468,152391.64047949578
10,367390.516891176,61607.74873681228
12,1219622.323684386,204518.57687337798
14,1955880.614630601,327981.79573334375
16,2132672.1155501273,357627.97838284064
18,215430.6740414787,36125.589056728044
20,277897.82062100177,46600.71047070174
22,2208406.9371103114,370327.95740458876
25,3618190.578785065,606734.7027515374
27,647067.1740076577,108506.7524590314
28,2754783.77477741,462176.0836543701
30,6168130.7489454895,1034840.7519737887
32,1907924.4368138062,320096.6450393461
34,4145626.1453986033,695520.7423967016
36,4627173.52347281,776310.9965466001
38,5012101.917229753,840891.2729163587
40,3815720.9190472616,640171.8228596325
42,1251426.8960716522,209954.6204321878
44,3873845.2613341794,649923.470567564
46,7510796.771443044,1260102.7596911555
48,9419120.656848684,1580266.4210922485
50,5589007.225570108,937679.9350572214
53,506198.34740945906,84926.00105318324
56,2693164.159858934,452059.39408307156
59,4856017.5717367865,815103.8075789126
61,4804145.926420713,806396.9248344125
63,7267506.644556399,1219882.805214869
65,1806408.6372656159,1212854.3809615658
67,2107950.6960737,1415314.9978590708
69,3154289.5825074953,2118364.277528521
71,3050567.6943227043,2048706.51879058
73,8908618.09332874,1495350.546176434
75,3795248.5344331,637049.0809443857
77,7852833.737374111,1318132.5201277523
79,8632374.463461826,1448981.843592904
81,7084918.955324513,1189234.6622641701
83,12588539.340024255,2113041.4370063324
85,10021741.172234695,1682193.1278839256
87,4622330.109601129,775878.3440470536
89,3800870.28150881,637992.7158013643
90,751077.7387381272,126071.68643632004
92,10658394.218863543,1789935.3206592852
94,8085820.55498901,1357905.8449792939
97,2589391.912019936,1739415.4916805313
99,1894138.2355997034,1272693.1979972387
101,11148217.687372657,7490615.285540168
103,3158317.261502322,4773575.74260348
105,1944684.481542088,2939254.6408371367
107,1853399.6440632935,2801741.985841276
109,4438875.662393582,6710147.135882582
112,6058888.188541069,9160580.987737728
114,6523299.294779269,9862735.47844872
116,9736049.497696653,14720170.953633184
118,6797672.944609503,4566314.4201334035
120,7401494.967971252,4971929.876324837
122,9147964.448292047,6146622.200029504
125,10300356.85211626,6919230.802892981
127,7426300.117603305,4988592.653922606
129,2303340.1496764384,1547640.655825083
131,5736110.484168353,3853213.3323812056
133,5395550.747025418,3624443.45020146
135,3132508.9903037823,2104768.706790075
137,2275431.436922278,1528888.4717344479
139,10490847.167918045,1761798.0254719034
141,10757551.00629735,1806587.3821675368
143,3714718.543107133,623837.4927855148
144,2051280.2502879903,344485.191405591
147,17865773.70119505,3001790.9220986417
149,7759422.070532138,11733578.746756595
151,1946423.1022940427,2943326.002590317
153,7721567.823370499,11678247.133261645
155,5610903.701365674,8486038.271548672
157,2137568.016754734,3232898.8276525964
159,1395738.6124248041,2111287.3089664783
161,2983709.111272293,4513357.389556512
163,2967667.9720229325,4489092.492520728
165,2648522.217183805,4005020.440359848
167,2576227.546732099,3895698.4830020447
169,3551238.980499932,5370083.215925633
171,3327167.9907556064,5032072.6229094975
173,4100220.7882875763,6201252.4867854975
175,1854097.5766472162,2804172.7023018305
177,3997656.0503325164,6047121.151156673
179,4179205.4006689,6321744.806262415
181,2615051.160152508,3955700.786364473
183,2160403.347131385,3266900.8810064876
185,2832167.9095850056,4282724.2659418415
187,6259310.835235389,9465152.935110856
189,4217248.901673991,6378248.047910979
191,4357334.52230585,6590116.224812011
193,5326782.544511117,8056327.989720522
195,2527858.7106518764,3823807.6722601284
197,2961187.9124508477,4479290.322248098
199,7170770.696292607,10846985.984209094
201,13129138.18353504,2205945.7638644674
203,12412613.182358626,2085555.8899099743
205,6893582.0201484505,1158253.3325964478
207,5315959.198580938,893182.5921135246
209,2771790.9965484533,465713.7827082733
210,1796034.3684159443,301768.04839566065
212,847580.7633313022,142479.67685425983
214,6247870.285740339,1050276.9504122115
216,5668783.533189765,952931.5445894786
218,1984495.4570779111,3002371.6073606983
220,2679751.586639923,4054234.5661775013
222,7098383.103175051,10739245.489895314
224,1242320.0468215796,1879831.5686853328
226,1664751.954785986,2519039.5072862916
228,7842558.561643143,11867062.115884492
232,3190505.0008328357,4828541.888731544
234,10495462.884808412,15883937.548349217
236,6372699.591081127,4285043.787764651
238,7103897.360846217,4776705.824578539
240,3308494.6686626445,2225199.372797567
242,3780197.9473583708,2542453.5759978117
244,6175592.786663056,9343142.799933737
246,3107735.835078404,4701738.067042837
248,8336208.972653884,12611969.98121367
250,3961143.3615529984,5993851.872701118
252,3425115.5521730743,5182754.925224795
254,6554623.146915505,9918207.102856947
256,2018280.3906642077,3054485.5460134707
258,2825557.5528347706,4276226.804008484
260,1821204.3647913232,2756228.735275495
262,10538467.650819905,7086132.759640025
264,6407403.897250921,4308379.184237333
266,9764516.170754477,6567335.732663406
268,8221488.489725574,5529539.220383007
270,2718631.4351417576,4113056.4459772217
272,3326481.4090445614,5032681.379696652
274,3310541.122814349,5008565.092294684
276,6043432.744139236,9144693.176869975
278,3530763.3531548777,5342617.170027082
280,2379431.910799086,3600466.1060579196
282,4897057.291468479,7411255.03868458
284,6641378.411846884,10051127.90989173
286,3297082.349001292,4989837.103716942
288,9590724.402173508,1612216.0539005469
290,8664022.357732473,1456435.963619534
292,8955045.36244251,1505357.39442847
294,5945229.946915643,999402.6272275188
296,3971579.7212682646,667628.8794747829
298,570163.254139769,95845.35152109597
300,182146.86744255832,30634.22670340588
302,1715170.2572154324,288464.5518871969
304,1703957.3453664496,1146314.859528493
306,2926241.9944843524,1968590.7572601882
308,1157295.9961269647,778747.0398253074
310,4418260.310734391,2973057.151910233
312,12437622.227725772,2091811.6480680732
314,10807095.882067172,1817582.8654373917
316,8952177.539516969,6022459.521414539
318,4900005.513234623,3296414.1660388396
320,4083078.020224997,2747512.246017857
322,3821768.555856028,2571676.5285028704
324,5177734.138182248,3483252.4402245698
326,6805206.275321867,4578112.883383848
328,5137974.819923163,3457354.639696834
330,7075311.665951997,4760992.895630466
332,3801717.026090275,2557555.052995131
334,5436152.156706792,3657099.7582986546
336,6683672.116414958,4497457.775055268
338,5552026.46649488,3735970.9100214606
340,5854129.879662493,3938288.7658045683
342,4988029.373639081,3355631.0586738363
344,4440828.766471941,2988243.515777008
346,5443244.861522266,3662771.527025777
348,9742542.006797407,1638541.714684208
350,6319200.158301207,1062789.6759994377
352,6988134.259256505,1175293.8282038365
354,3998690.025568425,672516.5163685076
356,2227451.9976738114,374622.2508559626
358,621437.2081523363,104515.92488941946
360,418886.4983349794,70484.74443840158
362,1383320.5603983628,232767.10174147727
364,2609080.3393588667,439021.934748311
367,7666100.568503975,5159804.741514023
369,4481367.559410367,3016263.7934217877
371,6577804.8661214905,4428397.319287925
373,10417911.832354775,1752990.0247540148
375,6679396.869607952,4495686.344091713
377,6352967.328201638,4275977.160723918
379,4951985.079748404,3333841.2887954474
381,2096630.1591966609,1411521.254506309
383,13552677.49500804,2280467.4141772143
385,8452539.794452485,1422282.9087009465
387,4572565.403820967,769411.5355765428
389,4355466.864466251,732881.0311912781
391,2490586.8378316453,419083.39720662456
393,762060.052348988,128229.50429302556
396,741286.9750783436,124795.47979126789
398,1824699.347474547,307187.6860089755
400,8299503.783973223,1397219.419160735
402,4537756.710929197,763930.2253444161
404,4488585.32205989,755652.234131499
406,11227252.92327031,1890105.2661141867
408,6129487.609993612,1031897.7304072765
410,3234428.1573230657,544515.1841509952
412,1013777.8481427694,170669.25119974042
414,569320.1444919948,95844.90619062018
416,845170.5464159886,142354.34423271066
418,5069625.812545413,853890.6864543619
420,4689676.831008989,789894.8594134207
422,4139234.8344920133,697182.4361225538
424,2831460.7882396244,476910.5424221846
426,3969896.721162171,668660.3630582199
428,7375794.935003109,1242324.9433145402
431,319083.8025423323,53770.637171712115
433,2524023.686074335,425337.67228347744
435,2113891.66040936,356223.9781102646
437,1887094.3367267996,318005.0634988656
439,2137854.4499355163,360262.08487397945
441,2119890.3102635746,357234.8449178592
443,5595138.1970446035,942868.749594308
445,313260.1996049677,52789.26852158891
448,57920.673810946835,9765.359799622349
451,1639967.2636332873,276496.61744706944
453,1286481.3333900757,216899.29121089817
