From,To,Volume,EstimatedTT
442874,26384674,1690.23,0.62
442928,1803689295,0.0,0.03
26384674,264670999,498.28,0.38
26384674,534589,1191.96,0.58
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,427.46,0.33
15866840,1803689315,1693.74,0.61
264670999,534589,246.27,0.33
534589,534591,1438.22,0.38
534591,534626,1286.16,0.66
8083440,534911,1315.93,0.04
534626,534624,0.0,0.07
534626,534625,1286.16,0.08
534608,30409417,1101.82,0.87
30436919,30436908,789.52,1.3
30409417,30409422,466.42,0.02
30409417,30403571,2026.89,0.2
534624,534608,790.44,1.23
534625,30436908,1286.16,0.02
534625,534624,790.44,0.07
30436908,30436907,1319.58,0.02
30436908,534628,756.1,0.38
534628,534629,1021.92,0.22
534629,3595409680,1288.72,0.64
11769656,11769730,819.08,0.19
3595409680,3855350,1085.48,0.01
3595409680,7128283652,203.24,0.04
3160432771,30409397,341.6,0.15
30409405,30409419,932.92,0.72
534736,140605768,1831.68,0.13
534306820,2021890013,1484.68,0.19
140605768,534324288,1831.68,0.46
534329195,2021890013,792.68,0.02
534329195,534306820,1831.68,0.28
3853550,3564765835,255.68,0.4
534742,534770,1339.08,0.55
534770,29138173,2270.76,0.08
534743,534744,587.24,0.07
534744,534747,1966.78,0.05
247994358,534742,609.04,0.06
534747,277692998,154.65,0.01
534747,2287846802,1812.13,0.33
277692998,288154283,1785.84,0.08
2287846802,29510418,0.0,0.04
2287846802,2287846804,1812.13,0.12
534749,25235133,2259.34,0.08
534749,7095690293,300.99,0.74
25235133,25235132,929.28,0.01
25235133,534751,1330.06,0.88
7095690293,7095690318,927.58,0.01
534751,534754,771.67,0.84
534754,3098430373,788.71,0.16
29510455,25235132,1148.86,0.69
3098430373,16574394,504.61,0.02
3098430373,2260849842,1137.76,0.8
534758,25873172,1275.74,0.03
534758,2202559858,1386.64,0.63
25873172,25873173,1969.37,0.02
25873172,3100041009,816.08,0.27
2202559858,25873172,1509.71,0.64
534769,546378258,1310.79,0.57
534769,534770,931.68,0.04
546378258,247994363,863.35,0.05
546378258,290077155,447.44,0.24
29138173,1775338888,264.8,0.09
29138173,534773,2005.96,0.71
534773,2544089666,2613.2,0.03
534773,335716508,738.22,0.27
2544089666,2544089665,1945.15,0.06
2544089666,16574602,668.06,0.03
335716508,534799,738.22,0.51
534774,534804,480.97,0.15
244038933,534778,655.33,0.08
534804,18630111,2923.21,0.73
534804,16574613,244.6,0.05
534778,244038915,1094.6,0.02
534778,30058360,988.56,0.22
244038915,534787,1690.04,0.23
244038915,244038942,693.65,0.02
