From,To,Volume,EstimatedTT
442874,26384674,2011.6,0.71
442928,1803689295,0.0,0.03
26384674,264670999,593.7,0.42
26384674,534589,1417.9,0.69
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,604.99,0.39
15866840,1803689315,2083.52,0.73
264670999,534589,280.07,0.33
534589,534591,1697.97,0.39
534591,534626,1410.43,0.67
8083440,534911,1484.35,0.04
534626,534624,3.95,0.07
534626,534625,1406.48,0.08
534608,30409417,1319.44,0.88
30436919,30436908,881.47,1.3
30409417,30409422,534.53,0.02
30409417,30403571,2350.59,0.22
534624,534608,962.09,1.23
534625,30436908,1407.93,0.02
534625,534624,958.14,0.07
30436908,30436907,1405.64,0.02
30436908,534628,882.31,0.39
534628,534629,1240.22,0.22
534629,3595409680,1533.36,0.65
11769656,11769730,1005.44,0.2
3595409680,3855350,1204.26,0.01
3595409680,7128283652,329.1,0.04
3160432771,30409397,420.31,0.16
30409405,30409419,1028.11,0.72
534736,140605768,1994.6,0.15
534306820,2021890013,1588.05,0.19
140605768,534324288,1994.6,0.52
534329195,2021890013,996.89,0.02
534329195,534306820,1994.6,0.31
3853550,3564765835,305.77,0.4
534742,534770,1674.46,0.57
534770,29138173,2717.47,0.1
534743,534744,593.61,0.07
534744,534747,2191.41,0.05
247994358,534742,772.79,0.07
534747,277692998,117.33,0.01
534747,2287846802,2074.08,0.35
277692998,288154283,2003.34,0.08
2287846802,29510418,0.0,0.04
2287846802,2287846804,2074.08,0.17
534749,25235133,2442.37,0.11
534749,7095690293,470.83,0.77
25235133,25235132,1002.0,0.01
25235133,534751,1450.41,0.97
7095690293,7095690318,1238.44,0.02
534751,534754,792.35,0.87
534754,3098430373,985.91,0.17
29510455,25235132,1388.93,0.72
3098430373,16574394,694.67,0.03
3098430373,2260849842,1215.25,0.99
534758,25873172,1543.19,0.03
534758,2202559858,1450.56,0.64
25873172,25873173,2290.11,0.02
25873172,3100041009,935.94,0.34
2202559858,25873172,1682.86,0.65
534769,546378258,1493.78,0.58
534769,534770,1043.01,0.04
546378258,247994363,971.4,0.05
546378258,290077155,522.38,0.24
29138173,1775338888,305.55,0.09
29138173,534773,2411.92,0.79
534773,2544089666,2935.45,0.04
534773,335716508,855.96,0.27
2544089666,2544089665,2023.57,0.06
2544089666,16574602,911.88,0.04
335716508,534799,855.96,0.51
534774,534804,545.68,0.15
244038933,534778,791.26,0.08
534804,18630111,3186.01,0.83
534804,16574613,290.97,0.05
534778,244038915,1266.88,0.02
534778,30058360,1207.89,0.23
244038915,534787,1904.85,0.27
244038915,244038942,919.82,0.03
30058360,30056676,1365.47,0.83
30058360,30056684,560.31,0.02
534787,244038955,729.86,0.06
534787,244038923,1174.98,0.27
244038955,244038925,1198.37,0.05
244038955,2072816,736.04,0.37
244038923,244038955,1204.54,0.1
534790,30261537,755.32,0.04
534790,30409389,1663.33,0.04
30261537,30409389,499.95,0.05
30409389,30409397,1898.32,0.06
30409389,3160432771,264.96,0.18
534796,534790,805.67,0.05
534796,3160432775,1272.91,0.43
3160432775,534790,1612.98,0.19
534799,1501721437,318.58,0.02
534799,11769597,970.14,0.43
1501721437,18630516,1078.65,0.01
1501721437,2071676,444.2,0.32
11769597,7128283648,1197.9,0.02
11769597,3595409680,0.0,0.02
18630111,280008666,2448.07,0.04
18630111,35711189,1266.59,0.9
16574613,534773,1897.41,0.05
16574613,16574619,523.83,0.15
534806,280008531,1473.66,0.02
534806,2287864441,2852.07,0.36
280008531,18630070,520.53,0.03
280008531,31197353,953.52,0.05
2287864441,280221322,959.52,0.09
2287864441,24969587,1892.55,0.05
24669567,976932104,596.54,0.11
1854526402,27318980,720.27,0.04
27318980,27318981,900.77,0.08
534908,534911,151.59,0.05
534911,534914,1635.94,0.31
3853544,15511907,651.57,0.4
534914,442936,157.41,0.41
534914,15866840,1478.53,0.77
30409415,30409424,944.13,0.05
536575,30409422,2402.89,0.18
30403571,10919767,2027.3,0.45
30409422,30409424,2029.58,0.01
30409422,30409415,907.84,0.08
536584,30587893,949.11,1.45
30587893,1619208224,796.59,0.48
536652,25479302,1790.55,1.6
536652,18629762,1140.55,0.07
25479302,18627237,1342.17,1.31
25479302,28796755,1092.27,0.08
18629762,264218470,1378.1,0.2
18629762,264223496,2016.65,0.03
25599929,2526224454,827.46,0.09
264218470,264223496,867.87,0.18
3899207524,309517759,1501.31,0.01
536663,21527849,2663.39,0.14
536663,536667,1778.33,2.43
21527849,2297622,1894.3,0.01
21527849,21552197,2023.19,0.2
21647397,2297615,1543.34,0.14
21647058,1632149359,175.01,0.28
536670,24945363,281.52,0.02
536670,2075220,3346.9,0.55
24945363,21660961,2975.58,0.02
2075220,25096430,3040.72,0.03
2075220,3869392962,1129.84,0.62
344434421,10919786,1152.33,0.22
1630023963,311941598,1543.69,0.26
3100041009,25873173,844.53,0.28
31296012,3148489413,803.7,0.12
536675,3148489416,1008.31,0.18
3148489416,3148489413,298.93,0.02
3148489416,31296012,1017.48,0.14
248219433,248219482,348.33,0.38
2071674,518252065,357.91,0.04
518252065,29348253,357.91,0.24
11769758,3853550,367.67,0.82
534316145,518252065,0.0,0.05
2071676,18178669,1809.67,0.81
18178669,534743,211.87,0.05
18178669,534744,1597.8,0.07
7101166877,16574525,893.9,0.2
2287857538,5824956622,834.56,0.06
2274921120,206133365,743.38,2.03
2072802,30151417,675.79,1.76
316507154,316507156,688.5,0.28
30151417,30151418,1636.52,0.04
2072807,1485594848,463.92,0.01
2072807,1485594778,797.69,0.11
1485594848,159725096,233.33,0.02
1485594848,11007703,1054.8,0.71
1485594778,1485594848,824.21,0.09
2072816,244038925,741.99,0.42
244038925,244038942,1940.36,0.27
2075215,25755498,571.47,0.02
2075215,2039066667,2215.0,3.46
25755498,25755497,1722.08,0.02
25755498,25755500,349.83,0.05
2039066667,25755506,2101.82,2.76
25096430,25096432,1510.6,0.02
25096430,10919799,2673.28,0.38
3869392962,25096430,1143.16,0.31
21540856,21647397,767.08,0.12
2297619,3790101104,1254.1,2.45
3790101104,21552197,0.0,0.12
3790101104,21527849,1254.1,0.08
2297622,21552199,1388.25,0.03
2297622,21527762,1648.11,0.07
21552199,21552200,1957.88,0.49
21527762,536663,2586.85,0.02
21527762,3146686054,1342.37,0.28
3411653,113794494,263.97,0.07
26165869,262185367,1028.87,0.07
113794494,15618026,271.58,0.02
113794494,26291274,1496.22,0.25
3411658,15618078,973.28,0.15
3411658,25622663,1757.06,0.22
15618078,3030258494,973.28,0.08
15618078,25622151,1385.53,0.04
25622663,25622670,1757.06,0.91
15511907,2071674,589.44,0.93
3855350,11769597,227.76,0.02
3855350,1501721437,1204.26,0.44
9100179,3137684026,704.97,0.69
3137684026,3137684031,743.22,0.27
3137684031,3137684026,499.72,0.19
9100190,9982673425,52.86,0.05
9982673432,2970916246,77.27,0.04
9982673425,9100190,77.27,0.05
10919218,8224298741,1069.89,0.01
8224298741,346633166,0.0,0.02
8224298741,346633485,1069.89,0.19
10919223,11008027,1352.54,0.55
25740441,25740442,667.41,0.11
11008027,2075215,2306.23,0.02
11008027,11008006,593.53,0.24
