fishnetid,CO2,fishnetid,CO2psqkm
0,685337.4112359479,0,274973.8517239334
100,3932817.307262085,3,1578102.5794829484
103,3383580.024896231,5,1357852.0163582833
105,204508.07195122336,7,82070.37983934284
108,1261427.4829996913,9,506218.80927241105
112,13038079.36740146,13,5232263.528038871
114,586308.757675662,15,235289.40440596335
118,14497280.475064881,21,5818447.151920955
120,19927086.875530314,23,7997686.329945758
122,502852.49822614214,25,201818.58874653108
124,4685077.35587276,27,1880344.044158552
126,24069589.31470276,29,9660269.292346515
128,9074381.277034972,31,3641980.16225334
13,1962504.7237344966,33,787646.3478839955
130,2303918.211101468,35,924766.7497441234
133,1418148.7045760937,37,569228.8736055807
135,125772.38242500868,39,50483.61384623486
137,9436021.205642141,41,3787512.3425872326
143,4181105.017771516,43,1678248.3332043393
146,15334748.610585121,45,6155194.90336006
148,11767486.281210402,47,4723336.092617151
15,1649064.7272515025,49,661915.9571674599
150,9414573.271898035,51,3778903.384212889
152,12906511.496973274,54,5181060.3230367685
154,2135986.914608041,56,857449.129953203
156,3909411.361413441,58,1569354.8249526902
158,5257485.309718441,60,2110512.0886863065
160,2655387.264765565,62,1065951.9888874283
162,8911634.553570636,64,3577397.053400131
164,3983454.9729361283,66,1599078.1485562688
166,6629604.060739961,68,2661321.6564875855
169,24336200.09730134,70,9769279.697862623
171,14488691.300407395,72,5816194.689561315
173,5250338.738494703,74,2107643.240928643
175,7455171.169860502,76,2992729.0235399767
177,27035502.33672195,78,10853976.55707358
179,18318044.92681221,80,7354168.150119704
181,2750294.1832906343,82,1104164.006969291
184,1523391.6497647278,87,611597.9295617831
186,9815004.863230731,89,3940442.1403536433
189,10007642.515542846,92,4017780.616849652
192,12925736.126427276,94,5189311.267534129
194,7576065.861811157,96,3041572.5306221247
196,16681089.628966695,98,6696977.682322321
198,7565497.194863847,100,3037329.514837957
201,6422731.549160301,103,2578541.977832321
203,1112505.7336536066,105,446639.05269090855
205,1280682.405424298,108,514210.0616989803
207,1808168.7838872944,112,726002.4639885752
209,1636556.443211731,114,657097.955022077
21,321410.6962539143,118,129050.42909266928
213,259053.67069961037,120,104013.30058849472
215,8094001.467611884,122,3249843.1901833913
217,17230452.840509247,124,6918243.10280642
219,10134052.898775825,126,4068949.4477926847
221,14255143.964750372,128,5723619.241274555
