Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,25892.78466490692,78185.49999999978,19.772566245768804,7635.303480077559,143.5476176653569,1.678621279212539,0.9353788575537076,615598.4019822484
