fishnetid,CO2,CO2psqkm
0,3919746.524418833,272156.8254622937
1,9355624.164597759,649582.0474597564
2,6226781.226716526,432339.4385208717
3,9066907.608512193,629535.8070018216
4,13795741.686576817,957869.4027598973
5,15732929.442862023,1092372.7097446516
6,10180032.721050892,2827290.3574638315
7,8543066.306367477,2372657.304061255
8,2967173.340128422,824044.254449487
9,9491183.445793878,2635894.263629217
10,10786608.177353516,748938.4889471671
11,8938317.022355866,620607.473117316
12,5123764.885861616,355732.2456588645
13,6904590.83153385,479371.2546480574
14,13324097.586754812,925064.1396511106
15,21279763.302748196,1477409.3182268946
16,5718891.737496669,397050.65430940286
17,9052988.010991005,628529.963183714
18,19374629.950566296,1345139.9068178458
19,11459717.719897293,795624.1572216919
20,11930842.755270064,828333.3799422198
21,10114696.070077393,702198.3651546446
22,8065467.454628983,559933.5878814132
23,11672611.836340774,810354.44780305
24,19678801.42438023,1366172.7542444048
25,2203862.532948746,1377000.1500828771
26,6009365.045147907,3754724.464601019
27,2577153.795524622,1610237.0770250007
28,4579863.464995625,2861495.2340334533
29,4126603.085892542,2578298.491492918
30,6339750.097967341,3961071.0731733083
31,1997782.3636004622,1248187.1191263993
32,3713655.490310319,2320241.199611623
33,8893986.459851267,5556841.195079929
34,28844520.201221194,2002489.722739901
35,18531412.395050317,5146067.621110146
36,19194440.009470213,5330186.611384693
37,12308788.934897367,3417974.4611744336
38,9456665.474861732,2625980.6104344195
39,16828234.21313376,1168276.1865539246
40,6799319.322128581,472033.05755152996
41,16777149.206758106,1164657.4809596792
42,21091258.190410595,1464139.785108366
43,34806903.08214373,2416269.865879705
44,22261551.16467759,1545380.6711848618
45,7880607.176120148,2188264.045989659
46,14915544.56105437,4141704.967637294
47,9483657.262713186,2633313.022893203
48,5905065.612659702,1639650.795901699
49,7684188.137693573,2133722.9795298097
50,5333199.602561623,1480907.3310675889
51,6740777.328676223,1871701.6265250477
52,6809570.172201653,1890803.233187097
53,21198561.056662906,1471588.6719465917
54,8832286.7055632,613130.911506187
55,7147357.216063974,496164.3332960836
56,12320756.423586665,855245.1976732339
57,3784495.912582227,262700.7501466142
58,16211112.205245124,1125294.209691209
59,13898870.940224053,964790.0028240562
60,14473502.792729102,9042102.608302046
61,2461996.504203476,1538095.1889196907
62,5742728.321726373,3587682.918241655
63,7101903.304380109,4436716.1139799915
64,3757380.5351169216,2347318.7471088422
65,5282239.058773912,3299931.6022055447
66,5111433.743541288,3193160.452348389
67,668019.5159328404,417318.0376975943
68,2600111.4175437796,1624313.9140133604
69,6097734.224810377,3809467.502682821
70,7261737.625818153,4536661.074208037
71,1741281.5989714458,1087839.4203065783
72,3604716.9306373564,2251946.4159180378
73,2952198.697145635,1844303.8393973238
74,2072305.5121284188,1294615.1003040494
75,740312.03569276,462479.8507382932
76,4957532.8793833805,3097017.1435101917
77,2813886.0408245637,1757860.9200069744
78,20578227.324296694,1428437.4668783157
79,6289563.885576234,436590.0212344412
80,7767680.958582333,539193.5047240758
81,7105037.183418808,493165.84102814546
82,8993490.78198784,624244.7901087175
83,16464543.644315833,1142816.0478094157
84,11739984.187002288,814880.9113556519
85,5348740.9667575,1485040.13073598
86,2862764.7172873067,794826.3930617898
87,7708337.185881303,2140099.9692273163
88,4941403.5436431,1371903.864178037
89,3901317.7962258155,1083173.316142468
90,1827574.3022405312,507413.08984648756
91,9524977.25882445,2644461.840075892
92,14249869.632171944,3956254.74417273
93,16163727.274715157,1121936.1630066503
94,13420699.563351871,931540.5980974376
95,9453478.905125728,656172.9030452212
97,9535544.975510258,661828.7866871741
98,14666481.367455088,1017949.1149506564
99,272181.8358843593,18891.188145436194
100,4810562.910618193,333884.3267577785
101,13633414.287563128,946247.5463662378
102,1878428.8265388613,130375.16726514121
